Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url
2012-13,Austin Daye,SF,dayeau01,24,36.66666667,450.6666667,12.93333333,0.554666667,0.468666667,0.164333333,2.666666667,18.83333333,10.6,10.1,1.133333333,2.633333333,11.46666667,17.1,0.5,0.566666667,1.1,0.117333333,-0.8,0.133333333,-0.666666667,0.133333333,http://www.basketball-reference.com/players/d/dayeau01.html
2012-13,Austin Rivers,SG,riverau01,20,61,1418,5.9,0.431,0.221,0.277,1.3,8,4.6,13.9,1,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-3.6,-2,-5.6,-1.3,http://www.basketball-reference.com/players/r/riverau01.html
2012-13,Avery Bradley,PG,bradlav01,22,50,1435,8.8,0.461,0.264,0.103,2.5,6.5,4.6,11.6,2.3,1,12.6,18.8,-1.3,1.6,0.4,0.012,-2.8,0.2,-2.7,-0.2,http://www.basketball-reference.com/players/b/bradlav01.html
2012-13,Ben Gordon,SG,gordobe01,29,75,1560,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.4,-4.7,-5.1,-1.2,http://www.basketball-reference.com/players/g/gordobe01.html
2012-13,Ben Hansbrough,PG,hansbbe01,25,28,200,7.2,0.501,0.511,0.6,1.1,8.8,5,16.1,1.9,0.7,24,17.1,-0.1,0.3,0.2,0.044,-4,-0.4,-4.4,-0.1,http://www.basketball-reference.com/players/h/hansbbe01.html
2012-13,Beno Udrih,PG,udrihbe01,30,27,738,14.9,0.512,0.223,0.294,2.6,7,4.8,34.2,1.8,0.1,17,20,0.9,0.2,1.1,0.073,0,-2.7,-2.8,-0.1,http://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,Beno Udrih,SG,udrihbe01,30,39,719,13.6,0.521,0.206,0.139,2.5,9.5,5.8,30.4,1.1,0.2,17.3,18.5,0.6,0.4,1.1,0.07,-1,-2.5,-3.6,-0.3,http://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,Beno Udrih,SG-PG,udrihbe01,30,66,1457,14.2,0.516,0.214,0.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,0.071,-0.5,-2.6,-3.2,-0.4,http://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,Bernard James,C,jamesbe01,27,46,457,14.7,0.541,0.019,0.398,12.9,18.9,16,1.9,1.3,6.5,12.9,13.9,0.5,0.7,1.2,0.125,-2.8,1.6,-1.2,0.1,http://www.basketball-reference.com/players/j/jamesbe01.html
2012-13,Bismack Biyombo,C,biyombi01,20,80,2186,10.1,0.472,0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.031,-4.4,1.2,-3.2,-0.7,http://www.basketball-reference.com/players/b/biyombi01.html
2012-13,Blake Griffin,PF,griffbl01,23,80,2598,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2,1.6,12.8,25.4,6.8,3.9,10.6,0.196,2.9,1.9,4.8,4.5,http://www.basketball-reference.com/players/g/griffbl01.html
2012-13,Boris Diaw,PF,diawbo01,30,75,1709,11.9,0.603,0.235,0.196,4.7,12,8.6,15,1.6,1.1,18.9,12,2.2,2.3,4.4,0.124,-0.1,1.9,1.8,1.6,http://www.basketball-reference.com/players/d/diawbo01.html
2012-13,Bradley Beal,SG,bealbr01,19,56,1745,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1,2,3,0.082,0,0,-0.1,0.9,http://www.basketball-reference.com/players/b/bealbr01.html
2012-13,Brandan Wright,C,wrighbr03,25,64,1149,21,0.606,0.007,0.238,8.4,16.7,12.6,5.6,1.2,5.2,7.1,19,2.8,1.3,4.1,0.172,0.5,1.1,1.6,1,http://www.basketball-reference.com/players/w/wrighbr03.html
2012-13,Brandon Bass,PF,bassbr01,27,81,2239,12.3,0.535,0.003,0.255,7,15.2,11.2,6,1,2.3,10.9,15.5,2,2.7,4.7,0.101,-2.3,1.1,-1.2,0.4,http://www.basketball-reference.com/players/b/bassbr01.html
2012-13,Brandon Jennings,PG,jennibr01,23,80,2897,16.1,0.51,0.37,0.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,3.6,2.2,5.8,0.096,2.4,-1.5,0.9,2.1,http://www.basketball-reference.com/players/j/jennibr01.html
2012-13,Brandon Knight,PG,knighbr03,21,75,2365,12,0.511,0.372,0.256,2.6,9.6,6,21.3,1.3,0.3,17.3,22.8,0.3,0.8,1.1,0.022,0,-2.1,-2.1,-0.1,http://www.basketball-reference.com/players/k/knighbr03.html
2012-13,Brandon Roy,SG,roybr01,28,5,122,8.3,0.368,0.257,0.286,2.7,10.6,6.6,28.8,1.3,0,15.1,17,-0.1,0.1,0,-0.017,-3.9,-1.5,-5.5,-0.1,http://www.basketball-reference.com/players/r/roybr01.html
2012-13,Brandon Rush,SF,rushbr01,27,2,25,11.9,0.678,0.222,0.333,0,4.3,2.2,14.5,0,0,22.5,23.9,0,0,0,0.051,-1.8,-5.3,-7.1,0,http://www.basketball-reference.com/players/r/rushbr01.html
2012-13,Brendan Haywood,C,haywobr01,33,61,1162,8.7,0.441,0.005,0.306,12,16.7,14.3,3.9,0.7,3.4,16.9,11.5,-0.2,0.4,0.1,0.006,-4.3,-0.3,-4.6,-0.8,http://www.basketball-reference.com/players/h/haywobr01.html
2012-13,Brian Roberts,PG,roberbr01,27,78,1324,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2,0.2,2.2,0.078,1.1,-3.6,-2.5,-0.2,http://www.basketball-reference.com/players/r/roberbr01.html
2012-13,Brook Lopez,C,lopezbr01,24,74,2253,24.7,0.567,0.001,0.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9,0.191,1.4,0,1.4,1.9,http://www.basketball-reference.com/players/l/lopezbr01.html
2012-13,Byron Mullens,PF,mulleby01,23,53,1428,12.3,0.465,0.369,0.176,5.5,22,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.9,-1.7,-3.6,-0.6,http://www.basketball-reference.com/players/m/mulleby01.html
2012-13,C.J. Miles,SF,milescj01,25,65,1364,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1,9.5,23.9,1.8,0.8,2.6,0.092,1.7,-2.8,-1.1,0.3,http://www.basketball-reference.com/players/m/milescj01.html
2012-13,C.J. Watson,PG,watsocj01,28,80,1521,13.9,0.544,0.466,0.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,2.5,1.3,3.8,0.12,1.6,-0.5,1,1.2,http://www.basketball-reference.com/players/w/watsocj01.html
2012-13,Carl Landry,PF,landrca01,29,81,1876,17.5,0.605,0.005,0.453,10.9,17.3,14.2,5.6,0.9,1.3,13.7,20,4.3,1.9,6.2,0.159,0,-0.7,-0.7,0.6,http://www.basketball-reference.com/players/l/landrca01.html
2012-13,Carlos Boozer,PF,boozeca01,31,79,2546,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-1.5,0.9,-0.6,0.9,http://www.basketball-reference.com/players/b/boozeca01.html
2012-13,Carlos Delfino,SF,delfica01,30,67,1689,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2,0.4,10,18.6,2,1.5,3.5,0.101,1.7,-0.6,1.2,1.3,http://www.basketball-reference.com/players/d/delfica01.html
2012-13,Carmelo Anthony,PF,anthoca01,28,67,2482,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2,9.5,0.184,4.7,-2.3,2.4,2.8,http://www.basketball-reference.com/players/a/anthoca01.html
2012-13,Caron Butler,SF,butleca01,32,78,1879,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,0.3,-1.9,-1.6,0.2,http://www.basketball-reference.com/players/b/butleca01.html
2012-13,Cartier Martin,SF,martica01,28,41,694,9.7,0.511,0.579,0.111,1.7,14.3,8,4.8,1.4,0.7,10.8,19.5,-0.2,0.9,0.7,0.047,-2.2,-1.4,-3.6,-0.3,http://www.basketball-reference.com/players/m/martica01.html
2012-13,Chandler Parsons,SF,parsoch01,24,76,2758,15.3,0.584,0.421,0.165,3.3,13.2,8.3,15.6,1.4,0.9,12.7,18.3,4.9,2.1,7,0.121,2.4,0.4,2.7,3.3,http://www.basketball-reference.com/players/p/parsoch01.html
2012-13,Charles Jenkins,PG,jenkich01,23,12,150,8.6,0.377,0,0.105,2.2,6.2,4.1,15.7,2.1,0.5,4.8,12.8,0,0.1,0.1,0.021,-5,-1,-5.9,-0.1,http://www.basketball-reference.com/players/j/jenkich01.html
2012-13,Charles Jenkins,SG,jenkich01,23,47,291,6.9,0.445,0.024,0.217,2,5.9,4,14.4,1.6,0.3,17.3,16.9,-0.3,0.2,-0.1,-0.018,-5.6,-1.6,-7.2,-0.4,http://www.basketball-reference.com/players/j/jenkich01.html
2012-13,Charles Jenkins,SG-PG,jenkich01,23,59,441,7.5,0.425,0.017,0.182,2,6,4,14.8,1.8,0.4,13.8,15.5,-0.3,0.3,0,-0.005,-5.4,-1.4,-6.8,-0.5,http://www.basketball-reference.com/players/j/jenkich01.html
2012-13,Charlie Villanueva,PF,villach01,28,69,1092,14,0.481,0.558,0.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,0.4,1.1,1.6,0.069,-0.3,-1.2,-1.5,0.1,http://www.basketball-reference.com/players/v/villach01.html
2012-13,Chase Budinger,SF,budinch01,24,23,508,12.6,0.516,0.424,0.22,3.3,13,8,8.3,1.4,1.1,9.9,20.5,0.3,0.4,0.7,0.066,-0.7,-1.1,-1.8,0,http://www.basketball-reference.com/players/b/budinch01.html
2012-13,Chauncey Billups,SG,billuch01,36,22,418,15,0.601,0.682,0.364,0.6,8.4,4.6,17.4,1.5,0.2,14.5,19.6,1,0.3,1.3,0.146,2.4,-2.7,-0.2,0.2,http://www.basketball-reference.com/players/b/billuch01.html
2012-13,Chris Andersen,C,anderch01,34,42,624,17.4,0.631,0.024,0.756,11.9,21.5,17,4,1.4,5.8,12.8,14.4,1.6,1.1,2.7,0.207,-0.6,1.8,1.2,0.5,http://www.basketball-reference.com/players/a/anderch01.html
2012-13,Chris Bosh,C,boshch01,28,74,2454,20,0.592,0.082,0.333,7,17.6,12.6,8.4,1.4,3.4,11,22.7,5.6,3.4,9,0.175,0.6,0.6,1.2,2,http://www.basketball-reference.com/players/b/boshch01.html
2012-13,Chris Copeland,PF,copelch01,28,56,862,16.8,0.583,0.368,0.218,4.5,11.9,8.1,5.7,1,1.2,10.7,25.3,1.5,0.6,2.1,0.117,1,-3.2,-2.2,-0.1,http://www.basketball-reference.com/players/c/copelch01.html
2012-13,Chris Douglas-Roberts,SG,douglch01,26,6,63,8.3,0.462,0.286,0.714,0,8.7,4.4,8.9,1.6,0,5.2,14,0,0,0.1,0.041,-3.2,-1.8,-5,0,http://www.basketball-reference.com/players/d/douglch01.html
2012-13,Chris Duhon,PG,duhonch01,30,46,820,8,0.517,0.74,0.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,0.6,0.4,1,0.056,-1.7,-1.7,-3.5,-0.3,http://www.basketball-reference.com/players/d/duhonch01.html
2012-13,Chris Johnson,C,johnsch03,27,30,284,18.4,0.65,0,0.453,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,0.6,0.4,1,0.176,-1.2,3.1,1.9,0.3,http://www.basketball-reference.com/players/j/johnsch03.html
2012-13,Chris Johnson,SF,johnsch04,22,8,102,10.7,0.56,0.72,0.08,5.7,7.1,6.4,3.1,2.1,0,10.4,13.1,0.1,0.1,0.2,0.112,0.4,-0.7,-0.3,0,http://www.basketball-reference.com/players/j/johnsch04.html
2012-13,Chris Kaman,C,kamanch01,30,66,1363,16.3,0.529,0.002,0.138,8.1,22.1,15.2,6.6,1.1,3,13.6,25.3,0,1.6,1.6,0.058,-3.2,-0.5,-3.7,-0.6,http://www.basketball-reference.com/players/k/kamanch01.html
2012-13,Chris Paul,PG,paulch01,27,70,2335,26.4,0.594,0.271,0.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.287,7.2,0.3,7.5,5.6,http://www.basketball-reference.com/players/p/paulch01.html
2012-13,Chris Quinn,SG,quinnch01,29,7,78,1.3,0.296,0.313,0.125,1.4,1.6,1.5,16.3,2,0,26.2,13.1,-0.2,0,-0.2,-0.124,-7.7,-3.1,-10.8,-0.2,http://www.basketball-reference.com/players/q/quinnch01.html
2012-13,Chris Singleton,PF,singlch01,23,57,924,7.8,0.425,0.149,0.29,6.1,16.1,11,6.3,2.1,2.1,14.2,15.7,-1,1.5,0.5,0.028,-5.2,1.9,-3.3,-0.3,http://www.basketball-reference.com/players/s/singlch01.html
2012-13,Chris Wilcox,C,wilcoch01,30,61,830,15.3,0.725,0.007,0.379,8.1,17.3,12.8,4.2,2,2.7,16,12.1,1.8,1.3,3.1,0.181,-0.5,1.7,1.2,0.7,http://www.basketball-reference.com/players/w/wilcoch01.html
2012-13,Chris Wright,SG,wrighch02,23,3,4,-1.9,0.5,0,0,0,0,0,0,0,0,33.3,34.2,0,0,0,-0.375,-15.3,-6.8,-22.1,0,http://www.basketball-reference.com/players/w/wrighch02.html
2012-13,Chuck Hayes,C,hayesch01,29,74,1209,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,1.1,0.4,1.5,0.06,-1.5,0.8,-0.7,0.4,http://www.basketball-reference.com/players/h/hayesch01.html
2012-13,Cole Aldrich,C,aldrico01,24,30,258.6666667,11.36666667,0.564333333,0,0.252,8.9,26.93333333,17.86666667,3.366666667,0.666666667,4.7,20.43333333,12.7,0.066666667,0.3,0.4,0.072333333,-4.7,0.733333333,-3.966666667,-0.133333333,http://www.basketball-reference.com/players/a/aldrico01.html
2012-13,Corey Brewer,SF,breweco01,26,82,2003,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3,0.9,9.4,23.4,1.7,2.2,3.9,0.093,0.7,-0.4,0.3,1.1,http://www.basketball-reference.com/players/b/breweco01.html
2012-13,Corey Maggette,SF,maggeco01,33,18,257,7.9,0.489,0.276,0.632,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,0,0.1,0.1,0.017,-3.2,-2.7,-5.9,-0.3,http://www.basketball-reference.com/players/m/maggeco01.html
2012-13,Cory Higgins,SG,higgico01,23,6,32,12.6,0.352,0.263,0.105,3.5,7.4,5.4,29.8,4.9,0,0,28.3,0,0,0,-0.022,0.1,-2.7,-2.7,0,http://www.basketball-reference.com/players/h/higgico01.html
2012-13,Cory Joseph,PG,josepco01,21,28,388,13.5,0.528,0.191,0.191,3.8,11.3,7.7,20.2,2,0.7,15,16.6,0.4,0.5,0.9,0.113,-1.1,0.6,-0.5,0.1,http://www.basketball-reference.com/players/j/josepco01.html
2012-13,Courtney Lee,SG,leeco01,27,78,1941,11.7,0.545,0.294,0.136,1.9,9.4,5.8,11.7,2.4,0.9,13,15.7,0.9,2.4,3.3,0.082,-1.1,0.8,-0.3,0.8,http://www.basketball-reference.com/players/l/leeco01.html
2012-13,D.J. Augustin,PG,augusdj01,25,76,1226,11,0.527,0.646,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,1.4,1.5,2.8,0.112,-0.4,-1.4,-1.9,0,http://www.basketball-reference.com/players/a/augusdj01.html
2012-13,D.J. White,PF,whitedj01,26,12,86,14.7,0.538,0,0.391,5.7,12,8.9,7.5,0.6,5.5,6.9,15.9,0.1,0.1,0.2,0.117,-3.1,1.1,-2.1,0,http://www.basketball-reference.com/players/w/whitedj01.html
2012-13,DaJuan Summers,PF,summeda01,25,2,7,4.3,0.25,0,0,0,33.5,17,21.7,0,0,0,26.1,0,0,0,-0.124,-10.8,-1.9,-12.6,0,http://www.basketball-reference.com/players/s/summeda01.html
2012-13,Daequan Cook,SG,cookda02,25,32.66666667,294,6.2,0.406666667,0.539333333,0.068666667,2.033333333,13.4,7.666666667,7,1.033333333,1.166666667,8.133333333,18.96666667,-0.4,0.266666667,-0.133333333,-0.012333333,-4.4,-2.1,-6.533333333,-0.4,http://www.basketball-reference.com/players/c/cookda02.html
2012-13,Dahntay Jones,SF,jonesda02,32,52,677.3333333,6.233333333,0.478666667,0.210333333,0.491,2.8,8.033333333,5.466666667,6.8,1.166666667,0.433333333,12.56666667,13.93333333,0,0.4,0.366666667,0.024666667,-3.9,-1.133333333,-5.033333333,-0.5,http://www.basketball-reference.com/players/j/jonesda02.html
2012-13,Damian Lillard,PG,lillada01,22,82,3167,16.4,0.546,0.391,0.249,1.5,8,4.7,28.8,1.2,0.5,14.5,24.2,5.1,0.7,5.8,0.088,2.7,-2.4,0.3,1.9,http://www.basketball-reference.com/players/l/lillada01.html
2012-13,Damien Wilkins,SG,wilkida02,33,61,1095,12.5,0.533,0.161,0.345,3.2,7.8,5.4,12.9,1.8,1.3,11.9,17.4,1,0.9,1.9,0.083,-1.8,-0.7,-2.5,-0.1,http://www.basketball-reference.com/players/w/wilkida02.html
2012-13,Damion James,SF,jamesda01,25,2,0,,,,,,,,,,,,,0,0,0,,-5.5,0.3,-5.2,0,http://www.basketball-reference.com/players/j/jamesda01.html
2012-13,Daniel Gibson,PG,gibsoda01,26,46,919,7.7,0.475,0.66,0.15,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,0.3,0.2,0.5,0.026,-1.1,-2.3,-3.4,-0.3,http://www.basketball-reference.com/players/g/gibsoda01.html
2012-13,Daniel Orton,C,ortonda01,22,13,104,14,0.493,0,0.654,15.5,13.4,14.3,5.7,2,2.2,10.7,16.4,0.1,0.1,0.3,0.135,-1.1,-0.2,-1.3,0,http://www.basketball-reference.com/players/o/ortonda01.html
2012-13,Danilo Gallinari,SF,gallida01,24,71,2309,16.7,0.561,0.416,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2,7.2,0.151,2.7,-0.4,2.3,2.5,http://www.basketball-reference.com/players/g/gallida01.html
2012-13,Danny Granger,SF,grangda01,29,5,74,4,0.35,0.286,0.229,4.6,8.9,6.8,6.9,1.4,1,9.4,26.2,-0.2,0.1,-0.1,-0.075,-7.2,-2.4,-9.6,-0.1,http://www.basketball-reference.com/players/g/grangda01.html
2012-13,Danny Green,SG,greenda02,25,80,2201,14.1,0.6,0.623,0.119,2,10.3,6.4,9.5,2.1,1.8,11.9,16.6,2.6,3.2,5.9,0.128,2,1.3,3.3,2.9,http://www.basketball-reference.com/players/g/greenda02.html
