Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url
2016-17,Alec Burks,SG,burksal01,25,21,319,12.4,0.535,0.316,0.376,1.9,11.9,7,6.9,2,0.8,11.7,22.7,0,0.5,0.5,0.075,-2.4,-0.6,-3,-0.1,http://www.basketball-reference.com/players/b/burksal01.html
2016-17,Alex Abrines,SG,abrinal01,23,46,643,9.9,0.566,0.716,0.204,2.1,6.7,4.4,5.2,1.6,0.6,9.5,16,0.7,0.5,1.2,0.091,-0.6,-2.5,-3.1,-0.2,http://www.basketball-reference.com/players/a/abrinal01.html
2016-17,Alex Len,C,lenal01,23,54,1061,14.6,0.556,0.013,0.436,10.4,26.1,18,4.3,0.9,5.3,16.4,17.4,0.8,1.1,1.9,0.087,-3.4,1.2,-2.1,0,http://www.basketball-reference.com/players/l/lenal01.html
2016-17,Alexis Ajinca,C,ajincal01,28,23,350,11,0.497,0.031,0.247,7.7,23.7,15.6,3,1.7,4,16.3,16.3,-0.2,0.6,0.4,0.049,-6.4,1.6,-4.8,-0.2,http://www.basketball-reference.com/players/a/ajincal01.html
2016-17,Allen Crabbe,SG,crabbal01,24,56,1594,10.6,0.591,0.443,0.213,1,9.8,5.3,6.5,1,0.5,9,14.9,1.8,0.4,2.2,0.066,-0.3,-1.8,-2,0,http://www.basketball-reference.com/players/c/crabbal01.html
2016-17,Alonzo Gee,SF,geeal01,29,13,89,3,0.306,0.214,0.643,5,12.6,8.8,8.4,2.8,0.9,18.2,10.4,-0.1,0.1,-0.1,-0.037,-5.3,0.9,-4.5,-0.1,http://www.basketball-reference.com/players/g/geeal01.html
2016-17,Amir Johnson,PF,johnsam01,29,56,1104,15.3,0.623,0.169,0.265,9.1,16.9,13,12.9,1.4,2.8,14.4,13.7,2.3,1.2,3.5,0.151,0.3,1.7,2,1.1,http://www.basketball-reference.com/players/j/johnsam01.html
2016-17,Anderson Varejao,C,varejan01,34,14,92,9.4,0.478,0,0.786,15.5,16.7,16.1,12.8,1.6,2.6,29.8,12.6,0,0.1,0.2,0.098,-3,2.5,-0.5,0,http://www.basketball-reference.com/players/v/varejan01.html
2016-17,Andre Drummond,C,drumman01,23,56,1705,21.4,0.525,0.009,0.366,14.6,36.2,25.2,5.6,2.9,3.3,13,23.5,0.9,3.9,4.8,0.136,-2.1,3.1,1,1.3,http://www.basketball-reference.com/players/d/drumman01.html
2016-17,Andre Iguodala,SF,iguodan01,33,54,1381,12.9,0.595,0.455,0.205,3.2,12.8,8.4,16.4,1.7,1.2,11.2,10.3,2.5,1.8,4.3,0.15,1,1.5,2.5,1.6,http://www.basketball-reference.com/players/i/iguodan01.html
2016-17,Andre Roberson,SF,roberan03,25,57,1745,9,0.487,0.417,0.247,4.2,14.3,9.3,4.4,1.9,2.6,9,10.3,0.4,2.2,2.6,0.071,-2.7,2,-0.7,0.6,http://www.basketball-reference.com/players/r/roberan03.html
2016-17,Andrew Bogut,C,bogutan01,32,26,582,9.4,0.46,0.012,0.136,10.5,34.3,21.8,12.3,1.2,3.9,33.4,10.5,-0.3,1,0.7,0.054,-5.6,5.3,-0.3,0.2,http://www.basketball-reference.com/players/b/bogutan01.html
2016-17,Andrew Harrison,SG,harrian01,22,53,1162,8.5,0.469,0.436,0.546,1.8,8.3,5,20.2,2,1.5,15.9,16.2,0,1.4,1.3,0.056,-2.5,0.4,-2.1,0,http://www.basketball-reference.com/players/h/harrian01.html
2016-17,Andrew Nicholson,PF,nichoan01,27,28,231,6.4,0.425,0.208,0.156,5.5,11.1,8.3,4.2,2.4,2.2,11.8,17.8,-0.3,0.3,0,-0.005,-5.5,-0.1,-5.6,-0.2,http://www.basketball-reference.com/players/n/nichoan01.html
2016-17,Andrew Wiggins,SF,wiggian01,21,57,2120,17,0.544,0.192,0.342,3.9,9.2,6.5,11.6,1.2,0.9,9.7,28.2,2.7,0.8,3.4,0.078,0.6,-2.7,-2,0,http://www.basketball-reference.com/players/w/wiggian01.html
2016-17,Anthony Bennett,PF,bennean01,23,23,264,14.7,0.533,0.522,0.391,10.1,21,15.6,7.1,0.9,0.9,10,19.4,0.3,0.2,0.5,0.083,-0.8,-2.4,-3.2,-0.1,http://www.basketball-reference.com/players/b/bennean01.html
2016-17,Anthony Brown,SF,brownan02,24,7.333333333,106,10.6,0.448333333,0.486,0,7.7,22.33333333,14.86666667,12.33333333,1.066666667,0.366666667,10.53333333,19.2,-0.133333333,0.133333333,0,0.024666667,-2.366666667,-0.733333333,-3.066666667,-0.066666667,http://www.basketball-reference.com/players/b/brownan02.html
2016-17,Anthony Davis,C,davisan02,23,53,1927,27.3,0.578,0.08,0.428,6.5,28.3,17.3,11.7,1.7,5.5,9.9,32.5,3.8,3.7,7.6,0.188,1.1,2.6,3.7,2.7,http://www.basketball-reference.com/players/d/davisan02.html
2016-17,Anthony Morrow,SG,morroan01,31,40,627,9.1,0.493,0.536,0.117,1.9,3.2,2.6,4.5,1.6,0.3,2.9,16.3,0.4,0.4,0.8,0.064,-1.8,-3,-4.8,-0.4,http://www.basketball-reference.com/players/m/morroan01.html
2016-17,Anthony Tolliver,PF,tollian01,31,45,1042,11.4,0.606,0.667,0.218,5,14,9.5,6.2,1.4,0.9,12.5,13.2,1.2,0.6,1.8,0.083,0.4,-1,-0.6,0.4,http://www.basketball-reference.com/players/t/tollian01.html
2016-17,Archie Goodwin,SG,goodwar01,22,3,30,19.7,0.798,0.4,2,0,0,0,4.6,0,2.7,0,13.9,0.2,0,0.2,0.291,2.2,-4,-1.7,0,http://www.basketball-reference.com/players/g/goodwar01.html
2016-17,Arinze Onuaku,C,onuakar01,29,8,28,5.8,0.5,0,0,7.7,16.1,11.8,10,0,2.9,33.3,9.5,0,0,0,-0.001,-6.5,0.9,-5.6,0,http://www.basketball-reference.com/players/o/onuakar01.html
2016-17,Aron Baynes,C,baynear01,30,54,835,11,0.552,0,0.366,8.7,20.4,14.4,3,0.8,2.3,14.3,13.8,0.7,1.1,1.7,0.1,-3.6,0.8,-2.8,-0.2,http://www.basketball-reference.com/players/b/baynear01.html
2016-17,Arron Afflalo,SG,afflaar01,31,49,1253,8.2,0.548,0.386,0.216,0.8,7.8,4.3,7.4,0.7,0.5,8.6,13.8,0.8,0.2,1,0.039,-1.8,-2.2,-3.9,-0.6,http://www.basketball-reference.com/players/a/afflaar01.html
2016-17,Austin Rivers,SG,riverau01,24,54,1528,11.9,0.546,0.393,0.251,1.2,6.9,4.1,16.1,1.3,0.5,12.2,20,1.1,1.1,2.2,0.068,0.1,-1.5,-1.4,0.2,http://www.basketball-reference.com/players/r/riverau01.html
2016-17,Avery Bradley,SG,bradlav01,26,36,1257,15.5,0.561,0.345,0.117,3.6,18.6,11.1,11.3,1.9,0.5,10.3,22.5,1,1.3,2.3,0.087,0.2,-0.3,-0.1,0.6,http://www.basketball-reference.com/players/b/bradlav01.html
2016-17,Ben McLemore,SG,mclembe01,23,42,754,8.7,0.518,0.432,0.16,2,7.9,4.9,7.3,1.5,0.6,11.9,18.2,-0.2,0.3,0.1,0.006,-2.5,-2.5,-5.1,-0.6,http://www.basketball-reference.com/players/m/mclembe01.html
2016-17,Beno Udrih,PG,udrihbe01,34,30,420,15.3,0.527,0.187,0.173,1.3,8.9,5,32.7,0.8,0,12.9,19.7,0.6,0.3,0.9,0.105,-0.5,-2.6,-3.1,-0.1,http://www.basketball-reference.com/players/u/udrihbe01.html
2016-17,Bismack Biyombo,C,biyombi01,24,57,1327,12.2,0.539,0,0.707,9,25.5,17.1,6.2,0.7,4.4,17.8,13.1,0.4,1.6,2.1,0.075,-4.3,2.5,-1.8,0.1,http://www.basketball-reference.com/players/b/biyombi01.html
2016-17,Blake Griffin,PF,griffbl01,27,36,1198,23.8,0.555,0.06,0.413,7.3,21.4,14.6,26.3,1.6,1.3,10.8,29.6,3,1.6,4.5,0.181,3,1.9,4.9,2.1,http://www.basketball-reference.com/players/g/griffbl01.html
2016-17,Boban Marjanovic,C,marjabo01,28,23,159,24.8,0.532,0,0.397,20.5,32.1,26.2,5.1,0.6,4.2,8.1,24.4,0.4,0.3,0.7,0.2,-1.4,-0.7,-2.2,0,http://www.basketball-reference.com/players/m/marjabo01.html
2016-17,Bobby Brown,PG,brownbo02,32,17,51,-1,0.345,0.483,0,0,10.9,5.4,2.9,0,0,6.5,25.9,-0.2,0,-0.2,-0.183,-10.3,-6.9,-17.2,-0.2,http://www.basketball-reference.com/players/b/brownbo02.html
2016-17,Bobby Portis,PF,portibo01,21,39,472,13.6,0.538,0.232,0.206,9.5,20.5,14.9,6.7,0.8,1,11.5,17.6,0.5,0.5,0.9,0.094,-1.7,-1.4,-3.1,-0.1,http://www.basketball-reference.com/players/p/portibo01.html
2016-17,Bojan Bogdanovic,SF,bogdabo02,27,55,1482,13.1,0.572,0.453,0.273,1.7,12.3,7,10.1,0.8,0.2,11.8,22.4,1.1,0.3,1.5,0.048,-0.3,-2.8,-3,-0.4,http://www.basketball-reference.com/players/b/bogdabo02.html
2016-17,Boris Diaw,PF,diawbo01,34,48,872,8,0.505,0.265,0.112,3.6,9.1,6.4,18.4,0.8,0.2,22.1,15.6,-0.3,0.9,0.6,0.032,-3,-0.2,-3.2,-0.3,http://www.basketball-reference.com/players/d/diawbo01.html
2016-17,Bradley Beal,SG,bealbr01,23,51,1757,19.6,0.598,0.434,0.268,2,7.4,4.8,17.1,1.5,0.6,9.9,26.4,4.4,1.3,5.6,0.154,4.2,-2.4,1.9,1.7,http://www.basketball-reference.com/players/b/bealbr01.html
2016-17,Brandan Wright,PF,wrighbr03,29,8,111,19.5,0.573,0.023,0.205,10,10.5,10.2,1.7,1.4,5.2,5.9,20.8,0.2,0.2,0.3,0.148,-1.7,-0.3,-1.9,0,http://www.basketball-reference.com/players/w/wrighbr03.html
2016-17,Brandon Bass,PF,bassbr01,31,37,436,17.9,0.664,0.015,0.396,6.8,14.6,10.8,6.9,0.9,1.5,13.7,18.6,1.1,0.4,1.5,0.162,-0.3,-0.7,-1,0.1,http://www.basketball-reference.com/players/b/bassbr01.html
2016-17,Brandon Ingram,SF,ingrabr01,19,58,1604,7.2,0.451,0.302,0.331,2.7,13.7,8,10,0.8,1.3,12.6,15.6,-0.9,0.4,-0.5,-0.014,-3.7,-0.7,-4.4,-1,http://www.basketball-reference.com/players/i/ingrabr01.html
2016-17,Brandon Jennings,PG,jennibr01,27,56,1402,12.8,0.513,0.47,0.312,1.5,9.7,5.6,28.2,1.9,0.2,18.1,17.8,1,0.6,1.6,0.055,-0.2,-2.2,-2.4,-0.1,http://www.basketball-reference.com/players/j/jennibr01.html
2016-17,Brandon Knight,SG,knighbr03,25,54,1140,12.6,0.502,0.265,0.293,2.2,9.6,5.8,18.1,1.1,0.4,12.9,25.2,0.2,0.3,0.5,0.02,-1.5,-2.9,-4.4,-0.7,http://www.basketball-reference.com/players/k/knighbr03.html
2016-17,Brandon Rush,SG,rushbr01,31,23,414,7.5,0.503,0.61,0.122,2.2,9.1,5.6,5.3,1.5,2.3,12.2,10.5,0,0.2,0.2,0.028,-2.1,0.1,-2.1,0,http://www.basketball-reference.com/players/r/rushbr01.html
2016-17,Brian Roberts,PG,roberbr01,31,20,146,11.9,0.546,0.351,0.595,2.2,9.5,5.9,23.9,0.7,0,17.6,17.3,0.1,0.1,0.2,0.079,-2.4,-2.8,-5.2,-0.1,http://www.basketball-reference.com/players/r/roberbr01.html
2016-17,Briante Weber,PG,weberbr01,24,5,41,4.9,0.353,0.2,0.3,0,7.5,4,14.7,2.3,1.9,15,14,-0.1,0.1,0,-0.013,-6.8,0.3,-6.5,0,http://www.basketball-reference.com/players/w/weberbr01.html
2016-17,Brook Lopez,C,lopezbr01,28,51,1509,21.3,0.579,0.328,0.325,5.7,12.7,9.3,16,0.9,4.5,11.7,29.3,2.5,1,3.5,0.113,2.3,-0.3,2,1.5,http://www.basketball-reference.com/players/l/lopezbr01.html
2016-17,Bruno Caboclo,SF,cabocbr01,21,8,23,7.9,0.3,0.6,0,14.6,14.9,14.7,16.8,4.4,0,28.6,13.5,0,0,0,0.005,-2.2,2.5,0.3,0,http://www.basketball-reference.com/players/c/cabocbr01.html
2016-17,Bryn Forbes,SG,forbebr01,23,20,95,4.7,0.44,0.5,0.036,1.2,8.1,4.8,4.4,0.5,0,0,13.5,0,0.1,0.1,0.039,-3.2,-2.3,-5.4,-0.1,http://www.basketball-reference.com/players/f/forbebr01.html
2016-17,Buddy Hield,SG,hieldbu01,23,57,1161,9.9,0.502,0.511,0.07,1.7,13.4,7.5,10.4,0.8,0.5,9,20.4,-0.4,0.9,0.4,0.018,-1.9,-1.8,-3.8,-0.5,http://www.basketball-reference.com/players/h/hieldbu01.html
2016-17,C.J. McCollum,SG,mccolcj01,25,56,1934,20.5,0.591,0.33,0.207,2.6,9.3,5.9,18.6,1.5,1.4,10.4,28.1,4.3,0.8,5.1,0.127,3.9,-2.2,1.7,1.8,http://www.basketball-reference.com/players/m/mccolcj01.html
2016-17,C.J. Miles,SF,milescj01,29,51,1177,13.5,0.589,0.614,0.148,1.6,12.5,7.1,3.8,1.3,1.5,5.7,18.6,1.5,0.9,2.4,0.098,1.2,-2.1,-0.9,0.3,http://www.basketball-reference.com/players/m/milescj01.html
2016-17,C.J. Watson,PG,watsocj01,32,46,774,9.6,0.522,0.411,0.317,1.4,8.3,4.8,15.6,2.1,0.1,14.9,13.8,0.3,0.5,0.8,0.05,-2.4,-0.8,-3.3,-0.2,http://www.basketball-reference.com/players/w/watsocj01.html
2016-17,C.J. Wilcox,SG,wilcocj01,26,16,75,5,0.391,0.706,0.118,2.9,10.5,6.6,16.7,0.7,1.1,18.3,13,-0.1,0,0,-0.032,-5,-1.6,-6.6,-0.1,http://www.basketball-reference.com/players/w/wilcocj01.html
2016-17,Cameron Payne,PG,payneca01,22,20,320,6.1,0.402,0.4,0.031,0.7,10,5.4,18.5,1.5,1.2,11.4,19.8,-0.4,0.3,-0.1,-0.019,-4.9,-2,-6.9,-0.4,http://www.basketball-reference.com/players/p/payneca01.html
2016-17,Caris LeVert,SF,leverca01,22,32,642,11,0.532,0.529,0.262,1.8,12.8,7.4,14.1,2.2,0.6,14.4,16.2,0.1,0.4,0.6,0.043,-1.5,-0.3,-1.8,0,http://www.basketball-reference.com/players/l/leverca01.html
2016-17,Carmelo Anthony,SF,anthoca01,32,56,1906,19.4,0.546,0.299,0.271,2.7,16.3,9.5,14.9,1.3,1.1,8.7,29.6,3.3,1.1,4.5,0.112,2.3,-2.2,0.1,1,http://www.basketball-reference.com/players/a/anthoca01.html
2016-17,Chandler Parsons,SF,parsoch01,28,27,523,9.2,0.45,0.411,0.194,0.6,13.8,7.1,13.5,1.7,0.7,7.6,18.3,-0.2,0.6,0.5,0.043,-3,-0.2,-3.2,-0.2,http://www.basketball-reference.com/players/p/parsoch01.html
2016-17,Channing Frye,C,fryech01,33,48,890,15.4,0.593,0.651,0.146,3.6,18.3,11.1,5.5,1,2.2,8.1,20,1.5,0.9,2.4,0.13,1.1,-1.4,-0.3,0.4,http://www.basketball-reference.com/players/f/fryech01.html
2016-17,Chasson Randle,PG,randlch01,23,8,74,17.9,0.671,0.577,0.462,0,7.5,3.7,13.4,2,1.1,8.8,20.2,0.2,0.1,0.3,0.201,2.7,-2.6,0.1,0,http://www.basketball-reference.com/players/r/randlch01.html
2016-17,Cheick Diallo,PF,diallch01,20,9,94,16.9,0.472,0,0.256,13.3,22.6,17.9,5.2,1.6,2.6,4.4,21.4,0.1,0.1,0.2,0.105,-3.8,-0.7,-4.4,-0.1,http://www.basketball-reference.com/players/d/diallch01.html
2016-17,Chinanu Onuaku,C,onuakch01,20,2,10,37.4,1.042,0,1,11.1,22.2,16.6,15.8,4.8,0,0,12.3,0.1,0,0.1,0.526,10.6,2.2,12.8,0,http://www.basketball-reference.com/players/o/onuakch01.html
2016-17,Chris Andersen,C,anderch01,38,12,114,11.6,0.497,0.136,0.636,8.9,20.7,15,5.9,2.2,4.9,15.1,12.8,0.1,0.2,0.3,0.109,-3.6,3.3,-0.3,0,http://www.basketball-reference.com/players/a/anderch01.html
2016-17,Chris McCullough,PF,mcculch01,21,14,72,16.9,0.541,0.194,0.097,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,0.1,0,0.1,0.091,-0.9,-3.1,-4,0,http://www.basketball-reference.com/players/m/mcculch01.html
2016-17,Chris Paul,PG,paulch01,31,36,1112,27.3,0.611,0.399,0.363,2.7,16,9.5,50,3.6,0.4,14.3,24.1,4.8,1.7,6.6,0.283,8.2,1.6,9.8,3.3,http://www.basketball-reference.com/players/p/paulch01.html
2016-17,Christian Wood,PF,woodch01,21,3,16,17.3,0.515,0.667,0.667,0,40.2,20.2,8.7,0,10.7,0,10.8,0,0,0.1,0.174,-4.9,5.3,0.4,0,http://www.basketball-reference.com/players/w/woodch01.html
2016-17,Clint Capela,C,capelca01,22,43,1000,20.9,0.636,0,0.321,11.2,24.4,17.8,6.3,1,4.7,11.6,19.6,2.3,1.5,3.8,0.18,-0.5,1.1,0.6,0.6,http://www.basketball-reference.com/players/c/capelca01.html
2016-17,Cody Zeller,PF,zelleco01,24,39,1044,17.2,0.621,0,0.473,9.3,16.7,13,8.7,1.4,3.4,12.6,16.6,2.1,1.5,3.6,0.166,-0.1,2.2,2.1,1.1,http://www.basketball-reference.com/players/z/zelleco01.html
2016-17,Cole Aldrich,C,aldrico01,28,51,472,13.3,0.553,0,0.284,11.4,24.3,17.7,7.3,2.5,3.8,13.5,9,0.7,0.7,1.3,0.135,-1.5,3.1,1.6,0.4,http://www.basketball-reference.com/players/a/aldrico01.html
2016-17,Corey Brewer,SF,breweco01,30,58,923,7.6,0.491,0.414,0.194,2.5,11.2,6.9,9,2,1,12.7,13.1,0,0.9,1,0.05,-3.1,0.1,-3,-0.2,http://www.basketball-reference.com/players/b/breweco01.html
2016-17,Cory Joseph,SG,josepco01,25,55,1243,13.1,0.513,0.17,0.218,2.8,10.5,6.6,18.1,1.6,0.3,11.1,18.4,1.2,0.8,2,0.079,-0.7,-1.1,-1.8,0.1,http://www.basketball-reference.com/players/j/josepco01.html
2016-17,Courtney Lee,SG,leeco01,31,52,1630,11.5,0.561,0.406,0.11,2.6,8.5,5.5,9.4,1.4,0.8,7.6,13.5,2.2,0.5,2.7,0.079,0.6,-0.9,-0.3,0.7,http://www.basketball-reference.com/players/l/leeco01.html
2016-17,Cristiano Felicio,C,feliccr01,24,48,753,15.8,0.588,0,0.478,14,19.6,16.8,5.7,1.2,1.3,10.1,12.5,1.7,0.8,2.5,0.158,-0.2,0.2,0,0.4,http://www.basketball-reference.com/players/f/feliccr01.html
2016-17,D'Angelo Russell,PG,russeda01,20,42,1112,15.3,0.507,0.441,0.231,2.2,13.6,7.7,28.9,2.2,1,15.9,26.8,0.1,0.7,0.7,0.032,0.9,-1.2,-0.4,0.5,http://www.basketball-reference.com/players/r/russeda01.html
2016-17,D.J. Augustin,PG,augusdj01,29,57,1177,12,0.537,0.548,0.31,0.8,7.3,4,22.2,1,0.1,12.8,19.4,1,0.4,1.4,0.057,-0.1,-3.3,-3.4,-0.4,http://www.basketball-reference.com/players/a/augusdj01.html
2016-17,Damian Jones,C,jonesda03,21,8,45,6,0.571,0,0.857,15.8,11.4,13.4,0,1.1,3.5,34.2,14,0,0.1,0,0.03,-5.9,-1.8,-7.7,-0.1,http://www.basketball-reference.com/players/j/jonesda03.html
2016-17,Damian Lillard,PG,lillada01,26,51,1832,22.1,0.571,0.377,0.369,2.1,13.2,7.5,28,1,0.7,10.3,30.6,5.1,0.6,5.7,0.15,5.2,-2.4,2.8,2.2,http://www.basketball-reference.com/players/l/lillada01.html
2016-17,Damjan Rudez,SF,rudezda01,30,35,267,7.4,0.507,0.771,0,2,7.6,4.7,8.7,2.1,0.3,10.3,13,0,0.2,0.2,0.035,-2,-1.3,-3.3,-0.1,http://www.basketball-reference.com/players/r/rudezda01.html
2016-17,Daniel Ochefu,C,ochefda01,23,13,47,4.3,0.441,0,0.133,4.9,30.7,18,6.1,1.1,0,15.9,17.7,-0.1,0.1,0,-0.016,-8.3,-1.3,-9.6,-0.1,http://www.basketball-reference.com/players/o/ochefda01.html
2016-17,Danilo Gallinari,SF,gallida01,28,44,1504,15.9,0.603,0.411,0.521,1.8,14.4,8,9.4,0.9,0.6,8.9,19.3,3.8,0.3,4.1,0.132,2.1,-2,0.1,0.8,http://www.basketball-reference.com/players/g/gallida01.html
2016-17,Danny Green,SG,greenda02,29,48,1282,10.9,0.574,0.721,0.057,1.6,12,7,9.3,2,2.4,13.9,13.2,0.7,2.1,2.8,0.104,0.6,2.4,3,1.6,http://www.basketball-reference.com/players/g/greenda02.html
2016-17,Dante Cunningham,SF,cunnida01,29,42,1056,8.9,0.537,0.511,0.059,3.5,14.2,8.8,3.9,1,1.6,7.2,11,0.4,1,1.4,0.065,-2.1,0.7,-1.5,0.1,http://www.basketball-reference.com/players/c/cunnida01.html
2016-17,Dante Exum,PG,exumda01,21,42,779,8.5,0.519,0.412,0.159,2.3,8.7,5.6,14.1,0.9,0.8,15.3,17.7,0,0.9,0.9,0.055,-1.9,-0.4,-2.4,-0.1,http://www.basketball-reference.com/players/e/exumda01.html
2016-17,Danuel House,SG,houseda01,23,1,1,12.3,,,,0,100,56.5,0,0,0,,0,0,0,0,0.175,-16.5,-4.2,-20.8,0,http://www.basketball-reference.com/players/h/houseda01.html
2016-17,Dario Saric,PF,saricda01,22,56,1368,11.5,0.498,0.394,0.208,6,20.7,13.4,11.8,1.3,0.9,15,22.9,-1,1.5,0.4,0.015,-2.7,-0.3,-3,-0.3,http://www.basketball-reference.com/players/s/saricda01.html
2016-17,Darrell Arthur,PF,arthuda01,28,29,473,13.6,0.616,0.539,0.06,4.9,14.5,9.7,10,0.8,2.6,14.9,18,0.6,0.2,0.8,0.085,1.1,-1.4,-0.3,0.2,http://www.basketball-reference.com/players/a/arthuda01.html
2016-17,Darren Collison,PG,collida01,29,49,1516,15.2,0.578,0.275,0.223,1.5,6.5,4,22.4,1.7,0.3,12.4,19.7,2.3,0.6,3,0.093,1,-2.6,-1.6,0.2,http://www.basketball-reference.com/players/c/collida01.html
2016-17,Darrun Hilliard,SG,hillida01,23,27,290,3.5,0.413,0.375,0.25,0.8,9.8,5.2,11.1,1.2,0.3,15.8,19.5,-0.6,0.3,-0.4,-0.062,-5.9,-1.3,-7.2,-0.4,http://www.basketball-reference.com/players/h/hillida01.html
2016-17,David Lee,PF,leeda02,33,55,1023,18.8,0.62,0,0.287,11.2,22.5,17,13.5,1.1,1.8,14.5,17,2.4,1.7,4.1,0.193,1,2.1,3.2,1.3,http://www.basketball-reference.com/players/l/leeda02.html
2016-17,David West,PF,westda01,36,42,484,16.5,0.582,0.03,0.261,6.4,18.6,12.9,23.8,2.8,3.1,21.9,17,0.6,1,1.6,0.158,-1.2,3.5,2.3,0.5,http://www.basketball-reference.com/players/w/westda01.html
2016-17,Davis Bertans,PF,bertada01,24,48,556,13,0.606,0.729,0.194,3.2,10.3,6.8,8.8,1.3,3,10.6,15.3,0.8,0.8,1.6,0.142,1.4,0.6,2,0.6,http://www.basketball-reference.com/players/b/bertada01.html
2016-17,DeAndre Jordan,C,jordade01,28,56,1751,20.8,0.664,0.003,0.739,12.8,35.2,24.3,5.6,0.9,4.5,14.6,15.1,4.3,3.3,7.6,0.207,0.2,3,3.3,2.3,http://www.basketball-reference.com/players/j/jordade01.html
2016-17,DeAndre Liggins,SG,liggide01,28,45,645,8,0.501,0.379,0.267,2.1,10.3,6.3,9.3,3,1.7,19.3,10.9,-0.1,0.8,0.7,0.052,-3,2.3,-0.6,0.2,http://www.basketball-reference.com/players/l/liggide01.html
2016-17,DeAndre' Bembry,SF,bembrde01,22,26,269,8.7,0.474,0.149,0.189,3.3,13.3,8.4,11.2,0.9,0.9,11.1,14.7,-0.1,0.3,0.2,0.035,-4.6,-0.4,-5,-0.2,http://www.basketball-reference.com/players/b/bembrde01.html
2016-17,DeMar DeRozan,SG,derozde01,27,50,1775,23.8,0.547,0.071,0.407,3.1,13.9,8.4,19.3,1.6,0.4,8.6,34.2,4.3,1.4,5.7,0.153,1.8,-1.8,0,0.9,http://www.basketball-reference.com/players/d/derozde01.html
2016-17,DeMarcus Cousins,C,couside01,26,55,1891,26.6,0.562,0.239,0.491,7.1,29.1,18.1,28,2,3.6,13.2,37.5,3.7,2.7,6.4,0.163,4.5,2.6,7.1,4.3,http://www.basketball-reference.com/players/c/couside01.html
2016-17,DeMarre Carroll,SF,carrode01,30,52,1418,12.7,0.544,0.573,0.204,3.7,13.1,8.4,5.3,2.2,1.2,7.7,15.8,1.6,1.4,3,0.1,1,0,1,1.1,http://www.basketball-reference.com/players/c/carrode01.html
