Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url
2010-11,Andrew Bynum,C,bynuman01,23,54,1500,21.1,0.606,0,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,3.8,2.8,6.6,0.21,0.5,2.8,3.3,2,http://www.basketball-reference.com/players/b/bynuman01.html
2010-11,Andris Biedrins,C,biedran01,24,59,1397,12.1,0.526,0,0.117,11.5,23.3,17.3,6,1.9,2.8,16.9,10.6,1.1,1.5,2.6,0.088,-2.3,1.9,-0.3,0.6,http://www.basketball-reference.com/players/b/biedran01.html
2010-11,Andy Rautins,SG,rautian01,24,5,24,-1.2,0.508,0.571,0.286,0,4.8,2.4,18.7,2.1,0,47,27.5,-0.2,0,-0.2,-0.314,-11.6,-4.3,-16,-0.1,http://www.basketball-reference.com/players/r/rautian01.html
2010-11,Antawn Jamison,PF,jamisan01,34,56,1842,16.8,0.516,0.3,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26,1.5,1.1,2.6,0.067,0.8,-1.7,-0.9,0.5,http://www.basketball-reference.com/players/j/jamisan01.html
2010-11,Anthony Carter,PG,cartean01,35,22,308.6666667,8.566666667,0.485666667,0.381666667,0.073666667,1.433333333,10.53333333,6,21.63333333,2.933333333,0.9,27.2,14.06666667,-0.133333333,0.3,0.133333333,0.016333333,-3.166666667,0.1,-3.1,-0.066666667,http://www.basketball-reference.com/players/c/cartean01.html
2010-11,Anthony Morrow,SG,morroan01,25,58,1856,12.1,0.573,0.419,0.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18,2.6,0.4,3,0.078,1.1,-2.3,-1.2,0.4,http://www.basketball-reference.com/players/m/morroan01.html
2010-11,Anthony Parker,SF,parkean01,35,72,2091,10.5,0.505,0.411,0.172,1.8,10.5,6,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-0.8,-0.7,-1.6,0.2,http://www.basketball-reference.com/players/p/parkean01.html
2010-11,Anthony Randolph,C,randoan01,21,23,463,18.5,0.537,0,0.338,7.5,21.7,14.4,10.3,1.9,2.6,14.6,27.1,0.2,0.5,0.7,0.069,-2.2,-0.3,-2.5,-0.1,http://www.basketball-reference.com/players/r/randoan01.html
2010-11,Anthony Randolph,C-PF,randoan01,21,40,590,16.2,0.505,0.015,0.326,8,22.7,15.2,9.8,1.9,3.1,14.9,25.8,-0.2,0.6,0.5,0.038,-3.5,-0.1,-3.6,-0.2,http://www.basketball-reference.com/players/r/randoan01.html
2010-11,Anthony Randolph,PF,randoan01,21,17,127,7.6,0.348,0.089,0.267,9.8,26.3,18,8.1,1.6,4.6,16.6,21.1,-0.4,0.2,-0.2,-0.074,-8.5,0.7,-7.8,-0.2,http://www.basketball-reference.com/players/r/randoan01.html
2010-11,Anthony Tolliver,SF,tollian01,25,65,1362,13.3,0.585,0.367,0.419,7.3,17,12,8.9,1,1.6,11.7,13.1,2.6,0.7,3.3,0.115,0.5,-0.1,0.4,0.8,http://www.basketball-reference.com/players/t/tollian01.html
2010-11,Antoine Wright,SG,wrighan01,26,7,31,-4.8,0.125,0.5,0,7.2,3.8,5.5,0,1.6,0,11.1,12.6,-0.1,0,-0.1,-0.179,-9.4,-3.1,-12.5,-0.1,http://www.basketball-reference.com/players/w/wrighan01.html
2010-11,Antonio Daniels,PG,daniean01,35,4,35,6.7,0.51,0.4,0.4,0,16.5,8.2,7.9,0,0,14.5,9.1,0,0,0,0.044,-4.9,-1.1,-6,0,http://www.basketball-reference.com/players/d/daniean01.html
2010-11,Antonio McDyess,PF,mcdyean01,36,73,1387,12.8,0.516,0.003,0.224,10.5,22.3,16.5,9,1.3,2,16,14.9,1,2.1,3,0.105,-2.2,2.2,0,0.7,http://www.basketball-reference.com/players/m/mcdyean01.html
2010-11,Armon Johnson,PG,johnsar02,21,38,277,9.3,0.497,0.119,0.218,4.7,11.5,7.9,28.1,1,0.3,25.6,25.1,-0.4,0.2,-0.3,-0.044,-4.4,-2.4,-6.8,-0.3,http://www.basketball-reference.com/players/j/johnsar02.html
2010-11,Arron Afflalo,SG,afflaar01,25,69,2324,13.6,0.62,0.396,0.26,2.3,9.9,6.2,10.9,0.7,1,9.2,14.8,4.8,1.4,6.2,0.128,2.4,-0.2,2.1,2.4,http://www.basketball-reference.com/players/a/afflaar01.html
2010-11,Austin Daye,SF,dayeau01,22,72,1446,13,0.518,0.365,0.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,0.07,-0.6,-0.7,-1.3,0.3,http://www.basketball-reference.com/players/d/dayeau01.html
2010-11,Avery Bradley,PG,bradlav01,20,31,162,2.2,0.36,0.075,0.179,3.2,9.3,6.5,11.9,3,0,18.1,26.1,-0.8,0.3,-0.5,-0.139,-9.6,0,-9.7,-0.3,http://www.basketball-reference.com/players/b/bradlav01.html
2010-11,Baron Davis,PG,davisba01,31,38.66666667,1099.333333,17.53333333,0.515333333,0.376333333,0.181,2.333333333,8.733333333,5.466666667,42.16666667,2.366666667,1.3,16.43333333,25.06666667,1,0.866666667,1.866666667,0.082,2.733333333,-1.8,0.933333333,0.766666667,http://www.basketball-reference.com/players/d/davisba01.html
2010-11,Ben Gordon,SG,gordobe01,27,82,2131,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,0.1,-2.6,-2.5,-0.3,http://www.basketball-reference.com/players/g/gordobe01.html
2010-11,Ben Uzoh,PG,uzohbe01,22,42,438,14.7,0.468,0.056,0.389,7.9,8.6,8.2,26.7,1.6,1.4,12.9,20.5,0.2,0.2,0.5,0.054,-0.9,-0.8,-1.7,0,http://www.basketball-reference.com/players/u/uzohbe01.html
2010-11,Ben Wallace,C,wallabe01,36,54,1238,12.3,0.442,0.013,0.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,0.072,-2,3.8,1.8,1.2,http://www.basketball-reference.com/players/w/wallabe01.html
2010-11,Beno Udrih,PG,udrihbe01,28,79,2734,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,5.6,1.6,7.2,0.126,1.8,-0.8,1,2.1,http://www.basketball-reference.com/players/u/udrihbe01.html
2010-11,Blake Griffin,PF,griffbl01,21,82,3112,21.9,0.549,0.017,0.505,10.2,26.9,18.6,18.7,1,1.1,11.7,27.3,6.5,3.4,9.8,0.152,2.2,0.9,3.2,4,http://www.basketball-reference.com/players/g/griffbl01.html
2010-11,Bobby Simmons,SF,simmobo01,30,2,16,-5.5,0,1,0,0,0,0,15.7,0,0,0,8.6,0,0,0,-0.138,-8.6,-5.6,-14.3,0,http://www.basketball-reference.com/players/s/simmobo01.html
2010-11,Boris Diaw,PF,diawbo01,28,82,2778,13.9,0.558,0.292,0.159,4.5,13.6,9,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,0.082,0.8,0.7,1.5,2.5,http://www.basketball-reference.com/players/d/diawbo01.html
2010-11,Brad Miller,C,millebr01,34,60,1015,16.3,0.566,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17,2,1,3,0.142,1.2,0.6,1.7,0.9,http://www.basketball-reference.com/players/m/millebr01.html
2010-11,Brandan Wright,PF,wrighbr03,23,24.66666667,252.6666667,15.86666667,0.537333333,0,0.267333333,9.266666667,18.26666667,13.63333333,5.133333333,1.533333333,3.4,9.466666667,17.2,0.3,0.233333333,0.533333333,0.099,-2.633333333,-0.166666667,-2.8,-0.066666667,http://www.basketball-reference.com/players/w/wrighbr03.html
2010-11,Brandon Bass,PF,bassbr01,25,76,1980,15.9,0.571,0.003,0.361,8.1,16.7,12.5,5,0.7,2,11.5,19.8,3.2,3.1,6.3,0.153,-1.4,0.9,-0.5,0.7,http://www.basketball-reference.com/players/b/bassbr01.html
2010-11,Brandon Jennings,PG,jennibr01,21,63,2169,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,1.1,0.7,1.8,2.1,http://www.basketball-reference.com/players/j/jennibr01.html
2010-11,Brandon Roy,SG,roybr01,26,47,1310,13.9,0.491,0.218,0.264,2.5,9.1,5.6,16.8,1.5,0.8,8.6,22.8,1.2,0.9,2.1,0.077,-0.5,-1.6,-2.1,0,http://www.basketball-reference.com/players/r/roybr01.html
2010-11,Brandon Rush,SG,rushbr01,25,67,1754,10.6,0.54,0.433,0.206,2.1,11.6,6.9,5.6,1.2,1.5,10.9,15.9,0.9,1.7,2.6,0.07,-1.1,-0.1,-1.2,0.4,http://www.basketball-reference.com/players/r/rushbr01.html
2010-11,Brendan Haywood,C,haywobr01,31,72,1331,11.7,0.532,0.004,0.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,0.8,2.1,2.9,0.104,-3.2,2.1,-1,0.3,http://www.basketball-reference.com/players/h/haywobr01.html
2010-11,Brian Cardinal,SF,cardibr01,33,56,618,9.7,0.672,0.87,0.18,2,8.9,5.6,9.1,2,0.9,13.6,9.5,1,0.7,1.7,0.132,1.1,1.3,2.4,0.7,http://www.basketball-reference.com/players/c/cardibr01.html
2010-11,Brian Cook,PF,cookbr01,30,40,447,11.6,0.534,0.465,0.141,5,20,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,0.064,-1.8,-1.6,-3.5,-0.2,http://www.basketball-reference.com/players/c/cookbr01.html
2010-11,Brian Scalabrine,PF,scalabr01,32,18,88,6.5,0.526,0.263,0,1.4,9.1,5.3,10.4,1.8,3.5,20.8,12.5,0,0.2,0.1,0.071,-4.5,2.1,-2.4,0,http://www.basketball-reference.com/players/s/scalabr01.html
2010-11,Brian Skinner,C,skinnbr01,34,2,6,0,,,,0,0,0,0,0,0,,0,0,0,0,0.023,-7.2,1.3,-6,0,http://www.basketball-reference.com/players/s/skinnbr01.html
2010-11,Brook Lopez,C,lopezbr01,22,82,2889,19.3,0.549,0.001,0.374,7.8,12.3,10,8.8,0.9,3.2,10.4,27.3,4.4,1.9,6.3,0.105,0.6,-0.4,0.1,1.5,http://www.basketball-reference.com/players/l/lopezbr01.html
2010-11,Byron Mullens,PF,mulleby01,21,13,85,3.5,0.366,0,0.5,8.6,24,16.5,0,1.2,2.6,19,22.5,-0.3,0.1,-0.2,-0.113,-12.5,-4.7,-17.2,-0.3,http://www.basketball-reference.com/players/m/mulleby01.html
2010-11,C.J. Miles,SF,milescj01,23,78,1969,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2,1.6,8.6,25.1,1.2,1.3,2.5,0.061,0.4,-2.1,-1.6,0.2,http://www.basketball-reference.com/players/m/milescj01.html
2010-11,C.J. Watson,PG,watsocj01,26,82,1091,12.8,0.466,0.284,0.236,1.8,8.1,5,26.9,2.7,0.8,14.4,21.4,0.2,2,2.1,0.093,-1.9,-0.3,-2.2,0,http://www.basketball-reference.com/players/w/watsocj01.html
2010-11,Carl Landry,PF,landrca01,27,50.66666667,1338.666667,14.9,0.559333333,0.005666667,0.407666667,8.966666667,10.9,9.9,4.9,1,1.3,11.5,20.53333333,1.866666667,0.866666667,2.733333333,0.103,-0.766666667,-1.133333333,-1.9,0,http://www.basketball-reference.com/players/l/landrca01.html
2010-11,Carlos Arroyo,PG,arroyca01,31,42.66666667,790,8.4,0.505333333,0.221666667,0.220666667,2.866666667,8.4,5.8,16.56666667,1.2,0.066666667,20.4,14.13333333,0.366666667,0.766666667,1.133333333,0.054,-2.9,-0.4,-3.3,-0.2,http://www.basketball-reference.com/players/a/arroyca01.html
2010-11,Carlos Boozer,C,boozeca01,29,59,1882,18.8,0.542,0,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,0.149,-0.7,1.4,0.7,1.3,http://www.basketball-reference.com/players/b/boozeca01.html
2010-11,Carlos Delfino,SF,delfica01,28,49,1590,13.1,0.517,0.554,0.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.9,2.6,3.5,0.105,0.5,1.5,2.1,1.6,http://www.basketball-reference.com/players/d/delfica01.html
2010-11,Carmelo Anthony,SF,anthoca01,26,51.33333333,1834,21.9,0.559666667,0.176666667,0.395,5,18.03333333,11.6,14.76666667,1.233333333,1.233333333,10.26666667,31.83333333,3.6,1.666666667,5.266666667,0.140666667,2.066666667,-1.466666667,0.633333333,1.2,http://www.basketball-reference.com/players/a/anthoca01.html
2010-11,Caron Butler,SF,butleca01,30,29,867,14.2,0.523,0.172,0.233,3.1,12.5,8,9.1,1.7,0.7,10.5,25.1,0.2,1,1.2,0.067,-1.4,0,-1.4,0.1,http://www.basketball-reference.com/players/b/butleca01.html
2010-11,Cartier Martin,SF,martica01,26,52,542,11.7,0.524,0.544,0.22,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,0.5,0.3,0.8,0.071,-0.3,-2.7,-3,-0.1,http://www.basketball-reference.com/players/m/martica01.html
2010-11,Channing Frye,PF,fryech01,27,77,2541,12.8,0.557,0.53,0.129,3,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,0.09,0.7,0.5,1.2,2,http://www.basketball-reference.com/players/f/fryech01.html
2010-11,Charlie Bell,SG,bellch01,31,19,171,4.7,0.357,0.488,0.093,3.9,8.1,6,10.1,1.8,0.4,11.8,13.1,-0.2,0,-0.1,-0.04,-4.5,-1.9,-6.4,-0.2,http://www.basketball-reference.com/players/b/bellch01.html
2010-11,Charlie Villanueva,PF,villach01,26,76,1666,15.9,0.553,0.456,0.164,3.5,18.8,10.8,5,1.4,2,8,23.1,2.1,1,3.1,0.091,0.9,-2.7,-1.8,0.1,http://www.basketball-reference.com/players/v/villach01.html
2010-11,Chase Budinger,SF,budinch01,22,78,1738,14.2,0.534,0.418,0.21,3.4,15,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,0.095,0.6,-1.3,-0.7,0.6,http://www.basketball-reference.com/players/b/budinch01.html
2010-11,Chauncey Billups,PG,billuch01,34,48,1540,18.8,0.611,0.461666667,0.525,1.466666667,8.266666667,4.9,26.1,1.5,0.433333333,14.93333333,22.66666667,4.4,0.9,5.3,0.164,4.1,-2.366666667,1.7,1.533333333,http://www.basketball-reference.com/players/b/billuch01.html
2010-11,Chris Andersen,C,anderch01,32,45,732,19,0.636,0.007,0.985,12.2,22.1,17.3,4,1.6,6,11.3,13.5,1.9,1.2,3.2,0.207,0.2,3.1,3.3,1,http://www.basketball-reference.com/players/a/anderch01.html
2010-11,Chris Bosh,PF,boshch01,26,77,2795,19.4,0.569,0.024,0.446,6.4,20,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,0.177,0.1,0.3,0.4,1.7,http://www.basketball-reference.com/players/b/boshch01.html
2010-11,Chris Douglas-Roberts,SF,douglch01,24,44,884,11.5,0.517,0.168,0.326,0.9,11,5.8,9.8,1.8,1.2,10.1,18.4,0.4,1.3,1.6,0.088,-2.8,0.6,-2.3,-0.1,http://www.basketball-reference.com/players/d/douglch01.html
2010-11,Chris Duhon,PG,duhonch01,28,51,774,5.6,0.446,0.403,0.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12,-0.7,0.9,0.2,0.014,-4.7,-0.4,-5.1,-0.6,http://www.basketball-reference.com/players/d/duhonch01.html
2010-11,Chris Johnson,C,johnsch03,25,9.333333333,92,10.13333333,0.616,0,0.873,8.866666667,17.33333333,13.13333333,3.5,0.9,5.766666667,27.56666667,12.43333333,0,0.166666667,0.166666667,0.089,-4.8,2.5,-2.266666667,0,http://www.basketball-reference.com/players/j/johnsch03.html
2010-11,Chris Kaman,C,kamanch01,28,32,838,15.7,0.495,0,0.152,7.2,24.1,15.7,10,1,4.5,12.6,24.4,-0.2,1.1,0.8,0.047,-3.7,1.2,-2.5,-0.1,http://www.basketball-reference.com/players/k/kamanch01.html
2010-11,Chris Paul,PG,paulch01,25,80,2880,23.7,0.578,0.197,0.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,0.232,5.4,1,6.4,6.1,http://www.basketball-reference.com/players/p/paulch01.html
2010-11,Chris Quinn,PG,quinnch01,27,41,292,7.5,0.428,0.407,0.088,1.2,8.5,5,21.1,0.9,0.2,11.3,16.8,-0.1,0.2,0.1,0.024,-3,-2.3,-5.3,-0.2,http://www.basketball-reference.com/players/q/quinnch01.html
2010-11,Chris Wilcox,PF,wilcoch01,28,57,995,18,0.587,0.003,0.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6,18.9,2,0.8,2.8,0.133,0.4,-0.9,-0.5,0.4,http://www.basketball-reference.com/players/w/wilcoch01.html
2010-11,Christian Eyenga,SF,eyengch01,21,44,947,9,0.476,0.297,0.092,3.2,12,7.5,6.2,1.9,2.3,12.9,17.5,-0.8,0.5,-0.3,-0.016,-3.6,-0.1,-3.7,-0.4,http://www.basketball-reference.com/players/e/eyengch01.html
2010-11,Chuck Hayes,C,hayesch01,27,74,2079,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13,3.9,2.4,6.3,0.146,1,2.8,3.8,3,http://www.basketball-reference.com/players/h/hayesch01.html
2010-11,Cole Aldrich,C,aldrico01,22,18,142,7,0.537,0,0.267,11.1,17.5,14.4,4,1.8,3.6,32.3,7.9,0,0.2,0.2,0.066,-3.4,2.6,-0.8,0,http://www.basketball-reference.com/players/a/aldrico01.html
2010-11,Corey Brewer,SF,breweco01,24,56,1362,10.3,0.471,0.227,0.391,3.6,9,6.2,8.6,3.3,0.8,13.1,18.4,-0.4,1,0.6,0.023,-2.2,0.3,-1.9,0.1,http://www.basketball-reference.com/players/b/breweco01.html
2010-11,Corey Brewer,SF-SG,breweco01,24,69,1510,11,0.482,0.23,0.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,-0.1,1.3,1.1,0.036,-1.7,0.5,-1.3,0.3,http://www.basketball-reference.com/players/b/breweco01.html
2010-11,Corey Brewer,SG,breweco01,24,13,148,17.6,0.573,0.255,0.412,9.9,8.4,9.1,13.3,3.9,1,14.2,22.2,0.3,0.3,0.5,0.163,2.1,1.8,3.9,0.2,http://www.basketball-reference.com/players/b/breweco01.html
2010-11,Corey Maggette,SF,maggeco01,31,67,1401,15.8,0.573,0.14,0.581,3.6,16.8,10,11.3,0.8,0.3,15.3,27.7,1.5,1.9,3.4,0.115,-1.3,-1.4,-2.7,-0.2,http://www.basketball-reference.com/players/m/maggeco01.html
2010-11,Courtney Lee,SG,leeco01,25,81,1723,12.6,0.534,0.302,0.208,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,1.6,1.1,2.7,0.076,-0.5,-0.9,-1.4,0.2,http://www.basketball-reference.com/players/l/leeco01.html
2010-11,Craig Brackins,PF,brackcr01,23,3,33,0.1,0.25,0.313,0,7,7,7,4.6,1.6,0,0,22.3,-0.1,0,-0.1,-0.154,-7.8,-3.7,-11.5,-0.1,http://www.basketball-reference.com/players/b/brackcr01.html
2010-11,Craig Smith,PF,smithcr01,27,48,586,15.4,0.592,0.027,0.362,8.7,14.7,11.7,9.1,1.4,0.9,13.2,19.1,1,0.4,1.5,0.12,-0.6,-1.1,-1.7,0,http://www.basketball-reference.com/players/s/smithcr01.html
2010-11,D.J. Augustin,PG,augusdj01,23,82,2757,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1,0.1,12.5,21.2,4.9,1.3,6.2,0.108,2.4,-2.8,-0.3,1.1,http://www.basketball-reference.com/players/a/augusdj01.html
2010-11,D.J. White,C,whitedj01,24,24,466,17.7,0.571,0.013,0.351,8,19.6,13.8,5.8,0.7,2.1,3.8,18.6,1.1,0.4,1.6,0.161,-0.4,-1.2,-1.7,0,http://www.basketball-reference.com/players/w/whitedj01.html
2010-11,D.J. White,C-PF,whitedj01,24,47,685,15.3,0.542,0.009,0.292,7.6,20,13.8,4.9,0.9,2.3,5.4,17.7,1.1,0.7,1.8,0.128,-1.9,-1,-2.9,-0.1,http://www.basketball-reference.com/players/w/whitedj01.html
2010-11,D.J. White,PF,whitedj01,24,23,219,10.1,0.468,0,0.154,6.6,20.7,13.9,2.9,1.4,2.7,9.2,15.8,0,0.3,0.3,0.056,-5,-0.5,-5.5,-0.2,http://www.basketball-reference.com/players/w/whitedj01.html
2010-11,DaJuan Summers,SF,summeda01,23,22,199,4.4,0.476,0.304,0.29,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,-0.3,0,-0.3,-0.083,-5.5,-5,-10.5,-0.4,http://www.basketball-reference.com/players/s/summeda01.html
2010-11,Daequan Cook,SG,cookda02,23,43,598,12.8,0.63,0.851,0.11,1.6,12.1,7,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,0.126,2.5,-2.7,-0.2,0.3,http://www.basketball-reference.com/players/c/cookda02.html
2010-11,Dahntay Jones,SG,jonesda02,30,45,589,13.7,0.558,0.182,0.421,0.8,11.4,6.1,9.5,1.7,0.9,10.9,21.4,0.6,0.6,1.2,0.102,-1.7,-1.4,-3.1,-0.2,http://www.basketball-reference.com/players/j/jonesda02.html
