Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url
2000-01,Allen Iverson*,SG,iversal01,25,71,2979,24,0.518,0.169,0.397,1.9,8.3,5.2,23,3.2,0.5,10,35.9,7.3,4.5,11.8,0.19,5,-0.1,4.8,5.1,http://www.basketball-reference.com/players/i/iversal01.html
2000-01,Alonzo Mourning*,C,mournal01,30,13,306,24.6,0.536,0.007,0.39,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,-1.9,2.4,0.5,0.2,http://www.basketball-reference.com/players/m/mournal01.html
2000-01,Alvin Williams,SG,willial02,26,82,2394,15.2,0.483,0.141,0.189,2.3,7.8,5,27.2,2.7,0.8,11,17.4,3.3,2.1,5.4,0.109,0.9,-0.3,0.6,1.6,http://www.basketball-reference.com/players/w/willial02.html
2000-01,Andre Miller,PG,millean02,24,82,2848,20.1,0.541,0.064,0.45,3.8,10.8,7.3,40.5,2.2,0.7,18.1,23.2,6.1,1.9,8,0.136,3.6,-0.6,2.9,3.5,http://www.basketball-reference.com/players/m/millean02.html
2000-01,Andrew DeClercq,C,declean01,27,67,903,12.8,0.57,0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,1,1.4,2.5,0.132,-1.7,1.6,-0.2,0.4,http://www.basketball-reference.com/players/d/declean01.html
2000-01,Andy Panko,SF,pankoan01,23,1,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.017,-6.3,0,-6.4,0,http://www.basketball-reference.com/players/p/pankoan01.html
2000-01,Anfernee Hardaway,SG,hardaan01,29,4,112,16.6,0.477,0.222,0.306,5,13.4,9.1,22,2.8,0.6,6.8,17.5,0.2,0.2,0.4,0.155,0.6,1.2,1.9,0.1,http://www.basketball-reference.com/players/h/hardaan01.html
2000-01,Antawn Jamison,SF,jamisan01,24,82,3394,19,0.499,0.113,0.295,8.1,14.8,11.2,9.5,1.7,0.6,8.9,27.9,5.4,1.3,6.7,0.094,2.1,-2.1,0,1.7,http://www.basketball-reference.com/players/j/jamisan01.html
2000-01,Anthony Carter,PG,cartean01,25,72,1630,11.3,0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,-0.8,2.5,1.7,0.05,-2.8,0.7,-2.1,0,http://www.basketball-reference.com/players/c/cartean01.html
2000-01,Anthony Goldwire,PG,goldwan01,29,20,201,12.6,0.469,0.425,0.213,0.5,6,3.2,28,2.3,0,14.6,22.7,0,0.1,0.1,0.023,-0.9,-4.2,-5.1,-0.2,http://www.basketball-reference.com/players/g/goldwan01.html
2000-01,Anthony Johnson,PG,johnsan02,26,35.33333333,340.6666667,8.133333333,0.391,0.033333333,0.218,2.3,7.533333333,4.9,24.9,2.333333333,0.8,17,17.76666667,-0.366666667,0.233333333,-0.133333333,-0.019,-4.333333333,-1.433333333,-5.733333333,-0.333333333,http://www.basketball-reference.com/players/j/johnsan02.html
2000-01,Anthony Mason,PF,masonan01,34,80,3254,17.4,0.555,0,0.497,6.2,21.9,14.1,14.2,1.4,0.6,13.3,20,6,5.6,11.6,0.171,0.3,2.3,2.7,3.8,http://www.basketball-reference.com/players/m/masonan01.html
2000-01,Anthony Miller,PF,millean01,29,2,5.5,-0.15,0.5,0,0,0,14.45,7.175,0,0,0,33.3,8.625,0,0,0,-0.05675,-9.225,-2.275,-11.5,0,http://www.basketball-reference.com/players/m/millean01.html
2000-01,Anthony Peeler,SG,peelean01,31,75,2126,12.6,0.513,0.35,0.119,2.3,8,5.2,13.9,2.2,0.6,12,18.6,1.6,1.5,3.2,0.071,0.5,-1,-0.5,0.8,http://www.basketball-reference.com/players/p/peelean01.html
2000-01,Antoine Walker,PF,walkean02,24,81,3396,18.9,0.505,0.351,0.202,5,20.4,12.3,26.8,2.1,1.1,13.8,29.1,2.7,3.8,6.6,0.093,3.2,0.6,3.9,5,http://www.basketball-reference.com/players/w/walkean02.html
2000-01,Antonio Daniels,PG,daniean01,25,79,2060,15.5,0.567,0.311,0.265,1.5,7.2,4.5,24.9,1.6,0.5,14.2,17.5,4.1,2.4,6.6,0.153,2.1,-0.6,1.5,1.8,http://www.basketball-reference.com/players/d/daniean01.html
2000-01,Antonio Davis,C,davisan01,32,78,2729,16.5,0.508,0.001,0.488,11,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,0.127,-0.9,0.8,-0.1,1.3,http://www.basketball-reference.com/players/d/davisan01.html
2000-01,Antonio Harvey,PF,harvean01,30,12,72,17,0.506,0,0.214,8.6,14.4,11.6,9.6,0.7,6.2,8.9,21.7,0.1,0.1,0.2,0.135,-2.1,0.4,-1.6,0,http://www.basketball-reference.com/players/h/harvean01.html
2000-01,Antonio McDyess,PF,mcdyean01,26,70,2555,22,0.538,0,0.373,10.1,26.1,18,10.8,0.9,2.7,10.7,26.5,5.2,2.6,7.8,0.146,1,0.1,1.1,2,http://www.basketball-reference.com/players/m/mcdyean01.html
2000-01,Art Long,SF,longar01,28,9,20,-3.6,0,0,0.5,11.1,31.5,21.5,6.4,0,10,29.1,15.2,-0.1,0.1,-0.1,-0.214,-15.7,5.3,-10.4,0,http://www.basketball-reference.com/players/l/longar01.html
2000-01,Arvydas Sabonis*,C,sabonar01,36,61,1299,18.4,0.527,0.029,0.302,4.9,24.9,15.2,12.3,1.7,3.5,12.7,24,1.5,2.3,3.7,0.138,-1.7,1.4,-0.3,0.6,http://www.basketball-reference.com/players/s/sabonar01.html
2000-01,Austin Croshere,PF,croshau01,25,81,1874,14.3,0.512,0.295,0.33,7.7,15.5,11.7,8.8,1,1.9,14.5,23.4,1.2,2,3.2,0.082,-0.8,-1,-1.9,0.1,http://www.basketball-reference.com/players/c/croshau01.html
2000-01,Avery Johnson,PG,johnsav01,35,55,1290,11.5,0.475,0.02,0.2,1.9,5.3,3.7,29.5,1.4,0.2,15.5,14.1,1.3,1.3,2.6,0.098,-1.4,-1.3,-2.6,-0.2,http://www.basketball-reference.com/players/j/johnsav01.html
2000-01,Baron Davis,PG,davisba01,21,82,3192,16.6,0.512,0.286,0.352,4.6,9.9,7.3,32.5,2.9,0.8,17,19.2,4.2,4.7,8.9,0.134,2.2,1.1,3.3,4.3,http://www.basketball-reference.com/players/d/davisba01.html
2000-01,Ben Wallace,C,wallabe01,26,80,2760,14.8,0.47,0.009,0.542,11.5,29.6,20.4,6.8,2,4.8,17.7,10.4,1,6,7,0.121,-2.4,5.7,3.4,3.7,http://www.basketball-reference.com/players/w/wallabe01.html
2000-01,Bill Curley,PF,curlebi01,28,13.33333333,128,4.766666667,0.478,0.105333333,0.584333333,7.433333333,6.666666667,7.1,1.8,2.333333333,3.766666667,23.4,18.16666667,0.033333333,0.066666667,0.133333333,-0.069333333,-6.433333333,-0.233333333,-6.666666667,-0.033333333,http://www.basketball-reference.com/players/c/curlebi01.html
2000-01,Billy Owens,PF,owensbi01,31,45,793,10.5,0.4,0.087,0.174,11.1,16.7,13.8,11.1,2,1.1,13.6,15.7,-0.3,1.1,0.8,0.048,-2.7,1.6,-1.1,0.2,http://www.basketball-reference.com/players/o/owensbi01.html
2000-01,Bimbo Coles,PG,colesbi01,32,47,804,9.3,0.44,0.067,0.234,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0,0,-3.2,-2.9,-6.1,-0.8,http://www.basketball-reference.com/players/c/colesbi01.html
2000-01,Bo Outlaw,PF,outlabo01,29,80,2534,15.7,0.623,0.005,0.611,9,18.3,13.6,13.3,2.1,4,23.2,10.6,3.9,4,7.9,0.15,0.3,4.4,4.7,4.2,http://www.basketball-reference.com/players/o/outlabo01.html
2000-01,Bob Sura,SG,surabo01,27,53,1684,11.2,0.487,0.332,0.365,3.1,11.9,7.1,23.1,1.6,0.3,21,19.1,-0.3,0.4,0.1,0.003,-1.2,-1.5,-2.8,-0.3,http://www.basketball-reference.com/players/s/surabo01.html
2000-01,Bobby Jackson,PG,jacksbo01,27,79,1648,13.1,0.501,0.198,0.167,5,11,8,15.3,2.7,0.3,15.4,17.9,0.9,2.3,3.1,0.091,-0.8,0.8,0,0.8,http://www.basketball-reference.com/players/j/jacksbo01.html
2000-01,Bonzi Wells,SF,wellsbo01,24,75,1995,18.8,0.571,0.069,0.331,7.4,14.3,11,18.4,2.5,0.7,16.9,23.3,3.4,2.6,5.9,0.143,1.9,0.7,2.6,2.3,http://www.basketball-reference.com/players/w/wellsbo01.html
2000-01,Brad Miller,C,millebr01,24,57,1434,16.4,0.52,0.013,0.585,11.5,23.7,17.3,13.1,1.2,2,13.1,18.1,2.3,1.1,3.4,0.114,-0.7,0,-0.7,0.5,http://www.basketball-reference.com/players/m/millebr01.html
2000-01,Brent Barry,SG,barrybr01,29,67,1778,16.6,0.66,0.571,0.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,4.6,1.2,5.8,0.157,3.5,-0.3,3.2,2.3,http://www.basketball-reference.com/players/b/barrybr01.html
2000-01,Brent Price,PG,pricebr01,32,6,30,9.4,0.462,0.364,0.636,3.8,11.4,7.6,26.6,3.5,0,22.1,27.5,0,0,0,-0.003,-2.5,-1.3,-3.8,0,http://www.basketball-reference.com/players/p/pricebr01.html
2000-01,Brevin Knight,PG,knighbr01,25,35.33333333,971.3333333,10.63333333,0.365,0.018333333,0.249,1.6,10.03333333,5.8,35.03333333,3.533333333,0.4,21.63333333,14.13333333,0,1.1,1.066666667,0.028,-3.166666667,0.066666667,-3.1,0.266666667,http://www.basketball-reference.com/players/k/knighbr01.html
2000-01,Brian Cardinal,PF,cardibr01,23,15,126,4.7,0.398,0.161,0.581,6.7,13,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0,-0.009,-6,0.5,-5.5,-0.1,http://www.basketball-reference.com/players/c/cardibr01.html
2000-01,Brian Grant,C,grantbr01,28,82,2771,17.5,0.536,0.001,0.35,9.3,21.5,15.4,7.2,1.2,2,12.7,23.4,3.7,5,8.7,0.151,-1.2,1,-0.2,1.2,http://www.basketball-reference.com/players/g/grantbr01.html
2000-01,Brian Shaw,SG,shawbr01,34,80,1833,10.9,0.479,0.328,0.156,3,15.6,9.4,20.4,1.4,1,18.1,13.1,1.2,1.4,2.5,0.067,-1.2,-0.1,-1.3,0.3,http://www.basketball-reference.com/players/s/shawbr01.html
2000-01,Brian Skinner,PF,skinnbr01,24,39,584,10.4,0.428,0,0.366,11.1,21.5,16.5,5,1.3,1.3,14.6,17.3,-0.3,0.6,0.3,0.028,-4.3,-0.5,-4.8,-0.4,http://www.basketball-reference.com/players/s/skinnbr01.html
2000-01,Bruce Bowen,SF,bowenbr01,29,82,2685,8.1,0.478,0.528,0.277,2,8.8,5.4,8.2,1.7,1.5,10.2,13.1,0.5,3.7,4.2,0.075,-1.4,1.8,0.4,1.6,http://www.basketball-reference.com/players/b/bowenbr01.html
2000-01,Bruno Sundov,C,sundobr01,20,11,120,11,0.498,0.098,0.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18,0.1,0.1,0.2,0.079,-4,-1.6,-5.6,-0.1,http://www.basketball-reference.com/players/s/sundobr01.html
2000-01,Bryant Reeves,C,reevebr01,27,75,1832,12.8,0.506,0.007,0.257,8.3,19.8,14.1,7.4,1.2,2,12.8,17.6,1.2,1.7,2.9,0.075,-2.5,0.5,-2,0,http://www.basketball-reference.com/players/r/reevebr01.html
2000-01,Bryant Stith,SG,stithbr01,30,78,2504,11.7,0.538,0.396,0.339,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,3.1,1.7,4.8,0.093,-0.1,-0.4,-0.5,1,http://www.basketball-reference.com/players/s/stithbr01.html
2000-01,Bryce Drew,PG,drewbr01,26,48,1305,7.9,0.45,0.321,0.058,1.1,5.4,3.1,24,1.3,0.2,16.9,14.4,-0.3,-0.1,-0.4,-0.015,-3,-3.8,-6.8,-1.6,http://www.basketball-reference.com/players/d/drewbr01.html
2000-01,Bryon Russell,SF,russebr01,30,78,2473,14.1,0.565,0.329,0.407,4.8,11.6,8.3,10.4,2.1,0.7,12,17.5,4.5,2.3,6.8,0.133,2.4,0.4,2.8,3,http://www.basketball-reference.com/players/r/russebr01.html
2000-01,Cal Bowdler,SF,bowdlca01,23,44,375,15.8,0.532,0.044,0.351,8.9,14.1,11.4,1.8,1.4,4,7.7,17,0.7,0.4,1,0.134,-2,-0.8,-2.8,-0.1,http://www.basketball-reference.com/players/b/bowdlca01.html
2000-01,Calbert Cheaney,SG,cheanca01,29,9,153,4.1,0.34,0,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.8,0.1,-5.7,-0.1,http://www.basketball-reference.com/players/c/cheanca01.html
2000-01,Calvin Booth,C,boothca01,24,36.66666667,622,16.56666667,0.520666667,0,0.323666667,9.466666667,20.46666667,14.93333333,7.9,1.7,8.3,15.46666667,16.6,0.4,0.966666667,1.4,0.118666667,-2.133333333,4.133333333,2.033333333,0.533333333,http://www.basketball-reference.com/players/b/boothca01.html
2000-01,Carlos Rogers,C,rogerca01,29,39,544,18.1,0.674,0.009,0.473,10.5,18.9,14.8,2.7,1,2.3,11.3,12.7,1.5,0.5,2,0.18,0.5,-0.6,-0.2,0.3,http://www.basketball-reference.com/players/r/rogerca01.html
2000-01,Cedric Ceballos,SF,cebalce01,31,26.66666667,372.6666667,14.93333333,0.520666667,0.363666667,0.179333333,6.566666667,14.5,10.5,7,1.566666667,1,11.3,23.2,0.366666667,0.533333333,0.9,0.108,-0.533333333,-1.566666667,-2.1,0,http://www.basketball-reference.com/players/c/cebalce01.html
2000-01,Cedric Henderson,SF,hendece02,25,55,961,6.2,0.416,0.031,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.7,-0.037,-4.8,-0.4,-5.2,-0.8,http://www.basketball-reference.com/players/h/hendece02.html
2000-01,Charles Oakley,PF,oaklech01,37,78,2767,11.6,0.439,0.062,0.193,5.6,25,15.1,14.6,1.4,1.2,14,16,0.2,3.5,3.7,0.065,-2.1,2.2,0,1.4,http://www.basketball-reference.com/players/o/oaklech01.html
2000-01,Charlie Ward,PG,wardch01,30,61,1492,14.5,0.536,0.469,0.188,2.7,10,6.4,31.1,2.6,0.5,21.7,16.9,1.5,2.4,3.9,0.127,1.1,0.7,1.9,1.4,http://www.basketball-reference.com/players/w/wardch01.html
2000-01,Chauncey Billups,SG,billuch01,24,77,1790,14.1,0.538,0.33,0.291,2,8.1,5,22.2,1.5,0.4,14.4,19.5,2.7,0.9,3.7,0.098,1,-2.4,-1.4,0.3,http://www.basketball-reference.com/players/b/billuch01.html
2000-01,Cherokee Parks,C,parksch02,28,43.33333333,702.6666667,12.7,0.514666667,0.015666667,0.240666667,8.033333333,17.2,12.63333333,7.066666667,1.4,2.933333333,13.8,14.4,0.6,0.666666667,1.266666667,0.081666667,-2.066666667,0.866666667,-1.2,0.133333333,http://www.basketball-reference.com/players/p/parksch02.html
2000-01,Chris Carr,SG,carrch01,26,35,309,16.3,0.611,0.33,0.536,4,13,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,0.142,0.2,-4.4,-4.2,-0.2,http://www.basketball-reference.com/players/c/carrch01.html
2000-01,Chris Childs,PG,childch01,33,51.33333333,1239.333333,8.966666667,0.490666667,0.325333333,0.213333333,1.6,11.2,6.466666667,30.1,1.8,0.666666667,30.2,13.6,-0.133333333,1.533333333,1.466666667,0.049333333,-2.566666667,0.133333333,-2.466666667,-0.066666667,http://www.basketball-reference.com/players/c/childch01.html
2000-01,Chris Crawford,PF,crawfch01,25,47,901,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,0.1,0.5,0.6,0.031,-3.1,-0.9,-4,-0.5,http://www.basketball-reference.com/players/c/crawfch01.html
2000-01,Chris Dudley,C,dudlech02,35,53,613,7.2,0.405,0,0.493,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,-0.2,1.2,1,0.079,-5.3,3.1,-2.2,0,http://www.basketball-reference.com/players/d/dudlech02.html
2000-01,Chris Garner,PG,garnech01,25,8,149,1,0.24,0.189,0.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,-0.4,0,-0.4,-0.123,-7.9,-1.3,-9.1,-0.3,http://www.basketball-reference.com/players/g/garnech01.html
2000-01,Chris Gatling,PF,gatlich01,33,74,1670,15.6,0.505,0.126,0.311,6.9,20.2,13.6,6.9,1.6,1.2,12.5,25.8,0.8,1.6,2.4,0.068,-1.4,-1.9,-3.3,-0.5,http://www.basketball-reference.com/players/g/gatlich01.html
2000-01,Chris Herren,PG,herrech01,25,25,408,6.1,0.41,0.573,0.125,1.1,5.1,3,21.9,1.8,0,16.5,13.5,-0.2,0.2,0,0.001,-3.4,-3.3,-6.7,-0.5,http://www.basketball-reference.com/players/h/herrech01.html
2000-01,Chris Mihm,C,mihmch01,21,59,1166,12.6,0.5,0.003,0.322,10.6,17.3,13.9,2.4,0.9,3.3,15.2,20.4,0.3,1,1.3,0.053,-3.4,-1.5,-5,-0.9,http://www.basketball-reference.com/players/m/mihmch01.html
2000-01,Chris Mills,SF,millsch01,31,15,493,9.6,0.435,0.131,0.188,4.8,16.2,10,6.1,0.9,0.7,8.8,19.4,0,0.1,0.1,0.007,-3.5,-2.4,-5.9,-0.5,http://www.basketball-reference.com/players/m/millsch01.html
2000-01,Chris Mullin*,SF,mullich01,37,20,374,10,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.3,0.034,-2.2,-0.8,-3,-0.1,http://www.basketball-reference.com/players/m/mullich01.html
2000-01,Chris Porter,SF,portech01,22,51,1147,11.1,0.434,0.011,0.317,7.6,10.1,8.7,9,2,0.4,10.4,20.8,-0.1,0.3,0.2,0.008,-2.8,-1.8,-4.6,-0.8,http://www.basketball-reference.com/players/p/portech01.html
2000-01,Chris Webber,PF,webbech01,27,70,2836,24.7,0.516,0.017,0.282,7,22.1,14.8,20.6,1.7,2.8,9.6,31.6,5.8,5.2,11,0.186,2.6,2.4,4.9,4.9,http://www.basketball-reference.com/players/w/webbech01.html
2000-01,Chris Whitney,PG,whitnch01,29,59,1532,13.2,0.537,0.528,0.24,0.9,7.3,4,26.9,1.9,0.1,16.5,18.1,2.1,0.2,2.3,0.072,1.8,-3.3,-1.5,0.2,http://www.basketball-reference.com/players/w/whitnch01.html
2000-01,Christian Laettner,C,laettch01,31,53,930,16.7,0.554,0.009,0.254,9.2,16,12.7,12,2.2,2.1,16.3,21,1.3,1.3,2.6,0.134,0,1.2,1.2,0.8,http://www.basketball-reference.com/players/l/laettch01.html
2000-01,Christian Laettner,C-PF,laettch01,31,78,1663,17,0.568,0.024,0.37,8.1,16.9,12.5,12.7,2.2,2,17.6,21.1,2.5,1.8,4.3,0.124,0.2,1,1.2,1.4,http://www.basketball-reference.com/players/l/laettch01.html
2000-01,Christian Laettner,PF,laettch01,31,25,733,17.6,0.586,0.044,0.535,6.7,17.9,12.2,13.7,2.2,1.9,19.2,21.2,1.2,0.5,1.7,0.112,0.6,0.7,1.3,0.6,http://www.basketball-reference.com/players/l/laettch01.html
2000-01,Chucky Atkins,PG,atkinch01,26,81,2363,12.2,0.481,0.356,0.137,1.2,6.7,3.9,24.3,1.4,0.1,12.9,21.2,1.2,1.6,2.8,0.057,0.4,-2.2,-1.8,0.1,http://www.basketball-reference.com/players/a/atkinch01.html
2000-01,Chucky Brown,SF,brownch01,32,17.33333333,226,10.6,0.470666667,0.048333333,0.392666667,2.933333333,17.53333333,9.933333333,6.633333333,1.566666667,1.4,7,15.4,0.066666667,0.166666667,0.266666667,0.061333333,-3.733333333,-1.033333333,-4.766666667,-0.166666667,http://www.basketball-reference.com/players/b/brownch01.html
2000-01,Clarence Weatherspoon,PF,weathcl01,30,82,2774,17.4,0.563,0,0.421,9.3,23.9,16.6,6.2,1.6,2.8,12,15.2,5.2,3.4,8.6,0.148,0.2,1.8,2,2.8,http://www.basketball-reference.com/players/w/weathcl01.html
2000-01,Clifford Robinson,PF,robincl02,34,82,2751,14.8,0.501,0.21,0.301,4.2,9.6,6.9,15.4,1.6,2.2,12.2,24.8,1.6,3.9,5.4,0.095,0.2,0.6,0.8,1.9,http://www.basketball-reference.com/players/r/robincl02.html
2000-01,Corey Benjamin,PG,benjaco01,22,65,857,8.8,0.453,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.5,-0.028,-3.1,-2.6,-5.7,-0.8,http://www.basketball-reference.com/players/b/benjaco01.html
2000-01,Corey Maggette,SF,maggeco01,21,69,1359,18.2,0.562,0.115,0.591,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,2.7,1.1,3.9,0.137,0.9,-1.4,-0.5,0.5,http://www.basketball-reference.com/players/m/maggeco01.html
2000-01,Corie Blount,PF,blounco01,32,45.33333333,870,10.63333333,0.481666667,0.019666667,0.292,13.2,18.53333333,15.7,6.333333333,1.633333333,1.133333333,19.93333333,12.26666667,0.333333333,0.8,1.166666667,0.067333333,-2.7,0.9,-1.833333333,0.1,http://www.basketball-reference.com/players/b/blounco01.html
2000-01,Corliss Williamson,SF,willico02,27,46,1124,15.2,0.533333333,0.003,0.366,7.033333333,14.06666667,10.43333333,6.5,1.533333333,0.866666667,12.73333333,22.5,1.066666667,1.1,2.133333333,0.093666667,-1.1,-1.066666667,-2.2,-0.1,http://www.basketball-reference.com/players/w/willico02.html
2000-01,Cory Alexander,PG,alexaco01,27,26,227,6.3,0.407,0.286,0.321,0,12.5,6.1,23.5,3.6,0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-5.9,-0.1,-6.1,-0.2,http://www.basketball-reference.com/players/a/alexaco01.html
2000-01,Courtney Alexander,PG,alexaco02,23,43.33333333,921.3333333,10.86666667,0.469,0.075666667,0.260333333,3.733333333,8.633333333,6.166666667,7.833333333,1.7,0.333333333,10.33333333,22.86666667,0.233333333,0.333333333,0.533333333,0.020666667,-2.3,-2.4,-4.733333333,-0.533333333,http://www.basketball-reference.com/players/a/alexaco02.html
2000-01,Cuttino Mobley,SG,moblecu01,25,79,3002,17.7,0.541,0.208,0.39,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,6.2,2,8.2,0.13,1.9,-1.1,0.7,2.1,http://www.basketball-reference.com/players/m/moblecu01.html
2000-01,Dale Davis,C,davisda01,31,81,2162,15.1,0.524,0.008,0.312,13.3,19.9,16.7,7.4,1.1,2.6,10.8,13.4,3.8,2.8,6.6,0.147,0.2,1.5,1.7,2,http://www.basketball-reference.com/players/d/davisda01.html
2000-01,Dalibor Bagaric,C,bagarda01,20,35,259,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.7,-0.121,-9.3,0.6,-8.7,-0.4,http://www.basketball-reference.com/players/b/bagarda01.html
2000-01,Damon Jones,PG,jonesda01,24,71,1415,13,0.525,0.555,0.125,1.3,8.7,5,26.2,1.3,0,14.8,16.6,1.4,0.4,1.8,0.062,0.5,-2.8,-2.3,-0.1,http://www.basketball-reference.com/players/j/jonesda01.html
2000-01,Damon Stoudamire,PG,stoudda01,27,82,2655,16.3,0.519,0.234,0.221,3.2,10.2,6.8,29.1,2.1,0.2,15.7,21.3,4.1,2.5,6.7,0.121,1.8,-0.7,1.1,2.1,http://www.basketball-reference.com/players/s/stoudda01.html
2000-01,Dan Langhi,SF,langhda01,23,33,241,9.4,0.403,0.01,0.293,6.4,13.1,9.8,2.8,1.5,0.3,6.7,22.9,-0.2,0.2,-0.1,-0.014,-6,-3.8,-9.8,-0.5,http://www.basketball-reference.com/players/l/langhda01.html
2000-01,Dan Majerle,SG,majerda01,35,53,1306,9.4,0.48,0.699,0.17,1.8,13.3,7.6,11,2.2,0.9,11.2,11.6,0.5,2.1,2.6,0.097,-1.3,2,0.8,0.9,http://www.basketball-reference.com/players/m/majerda01.html
2000-01,Dan McClintock,C,mcclida01,23,6,58,9.9,0.446,0,0.278,18.5,13.3,15.9,2.9,0,2.4,12.9,17.8,0,0,0,0.007,-3.4,-3.2,-6.6,-0.1,http://www.basketball-reference.com/players/m/mcclida01.html
2000-01,Dana Barros,PG,barroda01,33,60,1079,14.3,0.534,0.255,0.194,0.6,8.9,4.7,18,1.4,0.1,11.8,20.4,1.4,0.8,2.3,0.101,0,-2.1,-2.1,0,http://www.basketball-reference.com/players/b/barroda01.html
2000-01,Daniel Santiago,C,santida01,24,54,581,7.9,0.528,0,0.455,6.7,13.3,9.9,3,1.5,2.6,22.6,16,-0.3,0.9,0.6,0.052,-5.5,0.9,-4.6,-0.4,http://www.basketball-reference.com/players/s/santida01.html
