Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2012-13,Alonzo Gee,SF,geeal01,25,82,2541,10.5,0.505,0.294,0.276,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,0.5,1.5,1.9,0.036,-1.4,-0.1,-1.5,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/geeal01.html,82,2541,0.41,11.9,0.706,0.341,0.157,0.106,0.101,0.294,0.45,0.622,0.197,0.354,0.36,0.315,0.513,0.12,84,0.899,0.566,0.298,2,1
2012-13,Amar'e Stoudemire,PF,stoudam01,30,29,682,22.1,0.637,0,0.487,10,15.1,12.4,3.6,0.8,2.7,13.4,25.7,2.1,0.6,2.7,0.191,0.6,-2,-1.4,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudam01.html,29,682,0.577,4.7,1,0.592,0.24,0.071,0.097,0,0.577,0.677,0.484,0.263,0.423,0,0.597,0.184,47,0,0,0,0,0
2012-13,Amir Johnson,PF,johnsam01,25,81,2325,17.3,0.591,0.021,0.309,11.4,20,15.6,8.7,1.8,3.8,14.5,16.1,4.4,2.9,7.3,0.151,0.7,2.8,3.5,3.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsam01.html,81,2325,0.554,7.6,0.979,0.464,0.244,0.056,0.215,0.021,0.558,0.687,0.541,0.324,0.362,0.385,0.71,0.111,63,1,0.385,0.4,1,0
2012-13,Anderson Varejao,C,varejan01,30,25,901,21.7,0.529,0.017,0.353,16.9,30.1,23.2,15.4,2.1,1.3,11.6,18.7,2.2,1.1,3.3,0.173,2.4,2.2,4.6,1.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/varejan01.html,25,901,0.478,7.3,0.983,0.488,0.183,0.111,0.201,0.017,0.486,0.589,0.358,0.406,0.397,0,0.696,0.035,8,0,0,0,1,0
2012-13,Andray Blatche,C,blatcan01,26,82,1555,21.9,0.547,0.033,0.32,12.2,19.6,15.8,10.5,3,2.7,13.8,26.5,2.4,2.5,4.9,0.153,0.7,1.6,2.3,1.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blatcan01.html,82,1555,0.512,7.6,0.967,0.438,0.265,0.111,0.154,0.033,0.524,0.686,0.374,0.333,0.462,0.136,0.461,0.077,49,0.667,0.318,0.286,2,0
2012-13,Andre Drummond,C,drumman01,19,60,1243,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,-0.3,2.6,2.4,1.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drumman01.html,60,1243,0.608,2.2,0.994,0.816,0.146,0.02,0.012,0.006,0.609,0.688,0.3,0,0,0.5,0.623,0.365,114,0,0,0,1,0
2012-13,Andre Iguodala,SG,iguodan01,29,80,2779,15.2,0.52,0.327,0.307,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,2.4,3.2,5.6,0.097,1.4,1.8,3.2,3.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html,80,2779,0.451,13.9,0.673,0.307,0.093,0.102,0.171,0.327,0.515,0.752,0.329,0.278,0.333,0.317,0.541,0.159,134,0.802,0.348,0.26,4,0
2012-13,Andre Miller,PG,millean02,36,82,2151,15.7,0.548,0.101,0.307,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,0.12,0.9,-1,-0.1,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,82,2151,0.479,8.7,0.899,0.422,0.207,0.176,0.093,0.101,0.504,0.618,0.397,0.387,0.441,0.266,0.248,0.002,1,1,0.297,0.158,4,0
2012-13,Andrea Bargnani,PF,bargnan01,27,35,1003,11.2,0.482,0.289,0.181,3,12.3,7.6,6.6,1.1,1.8,10.5,23.8,-0.5,0.6,0.1,0.007,-2.5,-1.8,-4.2,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bargnan01.html,35,1003,0.399,16.1,0.711,0.115,0.141,0.162,0.293,0.289,0.436,0.551,0.4,0.406,0.424,0.309,0.598,0.014,5,0.974,0.057,0.286,0,0
2012-13,Andrei Kirilenko,SF,kirilan01,31,64,2034,17.6,0.59,0.214,0.446,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,3.4,2.6,6,0.142,1.4,2.8,4.2,3.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html,64,2034,0.507,9.6,0.786,0.532,0.098,0.023,0.132,0.214,0.566,0.664,0.382,0.231,0.365,0.292,0.715,0.15,79,0.971,0.083,0.4,1,0
2012-13,Andrew Bogut,C,bogutan01,28,32,786,13.8,0.463,0.005,0.207,9.8,24.1,17.2,12.5,1.3,5.5,14.8,13.4,0.4,1.4,1.7,0.106,-2.5,4.8,2.3,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogutan01.html,32,786,0.451,4.7,0.995,0.495,0.435,0.043,0.022,0.005,0.448,0.582,0.313,0.25,0.5,1,0.61,0.114,17,1,0,0,0,0
2012-13,Andrew Goudelock,SG,goudean01,24,1,6,-6.4,0,0,0,18.9,0,9.2,0,0,0,0,14.8,0,0,0,-0.264,-12.2,-5.8,-18,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goudean01.html,1,6,0,15.5,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,Andrew Nicholson,PF,nichoan01,23,75,1249,15.1,0.557,0,0.193,6.2,17.1,11.7,6.1,1,2,13,22.1,0.9,0.8,1.7,0.065,-2.8,-1.6,-4.4,-0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nichoan01.html,75,1249,0.527,10.2,1,0.239,0.311,0.119,0.331,0,0.527,0.698,0.497,0.466,0.453,0,0.664,0.051,24,0,0,0,0,0
2012-13,Andris Biedrins,C,biedran01,26,53,495,7.7,0.449,0,0.619,7.8,25.7,17,3.7,1.5,6.6,34.4,3.7,0.1,1,1.1,0.102,-5,5.7,0.7,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biedran01.html,53,495,0.476,2.9,1,0.714,0.286,0,0,0,0.476,0.533,0.333,0,0,0,0.8,0.095,2,0,0,0,0,0
2012-13,Antawn Jamison,PF,jamisan01,36,76,1636,15.3,0.561,0.405,0.237,7.5,16.6,12.2,5,0.9,1,7.7,18.7,3,1.3,4.3,0.126,0.7,-1.8,-1.1,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamisan01.html,76,1636,0.464,13.3,0.595,0.308,0.193,0.031,0.063,0.405,0.535,0.655,0.405,0.278,0.472,0.361,0.765,0.007,3,1,0.279,0.385,0,0
2012-13,Anthony Davis,PF,davisan02,19,64,1846,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,0.5,1.9,2.3,2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisan02.html,64,1846,0.516,7.8,0.991,0.469,0.183,0.123,0.216,0.009,0.521,0.713,0.435,0.373,0.26,0,0.765,0.209,129,0,0,0,1,0
2012-13,Anthony Morrow,SG,morroan01,27,27.33333333,255.3333333,11.73333333,0.533666667,0.262,0.144,2.866666667,5.2,4.033333333,6.233333333,1.5,0.166666667,6.1,20.2,0.266666667,0.2,0.433333333,0.070666667,-1.466666667,-3.3,-4.766666667,-0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morroan01.html,17,82,0.5,14.1,0.853,0.147,0.176,0.147,0.382,0.147,0.552,0.6,0.5,0.6,0.538,0.2,0.375,0,0,1,0.4,0.5,0,0
2012-13,Anthony Randolph,PF,randoan01,23,39,329,15.6,0.534,0.07,0.395,10.1,22.1,16.2,5.5,2.9,5,21.7,22.5,-0.1,0.6,0.5,0.073,-3.8,2.3,-1.5,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/randoan01.html,39,329,0.491,5.7,0.93,0.57,0.228,0.088,0.044,0.07,0.528,0.662,0.346,0.3,0.2,0,0.661,0.228,24,0,0.75,0,0,0
2012-13,Anthony Tolliver,SF,tollian01,27,62,963,8.4,0.531,0.616,0.236,3.7,14.5,9.2,4.8,0.8,1,13.1,13.2,0.3,0.9,1.2,0.059,-2.5,-0.8,-3.3,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tollian01.html,62,963,0.38,19.2,0.384,0.139,0.042,0.046,0.157,0.616,0.446,0.533,0.333,0.3,0.441,0.338,0.865,0.023,4,1,0.511,0.397,0,0
2012-13,Arnett Moultrie,PF,moultar01,22,47,542,16.7,0.595,0,0.209,15.4,14.8,15.1,2.9,1.7,1.4,11.5,14.1,1.1,0.6,1.7,0.149,-0.7,-0.9,-1.7,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/moultar01.html,47,542,0.582,6.6,1,0.56,0.142,0.112,0.187,0,0.582,0.693,0.421,0.267,0.56,0,0.667,0.157,20,0,0,0,0,0
2012-13,Aron Baynes,C,baynear01,26,16,141,8.8,0.521,0.028,0.333,10.4,15.5,13.1,5.2,0.4,3.1,21,17.1,0,0.2,0.1,0.05,-4.7,0.4,-4.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/baynear01.html,16,141,0.5,6.4,0.972,0.444,0.333,0.194,0,0.028,0.514,0.75,0.417,0.143,0,0,0.556,0.139,5,0,0,0,0,0
2012-13,Arron Afflalo,SF,afflaar01,27,64,2307,13,0.527,0.265,0.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2,0.042,-0.3,-2,-2.3,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/afflaar01.html,64,2307,0.439,14.8,0.735,0.175,0.128,0.202,0.23,0.265,0.489,0.646,0.414,0.497,0.404,0.3,0.486,0.006,4,0.958,0.304,0.438,0,0
2012-13,Austin Daye,SF,dayeau01,24,36.66666667,450.6666667,12.93333333,0.554666667,0.468666667,0.164333333,2.666666667,18.83333333,10.6,10.1,1.133333333,2.633333333,11.46666667,17.1,0.5,0.566666667,1.1,0.117333333,-0.8,0.133333333,-0.666666667,0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dayeau01.html,31,328,0.423,19.5,0.477,0.081,0.099,0.171,0.126,0.523,0.509,0.667,0.818,0.368,0.357,0.345,0.63,0.009,1,1,0.241,0.286,2,0
2012-13,Austin Rivers,SG,riverau01,20,61,1418,5.9,0.431,0.221,0.277,1.3,8,4.6,13.9,1,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-3.6,-2,-5.6,-1.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/riverau01.html,61,1418,0.372,11,0.779,0.31,0.285,0.092,0.092,0.221,0.385,0.488,0.306,0.389,0.278,0.326,0.171,0,0,0.964,0.279,0.375,1,0
2012-13,Avery Bradley,PG,bradlav01,22,50,1435,8.8,0.461,0.264,0.103,2.5,6.5,4.6,11.6,2.3,1,12.6,18.8,-1.3,1.6,0.4,0.012,-2.8,0.2,-2.7,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bradlav01.html,50,1435,0.402,13.9,0.736,0.295,0.069,0.067,0.305,0.264,0.432,0.482,0.273,0.313,0.445,0.317,0.487,0.019,8,0.95,0.825,0.337,0,0
2012-13,Ben Gordon,SG,gordobe01,29,75,1560,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.4,-4.7,-5.1,-1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html,75,1560,0.408,16.4,0.616,0.176,0.122,0.064,0.253,0.384,0.421,0.545,0.366,0.347,0.38,0.387,0.376,0.001,0,0.761,0.257,0.52,0,0
2012-13,Ben Hansbrough,PG,hansbbe01,25,28,200,7.2,0.501,0.511,0.6,1.1,8.8,5,16.1,1.9,0.7,24,17.1,-0.1,0.3,0.2,0.044,-4,-0.4,-4.4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hansbbe01.html,28,200,0.333,18.5,0.489,0.222,0.022,0.089,0.156,0.511,0.409,0.6,0,0.5,0.143,0.261,0.111,0,0,1,0.13,0.667,1,0
2012-13,Beno Udrih,SG-PG,udrihbe01,30,66,1457,14.2,0.516,0.214,0.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,0.071,-0.5,-2.6,-3.2,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html,27,738,0.408,15,0.777,0.181,0.097,0.214,0.286,0.223,0.411,0.558,0.478,0.353,0.338,0.396,0.171,0,0,0.667,0.208,0.273,2,0
2012-13,Bernard James,C,jamesbe01,27,46,457,14.7,0.541,0.019,0.398,12.9,18.9,16,1.9,1.3,6.5,12.9,13.9,0.5,0.7,1.2,0.125,-2.8,1.6,-1.2,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesbe01.html,46,457,0.515,3.8,0.981,0.689,0.243,0.029,0.019,0.019,0.525,0.62,0.36,0,0,0,0.717,0.146,13,0,0.5,0,1,0
2012-13,Bismack Biyombo,C,biyombi01,20,80,2186,10.1,0.472,0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.031,-4.4,1.2,-3.2,-0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biyombi01.html,80,2186,0.451,4,1,0.578,0.318,0.075,0.029,0,0.451,0.58,0.273,0.269,0.3,0,0.667,0.197,57,0,0,0,0,0
2012-13,Blake Griffin,PF,griffbl01,23,80,2598,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2,1.6,12.8,25.4,6.8,3.9,10.6,0.196,2.9,1.9,4.8,4.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/griffbl01.html,80,2598,0.538,8.3,0.974,0.378,0.273,0.094,0.229,0.026,0.548,0.778,0.468,0.356,0.343,0.179,0.638,0.199,202,1,0.357,0.2,0,0
2012-13,Boris Diaw,PF,diawbo01,30,75,1709,11.9,0.603,0.235,0.196,4.7,12,8.6,15,1.6,1.1,18.9,12,2.2,2.3,4.4,0.124,-0.1,1.9,1.8,1.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,75,1709,0.539,11.3,0.765,0.38,0.154,0.075,0.157,0.235,0.587,0.762,0.451,0.4,0.385,0.385,0.785,0.018,6,0.967,0.269,0.429,0,0
2012-13,Bradley Beal,SG,bealbr01,19,56,1745,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1,2,3,0.082,0,0,-0.1,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bealbr01.html,56,1745,0.41,16.6,0.656,0.176,0.093,0.068,0.319,0.344,0.424,0.595,0.344,0.277,0.384,0.386,0.644,0.033,22,0.945,0.373,0.5,0,0
2012-13,Brandan Wright,C,wrighbr03,25,64,1149,21,0.606,0.007,0.238,8.4,16.7,12.6,5.6,1.2,5.2,7.1,19,2.8,1.3,4.1,0.172,0.5,1.1,1.6,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html,64,1149,0.597,6.3,0.993,0.403,0.371,0.161,0.057,0.007,0.601,0.724,0.56,0.415,0.522,0,0.801,0.136,48,0,0,0,2,0
2012-13,Brandon Bass,PF,bassbr01,27,81,2239,12.3,0.535,0.003,0.255,7,15.2,11.2,6,1,2.3,10.9,15.5,2,2.7,4.7,0.101,-2.3,1.1,-1.2,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html,81,2239,0.486,11.3,0.997,0.255,0.122,0.267,0.353,0.003,0.487,0.607,0.403,0.459,0.452,0,0.748,0.104,56,0,0,0,2,0
2012-13,Brandon Jennings,PG,jennibr01,23,80,2897,16.1,0.51,0.37,0.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,3.6,2.2,5.8,0.096,2.4,-1.5,0.9,2.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html,80,2897,0.399,15.1,0.63,0.228,0.121,0.123,0.158,0.37,0.412,0.496,0.285,0.416,0.386,0.375,0.253,0.005,6,0.595,0.158,0.384,3,0
2012-13,Brandon Knight,PG,knighbr03,21,75,2365,12,0.511,0.372,0.256,2.6,9.6,6,21.3,1.3,0.3,17.3,22.8,0.3,0.8,1.1,0.022,0,-2.1,-2.1,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html,75,2365,0.407,14.3,0.628,0.297,0.124,0.042,0.164,0.372,0.43,0.54,0.294,0.432,0.333,0.367,0.35,0.015,11,0.892,0.183,0.35,0,0
2012-13,Brandon Roy,SG,roybr01,28,5,122,8.3,0.368,0.257,0.286,2.7,10.6,6.6,28.8,1.3,0,15.1,17,-0.1,0.1,0,-0.017,-3.9,-1.5,-5.5,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roybr01.html,5,122,0.314,15,0.743,0.171,0.143,0.086,0.343,0.257,0.423,0.833,0.2,0.333,0.333,0,0.545,0,0,0,0.333,0,0,0
2012-13,Brandon Rush,SF,rushbr01,27,2,25,11.9,0.678,0.222,0.333,0,4.3,2.2,14.5,0,0,22.5,23.9,0,0,0,0.051,-1.8,-5.3,-7.1,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html,2,25,0.667,11.2,0.778,0.444,0.111,0.111,0.111,0.222,0.857,1,0,1,1,0,0.167,0.111,1,0,0,0,0,0
2012-13,Brendan Haywood,C,haywobr01,33,61,1162,8.7,0.441,0.005,0.306,12,16.7,14.3,3.9,0.7,3.4,16.9,11.5,-0.2,0.4,0.1,0.006,-4.3,-0.3,-4.6,-0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html,61,1162,0.431,6,0.995,0.333,0.458,0.185,0.019,0.005,0.433,0.611,0.354,0.3,0.5,0,0.57,0.065,14,0,0,0,0,0
2012-13,Brian Roberts,PG,roberbr01,27,78,1324,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2,0.2,2.2,0.078,1.1,-3.6,-2.5,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberbr01.html,78,1324,0.417,16.3,0.701,0.139,0.166,0.102,0.294,0.299,0.43,0.465,0.471,0.442,0.387,0.386,0.299,0,0,0.508,0.118,0.333,3,0
2012-13,Brook Lopez,C,lopezbr01,24,74,2253,24.7,0.567,0.001,0.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9,0.191,1.4,0,1.4,1.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezbr01.html,74,2253,0.521,7.4,0.999,0.376,0.329,0.131,0.164,0.001,0.522,0.698,0.422,0.427,0.391,0,0.625,0.091,97,0,1,0,0,0
2012-13,Byron Mullens,PF,mulleby01,23,53,1428,12.3,0.465,0.369,0.176,5.5,22,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.9,-1.7,-3.6,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mulleby01.html,53,1428,0.385,15.9,0.631,0.181,0.107,0.146,0.197,0.369,0.425,0.618,0.4,0.354,0.315,0.317,0.623,0.057,28,0.955,0.183,0.474,0,0
2012-13,C.J. Miles,SF,milescj01,25,65,1364,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1,9.5,23.9,1.8,0.8,2.6,0.092,1.7,-2.8,-1.1,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html,65,1364,0.415,18,0.466,0.156,0.112,0.055,0.142,0.534,0.451,0.594,0.319,0.412,0.414,0.384,0.55,0.036,17,0.96,0.201,0.409,1,0
