Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2014-15,A.J. Price,PG,priceaj01,28,13,162,8.8,0.37675,0.4195,0.13825,2.175,9.375,5.8,22.4,1,0,8.1,20.8,-6.94E-18,0.125,0.15,-0.00675,-2.575,-3.075,-5.6,-0.05,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/priceaj01.html,5,44,0.214,20.4,0.5,0,0,0.143,0.357,0.5,0.429,0,0,0.5,0.4,0,0,0,0,0,0.429,0,0,0
2014-15,Aaron Brooks,PG,brookaa01,30,82,1885,14.4,0.534,0.383,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25,1.7,1.5,3.3,0.083,1,-2.4,-1.4,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brookaa01.html,82,1885,0.421,13.9,0.617,0.262,0.176,0.097,0.072,0.383,0.442,0.523,0.389,0.43,0.305,0.387,0.126,0,0,0.612,0.112,0.314,2,0
2014-15,Aaron Gordon,PF,gordoaa01,19,47,797,11.4,0.517,0.231,0.293,6.4,17.8,12,6.3,1.3,2.2,13.9,15.5,0.3,0.7,1,0.06,-2.8,0,-2.8,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordoaa01.html,47,797,0.447,9.5,0.769,0.462,0.149,0.096,0.063,0.231,0.5,0.635,0.419,0.1,0.308,0.271,0.488,0.125,22,0.923,0.542,0.346,1,0
2014-15,Adreian Payne,PF,paynead01,23,21.33333333,492.6666667,6.133333333,0.402666667,0.074,0.234,6.866666667,17.96666667,12.33333333,4.333333333,1.766666667,0.666666667,10.46666667,17.63333333,-0.433333333,0.133333333,-0.333333333,-0.035,-6.166666667,-2.333333333,-8.5,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/paynead01.html,29,720,0.418,10.6,0.962,0.258,0.249,0.15,0.305,0.038,0.429,0.527,0.415,0.344,0.4,0.125,0.625,0.099,16,1,0.125,0,0,0
2014-15,Al Horford,C,horfoal01,28,76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,1.3,2.5,3.8,3.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/horfoal01.html,76,2318,0.538,10.6,0.963,0.286,0.213,0.111,0.352,0.037,0.547,0.75,0.408,0.458,0.494,0.306,0.789,0.088,81,0.909,0.806,0.379,0,0
2014-15,Al Jefferson,C,jeffeal01,30,65,1992,19.7,0.5,0.005,0.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,1.3,3.4,4.7,0.113,-1.3,1.6,0.2,1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jeffeal01.html,65,1992,0.481,8.2,0.995,0.282,0.362,0.218,0.132,0.005,0.482,0.639,0.445,0.391,0.391,0.4,0.597,0.015,15,0.5,0.2,1,0,0
2014-15,Al-Farouq Aminu,SF,aminual01,24,74,1366,14.4,0.504,0.347,0.331,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2,3.3,0.115,-0.5,2.9,2.4,1.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/aminual01.html,74,1366,0.412,11.4,0.653,0.406,0.14,0.036,0.07,0.347,0.485,0.628,0.24,0.538,0.12,0.274,0.673,0.132,42,1,0.5,0.306,0,0
2014-15,Alan Anderson,SG,anderal01,32,74,1744,10.6,0.563,0.477,0.23,2,11.1,6.6,7.2,1.7,0.2,11,14.2,1.7,1.1,2.7,0.075,0,-0.5,-0.5,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderal01.html,74,1744,0.443,16.1,0.523,0.23,0.111,0.095,0.086,0.477,0.53,0.683,0.449,0.452,0.289,0.348,0.541,0.025,10,0.822,0.362,0.434,5,0
2014-15,Alec Burks,SG,burksal01,23,27,899,13,0.524,0.227,0.43,2.5,12.1,7.3,15.2,1,0.4,12.7,20.8,1.1,0.6,1.7,0.089,-0.4,-1.1,-1.6,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/burksal01.html,27,899,0.403,12.8,0.773,0.277,0.19,0.083,0.223,0.227,0.409,0.506,0.333,0.28,0.403,0.382,0.316,0.033,9,0.769,0.25,0.471,2,0
2014-15,Alex Kirk,C,kirkal01,23,5,14,8.5,0.41,0,0.5,8.3,0,4.1,10.1,0,0,0,15.7,0,0,0,0.061,-3,-4.3,-7.4,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirkal01.html,5,14,0.25,9.8,1,0.5,0,0,0.5,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,Alex Len,C,lenal01,21,69,1518,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,0.107,-3.3,2.3,-1,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lenal01.html,69,1518,0.507,6.2,0.992,0.544,0.164,0.167,0.116,0.008,0.509,0.677,0.293,0.288,0.341,0.333,0.663,0.204,66,1,0.333,1,0,0
2014-15,Alexey Shved,SG,shvedal01,26,21,383.5,17.325,0.53325,0.435,0.44925,2.95,9.875,6.3,22.375,1.8,0.475,11.55,26,0.825,0.225,1.075,0.11075,1.6,-3.175,-1.55,0.225,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/shvedal01.html,16,423,0.403,12.7,0.613,0.348,0.122,0.05,0.061,0.387,0.423,0.587,0.182,0,0.273,0.371,0.319,0.006,1,0.654,0.043,0,1,0
2014-15,Alexis Ajinca,C,ajincal01,26,68,957,19.9,0.595,0,0.301,12.4,25,18.7,8.2,1.2,4,15.6,21.1,1.9,1.2,3.2,0.159,-0.5,0.6,0.2,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/ajincal01.html,68,957,0.55,7.2,1,0.34,0.353,0.198,0.106,0,0.55,0.616,0.552,0.508,0.429,0,0.613,0.088,28,0,0,0,0,0
2014-15,Allen Crabbe,SG,crabbal01,22,51,683,8.7,0.525,0.556,0.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,0.5,0.8,1.3,0.088,-1.3,1,-0.3,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/crabbal01.html,51,683,0.412,17.9,0.444,0.203,0.026,0.059,0.157,0.556,0.485,0.839,0.5,0.111,0.167,0.353,0.848,0.072,9,1,0.412,0.4,0,0
2014-15,Alonzo Gee,SF,geeal01,27,36,441.3333333,12.23333333,0.530666667,0.195666667,0.377666667,5.866666667,9.866666667,7.866666667,5.833333333,2.6,0.733333333,12.96666667,17.1,0.4,0.4,0.8,0.075,-1.733333333,0.266666667,-1.466666667,0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/geeal01.html,15,151,0.429,8.3,0.776,0.571,0.061,0.082,0.061,0.224,0.474,0.536,0.667,0,0.333,0.273,0.333,0.143,6,1,0.818,0.333,0,0
2014-15,Amar'e Stoudemire,PF,stoudam01,32,39.33333333,830,20.7,0.596333333,0.008,0.372666667,9.5,19.76666667,14.53333333,6.266666667,1.2,2.233333333,11.16666667,24.16666667,1.733333333,0.666666667,2.4,0.146333333,0,-1.633333333,-1.566666667,0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudam01.html,23,380,0.581,6.8,0.994,0.447,0.291,0.073,0.184,0.006,0.584,0.725,0.558,0.462,0.333,0,0.538,0.101,15,0,0,0,1,0
2014-15,Amir Johnson,PF,johnsam01,27,75,1979,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16,15.7,3.5,1.6,5.1,0.124,0.8,1,1.8,1.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsam01.html,75,1979,0.574,5.8,0.911,0.489,0.351,0.025,0.044,0.089,0.59,0.701,0.467,0.385,0.478,0.413,0.685,0.089,42,1,0.196,0.333,0,0
2014-15,Anderson Varejao,C,varejan01,32,26,636,17.7,0.58,0.01,0.225,10.4,20.1,15.3,9.1,1.6,2,13.7,18.1,1.2,0.7,1.9,0.145,0,1,0.9,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/varejan01.html,26,636,0.555,6.8,0.99,0.455,0.245,0.15,0.14,0.01,0.561,0.67,0.429,0.433,0.571,0,0.883,0.02,4,0,0,0,0,0
2014-15,Andre Dawkins,SG,dawkian01,23,4,22,-5,0.25,1,0,0,10.7,5.5,6.6,0,0,14.3,15,-0.1,0,-0.1,-0.172,-7.5,-3.9,-11.5,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dawkian01.html,4,22,0.167,25,0,0,0,0,0,1,0,0,0,0,0,0.167,0,0,0,1,0.167,0,0,0
2014-15,Andre Drummond,C,drumman01,21,82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24,3.9,1.5,4.8,9.7,22,3.4,4.3,7.7,0.147,-1.2,1.1,-0.2,1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drumman01.html,82,2502,0.514,2.8,0.998,0.682,0.292,0.019,0.003,0.002,0.515,0.6,0.345,0.111,0,0,0.579,0.196,166,0,0,0,2,0
2014-15,Andre Iguodala,SF,iguodan01,31,77,2069,12.3,0.553,0.427,0.23,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,2.3,2.8,5.1,0.117,0.1,1.5,1.6,1.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html,77,2069,0.466,15.2,0.573,0.29,0.071,0.079,0.133,0.427,0.553,0.75,0.286,0.359,0.379,0.349,0.643,0.141,64,0.905,0.377,0.325,6,0
2014-15,Andre Miller,PG,millean02,38,54,835.3333333,13.3,0.548333333,0.116333333,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.23333333,15.3,0.9,0.533333333,1.466666667,0.083666667,-1.233333333,-1.8,-3,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,30,622,0.459,11.3,0.824,0.25,0.284,0.182,0.108,0.176,0.508,0.622,0.476,0.333,0.625,0.231,0.306,0,0,0.667,0.192,0.2,1,0
2014-15,Andre Roberson,SG,roberan03,23,67,1286,9.1,0.513,0.423,0.239,5.1,16,10.6,7.4,2.1,1.8,17.2,9,0.5,1.6,2.1,0.079,-1.8,2.1,0.3,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberan03.html,67,1286,0.458,11.4,0.577,0.507,0.055,0.01,0.005,0.423,0.612,0.667,0.182,0.5,0,0.247,0.761,0.149,29,0.952,0.553,0.319,2,0
2014-15,Andrea Bargnani,C,bargnan01,29,29,785,16.6,0.527,0.114,0.296,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,0.8,0.2,0.9,0.058,-1,-2.7,-3.7,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bargnan01.html,29,785,0.454,13.2,0.886,0.147,0.188,0.202,0.33,0.114,0.466,0.604,0.441,0.452,0.445,0.366,0.685,0.019,7,1,0,0,0,0
2014-15,Andrei Kirilenko,SF,kirilan01,33,7,36,2.8,0.222,0,0.8,6.2,18.6,12.5,3.6,1.4,0,12.9,9.8,-0.1,0,0,-0.058,-8.1,-0.2,-8.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html,7,36,0,2.2,1,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,Andrew Bogut,C,bogutan01,30,67,1583,15.8,0.565,0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-1.4,5.5,4.1,2.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogutan01.html,67,1583,0.563,3.7,1,0.58,0.358,0.056,0.006,0,0.563,0.65,0.48,0.25,0,0,0.66,0.186,56,0,0,0,0,0
2014-15,Andrew Nicholson,PF,nichoan01,25,40,492,10.3,0.483,0.216,0.132,3.8,15.2,9.4,7.3,0.6,2,10.7,20.8,-0.2,0.3,0.1,0.007,-4,-2.1,-6.2,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nichoan01.html,40,492,0.437,14.5,0.784,0.147,0.221,0.116,0.3,0.216,0.47,0.75,0.357,0.364,0.456,0.317,0.743,0.037,7,0.923,0.317,0.231,0,0
2014-15,Andrew Wiggins,SF,wiggian01,19,82,2969,13.9,0.517,0.111,0.41,5,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0,2.1,0.034,-0.5,-1.8,-2.3,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wiggian01.html,82,2969,0.437,10.7,0.889,0.307,0.193,0.162,0.225,0.111,0.453,0.665,0.347,0.38,0.305,0.31,0.489,0.077,79,0.872,0.246,0.419,1,0
2014-15,Anthony Bennett,PF,bennean01,21,57,894,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bennean01.html,57,894,0.421,12.7,0.923,0.313,0.067,0.074,0.468,0.077,0.431,0.677,0.2,0.227,0.331,0.304,0.754,0.111,32,1,0.261,0.5,0,0
2014-15,Anthony Davis,PF,davisan02,21,68,2455,30.8,0.591,0.01,0.384,8,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14,0.274,4.2,3,7.1,5.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisan02.html,68,2455,0.535,9.5,0.99,0.354,0.169,0.178,0.289,0.01,0.54,0.734,0.433,0.451,0.419,0.083,0.715,0.135,150,1,0.333,0,3,0
2014-15,Anthony Morrow,SG,morroan01,29,74,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,2.4,-1.8,0.6,1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morroan01.html,74,1806,0.463,18.1,0.472,0.081,0.111,0.146,0.132,0.528,0.497,0.64,0.5,0.433,0.481,0.434,0.59,0,0,0.972,0.357,0.5,0,0
2014-15,Anthony Tolliver,PF,tollian01,29,50.66666667,954.6666667,10.23333333,0.557,0.763666667,0.151333333,3.4,14.76666667,8.966666667,6,0.833333333,0.733333333,11.23333333,14.56666667,1.233333333,0.633333333,1.8,0.078666667,-0.1,-1.4,-1.466666667,0.333333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tollian01.html,52,1160,0.423,19.5,0.285,0.172,0.047,0.016,0.05,0.715,0.582,0.673,0.4,0.6,0.438,0.36,0.755,0.019,6,1,0.382,0.391,0,0
2014-15,Archie Goodwin,SG,goodwar01,20,41,535,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,-0.2,0.4,0.2,0.014,-3.3,-1.2,-4.5,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goodwar01.html,41,535,0.393,9.7,0.796,0.527,0.124,0.035,0.109,0.204,0.419,0.528,0.2,0.143,0.227,0.293,0.358,0.085,14,0.917,0.195,0.375,2,0
2014-15,Arinze Onuaku,C,onuakar01,27,6,68,22.8,0.771,0,0.571,11.4,24.3,17.7,10.2,0.7,3.5,10.2,12.7,0.2,0,0.3,0.197,2.5,-0.2,2.3,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/onuakar01.html,6,68,0.857,2.4,1,0.643,0.357,0,0,0,0.857,0.889,0.8,0,0,0,0.75,0.286,4,0,0,0,0,0
2014-15,Aron Baynes,C,baynear01,28,70,1122,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,-1,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/baynear01.html,70,1122,0.566,5.1,0.988,0.554,0.272,0.089,0.073,0.012,0.57,0.635,0.506,0.448,0.458,0.25,0.793,0.131,40,1,0.25,0,0,0
2014-15,Arron Afflalo,SG,afflaar01,29,52,1668,10.2,0.533,0.381,0.220333333,1.1,9.466666667,5.233333333,7.666666667,0.766666667,0.2,10.93333333,18.53333333,1.066666667,0.633333333,1.733333333,0.049666667,-0.666666667,-1.233333333,-1.9,0.066666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/afflaar01.html,25,752,0.414,16.7,0.604,0.145,0.101,0.132,0.225,0.396,0.423,0.576,0.435,0.433,0.314,0.4,0.569,0,0,0.917,0.4,0.306,0,0
2014-15,Austin Daye,SF,dayeau01,26,22.66666667,229.3333333,9.133333333,0.458,0.512666667,0.051666667,4.066666667,19.46666667,11.93333333,9.533333333,2,1.366666667,14.3,21.4,-0.366666667,0.333333333,0,0.015333333,-3.666666667,-0.533333333,-4.166666667,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dayeau01.html,8,76,0.385,17.9,0.462,0.192,0.038,0.115,0.115,0.538,0.417,0.6,0,0.333,0.333,0.357,0.6,0,0,1,0.357,0.4,0,0
2014-15,Austin Rivers,PG-SG,riverau01,22,76,1563,10.3,0.481,0.264,0.254,2,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1,1.5,0.046,-1.7,-1.2,-2.9,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/riverau01.html,41,791,0.427,12.6,0.704,0.259,0.23,0.077,0.135,0.296,0.477,0.634,0.429,0.286,0.351,0.309,0.413,0.029,7,0.84,0.296,0.458,0,0
2014-15,Avery Bradley,SG,bradlav01,24,77,2428,11.5,0.507,0.348,0.099,2,8.9,5.4,8.9,1.7,0.5,9.4,21,0.4,2.1,2.5,0.049,-0.8,-0.9,-1.7,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bradlav01.html,77,2428,0.429,17.3,0.652,0.168,0.05,0.044,0.389,0.348,0.47,0.612,0.392,0.356,0.431,0.352,0.661,0.016,14,0.895,0.358,0.389,2,0
2014-15,Ben Gordon,SG,gordobe01,31,56,790,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.5,-3.6,-6.1,-0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html,56,790,0.437,16.8,0.671,0.088,0.149,0.136,0.298,0.329,0.475,0.5,0.591,0.4,0.443,0.361,0.33,0,0,0.714,0.186,0.611,0,0
2014-15,Ben McLemore,SG,mclembe01,21,82,2670,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,0.4,-1.3,-0.8,0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mclembe01.html,82,2670,0.437,16.1,0.529,0.217,0.123,0.048,0.142,0.471,0.507,0.711,0.294,0.425,0.407,0.358,0.628,0.079,60,0.914,0.366,0.413,5,0
2014-15,Beno Udrih,PG,udrihbe01,32,79,1494,15.4,0.55,0.192,0.202,1.5,9.4,5.5,24,1.6,0.4,13.9,19.6,2,1.6,3.6,0.115,0.2,-1,-0.8,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html,79,1494,0.487,14.2,0.808,0.206,0.083,0.216,0.303,0.192,0.539,0.692,0.262,0.55,0.503,0.268,0.423,0,0,0.885,0.227,0.364,2,0
2014-15,Bernard James,C,jamesbe01,29,16,158,16,0.593,0,0.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,0.4,0.2,0.5,0.165,-1.3,2.9,1.6,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesbe01.html,16,158,0.444,1.7,1,0.815,0.185,0,0,0,0.444,0.545,0,0,0,0,0.833,0.185,5,0,0,0,0,0
2014-15,Bismack Biyombo,C,biyombi01,22,64,1243,15.2,0.578,0,0.941,13.7,22.6,18,2,0.7,6.3,16.5,11.6,1.8,2.2,4,0.156,-3.2,2.8,-0.4,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biyombi01.html,64,1243,0.543,2.4,1,0.737,0.231,0.022,0.011,0,0.543,0.657,0.233,0.25,0,0,0.564,0.242,43,0,0,0,0,0
2014-15,Blake Griffin,PF,griffbl01,25,67,2356,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9,0.183,3.1,1,4.1,3.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/griffbl01.html,67,2356,0.502,10.4,0.978,0.328,0.19,0.082,0.378,0.022,0.504,0.715,0.392,0.383,0.404,0.4,0.672,0.08,84,0.8,0.24,0.5,1,0
2014-15,Bojan Bogdanovic,SF,bogdabo02,25,78,1854,11.6,0.562,0.444,0.184,3,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,0,-1.9,-1.8,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogdabo02.html,78,1854,0.453,14.5,0.556,0.269,0.13,0.082,0.075,0.444,0.531,0.71,0.387,0.362,0.326,0.355,0.635,0.026,15,0.934,0.445,0.439,0,0
2014-15,Boris Diaw,PF,diawbo01,32,81,1984,12.7,0.526,0.267,0.147,4.5,15.2,10,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.088,-0.6,0.7,0.1,1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,81,1984,0.46,11.7,0.733,0.285,0.285,0.074,0.089,0.267,0.512,0.611,0.489,0.383,0.375,0.32,0.54,0.002,1,0.963,0.124,0.143,0,0
2014-15,Bradley Beal,SG,bealbr01,21,63,2107,14,0.521,0.304,0.195,3.1,9.6,6.4,15,1.8,0.7,11.7,22.5,1.3,2.4,3.7,0.085,0.5,-0.1,0.5,1.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bealbr01.html,63,2107,0.427,15.4,0.696,0.206,0.085,0.126,0.277,0.304,0.434,0.669,0.292,0.374,0.331,0.409,0.553,0.041,34,0.858,0.259,0.358,0,0
2014-15,Brandan Wright,PF,wrighbr03,27,37.5,724.5,19.725,0.64825,0.0055,0.28625,9.575,14.125,11.8,6.425,1.475,5.15,9.925,13.85,2.15,0.9,3.05,0.188,0.725,2.325,3.025,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html,40,858,0.58,4.7,0.986,0.512,0.362,0.087,0.024,0.014,0.588,0.726,0.44,0.444,0.4,0,0.7,0.237,48,0,0.333,0,1,0
2014-15,Brandon Bass,PF,bassbr01,29,82,1929,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,-0.4,-0.1,-0.5,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html,82,1929,0.504,9.6,0.953,0.366,0.132,0.183,0.272,0.047,0.515,0.684,0.322,0.4,0.457,0.281,0.69,0.149,94,1,0.875,0.321,0,0
2014-15,Brandon Davies,PF,daviebr01,23,18,282,9.9,0.446666667,0.240666667,0.256333333,8.866666667,13.76666667,11.26666667,10.86666667,1.833333333,2.566666667,16.16666667,20.56666667,-0.133333333,0.3,0.133333333,-0.000666667,-4.266666667,0,-4.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daviebr01.html,7,44,0.333,12.8,0.778,0.278,0.167,0.167,0.167,0.222,0.357,0.4,0.333,0.333,0.333,0.25,0.6,0,0,1,0.25,0,0,0
2014-15,Brandon Jennings,PG,jennibr01,25,41,1173,19.7,0.522,0.389,0.263,1.9,8,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,0.136,4.3,-2.5,1.8,1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html,41,1173,0.401,14.6,0.611,0.28,0.118,0.087,0.127,0.389,0.428,0.52,0.313,0.34,0.391,0.36,0.261,0.006,3,0.461,0.147,0.516,1,0
2014-15,Brandon Knight,PG-SG,knighbr03,23,63,2035,17.1,0.543,0.361,0.251,1.6,12,6.8,27.4,2.3,0.4,16.1,25.9,2,2.5,4.5,0.106,1.7,-0.7,1.1,1.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html,11,347,0.357,17.7,0.531,0.154,0.105,0.049,0.224,0.469,0.395,0.545,0.333,0.429,0.313,0.313,0.3,0.021,3,0.762,0.149,0.6,0,0
2014-15,Brandon Rush,SG,rushbr01,29,33,271,0.8,0.255,0.5,0.204,1.6,14.3,8.2,5.4,0.9,3.3,15.8,11.2,-0.7,0.4,-0.3,-0.056,-7.7,1.8,-6,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html,33,271,0.204,17.9,0.5,0.167,0.093,0.056,0.185,0.5,0.296,0.333,0.4,0,0.3,0.111,0.25,0.019,0,1,0.222,0.167,0,0
