Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2011-12,Amir Johnson,PF,johnsam01,24,64,1553,14.4,0.6,0.015,0.247,11.4,19.4,15.4,8.7,1.1,3.6,20,14.3,1.9,2,4,0.122,-0.5,2.7,2.2,1.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsam01.html,64,1553,0.576,7.5,0.985,0.509,0.188,0.05,0.238,0.015,0.579,0.734,0.484,0.353,0.37,0.4,0.696,0.162,49,0.5,0.6,0.667,0,0
2011-12,Anderson Varejao,C,varejan01,29,25,785,18.9,0.542,0.018,0.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,0.131,0.4,1.7,2.1,0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/varejan01.html,25,785,0.514,5,0.982,0.613,0.194,0.117,0.059,0.018,0.523,0.647,0.279,0.346,0.385,0,0.719,0.05,11,0,0,0,0,0
2011-12,Andray Blatche,PF,blatcan01,25,26,626,10.6,0.415,0.029,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,-0.8,0.6,-0.1,-0.011,-4.8,-0.3,-5.1,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blatcan01.html,26,626,0.38,11.2,0.971,0.273,0.171,0.139,0.388,0.029,0.382,0.582,0.333,0.235,0.316,0.286,0.505,0.041,10,1,0.143,0,0,0
2011-12,Andre Emmett,SF,emmetan01,29,6,45,13.3,0.618,0.143,1.143,5,10.6,7.7,3.6,2.4,1.7,16,12.7,0.1,0,0.1,0.089,-2.3,-0.7,-2.9,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/emmetan01.html,6,45,0.571,8.6,0.857,0.571,0.143,0,0.143,0.143,0.667,0.75,1,0,0,0,0.5,0.143,1,0,1,0,0,0
2011-12,Andre Iguodala,SF,iguodan01,28,62,2209,17.6,0.537,0.305,0.31,2.8,16.4,9.6,23.7,2.6,1,13.8,17.7,3.1,4.2,7.3,0.158,1.7,2.7,4.4,3.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html,62,2209,0.454,15.5,0.695,0.229,0.074,0.084,0.307,0.305,0.481,0.752,0.362,0.434,0.32,0.394,0.412,0.111,70,0.75,0.187,0.472,2,0
2011-12,Andre Miller,SG,millean02,35,66,1809,14.8,0.51,0.15,0.306,3.5,10.5,7.1,36.5,1.8,0.4,22,19.8,1.9,1,2.9,0.078,0.2,-1,-0.8,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,66,1809,0.438,10.5,0.85,0.351,0.23,0.149,0.12,0.15,0.478,0.644,0.346,0.39,0.348,0.217,0.263,0,0,0.833,0.229,0.158,10,1
2011-12,Andrea Bargnani,C,bargnan01,26,31,1032,17.9,0.538,0.238,0.357,2.8,16.6,9.8,11.6,0.9,1.2,11,28.7,1.3,0.9,2.2,0.104,0.8,-1.5,-0.8,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bargnan01.html,31,1032,0.432,14.9,0.762,0.178,0.143,0.14,0.302,0.238,0.474,0.616,0.42,0.5,0.404,0.296,0.646,0.037,16,0.941,0.017,0,0,0
2011-12,Andres Nocioni,SF,nocioan01,32,11,56,1.8,0.342,0.3,0.55,2,25.9,13.9,2.6,1,1.3,16.8,25,-0.3,0.1,-0.2,-0.139,-11.8,-2.7,-14.5,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nocioan01.html,11,56,0.25,14.4,0.7,0.1,0.25,0.25,0.1,0.3,0.286,1,0.2,0.2,0,0.167,1,0,0,1,0.167,0,0,0
2011-12,Andrew Bogut,C,bogutan01,27,12,364,14.9,0.465,0.007,0.169,6.5,24.3,15.1,13.7,1.7,5,14.1,20.6,-0.1,0.6,0.5,0.062,-3.2,3.2,0,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogutan01.html,12,364,0.449,6,0.993,0.324,0.522,0.096,0.051,0.007,0.452,0.75,0.282,0.462,0.286,0,0.59,0.074,10,0,0,0,0,0
2011-12,Andrew Bynum,C,bynuman01,24,60,2112,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4,13.9,23.8,4.8,3.3,8,0.183,0.7,1.2,1.8,2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bynuman01.html,60,2112,0.558,4.6,0.994,0.476,0.435,0.068,0.015,0.006,0.56,0.755,0.405,0.296,0.083,0.2,0.675,0.176,136,1,0.2,0,0,0
2011-12,Andrew Goudelock,SG,goudean01,23,40,419,8.4,0.488,0.431,0.069,1.4,6.6,4.1,8,0.5,0,10.5,21.9,0,0.1,0.1,0.011,-2.3,-4.3,-6.6,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goudean01.html,40,419,0.391,18.9,0.569,0.017,0.161,0.126,0.264,0.431,0.404,0,0.571,0.545,0.261,0.373,0.325,0,0,0.821,0.12,0.667,0,0
2011-12,Andris Biedrins,C,biedran01,25,47,739,8.8,0.581,0,0.141,6.9,20,13.5,3,1.6,4.7,17.1,5.1,0.6,0.7,1.3,0.085,-3.1,2.9,-0.2,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biedran01.html,47,739,0.609,3.4,1,0.594,0.359,0.047,0,0,0.609,0.737,0.478,0,0,0,0.769,0.203,13,0,0,0,0,0
2011-12,Antawn Jamison,PF,jamisan01,35,65,2151,16.1,0.481,0.256,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1,3.1,0.07,0.7,-1.8,-1.1,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamisan01.html,65,2151,0.403,13.2,0.744,0.23,0.229,0.068,0.217,0.256,0.425,0.629,0.397,0.282,0.282,0.341,0.724,0.002,2,0.978,0.15,0.35,0,0
2011-12,Anthony Carter,PG,cartean01,36,24,209,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0,0.001,-4.2,0.9,-3.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartean01.html,24,209,0.321,19.4,0.679,0.151,0.075,0.113,0.34,0.321,0.333,0.75,0.5,0.333,0.111,0.294,0.333,0,0,0.6,0.059,0,3,0
2011-12,Anthony Morrow,SG,morroan01,26,62,1636,13.1,0.531,0.435,0.158,2.1,7,4.5,6.8,1.5,0.4,9,21.6,1.7,0,1.7,0.051,0.4,-3.4,-3,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morroan01.html,62,1636,0.413,18.7,0.565,0.053,0.081,0.152,0.28,0.435,0.446,0.571,0.396,0.45,0.435,0.371,0.657,0.002,1,0.953,0.423,0.372,1,0
2011-12,Anthony Parker,SF,parkean01,36,51,1280,10.9,0.523,0.423,0.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1,0.4,1.4,0.052,-0.8,-1.1,-2,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parkean01.html,51,1280,0.433,18.7,0.577,0.055,0.064,0.144,0.313,0.423,0.484,0.667,0.333,0.447,0.5,0.362,0.516,0.003,1,0.98,0.377,0.404,0,0
2011-12,Anthony Randolph,PF,randoan01,22,34,517,17.6,0.532,0.005,0.42,9,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,0.099,-2.6,1,-1.5,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/randoan01.html,34,517,0.47,8,0.995,0.46,0.165,0.135,0.235,0.005,0.472,0.641,0.273,0.296,0.383,0,0.691,0.11,21,0,1,0,0,0
2011-12,Anthony Tolliver,SF,tollian01,26,51,882,8.3,0.504,0.555,0.302,6.2,13,9.6,3.8,1,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-1.7,0.2,-1.5,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tollian01.html,51,882,0.39,16.5,0.445,0.269,0.049,0.044,0.082,0.555,0.568,0.735,0.333,0.25,0.333,0.248,0.717,0.077,14,1,0.416,0.286,0,0
2011-12,Armon Johnson,PG,johnsar02,22,6,82.66666667,15.36666667,0.673,0.047,0.094333333,0.6,15.46666667,7.9,10.93333333,4.8,0,23.9,18.83333333,0.066666667,0,0.066666667,0.047666667,-3.3,-0.266666667,-3.566666667,-0.066666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsar02.html,8,119,0.452,8.2,0.929,0.405,0.286,0.143,0.095,0.071,0.462,0.588,0.5,0.333,0,0.333,0.278,0.024,1,0,0,0,0,0
2011-12,Arron Afflalo,SG,afflaar01,26,62,2086,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,2.5,-1.6,0.8,1.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/afflaar01.html,62,2086,0.471,13.5,0.684,0.272,0.142,0.107,0.163,0.316,0.504,0.684,0.323,0.373,0.447,0.398,0.689,0.009,6,0.966,0.493,0.45,0,0
2011-12,Austin Daye,SF,dayeau01,23,41,603,7.1,0.394,0.273,0.189,2.7,15.8,9,9.2,2,2.8,14,21.9,-1.3,0.6,-0.6,-0.05,-5.6,-0.3,-5.9,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dayeau01.html,41,603,0.322,16,0.727,0.137,0.106,0.145,0.339,0.273,0.364,0.645,0.417,0.242,0.286,0.21,0.567,0,0,1,0.226,0.143,0,0
2011-12,Avery Bradley,PG,bradlav01,21,64,1368,11.3,0.555,0.134,0.194,3.1,6.7,5,10.8,1.7,0.7,14.7,17.9,0.6,1.9,2.4,0.085,-1.6,0.3,-1.3,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bradlav01.html,64,1368,0.498,11.1,0.866,0.41,0.087,0.057,0.311,0.134,0.511,0.661,0.2,0.522,0.4,0.407,0.629,0.045,14,1,0.648,0.571,0,0
2011-12,Baron Davis,PG,davisba01,32,29,595,10,0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-2.4,-0.9,-3.3,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisba01.html,29,595,0.37,16.7,0.538,0.163,0.141,0.12,0.114,0.462,0.424,0.6,0.269,0.455,0.333,0.306,0.071,0,0,0.731,0.094,0.5,0,0
2011-12,Ben Gordon,SG,gordobe01,28,52,1398,13.5,0.549,0.277,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,1,0.7,1.7,0.058,0,-2.4,-2.4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html,52,1398,0.442,16.8,0.723,0.128,0.109,0.081,0.404,0.277,0.446,0.5,0.379,0.349,0.467,0.429,0.485,0,0,0.714,0.231,0.412,0,0
2011-12,Ben Uzoh,PG,uzohbe01,23,12,246.6666667,14.13333333,0.384333333,0.007,0.131333333,9.5,16.1,12.8,27.1,2.966666667,0.466666667,10.23333333,16.46666667,-0.133333333,0.266666667,0.133333333,0.073333333,-1,1.6,0.633333333,0.066666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/uzohbe01.html,16,357,0.351,7.4,0.989,0.415,0.34,0.053,0.181,0.011,0.355,0.487,0.281,0.4,0.176,0,0.333,0.043,3,0,0,0,0,0
2011-12,Ben Wallace,C,wallabe01,37,62,980,10.7,0.398,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,0.07,-3.7,4.5,0.8,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallabe01.html,62,980,0.395,5.9,0.953,0.558,0.209,0.116,0.07,0.047,0.402,0.479,0.278,0.3,0.333,0.25,0.545,0.058,3,1,0.25,1,0,0
2011-12,Beno Udrih,SG,udrihbe01,29,59,1080,13.1,0.488,0.178,0.166,2.6,8,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,0.061,-1.1,-2.4,-3.5,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html,59,1080,0.44,13.8,0.822,0.202,0.096,0.229,0.295,0.178,0.473,0.552,0.469,0.474,0.418,0.288,0.527,0,0,0.941,0.339,0.25,0,0
2011-12,Bismack Biyombo,C,biyombi01,19,63,1455,10.6,0.48,0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.019,-5.4,1.5,-3.9,-0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biyombi01.html,63,1455,0.464,4.7,1,0.5,0.356,0.115,0.029,0,0.464,0.619,0.354,0.219,0.125,0,0.698,0.162,40,0,0,0,0,0
2011-12,Blake Ahearn,PG,ahearbl01,27,4,30,-7.3,0.357,0.643,0,0,7.7,3.8,5.2,0,0,26.3,28.4,-0.2,0,-0.2,-0.315,-10.3,-6,-16.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/ahearbl01.html,4,30,0.286,21,0.357,0,0,0.214,0.143,0.643,0.4,0,0,0.333,0.5,0.222,0.5,0,0,0.5,0.556,0,0,0
2011-12,Blake Griffin,PF,griffbl01,22,66,2392,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.185,3.1,1.1,4.1,3.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/griffbl01.html,66,2392,0.549,7.7,0.984,0.436,0.266,0.059,0.223,0.016,0.556,0.765,0.426,0.25,0.382,0.125,0.626,0.209,192,1,0.188,0,3,0
2011-12,Bobby Simmons,SF,simmobo01,31,28,418,6,0.43,0.667,0.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,0,0.3,0.3,0.029,-2.1,-0.4,-2.5,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html,28,418,0.311,19.7,0.333,0.111,0.044,0.033,0.144,0.667,0.267,0.1,0.25,0.667,0.308,0.333,0.75,0.011,1,1,0.717,0.302,0,0
2011-12,Boris Diaw,PF,diawbo01,29,38,949.3333333,11.36666667,0.536333333,0.259,0.104333333,5.733333333,17.26666667,11.43333333,22.26666667,1.333333333,1.266666667,24.56666667,14.63333333,-0.2,0.533333333,0.4,0.040333333,-1.133333333,0.866666667,-0.3,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,20,406,0.588,9.9,0.809,0.471,0.132,0.029,0.176,0.191,0.582,0.656,0.444,0.5,0.5,0.615,0.719,0,0,1,0.077,1,0,0
2011-12,Brad Miller,C,millebr01,35,15,146,10.7,0.542,0.556,0.444,3,11.5,7.2,24.3,1.4,1,27.1,13.5,0.1,0.1,0.2,0.06,-1.7,-0.5,-2.2,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millebr01.html,15,146,0.333,18.9,0.444,0.074,0.111,0.111,0.148,0.556,0.167,0.5,0,0,0.25,0.467,0.5,0,0,1,0.067,0,0,0
2011-12,Brandan Wright,C,wrighbr03,24,49,791,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17,2.2,1.3,3.5,0.215,0.2,2.4,2.6,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html,49,791,0.618,4,0.996,0.584,0.322,0.077,0.013,0.004,0.621,0.779,0.373,0.5,0.333,0,0.799,0.27,57,0,0,0,0,0
2011-12,Brandon Bass,PF,bassbr01,26,59,1868,14.1,0.524,0,0.258,6.3,16.3,11.5,5.1,1,2.2,8.5,19.8,1.5,3.2,4.7,0.122,-2.1,1.1,-1.1,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html,59,1868,0.479,11.8,1,0.237,0.1,0.256,0.407,0,0.479,0.553,0.286,0.5,0.471,0,0.772,0.089,52,0,0,0,0,0
2011-12,Brandon Jennings,PG,jennibr01,22,66,2331,18.4,0.514,0.346,0.213,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,3.8,1.8,5.5,0.114,3.6,-1.3,2.3,2.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html,66,2331,0.418,14,0.654,0.262,0.167,0.084,0.141,0.346,0.464,0.571,0.396,0.362,0.405,0.332,0.326,0.008,8,0.55,0.152,0.373,4,0
2011-12,Brandon Knight,PG,knighbr03,20,66,2129,11.7,0.511,0.359,0.178,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,0.3,1,1.3,0.029,0,-2,-1.9,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html,66,2129,0.415,14.5,0.641,0.261,0.153,0.068,0.159,0.359,0.434,0.592,0.331,0.385,0.295,0.38,0.313,0.009,5,0.819,0.112,0.419,5,0
2011-12,Brandon Rush,SF,rushbr01,26,65,1717,15.2,0.628,0.467,0.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,2.9,0.6,3.5,0.099,1.1,-0.4,0.7,1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html,65,1717,0.501,16.1,0.533,0.252,0.09,0.028,0.164,0.467,0.544,0.686,0.31,0.385,0.481,0.452,0.581,0.064,26,0.949,0.443,0.433,2,0
2011-12,Brendan Haywood,C,haywobr01,32,54,1146,12.9,0.52,0,0.421,13.7,18,15.9,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,0.114,-2.4,1.9,-0.5,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html,54,1146,0.518,3.7,1,0.592,0.316,0.092,0,0,0.518,0.674,0.306,0.238,0,0,0.644,0.197,42,0,0,0,0,0
2011-12,Brian Cardinal,SF,cardibr01,34,44,277,3.3,0.373,0.891,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11,-0.3,0.3,0,0.004,-3.8,0.1,-3.7,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cardibr01.html,44,277,0.255,22.6,0.109,0.055,0,0,0.055,0.891,0.667,1,0,0,0.333,0.204,1,0,0,1,0.571,0.286,0,0
2011-12,Brian Cook,PF,cookbr01,31,21.33333333,184,5.4,0.395,0.51,0.102,4.1,22.06666667,13,5.466666667,1.1,1.6,9.633333333,18.83333333,-0.233333333,0.2,-0.033333333,-0.017,-5,-2.166666667,-7.133333333,-0.233333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cookbr01.html,16,155,0.408,18.7,0.531,0.163,0.061,0.02,0.286,0.469,0.577,0.75,0.667,0,0.5,0.217,0.8,0.041,2,1,0,0,0,0
2011-12,Brian Scalabrine,PF,scalabr01,33,28,122,13.5,0.49,0.233,0.2,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0,0.2,0.3,0.108,-2,2.9,0.9,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scalabr01.html,28,122,0.467,13,0.767,0.233,0.233,0.033,0.267,0.233,0.565,0.571,0.571,1,0.5,0.143,0.692,0,0,1,0.429,0,0,0
2011-12,Brian Skinner,C,skinnbr01,35,1,4,-14.6,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,-0.248,-13.2,-2.9,-16.1,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/skinnbr01.html,1,4,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12,Brook Lopez,C,lopezbr01,23,5,136,21.9,0.527,0,0.416,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,0.3,0,0.3,0.091,0,-4.8,-4.8,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezbr01.html,5,136,0.494,7.5,1,0.26,0.468,0.117,0.156,0,0.494,0.55,0.528,0.556,0.25,0,0.553,0.039,2,0,0,0,0,0
