Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2003-04,Alton Ford,PF,fordal02,22,9,41,12.4,0.55,0,0.545,9.1,21.9,15.8,13.5,0,1.9,18,19.4,0,0.1,0.1,0.117,-3,-0.3,-3.2,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fordal02.html,9,41,0.545,8.8,1,0.182,0.364,0.273,0.182,0,0.545,1,0.25,0.667,0.5,0,0.833,0,0,0,0,0,0,0
2003-04,Alvin Williams,SG,willial02,29,56,1730,11.4,0.463,0.179,0.171,1.2,8.8,5,23.6,1.8,0.4,12.8,17.1,0.3,1.8,2.1,0.058,-2.1,-0.3,-2.4,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willial02.html,56,1730,0.405,16.6,0.821,0.113,0.089,0.119,0.5,0.179,0.43,0.554,0.455,0.373,0.411,0.292,0.56,0,0,0.885,0.303,0.333,2,0
2003-04,Amal McCaskill,C,mccasam01,30,59,636,7.3,0.438,0.009,0.231,9,15.6,12.3,5.2,1,2.5,16.2,11.4,-0.1,0.7,0.6,0.047,-4.5,0.9,-3.6,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccasam01.html,59,636,0.402,6.7,0.991,0.487,0.145,0.205,0.154,0.009,0.405,0.561,0.353,0.333,0.056,0,0.574,0.077,8,0,0,0,0,0
2003-04,Amar'e Stoudemire,PF,stoudam01,21,55,2025,19.8,0.536,0.006,0.503,8.8,19.2,14,7,1.6,3.3,14.4,27.5,2.4,2,4.4,0.105,-0.8,-0.2,-1,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudam01.html,55,2025,0.475,6.3,0.994,0.429,0.296,0.162,0.108,0.006,0.477,0.609,0.414,0.357,0.301,0.2,0.459,0.147,112,1,0,0,1,0
2003-04,Andre Miller,PG,millean02,27,82,2838,18.8,0.541,0.069,0.437,5,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,0.148,2.6,0.2,2.8,3.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,82,2838,0.457,9.1,0.931,0.368,0.186,0.238,0.139,0.069,0.477,0.613,0.423,0.406,0.313,0.185,0.356,0.005,4,0.5,0.154,0.2,6,0
2003-04,Andrei Kirilenko,PF,kirilan01,22,78,2895,22.6,0.559,0.216,0.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5,11.6,0.192,3.6,4.7,8.2,7.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html,78,2895,0.443,9.3,0.784,0.521,0.072,0.049,0.142,0.216,0.471,0.575,0.373,0.174,0.242,0.338,0.529,0.114,100,0.956,0.085,0.471,1,0
2003-04,Andrew DeClercq,C,declean01,30,71,1211,10.6,0.526,0,0.277,12,17.8,14.8,5.5,2.1,1.9,19.8,10.2,1.1,0.6,1.7,0.069,-1.7,0.6,-1.2,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/declean01.html,71,1211,0.477,3,1,0.667,0.226,0.082,0.026,0,0.477,0.538,0.341,0.375,0.4,0,0.548,0.056,11,0,0,0,0,0
2003-04,Anfernee Hardaway,SG,hardaan01,32,50.66666667,1396.666667,11.93333333,0.476333333,0.117666667,0.200666667,3.766666667,11.63333333,7.766666667,14.3,1.766666667,0.7,12.63333333,18.43333333,0.4,0.933333333,1.333333333,0.048,-1.5,-0.366666667,-1.866666667,0.033333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardaan01.html,42,1219,0.39,12.7,0.892,0.199,0.189,0.162,0.343,0.108,0.393,0.457,0.403,0.409,0.343,0.364,0.559,0,0,1,0.318,0.5,0,0
2003-04,Ansu Sesay,SF,sesayan01,27,57,583,13,0.504,0.118,0.258,8.8,9.8,9.3,5.4,1.7,2.6,10.4,17.6,0.6,0.2,0.8,0.065,-1.4,-1.2,-2.6,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sesayan01.html,57,583,0.455,11.4,0.882,0.354,0.107,0.073,0.348,0.118,0.478,0.667,0.316,0.385,0.355,0.286,0.627,0.129,21,1,0.381,0.375,0,0
2003-04,Antawn Jamison,SF,jamisan01,27,82,2376,21.2,0.581,0.044,0.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1,9,0.183,3.4,-1.9,1.4,2.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamisan01.html,82,2376,0.535,7.1,0.956,0.403,0.315,0.103,0.135,0.044,0.541,0.693,0.469,0.404,0.358,0.4,0.744,0.019,17,1,0.35,0.429,0,0
2003-04,Anthony Carter,PG,cartean01,28,5,87,0.3,0.297,0.081,0,2.6,11.4,7.1,23.3,2.5,0,24.5,26,-0.5,0.2,-0.3,-0.176,-10.1,0.6,-9.5,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartean01.html,5,87,0.297,13.9,0.919,0.216,0.108,0.162,0.432,0.081,0.324,0.5,0,0.167,0.375,0,0.545,0,0,0,0.333,0,1,0
2003-04,Anthony Goldwire,PG,goldwan01,32,7.333333333,56.66666667,7.3,0.359666667,0.347666667,0.038666667,1.066666667,7.4,4.333333333,16.46666667,3.766666667,0,11.7,16,0,0.066666667,0.033333333,-0.005,-5.066666667,-0.266666667,-5.333333333,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goldwan01.html,6,19,0.25,16.6,0.75,0.125,0.125,0.125,0.375,0.25,0.333,0,0,0,0.667,0,1,0,0,0,0.5,0,0,0
2003-04,Anthony Johnson,PG,johnsan02,29,73,1598,11.6,0.497,0.297,0.229,2,7.6,4.8,21.4,2.2,0.4,14.2,15.6,1.4,2.2,3.6,0.109,-0.6,0.1,-0.5,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsan02.html,73,1598,0.406,16.5,0.703,0.124,0.083,0.134,0.363,0.297,0.436,0.51,0.206,0.418,0.47,0.336,0.556,0.007,2,0.854,0.459,0.411,0,0
2003-04,Anthony Peeler,SG,peelean01,34,75,1391,11.8,0.575,0.405,0.175,2.6,9.7,6.2,12.8,2.1,0.5,17,14.7,1.4,0.8,2.2,0.076,-0.1,-0.9,-1,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/peelean01.html,75,1391,0.448,18,0.595,0.115,0.063,0.08,0.336,0.405,0.425,0.5,0.273,0.464,0.419,0.482,0.716,0,0,0.926,0.298,0.548,0,0
2003-04,Antoine Walker,PF,walkean02,27,82,2840,15.8,0.475,0.27,0.165,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,2.4,1.5,3.9,0.066,1.4,0.3,1.7,2.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/walkean02.html,82,2840,0.428,9.8,0.73,0.404,0.226,0.064,0.036,0.27,0.487,0.577,0.424,0.306,0.195,0.269,0.449,0.021,20,0.927,0.157,0.292,0,0
2003-04,Antonio Daniels,PG,daniean01,28,71,1512,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0,5.8,0.184,3.3,-3,0.3,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daniean01.html,71,1512,0.47,13.4,0.709,0.241,0.188,0.095,0.183,0.291,0.514,0.729,0.427,0.342,0.411,0.362,0.359,0.043,15,0.762,0.172,0.4,0,0
2003-04,Antonio Davis,C,davisan01,35,53.33333333,1713.333333,11.5,0.462666667,0,0.363666667,9.133333333,20.36666667,14.63333333,7.866666667,0.766666667,1.7,13,15.3,0.666666667,1.833333333,2.533333333,0.072666667,-3.366666667,0.966666667,-2.4,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisan01.html,65,2032,0.407,9.1,1,0.328,0.169,0.263,0.241,0,0.407,0.48,0.407,0.366,0.354,0,0.691,0.072,38,0,0,0,0,0
2003-04,Antonio McDyess,PF,mcdyean01,29,28,618,12.66666667,0.486333333,0,0.257,8.7,23.06666667,15.93333333,6.6,2.066666667,1.933333333,16.06666667,17.73333333,0,0.8,0.8,0.061333333,-3.3,0.966666667,-2.333333333,-0.033333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcdyean01.html,24,506,0.484,11.5,1,0.238,0.111,0.246,0.405,0,0.484,0.667,0.357,0.323,0.51,0,0.803,0.032,4,0,0,0,0,0
2003-04,Austin Croshere,PF,croshau01,28,77,1051,14.4,0.549,0.469,0.339,6.7,20.8,13.7,8.5,1.3,1,13.5,18.3,1.6,1.8,3.4,0.156,0,0,0.1,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/croshau01.html,77,1051,0.388,15.6,0.531,0.28,0.049,0.059,0.143,0.469,0.387,0.477,0.267,0.111,0.364,0.389,0.619,0.052,13,0.929,0.403,0.431,0,0
2003-04,Avery Johnson,PG,johnsav01,38,46,637,11.7,0.454,0.015,0.392,0.5,5.3,2.9,29.1,2.2,0.3,17.9,20.6,-0.2,0.4,0.2,0.016,-3.8,-2.9,-6.6,-0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsav01.html,46,637,0.402,6.1,0.985,0.482,0.261,0.09,0.151,0.015,0.408,0.521,0.327,0.222,0.3,0,0.113,0,0,0,0,0,2,0
2003-04,Baron Davis,PG,davisba01,24,67,2686,20.7,0.492,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,0.133,5.9,-0.2,5.6,5.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisba01.html,67,2686,0.395,15,0.585,0.289,0.052,0.091,0.153,0.415,0.448,0.546,0.315,0.336,0.374,0.321,0.286,0.024,31,0.529,0.129,0.32,3,0
2003-04,Ben Handlogten,C,handlbe01,30,17,172,17.1,0.577,0,0.574,15.6,24.2,19.8,6.5,1,2,14.5,18.6,0.4,0.2,0.6,0.168,-0.1,-1.4,-1.5,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/handlbe01.html,17,172,0.532,1.8,1,0.83,0.085,0.043,0.043,0,0.532,0.538,0.75,0,0.5,0,0.6,0.085,3,0,0,0,0,0
2003-04,Ben Wallace,C,wallabe01,29,81,3050,17.3,0.441,0.011,0.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,0.16,-1.6,6.8,5.1,5.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallabe01.html,81,3050,0.421,4.9,0.989,0.61,0.163,0.131,0.086,0.011,0.424,0.544,0.197,0.224,0.313,0.125,0.618,0.178,113,1,0.125,0,2,0
2003-04,Bimbo Coles,PG,colesbi01,35,22,170,1.8,0.382,0,0.176,1.4,5.5,3.4,14.2,1,0,19.7,12.6,-0.2,0.1,-0.1,-0.036,-6.8,-1.9,-8.7,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/colesbi01.html,22,170,0.353,13.4,1,0.235,0.029,0.118,0.618,0,0.353,0.75,1,0,0.238,0,0.75,0,0,0,0,0,0,0
2003-04,Bo Outlaw,PF,outlabo01,32,82,1606,13.1,0.522,0.013,0.372,8.7,15.4,12,8.7,2.4,3.2,16,12.1,1.4,2.2,3.6,0.107,-1.1,3.2,2,1.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/outlabo01.html,82,1606,0.51,3.5,0.987,0.651,0.247,0.032,0.058,0.013,0.516,0.626,0.351,0.2,0.167,0,0.711,0.077,22,0,0,0,2,0
2003-04,Bob Sura,SG,surabo01,30,53.33333333,1108.666667,15.9,0.506666667,0.169666667,0.456,6.766666667,15,10.93333333,23.86666667,2.1,0.666666667,15.36666667,18.76666667,1.733333333,1.333333333,3.066666667,0.133333333,0.933333333,0.766666667,1.7,1.033333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/surabo01.html,27,956,0.42,8.3,0.862,0.532,0.09,0.064,0.176,0.138,0.442,0.482,0.214,0.3,0.491,0.279,0.42,0.01,3,0.833,0.395,0.294,0,0
2003-04,Bobby Jackson,SG,jacksbo01,30,50,1185,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9,26.8,2.3,0.8,3.1,0.124,3.4,-2.4,1,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksbo01.html,50,1185,0.444,15.6,0.63,0.24,0.081,0.068,0.242,0.37,0.488,0.655,0.333,0.425,0.392,0.37,0.489,0,0,0.679,0.311,0.441,3,0
2003-04,Bobby Simmons,SF,simmobo01,23,56,1376,12.6,0.488,0.032,0.453,9.4,12.3,10.8,11.5,2,0.9,14,16.8,1.6,0.4,2,0.07,-0.3,-0.5,-0.8,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html,56,1376,0.394,9.9,0.968,0.375,0.129,0.126,0.338,0.032,0.402,0.5,0.292,0.255,0.389,0.167,0.628,0.024,9,1,0.5,0.333,0,0
2003-04,Bonzi Wells,SG,wellsbo01,27,48,1248,12.6,0.462666667,0.072333333,0.2,5.1,11.33333333,8.2,14.06666667,2.633333333,0.7,14.73333333,26.33333333,-0.633333333,1.2,0.6,0.013333333,-2.266666667,-0.566666667,-2.866666667,-0.233333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wellsbo01.html,59,1468,0.437,10.6,0.91,0.353,0.107,0.145,0.305,0.09,0.446,0.592,0.361,0.347,0.354,0.344,0.672,0.043,24,0.857,0.623,0.342,1,0
2003-04,Boris Diaw,SG,diawbo01,21,76,1919,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,-0.3,1.1,0.8,0.021,-2.6,1,-1.6,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,76,1919,0.447,8.5,0.917,0.457,0.125,0.147,0.188,0.083,0.467,0.545,0.308,0.37,0.458,0.231,0.552,0.07,21,1,0.385,0.3,1,0
2003-04,Bostjan Nachbar,SF,nachbbo01,23,45,516,8.3,0.477,0.477,0.22,1.9,13.5,8,9.8,1.5,2.1,13.7,15.5,0,0.8,0.8,0.071,-3,0.6,-2.4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nachbbo01.html,45,516,0.356,15.8,0.523,0.28,0.053,0.03,0.159,0.477,0.348,0.541,0,0.25,0.143,0.365,0.542,0.045,5,0.957,0.238,0.2,0,0
2003-04,Brad Miller,PF,millebr01,27,72,2621,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,7.1,3,10,0.184,2.2,2.2,4.3,4.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millebr01.html,72,2621,0.51,10,0.948,0.364,0.152,0.119,0.313,0.052,0.521,0.692,0.288,0.391,0.485,0.316,0.726,0.062,43,1,0.026,1,5,0
2003-04,Brandon Armstrong,SG,armstbr01,23,56,434,5.5,0.427,0.297,0.023,3.3,8.4,5.8,5.7,1.5,0.4,12,21.7,-0.8,0.5,-0.3,-0.03,-5.6,-2.7,-8.4,-0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/armstbr01.html,56,434,0.371,17.4,0.703,0.126,0.023,0.103,0.451,0.297,0.374,0.545,0,0.389,0.342,0.365,0.761,0,0,0.684,0.404,0.333,0,0
2003-04,Brandon Hunter,PF,huntebr01,23,36,406,12.6,0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14,17.6,0.2,0.4,0.6,0.066,-2.7,-1.2,-3.9,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/huntebr01.html,36,406,0.457,4.9,0.974,0.612,0.241,0.052,0.069,0.026,0.469,0.592,0.286,0.333,0.125,0,0.434,0.147,15,0,0,0,2,0
2003-04,Brendan Haywood,C,haywobr01,24,77,1484,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14,17,2.4,1.4,3.8,0.123,-0.9,0.6,-0.3,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html,77,1484,0.515,4.6,0.997,0.469,0.379,0.124,0.026,0.003,0.517,0.687,0.395,0.271,0.4,0,0.5,0.178,66,0,0,0,0,0
2003-04,Brent Barry,SG,barrybr01,32,59,1803,18.3,0.668,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,4.9,0.7,5.7,0.151,3.9,-1,2.9,2.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barrybr01.html,59,1803,0.504,17.8,0.41,0.22,0.068,0.028,0.094,0.59,0.577,0.681,0.483,0.417,0.45,0.452,0.446,0.028,12,0.868,0.127,0.281,1,0
2003-04,Brevin Knight,PG,knighbr01,28,28,518.5,13.325,0.44175,0.0245,0.2055,1.075,12.675,6.825,31.7,5.125,1,27.625,14.825,0.225,0.625,0.85,0.0505,-3.175,1.875,-1.3,0.075,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr01.html,21,420,0.438,14,0.971,0.152,0.076,0.257,0.486,0.029,0.441,0.313,0.375,0.333,0.549,0.333,0.711,0,0,0,0,0,0,0
2003-04,Brian Cardinal,PF,cardibr01,26,76,1634,19.4,0.626,0.266,0.582,6.9,15,10.9,10.7,2.2,0.9,12.6,18.9,5.5,1.7,7.2,0.212,3.2,0.2,3.4,2.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cardibr01.html,76,1634,0.472,13.7,0.734,0.223,0.165,0.105,0.24,0.266,0.482,0.663,0.273,0.449,0.473,0.444,0.727,0.013,5,0.964,0.5,0.468,4,1
2003-04,Brian Cook,C,cookbr01,23,35,442,14,0.505,0.035,0.199,7.8,18.2,12.9,7.4,1.9,2.7,10,17.3,0.5,0.7,1.1,0.122,-2,0.9,-1.1,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cookbr01.html,35,442,0.475,12.8,0.965,0.22,0.078,0.213,0.454,0.035,0.493,0.677,0.273,0.433,0.469,0,0.821,0.064,8,0,0.2,0,0,0
2003-04,Brian Grant,C,grantbr01,31,76,2303,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11,15.2,2.1,2.8,4.9,0.101,-2,0.6,-1.4,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grantbr01.html,76,2303,0.471,11.3,0.998,0.292,0.106,0.14,0.46,0.002,0.472,0.592,0.292,0.453,0.443,0,0.775,0.055,28,0,0,0,1,0
2003-04,Brian Scalabrine,PF,scalabr01,25,69,928,9.5,0.482,0.188,0.321,5.4,16.6,11,11.3,1.2,1.2,14.4,14.7,0.3,1.4,1.7,0.089,-3.6,0.4,-3.2,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scalabr01.html,69,928,0.394,13.8,0.812,0.252,0.083,0.106,0.372,0.188,0.429,0.491,0.389,0.435,0.395,0.244,0.803,0.037,8,1,0.293,0.417,0,0
2003-04,Brian Skinner,C,skinnbr01,27,56,1577,14.4,0.513,0,0.269,8.6,21,14.8,5.3,1,2.8,12,18.7,1.2,1.6,2.7,0.083,-1.5,0.4,-1.1,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/skinnbr01.html,56,1577,0.497,6.1,1,0.4,0.326,0.22,0.055,0,0.497,0.61,0.485,0.389,0.179,0,0.624,0.086,42,0,0,0,0,0
2003-04,Britton Johnsen,C,johnsbr01,24,20,290,2.6,0.318,0.203,0.271,5.7,12,8.8,6.1,1.3,0.2,17.5,12.5,-0.5,0,-0.6,-0.096,-5.9,-1.9,-7.8,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsbr01.html,20,290,0.288,12.2,0.797,0.39,0.051,0.051,0.305,0.203,0.34,0.565,0,0.333,0.111,0.083,0.375,0.119,6,1,0.167,0,0,0
