Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2004-05,Anderson Varejao,PF,varejan01,22,54,863,17,0.534,0.01,0.658,14.6,20.7,17.6,4.9,2.5,3.3,9.5,14.4,1.5,1.4,3,0.164,-0.5,1.6,1.1,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/varejan01.html,54,863,0.513,6.4,0.99,0.544,0.155,0.098,0.192,0.01,0.518,0.629,0.4,0.316,0.405,0,0.606,0.078,14,0,0.5,0,0,0
2004-05,Andre Barrett,PG,barrean01,22,25.33333333,322,9.4,0.451,0.409333333,0.154,2.866666667,7.2,5.066666667,22.83333333,2,0.166666667,16.83333333,15.5,-0.066666667,0.333333333,0.266666667,0.048,-2,-1.266666667,-3.266666667,-0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barrean01.html,11,169,0.455,15.8,0.727,0.182,0.036,0.2,0.309,0.273,0.5,0.6,0,0.545,0.471,0.333,0.3,0,0,0.8,0.467,0.571,0,0
2004-05,Andre Emmett,SG,emmetan01,22,8,28,0.9,0.427,0,0.833,0,8.5,4.3,0,0,0,10.9,15.5,0,0,0,-0.038,-8.8,-4.1,-12.9,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/emmetan01.html,8,28,0.333,7.7,1,0.333,0.333,0.167,0.167,0,0.333,0.5,0,1,0,0,0.5,0.167,1,0,0,0,0,0
2004-05,Andre Iguodala,SG,iguodan01,21,82,2686,13.5,0.58,0.26,0.385,3.7,15.9,9.7,14.3,2.6,1.4,17.9,12.8,2.7,4,6.6,0.118,-0.6,2.9,2.3,2.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html,82,2686,0.493,10.3,0.74,0.462,0.086,0.077,0.115,0.26,0.55,0.698,0.234,0.333,0.333,0.331,0.662,0.244,122,0.957,0.507,0.306,1,0
2004-05,Andre Miller,PG,millean02,28,82,2852,16.5,0.541,0.044,0.337,4.1,9.6,6.8,32.2,2.2,0.2,17.6,19.5,4.1,2.9,7,0.119,1.2,-0.2,1,2.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,82,2852,0.477,10,0.956,0.378,0.106,0.208,0.265,0.044,0.492,0.648,0.379,0.355,0.422,0.154,0.451,0.003,3,0.333,0.051,0,9,0
2004-05,Andrei Kirilenko,PF,kirilan01,23,41,1349,24.4,0.599,0.183,0.617,8,15.7,11.7,17.4,2.7,8.5,14.4,21.3,3.5,2,5.5,0.197,3.8,5.3,9.1,3.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html,41,1349,0.493,10.2,0.817,0.44,0.081,0.107,0.188,0.183,0.536,0.649,0.382,0.333,0.456,0.299,0.652,0.107,43,0.913,0.117,0.111,0,0
2004-05,Andres Nocioni,SF,nocioan01,25,81,1892,10.1,0.484,0.161,0.369,4.1,18.6,11.4,10.9,1,1.3,16.2,19.7,-0.9,3.3,2.5,0.062,-3.9,1.7,-2.1,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nocioan01.html,81,1892,0.401,11.4,0.839,0.3,0.156,0.178,0.205,0.161,0.429,0.511,0.362,0.355,0.423,0.258,0.62,0.028,14,1,0.361,0.343,0,0
2004-05,Andrew DeClercq,C,declean01,31,8,49,5.6,0.436,0,0.333,16.2,6.8,11.4,0,2.1,0,8.8,10.1,0,0,0.1,0.061,-2.7,-3.4,-6,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/declean01.html,8,49,0.444,1.6,1,0.778,0.222,0,0,0,0.444,0.571,0,0,0,0,0.75,0.111,1,0,0,0,0,0
2004-05,Andris Biedrins,C,biedran01,18,30,384,14.8,0.57,0.013,0.513,12.7,21.1,16.7,4.9,1.6,4.4,11.2,12.4,0.7,0.6,1.2,0.154,-1.9,2,0.2,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biedran01.html,30,384,0.577,2.6,0.987,0.692,0.256,0.038,0,0.013,0.584,0.722,0.3,0,0,0,0.667,0.218,17,0,0,0,0,0
2004-05,Anfernee Hardaway,SF,hardaan01,33,37,894,9,0.48,0.192,0.177,2.5,9.3,5.8,13.2,1.7,0.3,15.1,16.9,-0.2,0.4,0.2,0.009,-2.5,-0.8,-3.3,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardaan01.html,37,894,0.423,14.8,0.808,0.162,0.146,0.115,0.385,0.192,0.452,0.595,0.447,0.533,0.37,0.3,0.484,0,0,1,0.28,0.214,0,0
2004-05,Ansu Sesay,SF,sesayan01,28,16,128,14.8,0.466,0.19,0.571,14.6,17.8,16.1,14.9,0.8,1.7,13.2,20.9,0.1,0.1,0.2,0.077,-1.3,-0.7,-2,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sesayan01.html,16,128,0.405,11.7,0.81,0.262,0.214,0.095,0.238,0.19,0.441,0.545,0.222,0.25,0.6,0.25,0.667,0,0,1,0.625,0.4,0,0
2004-05,Antawn Jamison,PF,jamisan01,28,68,2605,16.9,0.506,0.175,0.249,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,0.1,0.6,-1.8,-1.2,0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamisan01.html,68,2605,0.437,13,0.825,0.201,0.226,0.129,0.269,0.175,0.457,0.69,0.39,0.32,0.403,0.341,0.663,0.006,7,0.944,0.236,0.388,1,0
2004-05,Anthony Carter,PG,cartean01,29,66,742,11.3,0.454,0.096,0.288,1.9,8.4,5.3,32.2,2.5,1.7,23.7,16.4,-0.3,0.8,0.5,0.034,-3.7,-0.5,-4.2,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartean01.html,66,742,0.407,13.4,0.904,0.339,0.034,0.045,0.486,0.096,0.438,0.6,0.333,0.125,0.36,0.118,0.571,0,0,1,0.118,0,3,0
2004-05,Anthony Goldwire,PG,goldwan01,33,22,358,12.8,0.549333333,0.591666667,0.317,2.2,11.96666667,7.033333333,16,1.033333333,0,7.933333333,14.8,0.866666667,0.166666667,1,0.124666667,0.433333333,-3.366666667,-2.933333333,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goldwan01.html,24,482,0.438,19,0.413,0.165,0.033,0.05,0.165,0.587,0.48,0.65,0.25,0.333,0.4,0.408,0.417,0,0,0.931,0.169,0.333,1,0
2004-05,Anthony Johnson,PG,johnsan02,30,63,1747,14.3,0.526,0.237,0.248,2.2,9.9,6.1,31.2,1.9,0.7,16,16.5,2.2,1.8,4,0.11,0.4,-0.3,0.1,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsan02.html,63,1747,0.445,13.8,0.763,0.191,0.169,0.169,0.235,0.237,0.466,0.552,0.377,0.481,0.449,0.38,0.333,0.022,9,0.659,0.343,0.351,0,0
2004-05,Anthony Miller,PF,millean01,33,2,9,16.9,0.667,0,0,0,13.6,6.5,21.4,5.8,0,25,19.9,0,0,0,0.091,-1.3,0.4,-0.8,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean01.html,2,9,0.667,0,1,1,0,0,0,0,0.667,0.667,0,0,0,0,1,0,0,0,0,0,0,0
2004-05,Anthony Peeler,SG,peelean01,35,40,529,10.2,0.484,0.433,0.12,2.9,11.2,6.9,16.7,1.8,0.3,15.1,15.4,0.2,0.3,0.5,0.048,-1.9,-1.7,-3.6,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/peelean01.html,40,529,0.373,18.8,0.567,0.08,0.073,0.107,0.307,0.433,0.365,0.5,0.273,0.188,0.413,0.385,0.71,0.007,1,0.84,0.231,0.333,0,0
2004-05,Antoine Walker,PF,walkean02,28,51.33333333,1970,15.46666667,0.480666667,0.238,0.259333333,7.233333333,20.63333333,13.76666667,16.03333333,1.6,1.7,14.26666667,26.86666667,-0.933333333,1.533333333,0.6,0.02,-0.2,-0.1,-0.333333333,0.766666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/walkean02.html,24,827,0.442,8.4,0.799,0.462,0.22,0.069,0.049,0.201,0.467,0.512,0.425,0.36,0.389,0.342,0.397,0.011,4,0.88,0.233,0.471,0,0
2004-05,Antonio Burks,PG,burksan01,24,24,219,12.8,0.534,0.183,0.317,0.5,6,3.3,21.9,3.2,0.4,14.9,17.3,0.2,0.3,0.5,0.103,-1.7,-0.9,-2.5,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/burksan01.html,24,219,0.467,15.1,0.817,0.25,0.067,0.1,0.4,0.183,0.51,0.6,0,0.833,0.458,0.273,0.4,0,0,0.667,0.091,0,2,0
2004-05,Antonio Daniels,PG,daniean01,29,75,2026,18,0.557,0.265,0.488,1.2,9,5.1,25.6,1.4,0.1,9.3,19,6.3,0.5,6.8,0.16,3,-2,1,1.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daniean01.html,75,2026,0.438,13.8,0.735,0.244,0.124,0.14,0.228,0.265,0.489,0.625,0.429,0.437,0.408,0.297,0.219,0.021,12,0.694,0.127,0.524,2,0
2004-05,Antonio Davis,PF,davisan01,36,72,1843,11.1,0.516,0,0.363,9.3,16.6,13,7.1,0.8,1.7,16.5,14.1,0.9,3,3.9,0.101,-2.7,2.5,-0.2,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisan01.html,72,1843,0.461,8.4,1,0.389,0.165,0.2,0.246,0,0.461,0.571,0.304,0.464,0.388,0,0.71,0.081,31,0,0,0,0,0
2004-05,Antonio McDyess,PF,mcdyean01,30,77,1797,17.2,0.542,0.002,0.321,11.6,19.7,15.7,7.3,1.4,2.2,12,20.3,2.5,3.3,5.7,0.154,-0.8,1,0.2,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcdyean01.html,77,1797,0.513,9.5,0.998,0.301,0.134,0.348,0.216,0.002,0.514,0.633,0.425,0.514,0.403,0,0.775,0.059,33,0,0,0,0,0
2004-05,Austin Croshere,PF,croshau01,29,73,1827,13.5,0.531,0.35,0.515,6.8,17.5,12.2,9.5,1.4,0.7,14.6,18.7,1.8,2.2,4.1,0.107,-0.5,0.2,-0.3,0.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/croshau01.html,73,1827,0.378,13.7,0.65,0.34,0.064,0.08,0.165,0.35,0.443,0.556,0.375,0.2,0.354,0.259,0.58,0.064,28,0.956,0.224,0.333,0,0
2004-05,Awvee Storey,SG,storeaw01,27,9,32,6.9,0.368,0.2,0.2,14.8,3.8,9.4,5.2,0,0,0,16,0,0,0,0.026,-3.2,-3.9,-7.1,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/storeaw01.html,9,32,0.3,14,0.8,0.3,0,0.1,0.4,0.2,0.25,0.667,0,0,0,0.5,0,0.1,1,1,1,0.5,0,0
2004-05,Baron Davis,PG,davisba01,25,30.66666667,1054,20.86666667,0.512333333,0.468666667,0.322333333,2.333333333,10.6,6.266666667,42.26666667,2.733333333,0.633333333,12.8,28.43333333,1.866666667,1,2.9,0.133,6,-1,4.933333333,1.766666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisba01.html,28,988,0.401,16,0.517,0.247,0.107,0.071,0.091,0.483,0.457,0.586,0.313,0.344,0.366,0.341,0.179,0.013,5,0.446,0.097,0.238,2,0
2004-05,Ben Gordon,SG,gordobe01,21,82,2002,14.9,0.526,0.313,0.256,3.1,8.9,6,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,0.084,0.7,-1.3,-0.6,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html,82,2002,0.411,15.7,0.687,0.168,0.118,0.124,0.277,0.313,0.414,0.407,0.432,0.405,0.414,0.405,0.39,0.007,5,0.694,0.287,0.484,2,0
2004-05,Ben Handlogten,C,handlbe01,31,21,297,10.3,0.525,0.012,0.205,9.3,18,13.6,7.7,1.3,1.4,16.6,16.8,0.1,0.2,0.3,0.041,-2.4,-0.7,-3.1,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/handlbe01.html,21,297,0.518,5.8,0.988,0.627,0.108,0.108,0.145,0.012,0.524,0.673,0.444,0.111,0.25,0,0.744,0.048,4,0,0,0,1,0
2004-05,Ben Wallace,C,wallabe01,30,74,2671,17.4,0.459,0.014,0.467,12.9,26.5,19.8,7.6,2.2,5,9.5,15.2,1.8,6.7,8.5,0.153,-1.5,5.4,3.8,3.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallabe01.html,74,2671,0.453,4.4,0.986,0.665,0.131,0.094,0.097,0.014,0.458,0.561,0.235,0.279,0.222,0.111,0.633,0.204,112,1,0,0,1,0
2004-05,Beno Udrih,PG,udrihbe01,22,80,1149,14.3,0.549,0.364,0.228,1.6,6.8,4.2,22.2,1.9,0.6,15.2,20.5,1.3,1.8,3.1,0.128,0.1,-0.9,-0.7,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html,80,1149,0.444,15.2,0.636,0.2,0.097,0.167,0.172,0.364,0.464,0.679,0.263,0.446,0.343,0.408,0.565,0,0,0.914,0.415,0.458,2,0
2004-05,Bernard Robinson,SG,robinbe01,24,31,328,9.8,0.503,0.099,0.321,4.6,12.5,8.4,14.4,1.7,0.9,17.8,15.2,0,0.2,0.3,0.037,-3,-0.1,-3.2,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinbe01.html,31,328,0.444,8.9,0.901,0.469,0.086,0.198,0.148,0.099,0.452,0.605,0,0.313,0.417,0.375,0.455,0.037,3,1,0.125,1,1,0
2004-05,Billy Thomas,SF,thomabi01,29,25,356,8.2,0.47,0.596,0.096,2.3,9.9,6.1,8,2.1,0.2,8.4,14.1,0,0.4,0.4,0.055,-2.5,-0.7,-3.2,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomabi01.html,25,356,0.362,19.1,0.404,0.149,0.011,0.096,0.149,0.596,0.447,0.571,0,0.333,0.429,0.304,0.824,0.011,1,1,0.518,0.345,0,0
2004-05,Bo Outlaw,PF,outlabo01,33,39,214,8.1,0.382,0,0.265,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,0,0.3,0.2,0.053,-4.2,3,-1.2,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/outlabo01.html,39,214,0.353,8.4,1,0.5,0.059,0.088,0.353,0,0.353,0.471,0,0.333,0.25,0,0.5,0,0,0,0,0,0,0
2004-05,Bob Sura,PG,surabo01,31,61,1922,14.4,0.533,0.308,0.373,4.9,15.3,10.2,27.3,1.8,0.3,20,18,1.8,2.9,4.8,0.119,0.6,1.8,2.5,2.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/surabo01.html,61,1922,0.427,12.5,0.692,0.357,0.089,0.073,0.173,0.308,0.458,0.556,0.289,0.297,0.414,0.355,0.406,0.004,2,0.945,0.316,0.367,0,0
2004-05,Bobby Jackson,SG,jacksbo01,31,25,536,18,0.537,0.376,0.227,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,1.1,0.3,1.4,0.126,2.7,-2.9,-0.2,0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksbo01.html,25,536,0.427,15.5,0.624,0.247,0.063,0.071,0.243,0.376,0.478,0.587,0.438,0.389,0.403,0.344,0.395,0,0,0.758,0.292,0.464,0,0
2004-05,Bobby Simmons,SF,simmobo01,24,75,2799,16.1,0.54,0.113,0.268,5.7,13.2,9.6,13.1,2,0.4,10.6,21,4.2,2.6,6.8,0.117,1.6,0.1,1.7,2.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html,75,2799,0.466,15.3,0.887,0.182,0.04,0.096,0.568,0.113,0.47,0.622,0.268,0.408,0.446,0.435,0.731,0.025,24,0.96,0.783,0.456,1,0
2004-05,Bonzi Wells,SG,wellsbo01,28,69,1489,15.9,0.515,0.169,0.305,4,14.4,9.2,10.2,3.1,1.4,11.4,25,0.6,2.5,3.1,0.1,-1.1,0.8,-0.3,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wellsbo01.html,69,1489,0.441,10.5,0.831,0.402,0.088,0.105,0.237,0.169,0.46,0.597,0.278,0.369,0.336,0.346,0.669,0.076,43,0.917,0.75,0.333,0,0
2004-05,Boris Diaw,SG,diawbo01,22,66,1201,10,0.479,0.17,0.262,5,11.8,8.2,19.5,1.6,1.2,21,15.5,-0.3,0.4,0.1,0.005,-2.8,-1,-3.8,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,66,1201,0.422,11.9,0.83,0.299,0.163,0.092,0.276,0.17,0.471,0.625,0.354,0.333,0.42,0.18,0.548,0.044,11,1,0.4,0.3,1,0
2004-05,Bostjan Nachbar,PF-SF,nachbbo01,24,71,1341,10.1,0.534,0.477,0.285,2.1,14.4,8,9.8,1.2,1,13.6,18.6,0.6,1.1,1.7,0.061,-1.5,-1.1,-2.6,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nachbbo01.html,55,1137,0.397,16,0.524,0.255,0.041,0.071,0.158,0.476,0.42,0.511,0.467,0.231,0.345,0.371,0.519,0.049,16,0.923,0.286,0.4,0,0
2004-05,Brad Miller,C,millebr01,28,56,2089,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10,17.4,6.3,2.3,8.6,0.198,2.5,2,4.5,3.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millebr01.html,56,2089,0.524,9.5,0.969,0.401,0.135,0.069,0.365,0.031,0.532,0.611,0.5,0.429,0.477,0.263,0.701,0.054,31,1,0.053,1,0,0
2004-05,Brandin Knight,PG,knighbr02,23,1,3,-1.2,0,0,0,0,0,0,46.5,0,0,0,15.7,0,0,0,-0.205,-14.4,-11.1,-25.5,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr02.html,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05,Brandon Hunter,PF,huntebr01,24,31,224,12.2,0.527,0,0.534,12.7,21.7,17.3,2.2,0.9,2.2,19.6,21.9,-0.1,0.2,0.2,0.036,-5,-3.1,-8.1,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/huntebr01.html,31,224,0.507,3.8,1,0.534,0.37,0.041,0.055,0,0.507,0.641,0.37,0.333,0.25,0,0.486,0.137,9,0,0,0,0,0
