Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2007-08,Alando Tucker,SF,tuckeal02,23,6,48,11.8,0.446,0.182,0.273,10.2,8.7,9.4,0,0,1.4,0,23,0,0,0,0.042,-4.5,-7.4,-11.8,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tuckeal02.html,6,48,0.364,8.3,0.818,0.591,0,0.091,0.136,0.182,0.389,0.385,0,0.5,0.333,0.25,0.571,0.045,1,1,0.5,0,0,0
2007-08,Alexander Johnson,PF,johnsal01,24,43,549,8.9,0.554,0,0.664,6.9,13.7,10.3,4,1.3,1.5,20.6,17.6,-0.1,0.4,0.2,0.019,-5.2,-1.2,-6.4,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsal01.html,43,549,0.488,7.9,1,0.448,0.12,0.144,0.288,0,0.488,0.571,0.333,0.278,0.528,0,0.656,0.128,13,0,0,0,0,0
2007-08,Allen Iverson,SG,iversal01,32,82,3424,20.9,0.567,0.177,0.512,1.5,6.1,3.8,27.4,2.2,0.2,11.4,26.7,8.9,2.8,11.6,0.163,3.5,-1.9,1.6,3.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iversal01.html,82,3424,0.458,11.8,0.823,0.303,0.136,0.154,0.23,0.177,0.482,0.578,0.436,0.429,0.416,0.345,0.222,0.001,2,0.811,0.138,0.316,2,0
2007-08,Alonzo Mourning,C,mournal01,37,25,389,16.2,0.58,0,0.8,10.3,18.5,14.3,3.1,0.5,8.6,16.3,18.7,0.3,0.5,0.8,0.098,-4.2,1.7,-2.5,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mournal01.html,25,389,0.547,3.9,1,0.453,0.505,0.032,0.011,0,0.547,0.721,0.417,0.333,0,0,0.577,0.232,20,0,0,0,0,0
2007-08,Amar'e Stoudemire,C,stoudam01,25,79,2677,27.6,0.656,0.026,0.571,8.2,21.1,15.2,7.5,1.2,4,10.3,28.2,10.9,3.8,14.6,0.262,3.5,0.4,3.9,4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudam01.html,79,2677,0.59,7,0.974,0.453,0.229,0.123,0.169,0.026,0.601,0.734,0.458,0.53,0.488,0.161,0.701,0.182,211,0.4,0.29,0.333,1,0
2007-08,Amir Johnson,PF,johnsam01,20,62,764,17.5,0.584,0,0.333,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,1.1,1.9,3,0.19,-1.4,5.7,4.3,1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsam01.html,62,764,0.558,2.8,1,0.715,0.17,0.073,0.042,0,0.558,0.678,0.321,0.25,0,0,0.511,0.182,30,0,0,0,0,0
2007-08,Anderson Varejao,C,varejan01,25,48,1320,12,0.485,0.007,0.278,11.2,23.6,17.2,6.3,1.5,1.6,15.1,13.4,0.5,1.9,2.4,0.086,-3.2,1.6,-1.6,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/varejan01.html,48,1320,0.461,6.3,0.993,0.529,0.197,0.129,0.139,0.007,0.464,0.577,0.31,0.342,0.366,0,0.64,0.041,11,0,0,0,1,0
2007-08,Andray Blatche,PF,blatcan01,21,82,1675,15.5,0.512,0.024,0.287,11.2,18.8,14.9,9.2,1.7,5.7,15.6,19.7,0.8,2.1,3,0.085,-1.9,2.4,0.5,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blatcan01.html,82,1675,0.474,7.4,0.976,0.491,0.172,0.09,0.224,0.024,0.48,0.612,0.348,0.313,0.358,0.231,0.51,0.076,37,1,0.462,0.5,0,0
2007-08,Andre Barrett,PG,barrean01,25,4,25,12.5,0.51,0.6,0.4,0,4.7,2.3,44.3,0,0,14.5,12.7,0,0,0,0.078,-2.1,-8.4,-10.5,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barrean01.html,4,25,0.4,22.2,0.4,0,0,0.2,0.2,0.6,0.5,0,0,0,1,0.333,1,0,0,1,0,0,0,0
2007-08,Andre Brown,PF,brownan01,26,33,286,13.5,0.502,0,0.628,14.4,21.8,18,4.4,1.2,1,12.3,17.7,0.2,0.2,0.4,0.068,-3.1,-2,-5.1,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownan01.html,33,286,0.5,4.9,1,0.538,0.256,0.141,0.064,0,0.5,0.69,0.25,0.364,0.2,0,0.692,0.115,8,0,0,0,0,0
2007-08,Andre Iguodala,SF,iguodan01,24,82,3242,19,0.543,0.24,0.396,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,5.3,4.4,9.6,0.143,2.9,1.5,4.3,5.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html,82,3242,0.456,14.1,0.76,0.28,0.059,0.106,0.316,0.24,0.496,0.689,0.387,0.289,0.414,0.329,0.466,0.114,141,0.772,0.29,0.326,9,1
2007-08,Andre Miller,PG,millean02,31,82,3016,18.4,0.537,0.029,0.288,3.7,9.1,6.4,32,1.8,0.2,13.7,22.6,5.7,2.6,8.3,0.131,2.3,-0.6,1.7,2.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html,82,3016,0.492,10.2,0.971,0.312,0.132,0.304,0.221,0.029,0.504,0.62,0.497,0.466,0.398,0.088,0.32,0.001,1,0.667,0.059,0,11,0
2007-08,Andre Owens,PG,owensan01,27,31,392,10,0.504,0.374,0.318,3.5,9.6,6.5,17.6,1.6,0.6,16.4,16.1,0.1,0.3,0.4,0.053,-2.3,-1.1,-3.4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/owensan01.html,31,392,0.374,15.2,0.626,0.271,0.084,0.112,0.159,0.374,0.328,0.448,0.222,0.25,0.235,0.45,0.182,0,0,0.833,0.2,0.75,1,0
2007-08,Andrea Bargnani,PF,bargnan01,22,78,1861,10.6,0.495,0.36,0.233,3.2,15.2,9.2,7.4,0.7,1.6,9.9,22.5,-0.3,1.6,1.4,0.036,-1.9,-1.2,-3,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bargnan01.html,78,1861,0.386,16.6,0.64,0.199,0.055,0.094,0.292,0.36,0.409,0.514,0.375,0.353,0.363,0.345,0.711,0.054,33,0.956,0.011,0,3,0
2007-08,Andrei Kirilenko,SF,kirilan01,26,72,2217,17.2,0.603,0.213,0.472,6.7,11.9,9.3,18.2,2,4,17.6,16.1,4.3,2.8,7.1,0.154,2.4,3,5.4,4.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html,72,2217,0.506,11.4,0.787,0.426,0.059,0.042,0.259,0.213,0.54,0.69,0.25,0.174,0.418,0.379,0.71,0.108,57,0.909,0.25,0.31,0,0
2007-08,Andres Nocioni,SF,nocioan01,28,82,2021,13.6,0.549,0.395,0.277,2.6,17,9.5,8.3,0.6,1.7,11.9,24.5,1.5,1.8,3.3,0.077,-0.3,-2.1,-2.4,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nocioan01.html,82,2021,0.432,16,0.605,0.203,0.082,0.097,0.223,0.395,0.476,0.534,0.403,0.447,0.464,0.364,0.632,0.014,11,0.984,0.199,0.377,0,0
2007-08,Andrew Bogut,C,bogutan01,23,78,2720,17.5,0.532,0.008,0.354,10.2,23.4,16.5,12.4,1.2,3.9,14.1,20.2,2.6,2.3,4.8,0.085,-0.5,1.7,1.2,2.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogutan01.html,78,2720,0.511,3.9,0.992,0.557,0.336,0.054,0.045,0.008,0.515,0.598,0.448,0.224,0.341,0,0.602,0.116,102,0,0,0,0,0
2007-08,Andrew Bynum,C,bynuman01,20,35,1008,22.6,0.659,0,0.397,12.1,26.6,19.6,9.6,0.6,5.1,13,17.5,3,1.8,4.8,0.23,1.7,2.7,4.5,1.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bynuman01.html,35,1008,0.636,2.5,1,0.7,0.246,0.044,0.01,0,0.636,0.721,0.479,0.308,0,0,0.556,0.31,88,0,0,0,0,0
2007-08,Andris Biedrins,C,biedran01,21,76,2078,19.2,0.637,0,0.344,12.7,26.2,19.1,5.2,1.3,3.3,12,14.4,5.4,2.6,8,0.185,0.6,1.2,1.8,2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biedran01.html,76,2078,0.626,1.6,1,0.805,0.19,0.006,0,0,0.626,0.68,0.417,0,0,0,0.715,0.118,62,0,0,0,0,0
2007-08,Anfernee Hardaway,SF,hardaan01,36,16,325,9,0.469,0.317,0.15,1.1,12,6.5,16.8,3.1,0.2,16.9,11.2,-0.1,0.3,0.2,0.036,-3.5,0.8,-2.7,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardaan01.html,16,325,0.367,15.7,0.683,0.15,0.133,0.15,0.25,0.317,0.341,0.222,0.5,0.333,0.333,0.421,0.429,0.017,0,1,0.316,0.167,0,0
2007-08,Antawn Jamison,PF,jamisan01,31,79,3061,20.3,0.525,0.25,0.309,8,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6,3.2,9.2,0.144,1.8,-1.4,0.3,1.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamisan01.html,79,3061,0.436,12.9,0.75,0.238,0.222,0.101,0.19,0.25,0.468,0.641,0.452,0.329,0.346,0.339,0.552,0.007,10,0.95,0.178,0.349,1,0
2007-08,Anthony Carter,PG,cartean01,32,70,1960,12.8,0.531,0.271,0.179,1.5,9.4,5.5,27.4,2.6,1,19.5,13.8,1.6,2.2,3.8,0.092,-0.7,0.1,-0.6,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartean01.html,70,1960,0.458,14.3,0.729,0.309,0.063,0.036,0.321,0.271,0.499,0.605,0.4,0.647,0.399,0.349,0.659,0.002,1,0.933,0.333,0.419,5,0
2007-08,Anthony Johnson,PG,johnsan02,33,46,1020.666667,10.7,0.526666667,0.279666667,0.122,1.666666667,8.9,5.3,25.36666667,1.666666667,0.366666667,20.06666667,13.56666667,0.733333333,0.566666667,1.333333333,0.052666667,-1.566666667,-1.866666667,-3.433333333,-0.266666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsan02.html,27,410,0.455,14.2,0.659,0.205,0.159,0.136,0.159,0.341,0.431,0.5,0.429,0.333,0.429,0.5,0.44,0.011,1,0.867,0.367,0.545,0,0
2007-08,Anthony Parker,SG,parkean01,32,82,2634,14.4,0.58,0.367,0.151,2.2,12.9,7.5,10.8,1.6,0.5,9,17.4,3.8,2.5,6.2,0.113,1.8,0.4,2.2,2.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parkean01.html,82,2634,0.476,16.6,0.633,0.165,0.058,0.095,0.315,0.367,0.499,0.577,0.396,0.418,0.502,0.438,0.592,0.03,23,0.955,0.605,0.467,3,1
2007-08,Antoine Walker,PF,walkean02,31,46,892,11.4,0.455,0.501,0.176,7.1,15,10.9,8,1.9,0.7,10.2,22.8,-0.5,0.5,0.1,0.004,-0.8,-2.1,-2.9,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/walkean02.html,46,892,0.363,14.6,0.499,0.277,0.163,0.037,0.021,0.501,0.401,0.519,0.262,0.071,0.5,0.324,0.253,0.003,1,0.967,0.09,0.353,0,0
2007-08,Antoine Wright,SG,wrighan01,23,37.33333333,821.3333333,8.566666667,0.510333333,0.3,0.206666667,3.666666667,10.23333333,7,10.76666667,1.033333333,1.433333333,14.2,15.16666667,-0.033333333,0.533333333,0.5,0.036666667,-2.4,-0.366666667,-2.733333333,-0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighan01.html,15,176,0.5,10.3,0.786,0.452,0.071,0.071,0.19,0.214,0.485,0.526,0.333,0.333,0.5,0.556,0.438,0,0,1,0.778,0.571,0,0
2007-08,Antonio Daniels,PG,daniean01,32,71,2161,13.7,0.549,0.166,0.49,1.2,10,5.5,24,1.7,0.1,14.3,13.5,3.5,1,4.5,0.099,0,-1.2,-1.2,0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daniean01.html,71,2161,0.459,11.3,0.834,0.333,0.143,0.152,0.206,0.166,0.504,0.678,0.453,0.353,0.37,0.23,0.314,0.036,16,0.706,0.108,0.125,0,0
2007-08,Antonio McDyess,PF,mcdyean01,33,78,2285,14.1,0.511,0.003,0.26,10.6,24.3,17.4,6.2,1.5,1.8,10.1,15.3,2.4,4.3,6.7,0.141,-1.3,2.4,1.1,1.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcdyean01.html,78,2285,0.488,12.6,0.997,0.282,0.032,0.137,0.547,0.003,0.49,0.686,0.316,0.329,0.439,0,0.86,0.058,33,0,0,0,1,0
2007-08,Arron Afflalo,SG,afflaar01,22,75,970,10.2,0.494,0.199,0.361,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,0.5,1.4,1.9,0.092,-2.3,0.6,-1.6,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/afflaar01.html,75,970,0.411,12.7,0.801,0.332,0.054,0.129,0.286,0.199,0.461,0.525,0.308,0.419,0.435,0.208,0.652,0.008,2,0.8,0.458,0.091,1,0
2007-08,Austin Croshere,PF,croshau01,32,44,457,13.2,0.573,0.445,0.234,7.4,17.3,12.2,9,0.9,1,12.7,16,0.8,0.3,1.1,0.112,-0.1,-1.6,-1.7,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/croshau01.html,44,457,0.445,15.7,0.555,0.285,0.066,0.073,0.131,0.445,0.513,0.667,0.222,0.4,0.389,0.361,0.538,0.066,8,1,0.213,0.385,1,0
2007-08,Awvee Storey,SG,storeaw01,30,26,259,11.5,0.452,0.079,0.326,13.5,10.9,12.3,10.1,1.4,0.3,8.9,19.4,0.1,0,0.2,0.031,-1.4,-2.6,-4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/storeaw01.html,26,259,0.438,10.3,0.921,0.404,0.067,0.135,0.315,0.079,0.476,0.75,0.333,0.417,0.179,0,0.692,0.056,4,0,0.286,0,0,0
2007-08,Baron Davis,PG,davisba01,28,82,3196,19.8,0.523,0.344,0.278,3.1,10.1,6.4,29.7,2.9,1,11.9,25.6,5.9,2.8,8.7,0.131,3.7,-0.1,3.6,4.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisba01.html,82,3196,0.426,13.8,0.656,0.307,0.125,0.085,0.14,0.344,0.477,0.609,0.366,0.349,0.362,0.33,0.199,0.011,16,0.468,0.118,0.242,9,0
2007-08,Ben Gordon,SG,gordobe01,24,72,2291,16.4,0.558,0.324,0.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26,3.6,1.4,5.1,0.106,2.4,-2.5,-0.1,1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html,72,2291,0.434,16.9,0.676,0.146,0.07,0.127,0.333,0.324,0.445,0.462,0.413,0.463,0.438,0.41,0.429,0.003,2,0.718,0.22,0.461,1,0
2007-08,Ben Wallace,C-PF,wallabe01,33,72,2205,12,0.408,0.011,0.48,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10,0.1,3.5,3.6,0.078,-2.9,4.4,1.5,2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallabe01.html,22,578,0.457,2.5,1,0.728,0.21,0.062,0,0,0.457,0.576,0.176,0,0,0,0.703,0.272,14,0,0,0,0,0
2007-08,Beno Udrih,PG,udrihbe01,25,65,2080,13.3,0.54,0.194,0.208,2,10.2,6.2,22.2,1.4,0.4,16.1,19.8,1.5,0.9,2.4,0.056,-0.2,-1.6,-1.7,0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html,65,2080,0.463,12.4,0.806,0.332,0.059,0.154,0.261,0.194,0.482,0.502,0.476,0.541,0.422,0.387,0.258,0,0,0.943,0.285,0.487,4,0
2007-08,Billy Thomas,SF,thomabi01,32,7.333333333,28,-4.033333333,0.359333333,0.956666667,0.261666667,0,4.166666667,2.033333333,0,0.966666667,0,18.8,24.76666667,-0.133333333,0,-0.1,-0.222,-8.733333333,-6.666666667,-15.36666667,-0.066666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomabi01.html,7,34,0.286,23.6,0.071,0,0,0.071,0,0.929,0,0,0,0,0,0.308,0,0,0,1,0.385,0.4,0,0
2007-08,Blake Ahearn,PG,ahearbl01,23,12,177,9,0.495,0.596,0.544,0.7,12.4,6.4,17.2,1.8,0,18.5,23.2,-0.1,0.1,0,-0.006,-2.8,-2.8,-5.6,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/ahearbl01.html,12,177,0.263,18.6,0.404,0.14,0.07,0.088,0.105,0.596,0.217,0.25,0.5,0.2,0,0.294,0.2,0,0,1,0.235,0.375,0,0
2007-08,Bo Outlaw,PF,outlabo01,36,2,7,8.6,0.667,0,0,0,0,0,0,0,0,25,26.2,0,0,0,-0.071,-6.3,-5.3,-11.6,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/outlabo01.html,2,7,0.667,3.7,1,0.667,0,0.333,0,0,0.667,1,0,0,0,0,1,0,0,0,0,0,0,0
2007-08,Bobby Jackson,SG-PG,jacksbo01,34,72,1389,13.5,0.51,0.447,0.16,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20,1.3,1.7,3,0.105,0.3,-0.4,-0.1,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksbo01.html,26,498,0.419,17.1,0.61,0.176,0.076,0.052,0.305,0.39,0.469,0.595,0.438,0.455,0.406,0.341,0.333,0,0,0.75,0.329,0.444,1,0
2007-08,Bobby Jones,C-SF,jonesbo02,24,47,531,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-1.7,-1.5,-3.1,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesbo02.html,3,20,0.25,21,0.5,0,0,0.25,0.25,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0
2007-08,Bobby Simmons,SF,simmobo01,27,70,1521,10.3,0.504,0.345,0.141,5,12.8,8.7,8.4,1.7,0.3,12.9,17.9,0.2,0.5,0.7,0.022,-1.5,-1.9,-3.4,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html,70,1521,0.421,16.6,0.655,0.159,0.058,0.109,0.329,0.345,0.458,0.544,0.345,0.444,0.442,0.351,0.638,0.002,1,0.867,0.468,0.425,0,0
2007-08,Bonzi Wells,SG,wellsbo01,31,48.66666667,1041.333333,14.53333333,0.503333333,0.085333333,0.386333333,6.033333333,17,11.5,9.4,2.633333333,1.5,13.26666667,22.53333333,-0.033333333,2.033333333,1.966666667,0.092,-2.733333333,1.666666667,-1.033333333,0.266666667,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wellsbo01.html,22,438,0.49,8.9,0.924,0.433,0.127,0.127,0.236,0.076,0.503,0.676,0.45,0.25,0.351,0.333,0.699,0.146,21,1,0.75,0.333,0,0
2007-08,Boris Diaw,PF,diawbo01,25,82,2308,12,0.516,0.063,0.2,5.2,12.7,9.3,19,1.3,1.1,18.1,16.6,1.1,1.9,3,0.063,-1.3,0.9,-0.4,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html,82,2308,0.477,10.6,0.937,0.342,0.156,0.099,0.339,0.063,0.488,0.624,0.465,0.266,0.425,0.317,0.647,0.019,11,1,0.634,0.385,1,0
2007-08,Bostjan Nachbar,PF,nachbbo01,27,75,1660,12.4,0.531,0.43,0.322,3.9,14.3,9.1,9.3,1.4,1,10.9,21.5,1,1.2,2.2,0.064,-0.7,-1.7,-2.4,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nachbbo01.html,75,1660,0.402,14.9,0.57,0.307,0.048,0.041,0.174,0.43,0.435,0.54,0.345,0.28,0.311,0.359,0.689,0.051,28,0.989,0.416,0.468,0,0
