Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Amir Johnson,PF,johnsam01,27.0,75.0,1979.0,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,3.5,1.6,5.1,0.124,0.8,1.0,1.8,1.9
Anderson Varejao,C,varejan01,32.0,26.0,636.0,17.7,0.58,0.01,0.225,10.4,20.1,15.3,9.1,1.6,2.0,13.7,18.1,1.2,0.7,1.9,0.145,0.0,1.0,0.9,0.5
Andre Dawkins,SG,dawkian01,23.0,4.0,22.0,-5.0,0.25,1.0,0.0,0.0,10.7,5.5,6.6,0.0,0.0,14.3,15.0,-0.1,0.0,-0.1,-0.172,-7.5,-3.9,-11.5,-0.1
Andre Drummond,C,drumman01,21.0,82.0,2502.0,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,-1.2,1.1,-0.2,1.2
Andre Iguodala,SF,iguodan01,31.0,77.0,2069.0,12.3,0.553,0.427,0.23,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,2.3,2.8,5.1,0.117,0.1,1.5,1.6,1.9
Andre Miller,PG,millean02,38.0,54.0,835.333333333,13.3,0.548333333333,0.116333333333,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.2333333333,15.3,0.9,0.533333333333,1.46666666667,0.0836666666667,-1.23333333333,-1.8,-3.0,-0.2
Andre Roberson,SG,roberan03,23.0,67.0,1286.0,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-1.8,2.1,0.3,0.7
Andrea Bargnani,C,bargnan01,29.0,29.0,785.0,16.6,0.527,0.114,0.296,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,0.8,0.2,0.9,0.058,-1.0,-2.7,-3.7,-0.3
Andrei Kirilenko,SF,kirilan01,33.0,7.0,36.0,2.8,0.222,0.0,0.8,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,-0.1,0.0,0.0,-0.058,-8.1,-0.2,-8.3,-0.1
Andrew Bogut,C,bogutan01,30.0,67.0,1583.0,15.8,0.565,0.0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-1.4,5.5,4.1,2.4
Andrew Nicholson,PF,nichoan01,25.0,40.0,492.0,10.3,0.483,0.216,0.132,3.8,15.2,9.4,7.3,0.6,2.0,10.7,20.8,-0.2,0.3,0.1,0.007,-4.0,-2.1,-6.2,-0.5
Andrew Wiggins,SF,wiggian01,19.0,82.0,2969.0,13.9,0.517,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0.0,2.1,0.034,-0.5,-1.8,-2.3,-0.2
Anthony Bennett,PF,bennean01,21.0,57.0,894.0,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6
Anthony Davis,PF,davisan02,21.0,68.0,2455.0,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.274,4.2,3.0,7.1,5.7
Anthony Morrow,SG,morroan01,29.0,74.0,1806.0,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,2.4,-1.8,0.6,1.2
Anthony Tolliver,PF,tollian01,29.0,50.6666666667,954.666666667,10.2333333333,0.557,0.763666666667,0.151333333333,3.4,14.7666666667,8.96666666667,6.0,0.833333333333,0.733333333333,11.2333333333,14.5666666667,1.23333333333,0.633333333333,1.8,0.0786666666667,-0.1,-1.4,-1.46666666667,0.333333333333
Archie Goodwin,SG,goodwar01,20.0,41.0,535.0,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,-0.2,0.4,0.2,0.014,-3.3,-1.2,-4.5,-0.3
Arinze Onuaku,C,onuakar01,27.0,6.0,68.0,22.8,0.771,0.0,0.571,11.4,24.3,17.7,10.2,0.7,3.5,10.2,12.7,0.2,0.0,0.3,0.197,2.5,-0.2,2.3,0.1
Aron Baynes,C,baynear01,28.0,70.0,1122.0,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,-1.0,0.3
Arron Afflalo,SG,afflaar01,29.0,52.0,1668.0,10.2,0.533,0.381,0.220333333333,1.1,9.46666666667,5.23333333333,7.66666666667,0.766666666667,0.2,10.9333333333,18.5333333333,1.06666666667,0.633333333333,1.73333333333,0.0496666666667,-0.666666666667,-1.23333333333,-1.9,0.0666666666667
Austin Daye,SF,dayeau01,26.0,22.6666666667,229.333333333,9.13333333333,0.458,0.512666666667,0.0516666666667,4.06666666667,19.4666666667,11.9333333333,9.53333333333,2.0,1.36666666667,14.3,21.4,-0.366666666667,0.333333333333,0.0,0.0153333333333,-3.66666666667,-0.533333333333,-4.16666666667,-0.2
Austin Rivers,PG,riverau01,22.0,41.0,791.0,10.6,0.488,0.296,0.201,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,0.1,0.7,0.8,0.046,-1.7,-0.7,-2.4,-0.1
Austin Rivers,PG-SG,riverau01,22.0,76.0,1563.0,10.3,0.481,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-1.7,-1.2,-2.9,-0.4
Austin Rivers,SG,riverau01,22.0,35.0,772.0,10.1,0.472,0.225,0.32,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,0.046,-1.7,-1.7,-3.4,-0.3
Avery Bradley,SG,bradlav01,24.0,77.0,2428.0,11.5,0.507,0.348,0.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0.4,2.1,2.5,0.049,-0.8,-0.9,-1.7,0.2
Ben Gordon,SG,gordobe01,31.0,56.0,790.0,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.5,-3.6,-6.1,-0.8
Ben McLemore,SG,mclembe01,21.0,82.0,2670.0,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,0.4,-1.3,-0.8,0.8
Beno Udrih,PG,udrihbe01,32.0,79.0,1494.0,15.4,0.55,0.192,0.202,1.5,9.4,5.5,24.0,1.6,0.4,13.9,19.6,2.0,1.6,3.6,0.115,0.2,-1.0,-0.8,0.5
Bernard James,C,jamesbe01,29.0,16.0,158.0,16.0,0.593,0.0,0.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,0.4,0.2,0.5,0.165,-1.3,2.9,1.6,0.1
Bismack Biyombo,C,biyombi01,22.0,64.0,1243.0,15.2,0.578,0.0,0.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,0.156,-3.2,2.8,-0.4,0.5
Blake Griffin,PF,griffbl01,25.0,67.0,2356.0,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9.0,0.183,3.1,1.0,4.1,3.6
Bojan Bogdanovic,SF,bogdabo02,25.0,78.0,1854.0,11.6,0.562,0.444,0.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,0.0,-1.9,-1.8,0.1
Boris Diaw,PF,diawbo01,32.0,81.0,1984.0,12.7,0.526,0.267,0.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.088,-0.6,0.7,0.1,1.1
Bradley Beal,SG,bealbr01,21.0,63.0,2107.0,14.0,0.521,0.304,0.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,1.3,2.4,3.7,0.085,0.5,-0.1,0.5,1.3
Brandan Wright,PF,wrighbr03,27.0,37.5,724.5,19.725,0.64825,0.0055,0.28625,9.575,14.125,11.8,6.425,1.475,5.15,9.925,13.85,2.15,0.9,3.05,0.188,0.725,2.325,3.025,1.0
Brandon Bass,PF,bassbr01,29.0,82.0,1929.0,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,-0.4,-0.1,-0.5,0.7
Brandon Davies,PF,daviebr01,23.0,18.0,282.0,9.9,0.446666666667,0.240666666667,0.256333333333,8.86666666667,13.7666666667,11.2666666667,10.8666666667,1.83333333333,2.56666666667,16.1666666667,20.5666666667,-0.133333333333,0.3,0.133333333333,-0.000666666666667,-4.26666666667,0.0,-4.3,-0.1
Brandon Jennings,PG,jennibr01,25.0,41.0,1173.0,19.7,0.522,0.389,0.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,0.136,4.3,-2.5,1.8,1.1
Brandon Knight,PG,knighbr03,23.0,52.0,1688.0,18.5,0.556,0.341,0.26,1.8,13.1,7.5,28.6,2.5,0.5,16.7,26.6,2.0,2.4,4.4,0.124,2.3,-0.1,2.2,1.8
Brandon Knight,PG-SG,knighbr03,23.0,63.0,2035.0,17.1,0.543,0.361,0.251,1.6,12.0,6.8,27.4,2.3,0.4,16.1,25.9,2.0,2.5,4.5,0.106,1.7,-0.7,1.1,1.6
Brandon Knight,SG,knighbr03,23.0,11.0,347.0,10.5,0.472,0.469,0.203,0.6,6.7,3.6,21.6,0.9,0.2,12.9,22.6,0.0,0.1,0.1,0.016,-1.1,-3.5,-4.5,-0.2
Brandon Rush,SG,rushbr01,29.0,33.0,271.0,0.8,0.255,0.5,0.204,1.6,14.3,8.2,5.4,0.9,3.3,15.8,11.2,-0.7,0.4,-0.3,-0.056,-7.7,1.8,-6.0,-0.3
Brendan Haywood,C,haywobr01,35.0,22.0,119.0,9.1,0.49,0.0,0.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9,17.3,-0.2,0.2,0.0,0.008,-7.9,1.3,-6.6,-0.1
Brian Roberts,PG,roberbr01,29.0,72.0,1330.0,11.7,0.495,0.427,0.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.2
Brook Lopez,C,lopezbr01,26.0,72.0,2100.0,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7.0,0.159,0.5,-0.3,0.2,1.1
Bruno Caboclo,SF,cabocbr01,19.0,8.0,23.0,-1.8,0.417,0.25,0.0,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,-0.1,0.0,-0.1,-0.275,-12.6,-6.3,-18.9,-0.1
Bryce Cotton,PG,cottobr01,22.0,15.0,159.0,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,0.1,0.1,0.2,0.067,-1.2,-3.2,-4.4,-0.1
C.J. McCollum,SG,mccolcj01,23.0,62.0,973.0,13.1,0.534,0.381,0.2,1.6,8.3,5.0,10.3,2.3,0.6,10.8,20.5,0.7,1.1,1.8,0.089,-0.4,-0.3,-0.7,0.3
C.J. Miles,SG,milescj01,27.0,70.0,1841.0,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.093,1.0,-1.3,-0.3,0.8
C.J. Watson,PG,watsocj01,30.0,57.0,1422.0,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4.0,0.135,1.4,0.1,1.5,1.3
C.J. Wilcox,SG,wilcocj01,24.0,21.0,101.0,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5,21.8,-0.1,0.1,0.0,-0.024,-3.3,-2.7,-6.0,-0.1
Cameron Bairstow,PF,bairsca01,24.0,18.0,64.0,2.1,0.309,0.0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0.0,-0.1,-0.048,-6.7,-1.0,-7.7,-0.1
Carl Landry,PF,landrca01,31.0,70.0,1192.0,14.9,0.578,0.0,0.407,9.8,15.5,12.8,3.6,0.6,1.1,11.0,18.1,2.3,0.5,2.8,0.112,-1.0,-2.6,-3.6,-0.5
Carlos Boozer,PF,boozeca01,33.0,71.0,1692.0,16.4,0.517,0.0,0.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.062,-1.8,-1.5,-3.3,-0.6
Carmelo Anthony,SF,anthoca01,30.0,40.0,1428.0,21.5,0.531,0.222,0.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,2.2,0.6,2.9,0.097,3.5,-2.2,1.4,1.2
Caron Butler,SF,butleca01,34.0,78.0,1623.0,9.3,0.544,0.553,0.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,1.3,1.0,2.4,0.07,-1.0,-0.5,-1.5,0.2
Cartier Martin,SF,martica01,30.0,23.0,198.0,1.6,0.34,0.623,0.0,0.0,11.4,5.5,8.0,0.8,0.4,8.6,13.0,-0.3,0.1,-0.2,-0.053,-5.5,-1.6,-7.1,-0.3
Chandler Parsons,SF,parsoch01,26.0,66.0,2186.0,16.3,0.567,0.419,0.233,3.2,13.0,8.1,11.4,1.6,0.7,9.5,20.6,3.8,1.7,5.5,0.121,2.7,-0.2,2.5,2.5
Channing Frye,PF,fryech01,31.0,75.0,1870.0,9.5,0.546,0.71,0.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,0.7,1.4,2.1,0.053,-0.9,0.0,-0.9,0.5
Charlie Villanueva,PF,villach01,30.0,64.0,678.0,17.4,0.534,0.61,0.097,4.8,19.3,12.1,4.7,1.1,2.6,6.9,26.7,0.6,0.7,1.4,0.096,1.2,-3.1,-1.8,0.0
Chase Budinger,SF,budinch01,26.0,67.0,1286.0,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.9,-1.9,-2.8,-0.3
Chris Andersen,C,anderch01,36.0,60.0,1132.0,16.1,0.622,0.063,0.551,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,2.1,1.5,3.6,0.151,-1.2,2.3,1.0,0.9
Chris Bosh,C,boshch01,30.0,44.0,1556.0,19.8,0.548,0.226,0.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,2.1,1.5,3.6,0.111,1.0,-1.0,-0.1,0.8
Chris Copeland,SF,copelch01,30.0,50.0,828.0,7.4,0.468,0.539,0.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,-0.9,0.8,-0.1,-0.008,-2.8,-1.5,-4.3,-0.5
Chris Douglas-Roberts,SG,douglch01,28.0,12.0,103.0,3.3,0.387,0.333,0.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0,10.7,0.0,0.1,0.0,0.02,-4.4,-1.6,-6.1,-0.1
Chris Johnson,SF,johnsch04,24.0,14.5,263.0,10.025,0.5125,0.61525,0.0995,1.725,10.1,5.8,4.65,2.5,1.15,7.3,14.65,0.1,0.275,0.4,0.0745,-1.675,-0.6,-2.25,-0.025
Chris Kaman,C,kamanch01,32.0,74.0,1398.0,17.3,0.537,0.0,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,0.112,-2.5,1.1,-1.4,0.2
Chris Paul,PG,paulch01,29.0,82.0,2857.0,26.0,0.596,0.298,0.274,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,12.9,3.2,16.1,0.27,7.5,0.0,7.5,6.9
Chuck Hayes,C,hayesch01,31.0,29.0,255.0,10.4,0.492,0.0,0.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,0.3,0.2,0.5,0.091,-1.5,1.1,-0.4,0.1
Cleanthony Early,SF,earlycl01,23.0,39.0,647.0,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.8,-1.3,-5.2,-0.5
Clint Capela,C,capelca01,20.0,12.0,90.0,12.1,0.409,0.0,0.793,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,-0.2,0.2,0.0,0.019,-8.8,1.0,-7.8,-0.1
Cody Zeller,C,zelleco01,22.0,62.0,1487.0,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.123,-2.1,2.5,0.4,0.9
Cole Aldrich,C,aldrico01,26.0,61.0,976.0,18.1,0.513,0.0,0.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,0.8,1.4,2.2,0.107,-2.2,3.1,0.9,0.7
Corey Brewer,SF,breweco01,28.0,53.3333333333,1391.33333333,13.9,0.502333333333,0.269333333333,0.294333333333,4.4,11.5333333333,7.93333333333,14.6333333333,2.93333333333,0.666666666667,13.3666666667,21.3666666667,0.666666666667,1.36666666667,2.06666666667,0.0633333333333,-0.766666666667,-0.166666666667,-0.933333333333,0.333333333333
Cory Jefferson,PF,jeffeco01,24.0,50.0,531.0,13.2,0.48,0.09,0.323,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,0.2,0.6,0.8,0.071,-3.3,-0.4,-3.7,-0.2
Cory Joseph,PG,josepco01,23.0,79.0,1444.0,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,0.149,0.2,0.5,0.7,1.0
Courtney Lee,SG,leeco01,29.0,77.0,2354.0,11.5,0.555,0.348,0.201,1.0,7.6,4.3,9.8,1.7,0.4,10.0,15.2,2.5,2.4,4.8,0.099,0.3,0.2,0.5,1.5
D.J. Augustin,PG,augusdj01,27.0,54.6666666667,1309.33333333,13.3,0.522,0.407,0.292666666667,1.1,7.96666666667,4.46666666667,26.6333333333,1.26666666667,0.1,16.0666666667,19.0333333333,1.66666666667,0.633333333333,2.26666666667,0.08,0.0333333333333,-2.6,-2.56666666667,-0.166666666667
Dahntay Jones,SF,jonesda02,34.0,33.0,123.0,1.9,0.406,0.19,0.524,0.9,9.0,5.0,2.1,1.2,0.0,3.7,9.8,0.0,0.1,0.0,0.013,-5.2,-1.3,-6.4,-0.1
Damian Lillard,PG,lillada01,24.0,82.0,2925.0,20.7,0.56,0.421,0.293,1.8,11.8,6.9,29.0,1.7,0.5,12.6,26.9,7.3,3.3,10.6,0.174,5.0,0.0,5.1,5.2
Damjan Rudez,SF,rudezda01,28.0,68.0,1047.0,8.2,0.591,0.646,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,0.6,0.7,1.3,0.061,-0.7,-1.8,-2.5,-0.1
Danilo Gallinari,SF,gallida01,26.0,59.0,1426.0,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.132,2.3,-1.1,1.3,1.2
Danny Granger,SF,grangda01,31.0,30.0,613.0,8.6,0.527,0.519,0.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,0.2,0.3,0.6,0.046,-1.5,-1.8,-3.2,-0.2
Danny Green,SG,greenda02,27.0,81.0,2312.0,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4.0,3.9,7.8,0.163,2.8,2.2,5.0,4.1
Dante Cunningham,PF,cunnida01,27.0,66.0,1652.0,8.9,0.473,0.029,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.6,1.0,-1.6,0.2
Dante Exum,PG,exumda01,19.0,82.0,1817.0,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,-1.1,1.0,-0.1,-0.003,-2.6,-1.3,-3.8,-0.8
Darius Miller,SF,milleda01,24.0,5.0,43.0,-5.1,0.143,0.143,0.0,0.0,2.6,1.3,6.1,1.2,0.0,12.5,8.5,-0.1,0.0,-0.1,-0.122,-8.4,-1.5,-9.9,-0.1
Darius Morris,PG,morrida01,24.0,38.0,299.0,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.068,-4.4,-2.8,-7.2,-0.4
Darrell Arthur,PF,arthuda01,26.0,58.0,988.0,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,0.042,-1.8,0.7,-1.1,0.2
Darren Collison,PG,collida01,27.0,45.0,1565.0,17.5,0.575,0.293,0.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,3.0,0.8,3.8,0.116,2.8,-1.3,1.5,1.4
David Lee,PF,leeda02,31.0,49.0,904.0,17.8,0.541,0.006,0.332,10.0,20.3,15.3,13.7,1.7,2.1,12.0,19.6,1.6,1.6,3.2,0.168,-0.6,2.0,1.4,0.8
David Stockton,PG,stockda01,23.0,3.0,33.0,10.8,0.463,0.333,1.0,0.0,6.6,3.4,39.1,3.1,0.0,31.6,16.9,0.0,0.0,0.0,-0.014,-4.4,-4.0,-8.4,-0.1
David Wear,PF,wearda01,24.0,2.0,7.0,2.4,0.0,0.5,0.0,33.6,0.0,16.2,18.8,0.0,0.0,0.0,12.6,0.0,0.0,0.0,-0.11,-0.3,-2.7,-3.0,0.0
David West,PF,westda01,34.0,66.0,1895.0,16.0,0.508,0.029,0.235,6.4,19.7,13.1,20.1,1.3,2.0,13.7,21.0,1.4,2.8,4.3,0.108,-0.7,2.4,1.7,1.8
DeAndre Jordan,C,jordade01,26.0,82.0,2820.0,21.0,0.638,0.007,0.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,0.217,0.9,3.2,4.1,4.3
DeJuan Blair,PF,blairde01,25.0,29.0,180.0,7.7,0.469,0.0,0.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,-0.2,0.3,0.1,0.033,-6.4,-1.0,-7.4,-0.2
DeMar DeRozan,SG,derozde01,25.0,60.0,2100.0,17.4,0.51,0.089,0.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,2.6,1.4,4.0,0.09,-0.2,-1.4,-1.6,0.2
DeMarcus Cousins,C,couside01,24.0,59.0,2013.0,25.2,0.545,0.008,0.508,10.8,30.6,21.1,20.4,2.3,4.0,16.3,34.1,2.8,3.2,6.0,0.144,1.4,3.3,4.7,3.4
DeMarre Carroll,SF,carrode01,28.0,70.0,2189.0,15.9,0.603,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,4.3,2.8,7.0,0.154,2.4,0.5,2.9,2.7
Dennis Schroder,PG,schrode01,21.0,77.0,1516.0,15.7,0.516,0.223,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27.0,1.1,1.4,2.5,0.08,-0.4,-2.1,-2.4,-0.2
Deron Williams,PG,willide01,30.0,68.0,2114.0,15.7,0.504,0.307,0.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.3,-1.2,0.1,1.1
Derrick Favors,PF,favorde01,23.0,74.0,2280.0,21.8,0.558,0.007,0.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,5.0,3.3,8.3,0.175,0.8,1.7,2.4,2.6
