Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Avery Johnson,PG,johnsav01,37.0,48.0,430.0,12.2,0.467,0.013,0.26,2.6,5.4,4.0,22.8,1.8,0.2,14.8,20.7,0.1,0.3,0.4,0.044,-3.0,-2.4,-5.4,-0.4
Baron Davis,PG,davisba01,23.0,50.0,1889.0,16.9,0.5,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,2.2,2.2,4.5,0.113,3.0,-0.3,2.7,2.2
Ben Wallace,C,wallabe01,28.0,73.0,2873.0,17.2,0.486,0.014,0.432,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,2.7,7.9,10.6,0.176,-1.9,7.0,5.1,5.1
Bimbo Coles,PG,colesbi01,34.0,23.3333333333,460.666666667,7.16666666667,0.429666666667,0.181,0.233,1.46666666667,7.66666666667,4.53333333333,16.5666666667,1.4,0.333333333333,13.6333333333,14.4,-0.133333333333,0.133333333333,0.0,0.008,-4.4,-2.03333333333,-6.43333333333,-0.5
Bo Outlaw,C,outlabo01,31.0,80.0,1800.0,12.2,0.574,0.007,0.417,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,2.2,2.2,4.4,0.116,-1.0,2.9,1.9,1.8
Bob Sura,SG,surabo01,29.0,55.0,1130.0,14.2,0.51,0.259,0.451,5.5,10.2,7.9,23.9,2.0,0.1,17.3,17.9,1.6,0.2,1.8,0.075,1.2,-1.9,-0.6,0.4
Bobby Jackson,PG,jacksbo01,29.0,59.0,1676.0,18.4,0.561,0.321,0.204,3.8,9.8,7.0,17.7,2.1,0.1,11.7,23.8,3.3,2.2,5.5,0.157,3.0,-0.6,2.4,1.9
Bobby Simmons,SG,simmobo01,22.0,36.0,378.0,13.0,0.471,0.045,0.313,10.3,13.8,12.0,8.9,1.4,0.6,5.9,16.9,0.6,0.3,0.9,0.111,-1.1,-1.5,-2.6,-0.1
Bonzi Wells,SG,wellsbo01,26.0,75.0,2396.0,15.7,0.505,0.131,0.316,4.9,14.9,9.9,18.0,2.8,0.6,16.0,25.9,0.9,3.1,4.0,0.08,-0.1,0.8,0.7,1.6
Bostjan Nachbar,SF,nachbbo01,22.0,14.0,77.0,5.8,0.41,0.323,0.323,4.6,11.7,8.2,6.8,1.4,1.9,14.5,24.8,-0.2,0.1,-0.1,-0.053,-5.5,-2.6,-8.1,-0.1
Brad Miller,C,millebr01,26.0,73.0,2270.0,19.3,0.579,0.024,0.535,9.4,20.2,14.9,14.5,1.5,1.4,12.5,18.7,6.1,3.4,9.6,0.202,2.0,1.8,3.8,3.3
Brandon Armstrong,SG,armstbr01,22.0,17.0,69.0,3.9,0.405,0.222,0.222,0.0,6.6,3.3,4.8,2.3,1.1,14.4,22.6,-0.2,0.1,-0.1,-0.05,-7.7,-1.8,-9.5,-0.1
Brandon Williams,SF,willibr01,27.0,6.0,19.0,-10.4,0.143,0.143,0.0,12.5,0.0,6.0,0.0,5.6,0.0,30.0,24.1,-0.2,0.0,-0.2,-0.392,-14.9,-2.1,-17.0,-0.1
Brendan Haywood,C,haywobr01,23.0,81.0,1930.0,13.5,0.561,0.0,0.723,11.7,13.0,12.4,2.4,0.9,4.6,12.7,12.5,3.1,1.9,5.0,0.125,-1.1,1.0,-0.1,0.9
Brent Barry,SG,barrybr01,31.0,75.0,2480.0,15.8,0.597,0.508,0.279,2.2,12.2,7.1,25.0,2.5,0.5,18.0,14.9,4.8,2.5,7.3,0.141,2.3,0.6,2.9,3.0
Brevin Knight,PG,knighbr01,27.0,55.0,928.0,11.2,0.442,0.035,0.162,1.8,7.9,4.9,38.0,3.9,0.1,27.8,16.4,-0.5,0.7,0.2,0.008,-3.3,-1.3,-4.6,-0.6
Brian Cardinal,PF,cardibr01,25.0,5.0,15.0,13.8,0.41,0.25,0.5,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,0.0,0.0,0.0,0.051,-1.0,-3.2,-4.2,0.0
Brian Grant,C,grantbr01,30.0,82.0,2641.0,15.6,0.552,0.0,0.303,10.2,26.8,18.3,7.2,1.3,1.4,14.4,16.0,3.5,4.1,7.7,0.139,-1.1,2.1,0.9,2.0
Brian Scalabrine,PF,scalabr01,24.0,59.0,724.0,8.9,0.487,0.231,0.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1.0,0.068,-3.8,1.1,-2.6,-0.1
Brian Shaw,PG,shawbr01,36.0,72.0,900.0,10.2,0.467,0.418,0.057,2.5,12.5,7.4,17.3,1.8,1.0,16.8,15.9,-0.1,0.7,0.6,0.034,-2.3,-1.3,-3.7,-0.4
Brian Skinner,PF,skinnbr01,26.0,77.0,1381.0,15.4,0.574,0.0,0.486,11.4,19.9,15.6,2.2,1.8,3.0,13.4,15.1,2.2,2.0,4.1,0.144,-1.4,0.1,-1.3,0.3
Bruce Bowen,SF,bowenbr01,31.0,82.0,2566.0,9.1,0.563,0.478,0.186,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,2.4,2.7,5.1,0.096,0.3,1.2,1.5,2.3
Bruno Sundov,C,sundobr01,22.0,26.0,138.0,1.2,0.281,0.286,0.036,6.4,16.9,11.5,8.8,2.3,1.7,13.7,22.2,-0.6,0.2,-0.4,-0.139,-9.7,-0.5,-10.2,-0.3
Bryce Drew,PG,drewbr01,28.0,13.0,79.0,9.4,0.352,0.259,0.0,5.8,13.4,9.6,22.1,1.4,0.0,10.0,17.3,0.0,0.1,0.0,0.02,-3.4,-1.4,-4.7,-0.1
Bryon Russell,SF,russebr01,32.0,70.0,1388.0,9.1,0.468,0.458,0.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,0.0,1.6,1.5,0.052,-1.8,0.6,-1.2,0.3
Calbert Cheaney,SG,cheanca01,31.0,81.0,2351.0,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,1.0,1.7,2.8,0.056,-1.2,-0.1,-1.2,0.5
Calvin Booth,C,boothca01,26.0,47.0,575.0,9.9,0.494,0.017,0.395,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,0.2,0.7,0.8,0.071,-4.8,1.2,-3.5,-0.2
Carlos Arroyo,PG,arroyca01,23.0,44.0,287.0,14.1,0.51,0.064,0.202,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,0.1,0.2,0.3,0.057,-0.9,-2.8,-3.7,-0.1
Carlos Boozer,PF,boozeca01,21.0,81.0,2049.0,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,4.2,1.8,5.9,0.139,0.3,-0.1,0.2,1.1
Caron Butler,SF,butleca01,22.0,78.0,2858.0,15.1,0.502,0.104,0.363,5.3,10.9,8.0,14.1,2.6,0.9,13.8,22.9,1.6,3.6,5.1,0.086,0.1,1.6,1.7,2.7
Casey Jacobsen,SF,jacobca01,21.0,72.0,1147.0,9.2,0.493,0.505,0.321,2.8,5.4,4.1,9.8,1.6,0.4,12.8,16.7,0.5,0.7,1.2,0.051,-1.0,-1.7,-2.7,-0.2
Cezary Trybanski,C,trybace01,23.0,15.0,86.0,-1.4,0.287,0.0,0.5,8.0,10.3,9.2,1.6,0.0,4.8,24.7,17.0,-0.4,0.0,-0.3,-0.186,-10.8,-1.2,-12.0,-0.2
Charles Oakley,C,oaklech01,39.0,42.0,514.0,8.3,0.529,0.0,0.618,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,0.5,0.5,0.9,0.088,-2.3,0.9,-1.3,0.1
Charles Smith,SG,smithch04,27.0,3.0,13.0,5.9,0.434,0.25,1.0,0.0,0.0,0.0,11.4,4.1,0.0,14.8,24.0,0.0,0.0,0.0,0.007,-5.6,-4.4,-10.0,0.0
Charlie Ward,PG,wardch01,32.0,66.0,1465.0,15.9,0.54,0.645,0.128,2.0,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.121,2.5,-0.4,2.1,1.5
Chauncey Billups,PG,billuch01,26.0,74.0,2327.0,20.4,0.582,0.437,0.416,1.9,12.2,7.0,23.7,1.5,0.5,11.5,24.1,7.0,2.9,9.9,0.204,5.0,-0.7,4.2,3.7
Cherokee Parks,PF,parksch02,30.0,30.0,648.0,13.3,0.523,0.012,0.233,8.1,14.9,11.5,5.5,1.3,2.2,9.1,13.8,0.8,0.4,1.2,0.09,-1.3,0.0,-1.3,0.1
Chris Andersen,C,anderch01,24.0,59.0,907.0,14.0,0.44,0.004,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,-0.5,1.7,1.1,0.059,-4.8,2.1,-2.7,-0.2
Chris Childs,PG,childch01,35.0,12.0,106.0,6.2,0.352,0.3,0.15,3.2,2.2,2.7,22.2,4.0,0.7,22.0,11.6,-0.1,0.2,0.1,0.038,-4.5,0.3,-4.2,-0.1
Chris Crawford,PF,crawfch01,27.0,5.0,38.0,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0.0,0.2,0.316,5.1,-0.3,4.8,0.1
Chris Dudley,C,dudlech02,37.0,3.0,11.0,-1.7,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,-3.8,-3.1,-6.9,0.0
Chris Jefferies,SF,jeffech01,22.0,51.0,666.0,6.8,0.463,0.278,0.222,2.6,7.7,5.0,5.4,1.5,1.7,17.4,17.7,-0.8,0.2,-0.5,-0.039,-4.8,-1.8,-6.7,-0.8
Chris Mihm,C,mihmch01,23.0,52.0,809.0,13.2,0.462,0.01,0.366,12.6,19.5,16.0,6.0,1.1,3.3,12.6,20.5,0.2,0.7,0.9,0.053,-3.6,-1.3,-4.9,-0.6
Chris Mills,PF,millsch01,33.0,21.0,262.0,12.7,0.443,0.236,0.17,7.8,12.5,10.2,13.4,1.4,0.8,8.1,20.1,0.3,0.0,0.3,0.059,-0.2,-2.6,-2.8,-0.1
Chris Owens,SF,owensch01,23.0,1.0,6.0,20.1,0.667,0.0,0.0,19.0,0.0,9.4,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,-0.032,-1.3,-9.3,-10.7,0.0
Chris Webber,PF,webbech01,29.0,67.0,2622.0,20.9,0.485,0.015,0.247,6.9,21.1,14.4,24.6,2.0,2.2,11.9,30.4,1.7,5.3,6.9,0.127,0.7,3.1,3.8,3.8
Chris Whitney,PG,whitnch01,31.0,34.0,701.333333333,8.7,0.456666666667,0.456333333333,0.184,0.4,7.43333333333,3.76666666667,21.5666666667,1.56666666667,0.166666666667,15.5,18.6333333333,-0.0666666666667,0.466666666667,0.4,0.017,-2.4,-2.8,-5.16666666667,-0.533333333333
Chris Wilcox,PF,wilcoch01,20.0,46.0,479.0,12.5,0.528,0.0,0.357,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,0.3,0.3,0.6,0.062,-2.6,-1.4,-4.0,-0.2
Christian Laettner,PF,laettch01,33.0,76.0,2215.0,16.1,0.545,0.031,0.279,6.1,20.8,13.4,17.8,2.0,1.4,13.1,14.2,3.8,2.8,6.6,0.143,0.5,2.1,2.6,2.6
Chucky Atkins,PG,atkinch01,28.0,65.0,1398.0,10.1,0.475,0.52,0.105,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,0.3,1.2,1.5,0.053,-0.5,-2.3,-2.8,-0.3
Clarence Weatherspoon,PF,weathcl01,32.0,79.0,2024.0,14.5,0.522,0.0,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,3.3,2.2,5.5,0.131,-0.9,1.3,0.5,1.3
Clifford Robinson,PF,robincl02,36.0,81.0,2825.0,12.4,0.477,0.277,0.255,3.3,10.1,6.7,17.4,1.7,2.3,13.2,20.4,0.4,4.0,4.4,0.075,-0.7,1.4,0.8,2.0
Corey Benjamin,SG,benjaco01,24.0,9.0,152.0,7.3,0.4,0.302,0.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0.0,0.1,0.0,0.004,-3.3,-2.5,-5.8,-0.1
Corey Maggette,SG,maggeco01,23.0,64.0,2006.0,17.4,0.564,0.229,0.524,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,4.0,1.0,5.0,0.119,1.7,-1.9,-0.2,0.9
Corie Blount,C,blounco01,34.0,50.0,836.0,9.6,0.502,0.0,0.261,9.1,17.9,13.5,8.9,2.0,1.7,22.3,10.2,0.2,0.9,1.1,0.064,-2.6,1.9,-0.7,0.3
Corliss Williamson,SF,willico02,29.0,82.0,2061.0,15.7,0.515,0.013,0.363,8.3,12.3,10.3,10.2,1.2,1.0,11.6,25.3,2.4,2.5,4.9,0.115,-0.9,-0.7,-1.6,0.2
Courtney Alexander,PG,alexaco02,25.0,66.0,1360.0,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.1,1.0,1.1,0.04,-3.2,-2.3,-5.5,-1.2
Cuttino Mobley,SG,moblecu01,27.0,73.0,3044.0,14.7,0.537,0.298,0.264,2.7,8.6,5.7,12.2,1.7,0.8,12.2,20.6,4.5,2.5,6.9,0.109,1.7,-0.3,1.3,2.5
Dajuan Wagner,SG,wagneda02,19.0,47.0,1385.0,10.9,0.466,0.288,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011,-1.1,-4.1,-5.2,-1.1
Dale Davis,C,davisda01,33.0,78.0,2282.0,14.5,0.566,0.0,0.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,4.3,2.6,6.9,0.145,0.6,1.8,2.4,2.5
Dalibor Bagaric,C,bagarda01,22.0,10.0,76.0,7.1,0.342,0.0,0.154,10.3,18.6,14.5,8.2,2.0,2.9,15.3,19.1,-0.2,0.1,-0.1,-0.048,-6.7,0.5,-6.3,-0.1
Damon Jones,PG,jonesda01,26.0,49.0,709.0,11.5,0.505,0.576,0.129,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,0.8,0.7,1.5,0.103,-0.1,-1.3,-1.4,0.1
Damon Stoudamire,PG,stoudda01,29.0,59.0,1315.0,12.1,0.46,0.275,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,0.6,1.1,1.6,0.059,-0.9,-1.0,-1.9,0.0
Damone Brown,PF,brownda02,23.0,5.0,115.0,1.6,0.363,0.057,0.229,2.9,12.4,7.4,4.2,0.5,0.0,13.5,17.7,-0.3,0.0,-0.2,-0.102,-7.9,-3.4,-11.3,-0.3
Dan Dickau,PG,dickada01,24.0,50.0,515.0,9.9,0.504,0.359,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0.0,0.001,-2.2,-4.1,-6.3,-0.6
Dan Gadzuric,C,gadzuda01,24.0,49.0,760.0,11.2,0.498,0.007,0.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12.0,0.4,0.7,1.2,0.075,-3.5,0.7,-2.9,-0.2
Dan Langhi,SF,langhda01,25.0,60.0,541.0,9.4,0.434,0.153,0.099,3.9,14.3,9.1,6.4,1.5,0.8,7.1,18.8,-0.1,0.6,0.4,0.038,-4.0,-1.4,-5.4,-0.5
Danny Ferry,SF,ferryda01,36.0,64.0,601.0,5.1,0.459,0.484,0.105,4.0,10.1,7.2,5.3,0.6,1.0,17.2,12.1,-0.2,0.6,0.3,0.028,-3.6,-0.6,-4.2,-0.3
Danny Fortson,PF,fortsda01,26.0,17.0,223.0,9.9,0.442,0.019,0.537,13.5,21.3,17.4,7.9,2.1,0.0,18.3,15.6,0.0,0.2,0.2,0.041,-2.3,-1.0,-3.3,-0.1
Danny Manning,PF,mannida01,36.0,13.0,89.0,17.9,0.491,0.25,0.188,9.2,14.9,12.0,14.8,5.6,2.5,16.8,22.5,0.0,0.2,0.2,0.131,-0.4,4.1,3.8,0.1
Darius Miles,SF,milesda01,21.0,67.0,2008.0,9.7,0.435,0.022,0.241,6.2,14.2,10.1,14.9,1.7,2.4,20.0,19.2,-2.7,1.4,-1.3,-0.032,-4.2,0.6,-3.6,-0.8
Darrell Armstrong,PG,armstda01,34.0,82.0,2350.0,14.6,0.53,0.361,0.292,4.3,10.2,7.2,21.7,3.0,0.4,18.1,16.9,2.7,2.2,4.9,0.1,0.8,0.3,1.2,1.9
Darvin Ham,SG,hamda01,29.0,75.0,926.0,5.5,0.464,0.019,0.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.4,-0.9,-5.4,-0.8
David Robinson*,C,robinda01,37.0,64.0,1676.0,17.8,0.531,0.0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,2.5,3.6,6.0,0.172,-1.2,3.3,2.1,1.7
David Wesley,SG,wesleda01,32.0,73.0,2710.0,15.1,0.533,0.305,0.229,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,4.5,2.5,7.0,0.124,2.0,-1.2,0.8,1.9
DeSagana Diop,PF,diopde01,21.0,80.0,943.0,6.7,0.356,0.0,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,-1.4,1.2,-0.2,-0.012,-6.9,3.4,-3.5,-0.3
DeShawn Stevenson,SG,stevede01,21.0,61.0,760.0,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,-0.7,0.6,-0.1,-0.009,-4.8,-1.9,-6.7,-0.9
Dean Oliver,PG,olivede01,24.0,15.0,93.0,11.2,0.338,0.207,0.276,9.3,9.1,9.2,35.4,3.8,0.0,23.5,19.5,-0.1,0.1,-0.1,-0.029,-2.0,-1.1,-3.1,0.0
Derek Anderson,PG,anderde01,28.0,76.0,2556.0,16.9,0.556,0.398,0.323,2.5,10.0,6.2,20.7,1.9,0.5,11.9,19.5,5.9,2.2,8.1,0.153,3.1,-0.6,2.5,2.9
Derek Fisher,PG,fishede01,28.0,82.0,2829.0,11.9,0.52,0.274,0.161,1.6,8.0,4.8,16.1,1.7,0.4,10.2,14.5,3.8,1.4,5.2,0.088,0.3,-1.2,-0.9,0.8
Derrick Coleman,C,colemde01,35.0,64.0,1742.0,15.4,0.525,0.135,0.343,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,-0.5,1.6,1.1,1.4
Desmond Mason,SF,masonde01,25.0,53.3333333333,1842.0,15.4333333333,0.505666666667,0.0673333333333,0.28,6.73333333333,15.7666666667,11.2,10.5333333333,1.26666666667,0.9,9.2,21.3,2.2,1.3,3.43333333333,0.092,-0.266666666667,-0.766666666667,-1.03333333333,0.4
Devean George,SF,georgde01,25.0,71.0,1613.0,11.4,0.485,0.286,0.228,6.3,13.7,10.0,8.6,1.8,1.7,11.4,15.7,1.2,1.4,2.7,0.079,-1.1,-0.2,-1.3,0.3
Devin Brown,SG,brownde02,24.0,6.66666666667,62.0,8.5,0.422,0.023,0.223,12.8,13.3333333333,12.8666666667,14.5333333333,1.76666666667,0.666666666667,21.0,25.4333333333,-0.133333333333,0.0666666666667,-0.0666666666667,-0.0386666666667,-5.23333333333,-0.566666666667,-5.8,-0.0666666666667
Dikembe Mutombo*,C,mutomdi01,36.0,24.0,514.0,11.2,0.445,0.0,0.42,12.0,22.0,17.0,5.8,0.4,5.4,18.0,16.6,-0.2,1.0,0.8,0.076,-5.1,2.4,-2.7,-0.1
Dion Glover,SG,glovedi01,24.0,76.0,1890.0,13.5,0.512,0.244,0.25,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.5,-1.2,-1.7,0.1
