Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Amir Johnson,PF,johnsam01,24.0,64.0,1553.0,14.4,0.6,0.015,0.247,11.4,19.4,15.4,8.7,1.1,3.6,20.0,14.3,1.9,2.0,4.0,0.122,-0.5,2.7,2.2,1.6
Anderson Varejao,C,varejan01,29.0,25.0,785.0,18.9,0.542,0.018,0.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,0.131,0.4,1.7,2.1,0.8
Andray Blatche,PF,blatcan01,25.0,26.0,626.0,10.6,0.415,0.029,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,-0.8,0.6,-0.1,-0.011,-4.8,-0.3,-5.1,-0.5
Andre Emmett,SF,emmetan01,29.0,6.0,45.0,13.3,0.618,0.143,1.143,5.0,10.6,7.7,3.6,2.4,1.7,16.0,12.7,0.1,0.0,0.1,0.089,-2.3,-0.7,-2.9,0.0
Andre Iguodala,SF,iguodan01,28.0,62.0,2209.0,17.6,0.537,0.305,0.31,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,3.1,4.2,7.3,0.158,1.7,2.7,4.4,3.6
Andre Miller,SG,millean02,35.0,66.0,1809.0,14.8,0.51,0.15,0.306,3.5,10.5,7.1,36.5,1.8,0.4,22.0,19.8,1.9,1.0,2.9,0.078,0.2,-1.0,-0.8,0.6
Andrea Bargnani,C,bargnan01,26.0,31.0,1032.0,17.9,0.538,0.238,0.357,2.8,16.6,9.8,11.6,0.9,1.2,11.0,28.7,1.3,0.9,2.2,0.104,0.8,-1.5,-0.8,0.3
Andres Nocioni,SF,nocioan01,32.0,11.0,56.0,1.8,0.342,0.3,0.55,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,-0.3,0.1,-0.2,-0.139,-11.8,-2.7,-14.5,-0.2
Andrew Bogut,C,bogutan01,27.0,12.0,364.0,14.9,0.465,0.007,0.169,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,-0.1,0.6,0.5,0.062,-3.2,3.2,0.0,0.2
Andrew Bynum,C,bynuman01,24.0,60.0,2112.0,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,0.7,1.2,1.8,2.0
Andrew Goudelock,SG,goudean01,23.0,40.0,419.0,8.4,0.488,0.431,0.069,1.4,6.6,4.1,8.0,0.5,0.0,10.5,21.9,0.0,0.1,0.1,0.011,-2.3,-4.3,-6.6,-0.5
Andris Biedrins,C,biedran01,25.0,47.0,739.0,8.8,0.581,0.0,0.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1,5.1,0.6,0.7,1.3,0.085,-3.1,2.9,-0.2,0.3
Antawn Jamison,PF,jamisan01,35.0,65.0,2151.0,16.1,0.481,0.256,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,0.7,-1.8,-1.1,0.5
Anthony Carter,PG,cartean01,36.0,24.0,209.0,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,0.001,-4.2,0.9,-3.3,-0.1
Anthony Morrow,SG,morroan01,26.0,62.0,1636.0,13.1,0.531,0.435,0.158,2.1,7.0,4.5,6.8,1.5,0.4,9.0,21.6,1.7,0.0,1.7,0.051,0.4,-3.4,-3.0,-0.4
Anthony Parker,SF,parkean01,36.0,51.0,1280.0,10.9,0.523,0.423,0.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,0.052,-0.8,-1.1,-2.0,0.0
Anthony Randolph,PF,randoan01,22.0,34.0,517.0,17.6,0.532,0.005,0.42,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,0.099,-2.6,1.0,-1.5,0.1
Anthony Tolliver,SF,tollian01,26.0,51.0,882.0,8.3,0.504,0.555,0.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-1.7,0.2,-1.5,0.1
Armon Johnson,PG,johnsar02,22.0,6.0,82.6666666667,15.3666666667,0.673,0.047,0.0943333333333,0.6,15.4666666667,7.9,10.9333333333,4.8,0.0,23.9,18.8333333333,0.0666666666667,0.0,0.0666666666667,0.0476666666667,-3.3,-0.266666666667,-3.56666666667,-0.0666666666667
Arron Afflalo,SG,afflaar01,26.0,62.0,2086.0,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,2.5,-1.6,0.8,1.5
Austin Daye,SF,dayeau01,23.0,41.0,603.0,7.1,0.394,0.273,0.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,-1.3,0.6,-0.6,-0.05,-5.6,-0.3,-5.9,-0.6
Avery Bradley,PG,bradlav01,21.0,64.0,1368.0,11.3,0.555,0.134,0.194,3.1,6.7,5.0,10.8,1.7,0.7,14.7,17.9,0.6,1.9,2.4,0.085,-1.6,0.3,-1.3,0.2
Baron Davis,PG,davisba01,32.0,29.0,595.0,10.0,0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-2.4,-0.9,-3.3,-0.2
Ben Gordon,SG,gordobe01,28.0,52.0,1398.0,13.5,0.549,0.277,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,1.0,0.7,1.7,0.058,0.0,-2.4,-2.4,-0.1
Ben Uzoh,PG,uzohbe01,23.0,12.0,246.666666667,14.1333333333,0.384333333333,0.007,0.131333333333,9.5,16.1,12.8,27.1,2.96666666667,0.466666666667,10.2333333333,16.4666666667,-0.133333333333,0.266666666667,0.133333333333,0.0733333333333,-1.0,1.6,0.633333333333,0.0666666666667
Ben Wallace,C,wallabe01,37.0,62.0,980.0,10.7,0.398,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,0.07,-3.7,4.5,0.8,0.7
Beno Udrih,SG,udrihbe01,29.0,59.0,1080.0,13.1,0.488,0.178,0.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,0.061,-1.1,-2.4,-3.5,-0.4
Bismack Biyombo,C,biyombi01,19.0,63.0,1455.0,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.019,-5.4,1.5,-3.9,-0.7
Blake Ahearn,PG,ahearbl01,27.0,4.0,30.0,-7.3,0.357,0.643,0.0,0.0,7.7,3.8,5.2,0.0,0.0,26.3,28.4,-0.2,0.0,-0.2,-0.315,-10.3,-6.0,-16.3,-0.1
Blake Griffin,PF,griffbl01,22.0,66.0,2392.0,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.185,3.1,1.1,4.1,3.7
Bobby Simmons,SF,simmobo01,31.0,28.0,418.0,6.0,0.43,0.667,0.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,0.0,0.3,0.3,0.029,-2.1,-0.4,-2.5,-0.1
Boris Diaw,PF,diawbo01,29.0,38.0,949.333333333,11.3666666667,0.536333333333,0.259,0.104333333333,5.73333333333,17.2666666667,11.4333333333,22.2666666667,1.33333333333,1.26666666667,24.5666666667,14.6333333333,-0.2,0.533333333333,0.4,0.0403333333333,-1.13333333333,0.866666666667,-0.3,0.2
Brad Miller,C,millebr01,35.0,15.0,146.0,10.7,0.542,0.556,0.444,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,0.1,0.1,0.2,0.06,-1.7,-0.5,-2.2,0.0
Brandan Wright,C,wrighbr03,24.0,49.0,791.0,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,2.2,1.3,3.5,0.215,0.2,2.4,2.6,0.9
Brandon Bass,PF,bassbr01,26.0,59.0,1868.0,14.1,0.524,0.0,0.258,6.3,16.3,11.5,5.1,1.0,2.2,8.5,19.8,1.5,3.2,4.7,0.122,-2.1,1.1,-1.1,0.4
Brandon Jennings,PG,jennibr01,22.0,66.0,2331.0,18.4,0.514,0.346,0.213,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,3.8,1.8,5.5,0.114,3.6,-1.3,2.3,2.5
Brandon Knight,PG,knighbr03,20.0,66.0,2129.0,11.7,0.511,0.359,0.178,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,0.3,1.0,1.3,0.029,0.0,-2.0,-1.9,0.0
Brandon Rush,SF,rushbr01,26.0,65.0,1717.0,15.2,0.628,0.467,0.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,2.9,0.6,3.5,0.099,1.1,-0.4,0.7,1.2
Brendan Haywood,C,haywobr01,32.0,54.0,1146.0,12.9,0.52,0.0,0.421,13.7,18.0,15.9,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,0.114,-2.4,1.9,-0.5,0.4
Brian Cardinal,SF,cardibr01,34.0,44.0,277.0,3.3,0.373,0.891,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,0.004,-3.8,0.1,-3.7,-0.1
Brian Cook,PF,cookbr01,31.0,21.3333333333,184.0,5.4,0.395,0.51,0.102,4.1,22.0666666667,13.0,5.46666666667,1.1,1.6,9.63333333333,18.8333333333,-0.233333333333,0.2,-0.0333333333333,-0.017,-5.0,-2.16666666667,-7.13333333333,-0.233333333333
Brian Scalabrine,PF,scalabr01,33.0,28.0,122.0,13.5,0.49,0.233,0.2,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0.0,0.2,0.3,0.108,-2.0,2.9,0.9,0.1
Brian Skinner,C,skinnbr01,35.0,1.0,4.0,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,-0.248,-13.2,-2.9,-16.1,0.0
Brook Lopez,C,lopezbr01,23.0,5.0,136.0,21.9,0.527,0.0,0.416,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,0.3,0.0,0.3,0.091,0.0,-4.8,-4.8,-0.1
Byron Mullens,C,mulleby01,22.0,65.0,1465.0,13.0,0.473,0.086,0.19,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,-0.4,0.6,0.2,0.007,-3.3,-1.7,-5.0,-1.1
C.J. Miles,SG,milescj01,24.0,56.0,1145.0,12.4,0.484,0.323,0.292,2.7,9.0,5.8,9.6,2.1,1.3,9.2,22.7,0.7,0.8,1.5,0.063,-0.2,-1.5,-1.7,0.1
C.J. Watson,PG,watsocj01,27.0,49.0,1159.0,13.3,0.491,0.396,0.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,0.8,1.8,2.6,0.109,0.4,-0.5,-0.1,0.5
Carl Landry,PF,landrca01,28.0,41.0,999.0,18.2,0.577,0.008,0.508,9.4,15.9,12.8,7.1,0.7,1.0,12.6,24.0,2.2,0.7,2.9,0.139,0.2,-1.9,-1.8,0.1
Carldell Johnson,PG,johnsca01,29.0,15.0,119.0,8.9,0.372,0.429,0.086,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,-0.1,0.1,0.0,-0.003,-3.2,-1.3,-4.5,-0.1
Carlos Boozer,PF,boozeca01,30.0,66.0,1948.0,19.7,0.549,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,0.3,1.7,2.0,2.0
Carlos Delfino,SF,delfica01,29.0,54.0,1537.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.8,1.6,2.4,0.075,0.1,0.6,0.7,1.1
Carmelo Anthony,SF,anthoca01,27.0,55.0,1876.0,21.1,0.525,0.198,0.358,5.4,15.9,10.6,21.0,1.7,1.0,10.8,31.8,3.7,2.6,6.2,0.16,2.9,0.0,2.9,2.3
Caron Butler,SF,butleca01,31.0,63.0,1871.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059,-0.7,-1.5,-2.2,-0.1
Cartier Martin,SF,martica01,27.0,17.0,391.0,12.8,0.555,0.56,0.142,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,0.5,0.2,0.7,0.09,0.9,-2.5,-1.6,0.0
Chandler Parsons,SF,parsoch01,23.0,63.0,1804.0,13.3,0.513,0.324,0.142,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,1.6,1.8,3.4,0.09,0.5,1.2,1.7,1.7
Channing Frye,PF,fryech01,28.0,64.0,1669.0,14.9,0.519,0.429,0.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,1.8,1.9,3.7,0.106,0.7,1.2,1.9,1.7
Charles Jenkins,PG,jenkich01,22.0,51.0,893.0,12.4,0.482,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,0.4,0.1,0.5,0.028,-2.5,-3.0,-5.5,-0.8
Charlie Villanueva,PF,villach01,27.0,13.0,180.0,16.2,0.484,0.495,0.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,0.1,0.3,0.4,0.096,-0.2,-2.3,-2.5,0.0
Chase Budinger,SF,budinch01,23.0,58.0,1298.0,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,2.0,1.0,3.0,0.111,1.2,-1.3,0.0,0.6
Chauncey Billups,SG,billuch01,35.0,20.0,607.0,16.1,0.554,0.548,0.417,0.8,9.1,4.9,21.0,0.8,0.4,12.3,23.4,1.5,0.2,1.7,0.135,2.9,-3.2,-0.4,0.3
Chris Andersen,C,anderch01,33.0,32.0,486.0,18.9,0.583,0.0,0.759,11.9,23.3,17.8,1.8,2.0,7.4,10.6,14.8,1.0,0.8,1.9,0.183,-1.2,2.6,1.4,0.4
Chris Bosh,PF,boshch01,27.0,57.0,2007.0,18.9,0.551,0.043,0.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,0.165,-0.3,0.3,0.0,1.0
Chris Duhon,PG,duhonch01,29.0,63.0,1226.0,8.4,0.558,0.586,0.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,0.4,0.9,1.3,0.051,-2.1,-0.2,-2.3,-0.1
Chris Johnson,C,johnsch03,26.0,18.0,116.666666667,10.7666666667,0.556333333333,0.0,0.458,10.0666666667,17.0,13.6,1.83333333333,1.93333333333,3.86666666667,23.5333333333,17.1,0.0,0.133333333333,0.133333333333,0.058,-4.83333333333,0.2,-4.7,-0.1
Chris Kaman,C,kamanch01,29.0,47.0,1372.0,15.3,0.478,0.0,0.179,7.9,23.5,15.8,14.0,1.0,4.7,16.7,26.6,-1.2,1.9,0.7,0.024,-3.5,2.2,-1.4,0.2
Chris Paul,PG,paulch01,26.0,60.0,2181.0,27.0,0.581,0.239,0.339,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,10.4,2.3,12.7,0.278,8.0,-0.1,7.9,5.4
Chris Singleton,SF,singlch01,22.0,66.0,1431.0,8.3,0.462,0.407,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.052,-2.2,1.2,-1.0,0.4
Chris Wilcox,C,wilcoch01,29.0,28.0,481.0,12.4,0.612,0.0,0.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,0.4,0.9,1.3,0.132,-2.5,0.9,-1.6,0.0
Chris Wright,SF,wrighch01,23.0,24.0,186.0,18.6,0.597,0.0,0.689,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,0.5,0.2,0.6,0.163,-1.2,0.5,-0.6,0.1
Christian Eyenga,SF,eyengch01,22.0,4.66666666667,68.0,7.86666666667,0.362333333333,0.130666666667,0.323,4.86666666667,9.96666666667,7.3,7.83333333333,1.13333333333,3.73333333333,10.2333333333,15.2666666667,-0.133333333333,0.0666666666667,-0.1,-0.014,-5.53333333333,0.1,-5.4,-0.0666666666667
Chuck Hayes,C,hayesch01,28.0,54.0,1039.0,8.9,0.459,0.012,0.229,7.3,18.0,12.4,10.4,1.8,1.2,21.1,9.9,0.1,0.5,0.6,0.028,-3.1,1.3,-1.8,0.1
Cole Aldrich,C,aldrico01,23.0,26.0,173.0,17.7,0.592,0.0,0.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.3,0.4,0.6,0.176,-2.4,2.7,0.3,0.1
Corey Brewer,SF,breweco01,25.0,59.0,1287.0,13.7,0.505,0.274,0.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,1.1,1.1,2.3,0.085,0.3,0.0,0.3,0.8
Corey Maggette,SF,maggeco01,32.0,32.0,881.0,14.1,0.517,0.177,0.558,2.6,14.0,8.1,8.3,1.4,0.1,11.3,27.4,0.5,0.1,0.7,0.038,-1.4,-3.7,-5.2,-0.7
Cory Higgins,PG,higgico01,22.0,38.0,423.0,4.1,0.402,0.125,0.375,1.8,7.9,4.7,15.0,0.6,1.1,17.3,24.6,-1.2,-0.1,-1.3,-0.15,-7.4,-4.1,-11.6,-1.0
Cory Joseph,PG,josepco01,20.0,29.0,266.0,6.9,0.374,0.214,0.243,2.2,8.5,5.4,17.4,1.4,0.8,13.4,15.4,-0.2,0.2,0.0,0.001,-4.2,-0.6,-4.8,-0.2
Courtney Fortson,PG,fortsco01,23.0,6.66666666667,63.3333333333,9.93333333333,0.461333333333,0.396333333333,0.506333333333,7.43333333333,11.2333333333,9.3,16.1,1.63333333333,0.0,20.8666666667,23.3333333333,-0.0666666666667,0.0666666666667,-0.0333333333333,-0.018,-2.8,-2.03333333333,-4.83333333333,-0.0333333333333
Courtney Lee,SG,leeco01,26.0,58.0,1757.0,12.6,0.534,0.374,0.148,1.7,8.9,5.2,7.9,2.0,0.9,9.4,17.6,1.8,1.4,3.2,0.087,0.4,-0.1,0.3,1.0
Craig Brackins,PF,brackcr01,24.0,14.0,88.0,4.3,0.325,0.273,0.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-1.9,-8.1,-0.1
Craig Smith,PF,smithcr01,28.0,47.0,464.0,13.6,0.556,0.009,0.453,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,0.6,0.4,1.0,0.105,-2.2,-0.4,-2.6,-0.1
D.J. Augustin,PG,augusdj01,24.0,48.0,1408.0,14.1,0.493,0.368,0.246,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.7,-0.2,0.5,0.018,0.8,-4.4,-3.6,-0.6
D.J. Kennedy,SF,kennedj01,22.0,2.0,59.0,4.7,0.466,0.333,0.167,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,0.0,0.0,0.0,-0.023,-4.5,-1.1,-5.6,-0.1
D.J. White,PF,whitedj01,25.0,58.0,1098.0,12.4,0.516,0.003,0.173,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,0.5,0.3,0.8,0.034,-3.1,-1.5,-4.6,-0.7
DaJuan Summers,SF,summeda01,24.0,15.0,209.0,9.0,0.493,0.246,0.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,0.049,-1.8,-1.7,-3.4,-0.1
Daequan Cook,SG,cookda02,24.0,57.0,989.0,9.2,0.509,0.77,0.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,0.8,0.8,1.6,0.078,-0.2,-2.4,-2.6,-0.1
Dahntay Jones,SF,jonesda02,31.0,65.0,1052.0,10.3,0.533,0.274,0.352,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-0.9,-1.1,-2.0,0.0
Damien Wilkins,SF,wilkida02,32.0,60.0,922.0,6.9,0.445,0.119,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,-0.2,0.6,0.4,0.019,-3.8,-0.2,-3.9,-0.5
Damion James,SF,jamesda01,24.0,7.0,170.0,6.1,0.422,0.029,0.343,4.6,18.3,11.3,2.8,2.2,3.2,23.0,14.1,-0.3,0.1,-0.2,-0.043,-7.3,1.1,-6.3,-0.2
Dan Gadzuric,C,gadzuda01,33.0,2.0,13.0,-4.3,0.0,0.0,1.0,8.8,35.9,22.2,0.0,4.0,6.1,25.8,13.4,-0.1,0.0,0.0,-0.169,-16.8,2.7,-14.0,0.0
Daniel Gibson,SG,gibsoda01,25.0,35.0,916.0,9.2,0.493,0.56,0.173,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,0.2,0.3,0.5,0.028,-1.3,-0.8,-2.2,0.0
Daniel Orton,PF,ortonda01,21.0,16.0,187.0,12.7,0.549,0.033,0.833,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,0.2,0.3,0.5,0.129,-1.5,2.7,1.2,0.2
Danilo Gallinari,SF,gallida01,23.0,43.0,1351.0,16.5,0.563,0.393,0.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,2.9,1.0,3.9,0.14,2.3,-0.2,2.1,1.4
Danny Granger,SF,grangda01,28.0,62.0,2062.0,18.6,0.542,0.343,0.309,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,4.5,2.2,6.7,0.155,3.1,-1.2,1.9,2.0
Danny Green,SG,greenda02,24.0,66.0,1522.0,15.5,0.579,0.491,0.21,4.2,12.9,8.6,8.3,2.0,2.2,11.4,17.6,2.5,2.0,4.5,0.142,2.0,1.2,3.2,2.0
Dante Cunningham,PF,cunnida01,24.0,64.0,1124.0,14.9,0.538,0.007,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,1.8,1.7,3.4,0.147,-0.8,1.6,0.8,0.8
Darington Hobson,SG,hobsoda01,24.0,5.0,39.0,-3.3,0.154,0.462,0.0,0.0,8.7,4.2,20.9,0.0,0.0,13.3,16.9,-0.2,0.0,-0.2,-0.225,-9.9,-4.3,-14.1,-0.1
Darius Morris,PG,morrida01,21.0,19.0,169.0,5.2,0.5,0.214,0.214,1.4,8.8,5.3,19.1,0.6,0.0,29.2,17.6,-0.2,0.1,-0.2,-0.045,-5.6,-2.5,-8.1,-0.3
Darko Milicic,C,milicda01,26.0,29.0,472.0,9.0,0.458,0.0,0.285,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,-0.4,0.4,0.0,0.003,-4.7,1.6,-3.1,-0.1
Darren Collison,PG,collida01,24.0,60.0,1878.0,13.6,0.526,0.18,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.098,0.5,-0.8,-0.3,0.8
Darryl Watkins,C,watkida01,27.0,5.0,98.0,10.8,0.525,0.0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.056,-4.6,2.8,-1.8,0.0
David Lee,PF,leeda02,28.0,57.0,2121.0,19.7,0.549,0.005,0.304,9.2,19.9,14.6,13.6,1.3,0.8,12.5,26.0,3.8,1.2,5.0,0.113,1.1,-0.7,0.4,1.3
David West,PF,westda01,31.0,66.0,1925.0,17.8,0.531,0.013,0.246,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,3.4,2.5,5.9,0.147,0.7,1.0,1.7,1.8
DeAndre Jordan,C,jordade01,23.0,66.0,1798.0,16.4,0.626,0.003,0.433,13.2,23.0,18.1,1.5,0.9,6.2,16.0,11.9,3.2,2.4,5.6,0.15,-1.1,2.1,1.0,1.4
DeAndre Liggins,SF,liggide01,23.0,17.0,115.0,8.9,0.495,0.16,0.76,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,-0.1,0.1,0.0,0.0,-4.5,0.1,-4.4,-0.1
DeJuan Blair,PF,blairde01,22.0,64.0,1363.0,17.6,0.549,0.002,0.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,2.2,1.8,4.0,0.142,0.8,0.8,1.6,1.2
DeMar DeRozan,SG,derozde01,22.0,63.0,2206.0,12.8,0.503,0.102,0.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,1.1,1.4,2.5,0.054,-1.4,-1.5,-2.8,-0.5
DeMarcus Cousins,C,couside01,21.0,64.0,1950.0,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,0.104,-0.4,0.0,-0.3,0.8
DeMarre Carroll,PF,carrode01,25.0,4.0,21.0,25.2,1.0,0.0,0.0,0.0,16.2,8.3,27.7,0.0,0.0,25.0,17.0,0.1,0.0,0.1,0.211,4.8,-3.4,1.4,0.0
DeMarre Carroll,SF,carrode01,25.0,20.0,327.0,10.1,0.448,0.192,0.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,0.2,0.2,0.4,0.06,-0.3,-1.1,-1.5,0.0
DeMarre Carroll,SF-PF,carrode01,25.0,24.0,348.0,11.1,0.478,0.181,0.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,0.3,0.2,0.5,0.069,0.0,-1.3,-1.3,0.1
