Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Anthony Johnson,PG,johnsan02,29.0,73.0,1598.0,11.6,0.497,0.297,0.229,2.0,7.6,4.8,21.4,2.2,0.4,14.2,15.6,1.4,2.2,3.6,0.109,-0.6,0.1,-0.5,0.6
Anthony Peeler,SG,peelean01,34.0,75.0,1391.0,11.8,0.575,0.405,0.175,2.6,9.7,6.2,12.8,2.1,0.5,17.0,14.7,1.4,0.8,2.2,0.076,-0.1,-0.9,-1.0,0.4
Antoine Walker,PF,walkean02,27.0,82.0,2840.0,15.8,0.475,0.27,0.165,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,2.4,1.5,3.9,0.066,1.4,0.3,1.7,2.6
Antonio Daniels,PG,daniean01,28.0,71.0,1512.0,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0.0,5.8,0.184,3.3,-3.0,0.3,0.9
Antonio Davis,C,davisan01,35.0,53.3333333333,1713.33333333,11.5,0.462666666667,0.0,0.363666666667,9.13333333333,20.3666666667,14.6333333333,7.86666666667,0.766666666667,1.7,13.0,15.3,0.666666666667,1.83333333333,2.53333333333,0.0726666666667,-3.36666666667,0.966666666667,-2.4,0.0
Antonio McDyess,PF,mcdyean01,29.0,28.0,618.0,12.6666666667,0.486333333333,0.0,0.257,8.7,23.0666666667,15.9333333333,6.6,2.06666666667,1.93333333333,16.0666666667,17.7333333333,0.0,0.8,0.8,0.0613333333333,-3.3,0.966666666667,-2.33333333333,-0.0333333333333
Austin Croshere,PF,croshau01,28.0,77.0,1051.0,14.4,0.549,0.469,0.339,6.7,20.8,13.7,8.5,1.3,1.0,13.5,18.3,1.6,1.8,3.4,0.156,0.0,0.0,0.1,0.5
Avery Johnson,PG,johnsav01,38.0,46.0,637.0,11.7,0.454,0.015,0.392,0.5,5.3,2.9,29.1,2.2,0.3,17.9,20.6,-0.2,0.4,0.2,0.016,-3.8,-2.9,-6.6,-0.7
Baron Davis,PG,davisba01,24.0,67.0,2686.0,20.7,0.492,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,0.133,5.9,-0.2,5.6,5.2
Ben Handlogten,C,handlbe01,30.0,17.0,172.0,17.1,0.577,0.0,0.574,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,0.4,0.2,0.6,0.168,-0.1,-1.4,-1.5,0.0
Ben Wallace,C,wallabe01,29.0,81.0,3050.0,17.3,0.441,0.011,0.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,0.16,-1.6,6.8,5.1,5.5
Bimbo Coles,PG,colesbi01,35.0,22.0,170.0,1.8,0.382,0.0,0.176,1.4,5.5,3.4,14.2,1.0,0.0,19.7,12.6,-0.2,0.1,-0.1,-0.036,-6.8,-1.9,-8.7,-0.3
Bo Outlaw,PF,outlabo01,32.0,82.0,1606.0,13.1,0.522,0.013,0.372,8.7,15.4,12.0,8.7,2.4,3.2,16.0,12.1,1.4,2.2,3.6,0.107,-1.1,3.2,2.0,1.6
Bob Sura,SG,surabo01,30.0,53.3333333333,1108.66666667,15.9,0.506666666667,0.169666666667,0.456,6.76666666667,15.0,10.9333333333,23.8666666667,2.1,0.666666666667,15.3666666667,18.7666666667,1.73333333333,1.33333333333,3.06666666667,0.133333333333,0.933333333333,0.766666666667,1.7,1.03333333333
Bobby Jackson,SG,jacksbo01,30.0,50.0,1185.0,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9.0,26.8,2.3,0.8,3.1,0.124,3.4,-2.4,1.0,0.9
Bobby Simmons,SF,simmobo01,23.0,56.0,1376.0,12.6,0.488,0.032,0.453,9.4,12.3,10.8,11.5,2.0,0.9,14.0,16.8,1.6,0.4,2.0,0.07,-0.3,-0.5,-0.8,0.4
Bonzi Wells,SG,wellsbo01,27.0,48.0,1248.0,12.6,0.462666666667,0.0723333333333,0.2,5.1,11.3333333333,8.2,14.0666666667,2.63333333333,0.7,14.7333333333,26.3333333333,-0.633333333333,1.2,0.6,0.0133333333333,-2.26666666667,-0.566666666667,-2.86666666667,-0.233333333333
Boris Diaw,SG,diawbo01,21.0,76.0,1919.0,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,-0.3,1.1,0.8,0.021,-2.6,1.0,-1.6,0.2
Bostjan Nachbar,SF,nachbbo01,23.0,45.0,516.0,8.3,0.477,0.477,0.22,1.9,13.5,8.0,9.8,1.5,2.1,13.7,15.5,0.0,0.8,0.8,0.071,-3.0,0.6,-2.4,-0.1
Brad Miller,PF,millebr01,27.0,72.0,2621.0,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,7.1,3.0,10.0,0.184,2.2,2.2,4.3,4.2
Brandon Armstrong,SG,armstbr01,23.0,56.0,434.0,5.5,0.427,0.297,0.023,3.3,8.4,5.8,5.7,1.5,0.4,12.0,21.7,-0.8,0.5,-0.3,-0.03,-5.6,-2.7,-8.4,-0.7
Brandon Hunter,PF,huntebr01,23.0,36.0,406.0,12.6,0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14.0,17.6,0.2,0.4,0.6,0.066,-2.7,-1.2,-3.9,-0.2
Brendan Haywood,C,haywobr01,24.0,77.0,1484.0,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14.0,17.0,2.4,1.4,3.8,0.123,-0.9,0.6,-0.3,0.6
Brent Barry,SG,barrybr01,32.0,59.0,1803.0,18.3,0.668,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,4.9,0.7,5.7,0.151,3.9,-1.0,2.9,2.3
Brevin Knight,PG,knighbr01,28.0,28.0,518.5,13.325,0.44175,0.0245,0.2055,1.075,12.675,6.825,31.7,5.125,1.0,27.625,14.825,0.225,0.625,0.85,0.0505,-3.175,1.875,-1.3,0.075
Brian Cardinal,PF,cardibr01,26.0,76.0,1634.0,19.4,0.626,0.266,0.582,6.9,15.0,10.9,10.7,2.2,0.9,12.6,18.9,5.5,1.7,7.2,0.212,3.2,0.2,3.4,2.2
Brian Cook,C,cookbr01,23.0,35.0,442.0,14.0,0.505,0.035,0.199,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,0.5,0.7,1.1,0.122,-2.0,0.9,-1.1,0.1
Brian Grant,C,grantbr01,31.0,76.0,2303.0,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,2.1,2.8,4.9,0.101,-2.0,0.6,-1.4,0.4
Brian Scalabrine,PF,scalabr01,25.0,69.0,928.0,9.5,0.482,0.188,0.321,5.4,16.6,11.0,11.3,1.2,1.2,14.4,14.7,0.3,1.4,1.7,0.089,-3.6,0.4,-3.2,-0.3
Brian Skinner,C,skinnbr01,27.0,56.0,1577.0,14.4,0.513,0.0,0.269,8.6,21.0,14.8,5.3,1.0,2.8,12.0,18.7,1.2,1.6,2.7,0.083,-1.5,0.4,-1.1,0.4
Britton Johnsen,C,johnsbr01,24.0,20.0,290.0,2.6,0.318,0.203,0.271,5.7,12.0,8.8,6.1,1.3,0.2,17.5,12.5,-0.5,0.0,-0.6,-0.096,-5.9,-1.9,-7.8,-0.4
Bruce Bowen,SF,bowenbr01,32.0,82.0,2624.0,8.2,0.512,0.422,0.227,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,0.8,4.6,5.4,0.098,-1.5,2.5,1.0,2.0
Bruno Sundov,C,sundobr01,23.0,3.33333333333,22.0,8.93333333333,0.607333333333,0.0,0.422333333333,4.76666666667,19.1,11.9666666667,19.7,0.0,0.0,13.2333333333,18.5,-0.0666666666667,0.0,-0.0333333333333,0.089,-5.6,-10.6666666667,-16.2666666667,-0.0666666666667
Bryce Drew,PG,drewbr01,29.0,15.0,78.0,4.5,0.311,0.389,0.167,0.0,9.0,4.4,25.7,2.8,0.0,29.3,16.0,-0.2,0.1,-0.2,-0.095,-8.1,-1.7,-9.9,-0.2
Bryon Russell,SF,russebr01,33.0,72.0,945.0,11.6,0.53,0.459,0.266,3.8,13.9,8.7,11.4,1.8,0.9,12.0,14.7,1.1,1.1,2.2,0.111,-0.3,-0.1,-0.4,0.4
Calbert Cheaney,SF,cheanca01,32.0,79.0,2067.0,10.6,0.493,0.017,0.133,4.2,10.0,7.1,11.2,1.6,0.4,12.2,15.5,1.0,1.3,2.3,0.054,-1.7,0.1,-1.6,0.2
Calvin Booth,C,boothca01,27.0,71.0,1206.0,13.6,0.521,0.007,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12.0,14.4,1.3,0.9,2.2,0.088,-2.9,1.3,-1.6,0.1
Carlos Arroyo,PG,arroyca01,24.0,71.0,2008.0,16.8,0.517,0.152,0.293,2.5,9.0,5.7,34.6,1.7,0.2,15.2,23.7,3.5,1.2,4.7,0.112,2.2,-2.5,-0.3,0.9
Carlos Boozer,PF,boozeca01,22.0,75.0,2592.0,20.8,0.567,0.007,0.317,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20.0,6.1,3.4,9.4,0.174,1.6,0.7,2.3,2.8
Carmelo Anthony,SF,anthoca01,19.0,82.0,2995.0,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,3.7,2.4,6.1,0.098,1.2,-1.2,0.1,1.6
Caron Butler,SF,butleca01,23.0,68.0,2030.0,10.7,0.44,0.067,0.279,5.2,13.6,9.4,10.8,2.0,0.5,11.4,18.5,-0.2,2.4,2.1,0.05,-2.8,0.7,-2.1,-0.1
Casey Jacobsen,SF,jacobca01,22.0,78.0,1828.0,9.6,0.57,0.5,0.308,2.6,10.0,6.3,8.0,1.4,0.4,14.3,11.8,2.1,0.5,2.6,0.068,-0.4,-0.9,-1.3,0.3
Cezary Trybanski,C,trybace01,24.0,4.66666666667,10.0,-11.1666666667,0.092,0.0,0.5,0.0,6.36666666667,3.16666666667,0.0,4.76666666667,4.13333333333,26.3666666667,21.9333333333,-0.0666666666667,0.0,-0.0666666666667,-0.368,-17.7,1.26666666667,-16.3666666667,-0.0333333333333
Charles Oakley,PF,oaklech01,40.0,7.0,25.0,8.1,0.521,0.0,1.0,0.0,22.4,11.8,13.2,0.0,0.0,10.4,18.4,0.0,0.0,0.1,0.147,-4.6,-1.7,-6.3,0.0
Charlie Ward,PG,wardch01,33.0,47.3333333333,834.666666667,13.5666666667,0.514333333333,0.527333333333,0.0653333333333,1.0,11.9,6.53333333333,27.1333333333,2.63333333333,0.633333333333,18.8666666667,18.2666666667,0.733333333333,1.2,1.93333333333,0.102666666667,0.333333333333,0.133333333333,0.466666666667,0.633333333333
Chauncey Billups,PG,billuch01,27.0,78.0,2758.0,18.6,0.55,0.336,0.462,1.5,10.0,5.8,29.3,1.7,0.2,13.6,23.5,7.1,4.2,11.3,0.198,3.9,-0.5,3.4,3.7
Cherokee Parks,C,parksch02,31.0,12.0,64.0,7.0,0.475,0.0,0.6,7.0,10.6,8.8,2.4,0.0,3.4,13.7,10.5,0.0,0.0,0.1,0.043,-4.8,-0.4,-5.2,-0.1
Chris Andersen,PF,anderch01,25.0,71.0,1029.0,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.5,1.9,2.4,0.111,-3.7,4.2,0.5,0.7
Chris Bosh,C,boshch01,19.0,75.0,2510.0,15.1,0.513,0.02,0.404,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,2.5,3.8,6.2,0.119,-2.0,1.7,-0.3,1.1
Chris Crawford,PF,crawfch01,28.0,56.0,1207.0,15.8,0.544,0.24,0.253,5.5,10.9,8.2,7.0,1.6,1.2,9.5,21.8,2.2,0.5,2.7,0.107,0.6,-2.6,-2.0,0.0
Chris Jefferies,SF,jeffech01,23.0,19.0,187.0,7.4,0.511,0.591,0.288,2.8,13.8,8.2,5.6,1.1,2.8,19.5,22.1,-0.2,0.2,0.0,-0.007,-3.7,-1.9,-5.6,-0.2
Chris Jefferies,SF-SG,jeffech01,23.0,21.0,195.0,8.4,0.52,0.583,0.278,2.7,13.8,8.1,7.1,1.1,2.6,19.0,23.0,-0.2,0.2,0.0,0.0,-3.0,-2.0,-5.0,-0.1
Chris Jefferies,SG,jeffech01,23.0,2.0,8.0,33.3,0.621,0.5,0.167,0.0,14.5,7.2,43.2,0.0,0.0,13.4,45.1,0.0,0.0,0.0,0.16,13.5,-4.5,8.9,0.0
Chris Kaman,C,kamanch01,21.0,82.0,1843.0,9.6,0.502,0.005,0.326,7.7,20.9,14.2,7.7,0.7,2.9,23.8,15.7,-0.9,0.9,0.0,0.001,-4.0,0.1,-3.8,-0.9
Chris Mihm,C,mihmch01,24.0,54.0,939.0,13.8,0.539,0.0,0.465,13.6,19.6,16.6,2.0,1.5,3.4,17.5,18.0,0.8,1.2,1.9,0.099,-3.4,-0.8,-4.2,-0.5
Chris Mihm,C-PF,mihmch01,24.0,76.0,1330.0,14.6,0.531,0.0,0.436,13.5,21.6,17.6,2.7,1.4,3.6,16.5,18.5,1.1,1.8,2.9,0.104,-3.2,-0.7,-3.9,-0.6
Chris Mihm,PF,mihmch01,24.0,22.0,391.0,16.6,0.513,0.0,0.378,13.3,26.3,19.8,4.4,1.2,4.0,14.4,19.8,0.4,0.6,0.9,0.117,-2.7,-0.4,-3.1,-0.1
Chris Webber,PF,webbech01,30.0,23.0,831.0,17.2,0.456,0.012,0.271,6.7,20.3,13.6,22.0,1.9,1.7,11.3,28.9,0.1,0.9,1.1,0.061,-1.0,0.7,-0.3,0.4
Chris Whitney,PG,whitnch01,32.0,16.0,186.0,10.1,0.498,0.4,0.111,1.8,7.4,4.5,12.5,1.7,0.8,11.3,12.6,0.2,0.1,0.2,0.058,-2.1,-1.9,-4.0,-0.1
Chris Wilcox,C,wilcoch01,21.0,65.0,1340.0,15.3,0.557,0.002,0.344,10.5,15.4,13.0,7.0,1.1,1.1,13.7,19.3,2.3,0.3,2.6,0.094,0.0,-2.2,-2.1,0.0
Christian Laettner,PF,laettch01,34.0,48.0,984.0,14.5,0.511,0.082,0.195,5.5,21.3,13.2,15.7,2.0,2.1,13.1,14.4,1.1,1.1,2.3,0.111,-1.4,1.5,0.1,0.5
Chucky Atkins,PG,atkinch01,29.0,42.6666666667,1029.33333333,12.0666666667,0.510333333333,0.499,0.2,0.666666666667,6.16666666667,3.46666666667,24.6333333333,1.53333333333,0.1,14.9,18.5,1.0,0.866666666667,1.8,0.085,0.2,-2.66666666667,-2.5,-0.133333333333
Clarence Weatherspoon,PF,weathcl01,33.0,34.6666666667,578.666666667,14.3666666667,0.543,0.00366666666667,0.375333333333,9.86666666667,17.3666666667,13.7,6.66666666667,1.9,1.16666666667,13.3666666667,14.5333333333,0.8,0.9,1.73333333333,0.139333333333,-1.43333333333,0.866666666667,-0.566666666667,0.2
Clifford Robinson,PF,robincl02,37.0,82.0,2846.0,10.8,0.473,0.332,0.183,2.1,10.6,6.4,16.0,1.3,1.8,14.5,19.3,-0.1,2.1,2.0,0.033,-1.0,0.3,-0.8,0.9
Corey Maggette,SF,maggeco01,24.0,73.0,2628.0,20.1,0.586,0.228,0.612,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,8.2,0.5,8.6,0.157,4.0,-2.2,1.8,2.5
Corie Blount,C,blounco01,35.0,16.0,294.0,6.9,0.393,0.0,0.064,8.6,18.5,13.5,5.6,2.1,1.2,14.2,9.3,-0.1,0.5,0.4,0.069,-5.0,2.4,-2.6,0.0
Corie Blount,PF,blounco01,35.0,46.0,756.0,13.9,0.478,0.015,0.117,10.7,19.3,14.9,10.3,2.6,1.9,13.9,14.9,0.3,1.1,1.4,0.091,-2.3,2.1,-0.1,0.4
Corie Blount,PF-C,blounco01,35.0,62.0,1050.0,11.9,0.462,0.012,0.107,10.1,19.1,14.5,9.0,2.5,1.7,14.0,13.3,0.3,1.6,1.9,0.085,-3.0,2.2,-0.8,0.3
Corliss Williamson,PF,willico02,30.0,79.0,1574.0,14.4,0.546,0.0,0.327,6.6,12.2,9.4,7.2,1.0,1.0,14.1,23.8,1.6,2.5,4.1,0.124,-1.6,-1.0,-2.6,-0.2
Curtis Borchardt,C,borchcu01,23.0,16.0,258.0,7.9,0.454,0.018,0.321,6.2,20.0,13.0,9.8,0.9,4.6,22.0,14.8,-0.2,0.3,0.1,0.026,-5.0,1.8,-3.2,-0.1
Cuttino Mobley,SG,moblecu01,28.0,80.0,3229.0,14.1,0.535,0.389,0.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,3.4,4.3,7.6,0.114,1.1,0.7,1.8,3.1
Dahntay Jones,SG,jonesda02,23.0,20.0,154.0,2.5,0.311,0.075,0.208,5.1,11.9,8.4,12.0,1.7,2.8,17.2,20.4,-0.5,0.2,-0.4,-0.114,-8.0,0.2,-7.8,-0.2
Dajuan Wagner,SG,wagneda02,20.0,44.0,708.0,8.6,0.439,0.281,0.154,1.4,7.7,4.5,12.5,1.9,0.7,11.2,23.3,-0.5,0.4,-0.1,-0.008,-2.7,-3.0,-5.7,-0.7
Dale Davis,C,davisda01,34.0,76.0,1682.0,12.9,0.505,0.0,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,2.4,1.5,3.9,0.11,-0.9,1.5,0.6,1.1
Damon Jones,PG,jonesda01,27.0,82.0,2016.0,14.2,0.516,0.521,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.093,1.8,-3.6,-1.9,0.1
Damon Stoudamire,PG,stoudda01,30.0,82.0,3118.0,14.8,0.508,0.419,0.142,2.0,9.7,5.9,27.0,1.8,0.2,14.3,19.2,4.5,1.4,5.9,0.091,2.2,-1.5,0.6,2.1
Damone Brown,PF,brownda02,24.0,3.0,17.0,-4.3,0.138,0.0,0.2,20.9,13.9,17.4,0.0,6.3,0.0,8.4,32.8,-0.2,0.0,-0.1,-0.345,-17.6,-5.2,-22.7,-0.1
Dan Dickau,PG,dickada01,25.0,28.6666666667,196.0,9.03333333333,0.456,0.306,0.142666666667,2.8,7.43333333333,5.1,21.8333333333,3.1,0.0,19.9666666667,20.5666666667,-0.133333333333,0.133333333333,0.0,-0.00266666666667,-2.83333333333,-2.36666666667,-5.23333333333,-0.133333333333
Dan Gadzuric,C,gadzuda01,25.0,75.0,1260.0,17.0,0.529,0.003,0.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16.0,1.7,2.0,3.7,0.141,-0.8,2.6,1.8,1.2
Dan Langhi,SF,langhda01,26.0,4.0,24.6666666667,1.6,0.437,0.131,0.158666666667,0.0,12.6,6.26666666667,0.0,0.0,0.0,11.4333333333,21.0333333333,-0.0666666666667,0.0,-0.0333333333333,-0.0706666666667,-8.53333333333,-6.33333333333,-14.8333333333,-0.0666666666667
Dana Barros,SG,barroda01,36.0,1.0,11.0,17.8,0.773,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1,0.0,0.1,0.256,1.8,-6.0,-4.2,0.0
Daniel Santiago,C,santida01,27.0,54.0,708.0,11.2,0.536,0.0,0.552,5.6,15.6,10.6,5.3,1.4,2.2,13.6,15.0,0.6,0.6,1.2,0.083,-2.2,0.2,-2.0,0.0
Danny Fortson,C,fortsda01,27.0,56.0,625.0,15.9,0.605,0.0,0.662,19.3,24.3,21.8,2.0,1.0,1.3,17.1,15.2,1.9,0.4,2.3,0.177,0.3,-3.1,-2.8,-0.1
Darius Miles,SF,milesda01,22.0,52.6666666667,1386.0,15.8,0.509333333333,0.056,0.253666666667,6.2,13.7,9.96666666667,14.1666666667,1.76666666667,2.13333333333,13.4333333333,21.4666666667,1.26666666667,1.13333333333,2.4,0.0786666666667,-0.433333333333,0.0666666666667,-0.4,0.6
Darius Songaila,PF,songada01,25.0,73.0,976.0,14.6,0.541,0.0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,1.7,0.9,2.6,0.129,-0.6,-0.4,-1.0,0.3
Darko Milicic,C,milicda01,18.0,34.0,159.0,6.1,0.318,0.015,0.369,8.1,22.9,15.6,7.5,2.4,7.2,14.7,26.0,-0.6,0.5,-0.2,-0.049,-10.2,3.4,-6.8,-0.2
Darrell Armstrong,PG,armstda01,35.0,79.0,2247.0,15.6,0.525,0.583,0.196,3.1,8.5,5.7,24.3,3.2,0.5,16.2,19.4,2.8,2.5,5.3,0.114,2.3,-0.3,1.9,2.2
Darrick Martin,PG,martida01,32.0,16.0,172.0,6.1,0.388,0.388,0.134,1.4,3.2,2.3,20.5,0.6,0.4,9.0,21.4,-0.1,0.1,0.0,-0.008,-3.5,-4.6,-8.1,-0.3
Darvin Ham,SF,hamda01,30.0,54.0,484.0,8.3,0.531,0.027,0.467,11.4,10.8,11.1,5.3,1.5,1.3,25.5,11.7,0.1,0.8,0.9,0.087,-2.9,1.3,-1.6,0.0
David Wesley,SG,wesleda01,33.0,61.0,2001.0,12.6,0.483,0.356,0.228,1.6,6.2,3.8,16.1,1.9,0.5,10.2,22.4,1.4,1.4,2.8,0.067,0.1,-2.0,-2.0,0.0
David West,PF,westda01,23.0,71.0,930.0,15.9,0.519,0.009,0.351,14.0,22.6,18.2,11.1,1.6,2.3,15.4,15.3,1.4,1.3,2.8,0.143,-1.3,1.4,0.1,0.5
DeSagana Diop,C,diopde01,22.0,56.0,730.0,10.4,0.404,0.0,0.136,10.9,19.2,15.1,7.1,1.9,5.0,15.7,11.3,-0.1,1.1,1.0,0.063,-3.7,3.0,-0.7,0.2
DeShawn Stevenson,SF,stevede01,22.0,26.0,933.0,10.5,0.46,0.144,0.249,4.3,10.4,7.3,11.6,1.4,0.1,11.2,17.3,0.2,-0.2,0.0,0.002,-1.3,-1.9,-3.2,-0.3
DeShawn Stevenson,SG,stevede01,22.0,54.0,1511.0,12.2,0.479,0.051,0.227,3.5,11.3,7.3,12.0,1.0,0.9,11.0,22.3,0.6,0.8,1.5,0.046,-1.8,-1.9,-3.7,-0.6
DeShawn Stevenson,SG-SF,stevede01,22.0,80.0,2444.0,11.6,0.473,0.082,0.234,3.8,10.9,7.3,11.9,1.2,0.6,11.1,20.4,0.8,0.7,1.5,0.029,-1.6,-1.9,-3.5,-0.9
