Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Baron Davis,PG,davisba01,26.0,54.0,1971.0,18.3,0.489,0.376,0.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,2.4,2.0,4.4,0.106,3.6,-0.4,3.2,2.6
Ben Gordon,SG,gordobe01,22.0,80.0,2482.0,14.5,0.531,0.332,0.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,1.8,2.6,4.4,0.086,1.2,-1.0,0.2,1.4
Ben Wallace,C,wallabe01,31.0,82.0,2890.0,17.5,0.501,0.009,0.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,3.3,6.9,10.1,0.168,-0.6,6.4,5.8,5.7
Beno Udrih,PG,udrihbe01,23.0,54.0,586.0,15.3,0.539,0.3,0.215,3.7,6.7,5.2,27.3,1.3,0.2,17.2,25.1,0.5,0.8,1.3,0.109,0.3,-2.0,-1.7,0.0
Bernard Robinson,SF,robinbe01,25.0,66.0,1303.0,12.0,0.498,0.058,0.367,5.2,14.9,9.7,9.5,3.2,0.6,14.9,17.0,0.1,1.6,1.7,0.061,-2.7,1.5,-1.3,0.2
Billy Thomas,SG,thomabi01,30.0,17.0,131.0,9.8,0.465,0.75,0.05,4.3,8.2,6.2,10.6,4.0,0.6,12.8,16.0,0.0,0.2,0.2,0.063,0.0,0.0,0.0,0.1
Bo Outlaw,PF,outlabo01,34.0,32.0,355.0,11.8,0.61,0.0,0.138,11.1,15.6,13.4,6.2,1.5,2.7,21.7,10.5,0.4,0.4,0.7,0.101,-1.1,1.4,0.4,0.2
Bobby Jackson,PG,jacksbo01,32.0,71.0,1775.0,14.6,0.497,0.444,0.195,3.0,12.1,7.6,20.7,1.9,0.0,11.1,25.0,1.0,2.5,3.5,0.095,1.1,-1.0,0.1,0.9
Bobby Simmons,SF,simmobo01,25.0,75.0,2538.0,13.8,0.559,0.309,0.248,4.2,11.5,7.8,11.2,1.8,0.7,12.1,18.3,3.3,2.0,5.3,0.101,1.2,0.2,1.4,2.1
Boniface N'Dong,C,ndongbo01,28.0,23.0,152.0,11.0,0.439,0.019,0.17,12.0,16.1,14.1,7.5,0.7,2.5,9.5,19.1,0.0,0.2,0.2,0.058,-3.6,-0.7,-4.3,-0.1
Bonzi Wells,SG,wellsbo01,29.0,52.0,1684.0,16.6,0.507,0.073,0.31,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,0.7,2.7,3.4,0.096,-0.4,2.2,1.8,1.6
Boris Diaw,PF,diawbo01,23.0,81.0,2874.0,17.3,0.564,0.035,0.279,6.3,15.1,10.8,24.9,1.0,2.1,16.5,17.9,5.9,3.0,8.9,0.149,1.0,2.1,3.1,3.7
Bostjan Nachbar,PF,nachbbo01,25.0,25.0,405.0,7.3,0.451,0.46,0.29,1.1,13.6,7.2,8.9,1.7,1.0,12.5,18.4,-0.3,0.4,0.0,0.002,-3.1,-0.8,-4.0,-0.2
Bostjan Nachbar,PF-SF,nachbbo01,25.0,36.0,502.0,7.2,0.448,0.455,0.282,1.8,12.6,7.1,8.9,1.7,0.8,12.0,18.6,-0.4,0.5,0.1,0.005,-3.3,-1.0,-4.3,-0.3
Bostjan Nachbar,SF,nachbbo01,25.0,11.0,97.0,6.9,0.436,0.438,0.25,4.8,8.6,6.6,8.9,1.7,0.0,10.1,19.2,-0.1,0.1,0.0,0.016,-3.8,-1.7,-5.5,-0.1
Bracey Wright,SG,wrighbr02,21.0,7.0,135.0,12.1,0.534,0.333,0.314,2.7,13.0,8.0,6.5,0.4,0.0,12.1,23.2,0.1,0.1,0.2,0.054,-2.2,-3.9,-6.1,-0.1
Brad Miller,C,millebr01,29.0,79.0,2923.0,17.5,0.576,0.1,0.385,4.9,19.5,12.3,21.5,1.1,1.6,14.9,18.9,5.5,3.6,9.1,0.15,1.1,1.7,2.8,3.5
Brandon Bass,PF,bassbr01,20.0,29.0,268.0,9.1,0.434,0.0,0.271,7.8,22.8,15.1,1.8,0.6,2.2,12.3,15.6,-0.2,0.3,0.1,0.013,-6.6,-1.5,-8.2,-0.4
Brendan Haywood,C,haywobr01,26.0,79.0,1879.0,13.8,0.542,0.0,0.519,12.0,17.0,14.5,3.9,0.8,4.3,15.5,14.9,2.0,1.9,3.9,0.099,-1.7,1.1,-0.6,0.6
Brent Barry,SG,barrybr01,34.0,74.0,1259.0,14.8,0.581,0.586,0.171,2.8,11.9,7.5,15.5,1.7,1.5,12.3,16.0,2.1,2.2,4.3,0.162,1.5,1.2,2.7,1.5
Brevin Knight,PG,knighbr01,30.0,69.0,2351.0,17.3,0.478,0.017,0.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,2.5,2.5,4.9,0.101,0.4,-0.2,0.2,1.3
Brian Cardinal,PF,cardibr01,28.0,36.0,402.0,10.0,0.505,0.261,0.243,3.4,13.1,8.3,14.2,3.2,0.0,18.0,18.1,-0.1,0.7,0.6,0.074,-2.8,0.9,-1.9,0.0
Brian Cook,PF,cookbr01,25.0,81.0,1535.0,15.6,0.578,0.164,0.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,3.0,1.5,4.5,0.142,0.1,-0.8,-0.7,0.5
Brian Grant,C,grantbr01,33.0,21.0,248.0,6.6,0.445,0.0,0.123,5.0,20.1,12.8,3.8,1.0,0.8,9.3,13.6,-0.1,0.3,0.2,0.041,-5.6,-0.3,-5.9,-0.2
Brian Scalabrine,PF,scalabr01,27.0,71.0,938.0,5.9,0.491,0.451,0.187,3.6,11.0,7.4,8.2,1.2,1.5,19.3,12.7,-0.4,0.7,0.3,0.015,-3.3,-0.4,-3.7,-0.4
Brian Skinner,C,skinnbr01,29.0,27.0,515.0,10.3,0.496,0.0,0.319,10.6,19.2,14.8,4.1,1.5,3.4,20.6,12.0,-0.1,0.4,0.3,0.026,-3.7,1.1,-2.6,-0.1
Brian Skinner,PF,skinnbr01,29.0,38.0,429.0,10.8,0.544,0.0,0.391,8.3,19.2,13.8,6.0,1.3,3.4,18.2,10.6,0.2,0.6,0.8,0.094,-3.7,2.1,-1.6,0.0
Brian Skinner,PF-C,skinnbr01,29.0,65.0,944.0,10.5,0.517,0.0,0.35,9.5,19.2,14.3,5.0,1.4,3.4,19.6,11.4,0.1,1.0,1.1,0.057,-3.7,1.5,-2.1,0.0
Bruce Bowen,SF,bowenbr01,34.0,82.0,2755.0,9.1,0.54,0.457,0.157,1.5,11.9,6.9,6.8,1.6,0.8,10.5,11.1,1.7,4.5,6.2,0.108,-0.6,2.6,1.9,2.7
Bryon Russell,SF,russebr01,35.0,1.0,3.0,16.4,,,,0.0,38.5,19.5,43.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.194,-4.8,0.9,-3.9,0.0
C.J. Miles,PG,milescj01,18.0,23.0,203.0,13.8,0.456,0.263,0.316,10.7,12.0,11.3,14.3,1.9,0.8,9.4,21.8,0.1,0.2,0.3,0.076,-0.2,-1.8,-2.1,0.0
Calbert Cheaney,SF,cheanca01,34.0,42.0,448.0,6.0,0.412,0.074,0.074,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,-0.3,0.3,0.0,0.0,-5.4,-0.1,-5.5,-0.4
Calvin Booth,C,boothca01,29.0,33.0,250.0,8.9,0.451,0.043,0.191,8.6,15.8,12.1,7.2,1.9,2.8,13.6,10.5,0.1,0.3,0.4,0.07,-3.1,1.8,-1.4,0.0
Carlos Arroyo,PG,arroyca01,26.0,50.0,600.0,12.5,0.433,0.038,0.369,4.7,9.2,6.9,39.3,1.8,0.4,19.8,18.0,0.3,0.7,1.0,0.079,-2.6,-1.4,-4.0,-0.3
Carlos Arroyo,PG-SG,arroyca01,26.0,77.0,1194.0,15.6,0.512,0.053,0.362,3.3,9.8,6.6,31.6,1.7,0.2,15.9,20.7,1.6,1.1,2.7,0.107,-0.6,-1.7,-2.3,-0.1
Carlos Arroyo,SG,arroyca01,26.0,27.0,594.0,18.8,0.569,0.063,0.357,1.9,10.3,6.2,23.8,1.7,0.1,12.9,23.4,1.3,0.4,1.7,0.135,1.3,-2.0,-0.6,0.2
Carlos Boozer,PF,boozeca01,24.0,33.0,1025.0,21.4,0.585,0.0,0.343,8.6,25.3,16.9,18.0,1.6,0.6,13.1,23.9,2.2,1.3,3.5,0.162,2.2,0.4,2.6,1.2
Carlos Delfino,SG,delfica01,23.0,68.0,726.0,10.6,0.483,0.265,0.296,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,0.0,1.0,1.0,0.067,-2.9,-0.1,-3.1,-0.2
Carmelo Anthony,SF,anthoca01,21.0,80.0,2941.0,22.0,0.563,0.097,0.451,4.9,10.7,7.8,14.3,1.5,1.1,10.4,32.0,6.8,2.6,9.4,0.153,3.0,-1.6,1.5,2.6
Caron Butler,SF,butleca01,25.0,75.0,2708.0,17.0,0.535,0.11,0.306,4.8,15.6,10.0,12.1,2.4,0.5,12.4,23.2,3.5,2.8,6.3,0.112,0.5,0.3,0.8,1.9
Channing Frye,C,fryech01,22.0,65.0,1572.0,18.1,0.541,0.014,0.358,10.6,18.5,14.5,6.6,1.0,2.5,11.6,24.2,2.6,0.9,3.5,0.108,-0.2,-1.4,-1.6,0.2
Charles Smith,SG,smithch04,30.0,14.6666666667,140.0,-1.23333333333,0.355666666667,0.683,0.0746666666667,1.13333333333,5.06666666667,3.06666666667,5.1,0.866666666667,1.46666666667,3.36666666667,19.4,0.166666666667,0.0,0.2,-0.128333333333,-4.7,-4.5,-9.2,0.0
Charlie Bell,SG,bellch01,26.0,59.0,1283.0,14.7,0.55,0.41,0.217,1.9,9.3,5.6,16.6,2.4,0.3,8.4,17.5,2.2,1.1,3.3,0.123,1.6,-0.7,0.9,0.9
Charlie Villanueva,PF,villach01,21.0,81.0,2361.0,16.4,0.521,0.228,0.17,9.0,18.4,13.5,6.5,1.3,2.1,8.9,21.7,2.9,1.0,3.9,0.079,0.3,-1.3,-1.0,0.6
Chauncey Billups,PG,billuch01,29.0,81.0,2925.0,23.4,0.602,0.42,0.514,1.6,8.7,5.1,39.3,1.3,0.2,12.0,22.9,12.7,2.8,15.5,0.254,6.9,-2.2,4.7,4.9
Chris Andersen,C,anderch01,27.0,32.0,570.0,14.1,0.562,0.0,1.051,12.4,20.2,16.2,1.7,0.8,5.9,15.4,13.9,0.6,0.7,1.3,0.112,-2.8,1.3,-1.5,0.1
Chris Bosh,C,boshch01,21.0,70.0,2751.0,23.2,0.585,0.012,0.534,8.7,20.6,14.4,11.8,1.0,2.3,10.5,25.2,8.7,1.1,9.8,0.17,2.8,-0.3,2.5,3.1
Chris Duhon,PG,duhonch01,23.0,74.0,2155.0,12.9,0.538,0.517,0.266,1.5,10.2,5.9,26.4,1.7,0.1,16.3,15.0,2.7,2.5,5.2,0.116,0.7,0.2,0.9,1.6
Chris Kaman,C,kamanch01,23.0,78.0,2560.0,15.0,0.57,0.003,0.357,8.9,24.5,17.0,5.0,0.9,3.2,17.7,17.9,1.8,4.3,6.1,0.114,-2.1,1.7,-0.4,1.0
Chris Mihm,C,mihmch01,26.0,59.0,1541.0,15.3,0.552,0.0,0.438,10.5,18.0,14.2,6.6,0.5,3.6,13.2,18.7,2.2,1.7,4.0,0.124,-1.6,0.2,-1.4,0.2
Chris Paul,PG,paulch01,20.0,78.0,2808.0,22.1,0.546,0.187,0.491,2.5,14.8,8.5,38.2,3.4,0.2,13.7,22.2,6.8,3.6,10.4,0.178,4.7,1.4,6.1,5.7
Chris Taft,C,taftch01,20.0,17.0,144.0,15.6,0.578,0.0,0.158,14.4,13.5,13.9,2.4,0.7,3.6,4.7,13.2,0.3,0.1,0.5,0.155,-0.9,-0.4,-1.3,0.0
Chris Webber,PF,webbech01,32.0,75.0,2893.0,18.4,0.482,0.054,0.245,7.4,22.6,15.0,16.4,1.8,1.6,10.4,27.7,1.1,3.3,4.4,0.074,-0.9,0.5,-0.4,1.2
Chris Wilcox,C,wilcoch01,23.0,48.0,657.0,13.2,0.562,0.012,0.351,8.5,21.5,15.3,4.4,1.2,2.4,14.2,15.9,0.6,1.0,1.6,0.119,-2.7,0.4,-2.3,0.0
Chris Wilcox,C-PF,wilcoch01,23.0,77.0,1529.0,17.3,0.605,0.004,0.34,9.3,22.5,15.9,5.7,1.1,1.7,12.2,17.5,3.2,1.2,4.4,0.138,-0.1,-0.8,-0.9,0.4
Chris Wilcox,PF,wilcoch01,23.0,29.0,872.0,20.4,0.631,0.0,0.333,9.8,23.2,16.4,6.7,1.1,1.1,11.0,18.7,2.6,0.2,2.8,0.153,1.9,-1.7,0.2,0.5
Chuck Hayes,PF,hayesch01,22.0,40.0,535.0,18.0,0.589,0.01,0.429,14.9,24.1,19.6,4.6,2.6,2.1,8.8,12.2,1.2,1.1,2.4,0.212,-0.5,2.3,1.8,0.5
Chucky Atkins,PG,atkinch01,31.0,43.0,1161.0,14.1,0.537,0.456,0.331,1.2,6.6,3.9,20.1,1.4,0.1,11.1,21.5,1.7,1.2,2.9,0.121,1.3,-2.3,-1.0,0.3
Chucky Atkins,PG-SG,atkinch01,31.0,71.0,1713.0,12.9,0.526,0.478,0.284,1.6,6.8,4.2,20.0,1.4,0.1,11.9,20.2,2.1,1.4,3.6,0.1,0.9,-2.4,-1.6,0.2
Chucky Atkins,SG,atkinch01,31.0,28.0,552.0,10.4,0.498,0.529,0.178,2.5,7.2,4.7,19.8,1.3,0.0,13.8,17.6,0.4,0.2,0.6,0.056,0.0,-2.8,-2.8,-0.1
Clifford Robinson,PF,robincl02,39.0,80.0,1863.0,9.6,0.502,0.341,0.154,3.4,13.5,8.4,8.2,1.3,1.7,10.2,15.4,0.2,2.7,2.8,0.073,-2.7,1.0,-1.7,0.1
Corey Maggette,SF,maggeco01,26.0,32.0,943.0,18.9,0.584,0.189,0.683,3.6,16.6,10.4,12.1,1.1,0.3,13.8,27.7,1.9,1.1,3.0,0.154,1.1,-1.5,-0.4,0.4
Corliss Williamson,SF,willico02,32.0,37.0,362.0,8.1,0.506,0.019,0.476,6.9,14.7,10.8,6.2,1.0,0.8,19.4,19.6,-0.2,0.4,0.2,0.021,-5.6,-1.5,-7.1,-0.5
Cuttino Mobley,SF,moblecu01,30.0,79.0,2979.0,13.1,0.519,0.243,0.271,2.0,10.9,6.6,13.1,1.6,0.9,11.4,19.8,1.9,3.4,5.3,0.086,0.0,0.4,0.3,1.8
Dahntay Jones,SF,jonesda02,25.0,71.0,967.0,8.0,0.462,0.08,0.354,2.5,10.4,6.5,7.0,2.2,1.2,14.1,17.8,-0.9,1.5,0.6,0.029,-5.3,0.4,-4.8,-0.7
Dale Davis,C,davisda01,36.0,28.0,178.0,9.9,0.425,0.042,0.625,13.9,21.6,17.7,4.8,0.0,3.7,11.6,9.2,0.1,0.3,0.4,0.108,-4.0,1.3,-2.7,0.0
Damien Wilkins,SF,wilkida02,26.0,82.0,1525.0,13.1,0.529,0.129,0.372,6.2,9.1,7.6,10.8,2.5,0.6,14.4,17.4,1.7,0.1,1.7,0.054,-0.2,-1.3,-1.5,0.2
Damon Jones,PG,jonesda01,29.0,82.0,2089.0,9.3,0.538,0.756,0.102,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,2.2,1.1,3.4,0.077,0.6,-1.6,-1.1,0.5
Damon Stoudamire,PG,stoudda01,32.0,27.0,862.0,13.7,0.504,0.362,0.216,3.3,10.0,6.7,26.6,1.2,0.1,14.9,20.8,0.7,1.0,1.7,0.093,0.5,-1.0,-0.6,0.3
Dan Dickau,PG,dickada01,27.0,19.0,234.0,10.4,0.575,0.435,0.391,2.7,5.6,4.2,25.5,2.4,0.3,25.0,14.1,0.3,0.2,0.4,0.09,-1.1,-2.3,-3.4,-0.1
Dan Gadzuric,C,gadzuda01,27.0,74.0,885.0,17.2,0.55,0.003,0.288,12.0,19.3,15.6,4.9,1.5,3.9,9.1,19.8,1.3,1.1,2.5,0.134,-1.2,0.1,-1.0,0.2
Daniel Ewing,SG,ewingda01,22.0,66.0,971.0,7.6,0.458,0.306,0.18,2.9,7.1,5.1,13.2,2.0,0.5,17.2,15.8,-0.7,1.0,0.3,0.017,-3.1,-0.4,-3.5,-0.4
Danny Fortson,C,fortsda01,29.0,23.0,276.0,8.5,0.622,0.0,0.843,13.4,20.9,17.1,1.1,0.8,0.6,27.1,15.6,0.2,0.0,0.2,0.038,-3.2,-4.2,-7.4,-0.4
Danny Granger,SF,grangda01,22.0,78.0,1765.0,14.7,0.54,0.195,0.31,8.8,16.0,12.5,8.8,1.8,2.6,12.8,16.4,2.1,3.0,5.1,0.139,-0.5,2.6,2.1,1.9
Darius Miles,SF,milesda01,24.0,40.0,1286.0,12.5,0.48,0.02,0.32,2.2,15.0,8.5,10.8,1.8,2.3,14.5,25.1,-1.6,0.6,-1.0,-0.037,-3.7,-0.5,-4.2,-0.7
Darius Songaila,PF,songada01,27.0,62.0,1329.0,13.6,0.524,0.01,0.234,6.6,14.6,10.6,11.5,1.4,0.9,13.6,21.3,0.7,1.8,2.5,0.09,-1.9,0.8,-1.1,0.3
