Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Allen Iverson*,SG,iversal01,25.0,71.0,2979.0,24.0,0.518,0.169,0.397,1.9,8.3,5.2,23.0,3.2,0.5,10.0,35.9,7.3,4.5,11.8,0.19,5.0,-0.1,4.8,5.1
Alonzo Mourning*,C,mournal01,30.0,13.0,306.0,24.6,0.536,0.007,0.39,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,-1.9,2.4,0.5,0.2
Alvin Williams,SG,willial02,26.0,82.0,2394.0,15.2,0.483,0.141,0.189,2.3,7.8,5.0,27.2,2.7,0.8,11.0,17.4,3.3,2.1,5.4,0.109,0.9,-0.3,0.6,1.6
Andre Miller,PG,millean02,24.0,82.0,2848.0,20.1,0.541,0.064,0.45,3.8,10.8,7.3,40.5,2.2,0.7,18.1,23.2,6.1,1.9,8.0,0.136,3.6,-0.6,2.9,3.5
Andrew DeClercq,C,declean01,27.0,67.0,903.0,12.8,0.57,0.0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,1.0,1.4,2.5,0.132,-1.7,1.6,-0.2,0.4
Andy Panko,SF,pankoan01,23.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.017,-6.3,0.0,-6.4,0.0
Anfernee Hardaway,SG,hardaan01,29.0,4.0,112.0,16.6,0.477,0.222,0.306,5.0,13.4,9.1,22.0,2.8,0.6,6.8,17.5,0.2,0.2,0.4,0.155,0.6,1.2,1.9,0.1
Antawn Jamison,SF,jamisan01,24.0,82.0,3394.0,19.0,0.499,0.113,0.295,8.1,14.8,11.2,9.5,1.7,0.6,8.9,27.9,5.4,1.3,6.7,0.094,2.1,-2.1,0.0,1.7
Anthony Carter,PG,cartean01,25.0,72.0,1630.0,11.3,0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,-0.8,2.5,1.7,0.05,-2.8,0.7,-2.1,0.0
Anthony Goldwire,PG,goldwan01,29.0,20.0,201.0,12.6,0.469,0.425,0.213,0.5,6.0,3.2,28.0,2.3,0.0,14.6,22.7,0.0,0.1,0.1,0.023,-0.9,-4.2,-5.1,-0.2
Anthony Johnson,PG,johnsan02,26.0,35.3333333333,340.666666667,8.13333333333,0.391,0.0333333333333,0.218,2.3,7.53333333333,4.9,24.9,2.33333333333,0.8,17.0,17.7666666667,-0.366666666667,0.233333333333,-0.133333333333,-0.019,-4.33333333333,-1.43333333333,-5.73333333333,-0.333333333333
Anthony Mason,PF,masonan01,34.0,80.0,3254.0,17.4,0.555,0.0,0.497,6.2,21.9,14.1,14.2,1.4,0.6,13.3,20.0,6.0,5.6,11.6,0.171,0.3,2.3,2.7,3.8
Anthony Miller,PF,millean01,29.0,2.0,5.5,-0.15,0.5,0.0,0.0,0.0,14.45,7.175,0.0,0.0,0.0,33.3,8.625,0.0,0.0,0.0,-0.05675,-9.225,-2.275,-11.5,0.0
Anthony Peeler,SG,peelean01,31.0,75.0,2126.0,12.6,0.513,0.35,0.119,2.3,8.0,5.2,13.9,2.2,0.6,12.0,18.6,1.6,1.5,3.2,0.071,0.5,-1.0,-0.5,0.8
Antoine Walker,PF,walkean02,24.0,81.0,3396.0,18.9,0.505,0.351,0.202,5.0,20.4,12.3,26.8,2.1,1.1,13.8,29.1,2.7,3.8,6.6,0.093,3.2,0.6,3.9,5.0
Antonio Daniels,PG,daniean01,25.0,79.0,2060.0,15.5,0.567,0.311,0.265,1.5,7.2,4.5,24.9,1.6,0.5,14.2,17.5,4.1,2.4,6.6,0.153,2.1,-0.6,1.5,1.8
Antonio Davis,C,davisan01,32.0,78.0,2729.0,16.5,0.508,0.001,0.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,0.127,-0.9,0.8,-0.1,1.3
Antonio Harvey,PF,harvean01,30.0,12.0,72.0,17.0,0.506,0.0,0.214,8.6,14.4,11.6,9.6,0.7,6.2,8.9,21.7,0.1,0.1,0.2,0.135,-2.1,0.4,-1.6,0.0
Antonio McDyess,PF,mcdyean01,26.0,70.0,2555.0,22.0,0.538,0.0,0.373,10.1,26.1,18.0,10.8,0.9,2.7,10.7,26.5,5.2,2.6,7.8,0.146,1.0,0.1,1.1,2.0
Art Long,SF,longar01,28.0,9.0,20.0,-3.6,0.0,0.0,0.5,11.1,31.5,21.5,6.4,0.0,10.0,29.1,15.2,-0.1,0.1,-0.1,-0.214,-15.7,5.3,-10.4,0.0
Arvydas Sabonis*,C,sabonar01,36.0,61.0,1299.0,18.4,0.527,0.029,0.302,4.9,24.9,15.2,12.3,1.7,3.5,12.7,24.0,1.5,2.3,3.7,0.138,-1.7,1.4,-0.3,0.6
Austin Croshere,PF,croshau01,25.0,81.0,1874.0,14.3,0.512,0.295,0.33,7.7,15.5,11.7,8.8,1.0,1.9,14.5,23.4,1.2,2.0,3.2,0.082,-0.8,-1.0,-1.9,0.1
Avery Johnson,PG,johnsav01,35.0,55.0,1290.0,11.5,0.475,0.02,0.2,1.9,5.3,3.7,29.5,1.4,0.2,15.5,14.1,1.3,1.3,2.6,0.098,-1.4,-1.3,-2.6,-0.2
Baron Davis,PG,davisba01,21.0,82.0,3192.0,16.6,0.512,0.286,0.352,4.6,9.9,7.3,32.5,2.9,0.8,17.0,19.2,4.2,4.7,8.9,0.134,2.2,1.1,3.3,4.3
Ben Wallace,C,wallabe01,26.0,80.0,2760.0,14.8,0.47,0.009,0.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,1.0,6.0,7.0,0.121,-2.4,5.7,3.4,3.7
Bill Curley,PF,curlebi01,28.0,13.3333333333,128.0,4.76666666667,0.478,0.105333333333,0.584333333333,7.43333333333,6.66666666667,7.1,1.8,2.33333333333,3.76666666667,23.4,18.1666666667,0.0333333333333,0.0666666666667,0.133333333333,-0.0693333333333,-6.43333333333,-0.233333333333,-6.66666666667,-0.0333333333333
Billy Owens,PF,owensbi01,31.0,45.0,793.0,10.5,0.4,0.087,0.174,11.1,16.7,13.8,11.1,2.0,1.1,13.6,15.7,-0.3,1.1,0.8,0.048,-2.7,1.6,-1.1,0.2
Bimbo Coles,PG,colesbi01,32.0,47.0,804.0,9.3,0.44,0.067,0.234,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0.0,0.0,-3.2,-2.9,-6.1,-0.8
Bo Outlaw,PF,outlabo01,29.0,80.0,2534.0,15.7,0.623,0.005,0.611,9.0,18.3,13.6,13.3,2.1,4.0,23.2,10.6,3.9,4.0,7.9,0.15,0.3,4.4,4.7,4.2
Bob Sura,SG,surabo01,27.0,53.0,1684.0,11.2,0.487,0.332,0.365,3.1,11.9,7.1,23.1,1.6,0.3,21.0,19.1,-0.3,0.4,0.1,0.003,-1.2,-1.5,-2.8,-0.3
Bobby Jackson,PG,jacksbo01,27.0,79.0,1648.0,13.1,0.501,0.198,0.167,5.0,11.0,8.0,15.3,2.7,0.3,15.4,17.9,0.9,2.3,3.1,0.091,-0.8,0.8,0.0,0.8
Bonzi Wells,SF,wellsbo01,24.0,75.0,1995.0,18.8,0.571,0.069,0.331,7.4,14.3,11.0,18.4,2.5,0.7,16.9,23.3,3.4,2.6,5.9,0.143,1.9,0.7,2.6,2.3
Brad Miller,C,millebr01,24.0,57.0,1434.0,16.4,0.52,0.013,0.585,11.5,23.7,17.3,13.1,1.2,2.0,13.1,18.1,2.3,1.1,3.4,0.114,-0.7,0.0,-0.7,0.5
Brent Barry,SG,barrybr01,29.0,67.0,1778.0,16.6,0.66,0.571,0.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,4.6,1.2,5.8,0.157,3.5,-0.3,3.2,2.3
Brent Price,PG,pricebr01,32.0,6.0,30.0,9.4,0.462,0.364,0.636,3.8,11.4,7.6,26.6,3.5,0.0,22.1,27.5,0.0,0.0,0.0,-0.003,-2.5,-1.3,-3.8,0.0
Brevin Knight,PG,knighbr01,25.0,35.3333333333,971.333333333,10.6333333333,0.365,0.0183333333333,0.249,1.6,10.0333333333,5.8,35.0333333333,3.53333333333,0.4,21.6333333333,14.1333333333,0.0,1.1,1.06666666667,0.028,-3.16666666667,0.0666666666667,-3.1,0.266666666667
Brian Cardinal,PF,cardibr01,23.0,15.0,126.0,4.7,0.398,0.161,0.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0.0,-0.009,-6.0,0.5,-5.5,-0.1
Brian Grant,C,grantbr01,28.0,82.0,2771.0,17.5,0.536,0.001,0.35,9.3,21.5,15.4,7.2,1.2,2.0,12.7,23.4,3.7,5.0,8.7,0.151,-1.2,1.0,-0.2,1.2
Brian Shaw,SG,shawbr01,34.0,80.0,1833.0,10.9,0.479,0.328,0.156,3.0,15.6,9.4,20.4,1.4,1.0,18.1,13.1,1.2,1.4,2.5,0.067,-1.2,-0.1,-1.3,0.3
Brian Skinner,PF,skinnbr01,24.0,39.0,584.0,10.4,0.428,0.0,0.366,11.1,21.5,16.5,5.0,1.3,1.3,14.6,17.3,-0.3,0.6,0.3,0.028,-4.3,-0.5,-4.8,-0.4
Bruce Bowen,SF,bowenbr01,29.0,82.0,2685.0,8.1,0.478,0.528,0.277,2.0,8.8,5.4,8.2,1.7,1.5,10.2,13.1,0.5,3.7,4.2,0.075,-1.4,1.8,0.4,1.6
Bruno Sundov,C,sundobr01,20.0,11.0,120.0,11.0,0.498,0.098,0.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18.0,0.1,0.1,0.2,0.079,-4.0,-1.6,-5.6,-0.1
Bryant Reeves,C,reevebr01,27.0,75.0,1832.0,12.8,0.506,0.007,0.257,8.3,19.8,14.1,7.4,1.2,2.0,12.8,17.6,1.2,1.7,2.9,0.075,-2.5,0.5,-2.0,0.0
Bryant Stith,SG,stithbr01,30.0,78.0,2504.0,11.7,0.538,0.396,0.339,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,3.1,1.7,4.8,0.093,-0.1,-0.4,-0.5,1.0
Bryce Drew,PG,drewbr01,26.0,48.0,1305.0,7.9,0.45,0.321,0.058,1.1,5.4,3.1,24.0,1.3,0.2,16.9,14.4,-0.3,-0.1,-0.4,-0.015,-3.0,-3.8,-6.8,-1.6
Bryon Russell,SF,russebr01,30.0,78.0,2473.0,14.1,0.565,0.329,0.407,4.8,11.6,8.3,10.4,2.1,0.7,12.0,17.5,4.5,2.3,6.8,0.133,2.4,0.4,2.8,3.0
Cal Bowdler,SF,bowdlca01,23.0,44.0,375.0,15.8,0.532,0.044,0.351,8.9,14.1,11.4,1.8,1.4,4.0,7.7,17.0,0.7,0.4,1.0,0.134,-2.0,-0.8,-2.8,-0.1
Calbert Cheaney,SG,cheanca01,29.0,9.0,153.0,4.1,0.34,0.0,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.8,0.1,-5.7,-0.1
Calvin Booth,C,boothca01,24.0,36.6666666667,622.0,16.5666666667,0.520666666667,0.0,0.323666666667,9.46666666667,20.4666666667,14.9333333333,7.9,1.7,8.3,15.4666666667,16.6,0.4,0.966666666667,1.4,0.118666666667,-2.13333333333,4.13333333333,2.03333333333,0.533333333333
Carlos Rogers,C,rogerca01,29.0,39.0,544.0,18.1,0.674,0.009,0.473,10.5,18.9,14.8,2.7,1.0,2.3,11.3,12.7,1.5,0.5,2.0,0.18,0.5,-0.6,-0.2,0.3
Cedric Ceballos,SF,cebalce01,31.0,26.6666666667,372.666666667,14.9333333333,0.520666666667,0.363666666667,0.179333333333,6.56666666667,14.5,10.5,7.0,1.56666666667,1.0,11.3,23.2,0.366666666667,0.533333333333,0.9,0.108,-0.533333333333,-1.56666666667,-2.1,0.0
Cedric Henderson,SF,hendece02,25.0,55.0,961.0,6.2,0.416,0.031,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.7,-0.037,-4.8,-0.4,-5.2,-0.8
Charles Oakley,PF,oaklech01,37.0,78.0,2767.0,11.6,0.439,0.062,0.193,5.6,25.0,15.1,14.6,1.4,1.2,14.0,16.0,0.2,3.5,3.7,0.065,-2.1,2.2,0.0,1.4
Charlie Ward,PG,wardch01,30.0,61.0,1492.0,14.5,0.536,0.469,0.188,2.7,10.0,6.4,31.1,2.6,0.5,21.7,16.9,1.5,2.4,3.9,0.127,1.1,0.7,1.9,1.4
Chauncey Billups,SG,billuch01,24.0,77.0,1790.0,14.1,0.538,0.33,0.291,2.0,8.1,5.0,22.2,1.5,0.4,14.4,19.5,2.7,0.9,3.7,0.098,1.0,-2.4,-1.4,0.3
Cherokee Parks,C,parksch02,28.0,43.3333333333,702.666666667,12.7,0.514666666667,0.0156666666667,0.240666666667,8.03333333333,17.2,12.6333333333,7.06666666667,1.4,2.93333333333,13.8,14.4,0.6,0.666666666667,1.26666666667,0.0816666666667,-2.06666666667,0.866666666667,-1.2,0.133333333333
Chris Carr,SG,carrch01,26.0,35.0,309.0,16.3,0.611,0.33,0.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,0.142,0.2,-4.4,-4.2,-0.2
Chris Childs,PG,childch01,33.0,51.3333333333,1239.33333333,8.96666666667,0.490666666667,0.325333333333,0.213333333333,1.6,11.2,6.46666666667,30.1,1.8,0.666666666667,30.2,13.6,-0.133333333333,1.53333333333,1.46666666667,0.0493333333333,-2.56666666667,0.133333333333,-2.46666666667,-0.0666666666667
Chris Crawford,PF,crawfch01,25.0,47.0,901.0,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,0.1,0.5,0.6,0.031,-3.1,-0.9,-4.0,-0.5
Chris Dudley,C,dudlech02,35.0,53.0,613.0,7.2,0.405,0.0,0.493,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,-0.2,1.2,1.0,0.079,-5.3,3.1,-2.2,0.0
Chris Garner,PG,garnech01,25.0,8.0,149.0,1.0,0.24,0.189,0.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,-0.4,0.0,-0.4,-0.123,-7.9,-1.3,-9.1,-0.3
Chris Gatling,PF,gatlich01,33.0,74.0,1670.0,15.6,0.505,0.126,0.311,6.9,20.2,13.6,6.9,1.6,1.2,12.5,25.8,0.8,1.6,2.4,0.068,-1.4,-1.9,-3.3,-0.5
Chris Herren,PG,herrech01,25.0,25.0,408.0,6.1,0.41,0.573,0.125,1.1,5.1,3.0,21.9,1.8,0.0,16.5,13.5,-0.2,0.2,0.0,0.001,-3.4,-3.3,-6.7,-0.5
Chris Mihm,C,mihmch01,21.0,59.0,1166.0,12.6,0.5,0.003,0.322,10.6,17.3,13.9,2.4,0.9,3.3,15.2,20.4,0.3,1.0,1.3,0.053,-3.4,-1.5,-5.0,-0.9
Chris Mills,SF,millsch01,31.0,15.0,493.0,9.6,0.435,0.131,0.188,4.8,16.2,10.0,6.1,0.9,0.7,8.8,19.4,0.0,0.1,0.1,0.007,-3.5,-2.4,-5.9,-0.5
Chris Mullin*,SF,mullich01,37.0,20.0,374.0,10.0,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.3,0.034,-2.2,-0.8,-3.0,-0.1
Chris Porter,SF,portech01,22.0,51.0,1147.0,11.1,0.434,0.011,0.317,7.6,10.1,8.7,9.0,2.0,0.4,10.4,20.8,-0.1,0.3,0.2,0.008,-2.8,-1.8,-4.6,-0.8
Chris Webber,PF,webbech01,27.0,70.0,2836.0,24.7,0.516,0.017,0.282,7.0,22.1,14.8,20.6,1.7,2.8,9.6,31.6,5.8,5.2,11.0,0.186,2.6,2.4,4.9,4.9
Chris Whitney,PG,whitnch01,29.0,59.0,1532.0,13.2,0.537,0.528,0.24,0.9,7.3,4.0,26.9,1.9,0.1,16.5,18.1,2.1,0.2,2.3,0.072,1.8,-3.3,-1.5,0.2
Christian Laettner,C,laettch01,31.0,53.0,930.0,16.7,0.554,0.009,0.254,9.2,16.0,12.7,12.0,2.2,2.1,16.3,21.0,1.3,1.3,2.6,0.134,0.0,1.2,1.2,0.8
Christian Laettner,C-PF,laettch01,31.0,78.0,1663.0,17.0,0.568,0.024,0.37,8.1,16.9,12.5,12.7,2.2,2.0,17.6,21.1,2.5,1.8,4.3,0.124,0.2,1.0,1.2,1.4
Christian Laettner,PF,laettch01,31.0,25.0,733.0,17.6,0.586,0.044,0.535,6.7,17.9,12.2,13.7,2.2,1.9,19.2,21.2,1.2,0.5,1.7,0.112,0.6,0.7,1.3,0.6
Chucky Atkins,PG,atkinch01,26.0,81.0,2363.0,12.2,0.481,0.356,0.137,1.2,6.7,3.9,24.3,1.4,0.1,12.9,21.2,1.2,1.6,2.8,0.057,0.4,-2.2,-1.8,0.1
Chucky Brown,SF,brownch01,32.0,17.3333333333,226.0,10.6,0.470666666667,0.0483333333333,0.392666666667,2.93333333333,17.5333333333,9.93333333333,6.63333333333,1.56666666667,1.4,7.0,15.4,0.0666666666667,0.166666666667,0.266666666667,0.0613333333333,-3.73333333333,-1.03333333333,-4.76666666667,-0.166666666667
Clarence Weatherspoon,PF,weathcl01,30.0,82.0,2774.0,17.4,0.563,0.0,0.421,9.3,23.9,16.6,6.2,1.6,2.8,12.0,15.2,5.2,3.4,8.6,0.148,0.2,1.8,2.0,2.8
Clifford Robinson,PF,robincl02,34.0,82.0,2751.0,14.8,0.501,0.21,0.301,4.2,9.6,6.9,15.4,1.6,2.2,12.2,24.8,1.6,3.9,5.4,0.095,0.2,0.6,0.8,1.9
Corey Benjamin,PG,benjaco01,22.0,65.0,857.0,8.8,0.453,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.5,-0.028,-3.1,-2.6,-5.7,-0.8
Corey Maggette,SF,maggeco01,21.0,69.0,1359.0,18.2,0.562,0.115,0.591,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,2.7,1.1,3.9,0.137,0.9,-1.4,-0.5,0.5
Corie Blount,PF,blounco01,32.0,45.3333333333,870.0,10.6333333333,0.481666666667,0.0196666666667,0.292,13.2,18.5333333333,15.7,6.33333333333,1.63333333333,1.13333333333,19.9333333333,12.2666666667,0.333333333333,0.8,1.16666666667,0.0673333333333,-2.7,0.9,-1.83333333333,0.1
Corliss Williamson,SF,willico02,27.0,46.0,1124.0,15.2,0.533333333333,0.003,0.366,7.03333333333,14.0666666667,10.4333333333,6.5,1.53333333333,0.866666666667,12.7333333333,22.5,1.06666666667,1.1,2.13333333333,0.0936666666667,-1.1,-1.06666666667,-2.2,-0.1
Cory Alexander,PG,alexaco01,27.0,26.0,227.0,6.3,0.407,0.286,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-5.9,-0.1,-6.1,-0.2
Courtney Alexander,PG,alexaco02,23.0,43.3333333333,921.333333333,10.8666666667,0.469,0.0756666666667,0.260333333333,3.73333333333,8.63333333333,6.16666666667,7.83333333333,1.7,0.333333333333,10.3333333333,22.8666666667,0.233333333333,0.333333333333,0.533333333333,0.0206666666667,-2.3,-2.4,-4.73333333333,-0.533333333333
Cuttino Mobley,SG,moblecu01,25.0,79.0,3002.0,17.7,0.541,0.208,0.39,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,6.2,2.0,8.2,0.13,1.9,-1.1,0.7,2.1
Dale Davis,C,davisda01,31.0,81.0,2162.0,15.1,0.524,0.008,0.312,13.3,19.9,16.7,7.4,1.1,2.6,10.8,13.4,3.8,2.8,6.6,0.147,0.2,1.5,1.7,2.0
Dalibor Bagaric,C,bagarda01,20.0,35.0,259.0,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.7,-0.121,-9.3,0.6,-8.7,-0.4
Damon Jones,PG,jonesda01,24.0,71.0,1415.0,13.0,0.525,0.555,0.125,1.3,8.7,5.0,26.2,1.3,0.0,14.8,16.6,1.4,0.4,1.8,0.062,0.5,-2.8,-2.3,-0.1
Damon Stoudamire,PG,stoudda01,27.0,82.0,2655.0,16.3,0.519,0.234,0.221,3.2,10.2,6.8,29.1,2.1,0.2,15.7,21.3,4.1,2.5,6.7,0.121,1.8,-0.7,1.1,2.1
Dan Langhi,SF,langhda01,23.0,33.0,241.0,9.4,0.403,0.01,0.293,6.4,13.1,9.8,2.8,1.5,0.3,6.7,22.9,-0.2,0.2,-0.1,-0.014,-6.0,-3.8,-9.8,-0.5
Dan Majerle,SG,majerda01,35.0,53.0,1306.0,9.4,0.48,0.699,0.17,1.8,13.3,7.6,11.0,2.2,0.9,11.2,11.6,0.5,2.1,2.6,0.097,-1.3,2.0,0.8,0.9
Dan McClintock,C,mcclida01,23.0,6.0,58.0,9.9,0.446,0.0,0.278,18.5,13.3,15.9,2.9,0.0,2.4,12.9,17.8,0.0,0.0,0.0,0.007,-3.4,-3.2,-6.6,-0.1
Dana Barros,PG,barroda01,33.0,60.0,1079.0,14.3,0.534,0.255,0.194,0.6,8.9,4.7,18.0,1.4,0.1,11.8,20.4,1.4,0.8,2.3,0.101,0.0,-2.1,-2.1,0.0
Daniel Santiago,C,santida01,24.0,54.0,581.0,7.9,0.528,0.0,0.455,6.7,13.3,9.9,3.0,1.5,2.6,22.6,16.0,-0.3,0.9,0.6,0.052,-5.5,0.9,-4.6,-0.4
Danny Ferry,SF,ferryda01,34.0,80.0,1688.0,10.1,0.577,0.416,0.08,3.9,10.7,7.5,6.8,0.9,0.9,11.4,12.2,2.1,2.0,4.1,0.117,0.4,0.7,1.1,1.3
Danny Fortson,PF,fortsda01,24.0,6.0,203.0,24.4,0.678,0.0,1.08,14.0,39.3,25.6,4.1,0.5,0.0,11.9,17.4,0.9,0.2,1.1,0.258,0.5,-3.4,-2.9,0.0
Danny Manning,PF,mannida01,34.0,82.0,1305.0,14.3,0.537,0.056,0.28,6.4,13.8,10.2,12.6,1.9,1.8,14.6,23.2,1.2,1.4,2.6,0.097,-0.4,-0.1,-0.5,0.5
Darius Miles,SF,milesda01,19.0,81.0,2133.0,14.7,0.518,0.03,0.378,7.0,18.3,12.8,8.1,1.3,4.1,16.7,19.1,0.5,2.6,3.0,0.068,-2.1,2.0,-0.1,1.0
Darrell Armstrong,PG,armstda01,32.0,75.0,2767.0,18.6,0.535,0.402,0.249,3.7,10.2,6.9,31.3,2.5,0.3,15.2,21.0,5.8,2.9,8.7,0.151,4.0,-0.5,3.5,3.8
Darrick Martin,PG,martida01,29.0,31.0,176.0,17.0,0.563,0.355,0.461,1.3,8.3,4.9,12.9,2.0,0.0,9.9,25.4,0.5,0.2,0.7,0.182,1.3,-3.3,-2.0,0.0
Darvin Ham,SF,hamda01,27.0,29.0,540.0,10.1,0.537,0.038,0.613,11.8,13.6,12.7,6.5,1.6,2.9,24.5,11.3,0.4,0.5,0.9,0.079,-1.6,1.6,-0.1,0.3
David Benoit,SF,benoida01,32.0,49.0,446.0,11.1,0.542,0.088,0.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.7,0.08,-2.0,-1.7,-3.7,-0.2
David Robinson*,C,robinda01,35.0,80.0,2371.0,23.7,0.559,0.001,0.571,10.4,22.0,16.5,8.8,1.8,5.8,10.6,22.8,6.4,5.7,12.1,0.246,1.4,4.1,5.5,4.5
David Vanterpool,PG,vanteda01,27.0,22.0,411.0,10.9,0.462,0.055,0.455,4.2,6.4,5.3,26.4,2.9,0.5,21.9,18.3,-0.2,0.2,0.0,0.0,-2.2,-1.4,-3.6,-0.2
David Wesley,SG,wesleda01,30.0,82.0,3106.0,15.3,0.509,0.208,0.274,2.4,5.9,4.1,21.7,2.2,0.4,11.0,23.1,4.2,3.4,7.6,0.117,1.4,-1.1,0.3,1.8
David Wingate,SG,wingada01,37.0,1.0,9.0,35.8,1.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,0.1,0.0,0.1,0.448,9.9,-15.1,-5.2,0.0
DeShawn Stevenson,SG,stevede01,19.0,40.0,293.0,4.3,0.413,0.132,0.418,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,-0.6,0.2,-0.4,-0.071,-6.1,-1.7,-7.8,-0.4
Dean Garrett,C,garrede01,34.0,70.0,831.0,12.5,0.511,0.0,0.25,8.8,21.1,14.9,4.1,1.6,4.2,12.6,10.8,0.7,1.2,1.9,0.109,-3.1,1.8,-1.3,0.2
Dee Brown,PG,brownde01,32.0,7.0,155.0,9.0,0.519,0.727,0.114,0.0,8.1,3.9,11.9,1.3,0.0,13.2,15.2,0.1,0.1,0.2,0.059,-0.8,-2.7,-3.5,-0.1
Dell Curry,SG,curryde01,36.0,71.0,956.0,14.4,0.53,0.38,0.134,1.8,8.3,5.0,13.2,1.5,0.6,8.8,20.7,1.5,0.5,2.0,0.101,1.1,-2.7,-1.6,0.1
