Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Andre Brown,PF,brownan01,26.0,33.0,286.0,13.5,0.502,0.0,0.628,14.4,21.8,18.0,4.4,1.2,1.0,12.3,17.7,0.2,0.2,0.4,0.068,-3.1,-2.0,-5.1,-0.2
Andre Iguodala,SF,iguodan01,24.0,82.0,3242.0,19.0,0.543,0.24,0.396,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,5.3,4.4,9.6,0.143,2.9,1.5,4.3,5.2
Andre Miller,PG,millean02,31.0,82.0,3016.0,18.4,0.537,0.029,0.288,3.7,9.1,6.4,32.0,1.8,0.2,13.7,22.6,5.7,2.6,8.3,0.131,2.3,-0.6,1.7,2.9
Andre Owens,PG,owensan01,27.0,31.0,392.0,10.0,0.504,0.374,0.318,3.5,9.6,6.5,17.6,1.6,0.6,16.4,16.1,0.1,0.3,0.4,0.053,-2.3,-1.1,-3.4,-0.1
Andrea Bargnani,PF,bargnan01,22.0,78.0,1861.0,10.6,0.495,0.36,0.233,3.2,15.2,9.2,7.4,0.7,1.6,9.9,22.5,-0.3,1.6,1.4,0.036,-1.9,-1.2,-3.0,-0.5
Andrei Kirilenko,SF,kirilan01,26.0,72.0,2217.0,17.2,0.603,0.213,0.472,6.7,11.9,9.3,18.2,2.0,4.0,17.6,16.1,4.3,2.8,7.1,0.154,2.4,3.0,5.4,4.1
Andres Nocioni,SF,nocioan01,28.0,82.0,2021.0,13.6,0.549,0.395,0.277,2.6,17.0,9.5,8.3,0.6,1.7,11.9,24.5,1.5,1.8,3.3,0.077,-0.3,-2.1,-2.4,-0.2
Andrew Bogut,C,bogutan01,23.0,78.0,2720.0,17.5,0.532,0.008,0.354,10.2,23.4,16.5,12.4,1.2,3.9,14.1,20.2,2.6,2.3,4.8,0.085,-0.5,1.7,1.2,2.2
Andrew Bynum,C,bynuman01,20.0,35.0,1008.0,22.6,0.659,0.0,0.397,12.1,26.6,19.6,9.6,0.6,5.1,13.0,17.5,3.0,1.8,4.8,0.23,1.7,2.7,4.5,1.6
Andris Biedrins,C,biedran01,21.0,76.0,2078.0,19.2,0.637,0.0,0.344,12.7,26.2,19.1,5.2,1.3,3.3,12.0,14.4,5.4,2.6,8.0,0.185,0.6,1.2,1.8,2.0
Anfernee Hardaway,SF,hardaan01,36.0,16.0,325.0,9.0,0.469,0.317,0.15,1.1,12.0,6.5,16.8,3.1,0.2,16.9,11.2,-0.1,0.3,0.2,0.036,-3.5,0.8,-2.7,-0.1
Antawn Jamison,PF,jamisan01,31.0,79.0,3061.0,20.3,0.525,0.25,0.309,8.0,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6.0,3.2,9.2,0.144,1.8,-1.4,0.3,1.8
Anthony Carter,PG,cartean01,32.0,70.0,1960.0,12.8,0.531,0.271,0.179,1.5,9.4,5.5,27.4,2.6,1.0,19.5,13.8,1.6,2.2,3.8,0.092,-0.7,0.1,-0.6,0.7
Anthony Johnson,PG,johnsan02,33.0,46.0,1020.66666667,10.7,0.526666666667,0.279666666667,0.122,1.66666666667,8.9,5.3,25.3666666667,1.66666666667,0.366666666667,20.0666666667,13.5666666667,0.733333333333,0.566666666667,1.33333333333,0.0526666666667,-1.56666666667,-1.86666666667,-3.43333333333,-0.266666666667
Anthony Parker,SG,parkean01,32.0,82.0,2634.0,14.4,0.58,0.367,0.151,2.2,12.9,7.5,10.8,1.6,0.5,9.0,17.4,3.8,2.5,6.2,0.113,1.8,0.4,2.2,2.8
Antoine Walker,PF,walkean02,31.0,46.0,892.0,11.4,0.455,0.501,0.176,7.1,15.0,10.9,8.0,1.9,0.7,10.2,22.8,-0.5,0.5,0.1,0.004,-0.8,-2.1,-2.9,-0.2
Antoine Wright,SG,wrighan01,23.0,37.3333333333,821.333333333,8.56666666667,0.510333333333,0.3,0.206666666667,3.66666666667,10.2333333333,7.0,10.7666666667,1.03333333333,1.43333333333,14.2,15.1666666667,-0.0333333333333,0.533333333333,0.5,0.0366666666667,-2.4,-0.366666666667,-2.73333333333,-0.133333333333
Antonio Daniels,PG,daniean01,32.0,71.0,2161.0,13.7,0.549,0.166,0.49,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,0.099,0.0,-1.2,-1.2,0.4
Antonio McDyess,PF,mcdyean01,33.0,78.0,2285.0,14.1,0.511,0.003,0.26,10.6,24.3,17.4,6.2,1.5,1.8,10.1,15.3,2.4,4.3,6.7,0.141,-1.3,2.4,1.1,1.8
Arron Afflalo,SG,afflaar01,22.0,75.0,970.0,10.2,0.494,0.199,0.361,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,0.5,1.4,1.9,0.092,-2.3,0.6,-1.6,0.1
Austin Croshere,PF,croshau01,32.0,44.0,457.0,13.2,0.573,0.445,0.234,7.4,17.3,12.2,9.0,0.9,1.0,12.7,16.0,0.8,0.3,1.1,0.112,-0.1,-1.6,-1.7,0.0
Awvee Storey,SG,storeaw01,30.0,26.0,259.0,11.5,0.452,0.079,0.326,13.5,10.9,12.3,10.1,1.4,0.3,8.9,19.4,0.1,0.0,0.2,0.031,-1.4,-2.6,-4.0,-0.1
Baron Davis,PG,davisba01,28.0,82.0,3196.0,19.8,0.523,0.344,0.278,3.1,10.1,6.4,29.7,2.9,1.0,11.9,25.6,5.9,2.8,8.7,0.131,3.7,-0.1,3.6,4.5
Ben Gordon,SG,gordobe01,24.0,72.0,2291.0,16.4,0.558,0.324,0.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,0.106,2.4,-2.5,-0.1,1.1
Ben Wallace,C,wallabe01,33.0,50.0,1627.0,11.8,0.391,0.015,0.461,11.7,19.1,15.3,8.2,2.2,3.8,13.1,10.2,0.0,2.5,2.4,0.072,-2.5,4.7,2.1,1.7
Ben Wallace,C-PF,wallabe01,33.0,72.0,2205.0,12.0,0.408,0.011,0.48,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10.0,0.1,3.5,3.6,0.078,-2.9,4.4,1.5,2.0
Ben Wallace,PF,wallabe01,33.0,22.0,578.0,12.4,0.463,0.0,0.543,11.3,21.2,16.1,3.3,1.8,5.0,15.2,9.3,0.2,1.0,1.2,0.097,-3.8,3.8,-0.1,0.3
Beno Udrih,PG,udrihbe01,25.0,65.0,2080.0,13.3,0.54,0.194,0.208,2.0,10.2,6.2,22.2,1.4,0.4,16.1,19.8,1.5,0.9,2.4,0.056,-0.2,-1.6,-1.7,0.1
Billy Thomas,SF,thomabi01,32.0,7.33333333333,28.0,-4.03333333333,0.359333333333,0.956666666667,0.261666666667,0.0,4.16666666667,2.03333333333,0.0,0.966666666667,0.0,18.8,24.7666666667,-0.133333333333,0.0,-0.1,-0.222,-8.73333333333,-6.66666666667,-15.3666666667,-0.0666666666667
Blake Ahearn,PG,ahearbl01,23.0,12.0,177.0,9.0,0.495,0.596,0.544,0.7,12.4,6.4,17.2,1.8,0.0,18.5,23.2,-0.1,0.1,0.0,-0.006,-2.8,-2.8,-5.6,-0.2
Bo Outlaw,PF,outlabo01,36.0,2.0,7.0,8.6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.2,0.0,0.0,0.0,-0.071,-6.3,-5.3,-11.6,0.0
Bobby Jackson,PG,jacksbo01,34.0,26.0,498.0,14.6,0.509,0.39,0.152,2.3,13.6,8.0,21.7,1.4,0.3,11.1,23.1,0.4,0.8,1.2,0.114,0.2,-0.5,-0.3,0.2
Bobby Jackson,SG,jacksbo01,34.0,46.0,891.0,12.9,0.512,0.486,0.166,2.9,11.7,7.2,12.8,1.9,0.3,8.9,18.2,0.9,1.0,1.9,0.1,0.4,-0.3,0.1,0.5
Bobby Jackson,SG-PG,jacksbo01,34.0,72.0,1389.0,13.5,0.51,0.447,0.16,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20.0,1.3,1.7,3.0,0.105,0.3,-0.4,-0.1,0.7
Bobby Jones,C,jonesbo02,24.0,25.0,222.0,8.5,0.55,0.359,0.438,5.5,12.9,9.3,6.9,1.1,0.3,15.5,17.3,0.1,0.2,0.3,0.071,-2.2,-2.2,-4.4,-0.1
Bobby Jones,C-SF,jonesbo02,24.0,47.0,531.0,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-1.7,-1.5,-3.1,-0.2
Bobby Jones,SF,jonesbo02,24.0,5.5,77.25,8.15,0.47025,0.3325,0.171,3.675,12.875,8.325,6.275,3.45,0.275,16.675,16.725,0.05,0.05,0.1,0.02475,-4.5,0.45,-4.075,0.0
Bobby Simmons,SF,simmobo01,27.0,70.0,1521.0,10.3,0.504,0.345,0.141,5.0,12.8,8.7,8.4,1.7,0.3,12.9,17.9,0.2,0.5,0.7,0.022,-1.5,-1.9,-3.4,-0.5
Bonzi Wells,SG,wellsbo01,31.0,48.6666666667,1041.33333333,14.5333333333,0.503333333333,0.0853333333333,0.386333333333,6.03333333333,17.0,11.5,9.4,2.63333333333,1.5,13.2666666667,22.5333333333,-0.0333333333333,2.03333333333,1.96666666667,0.092,-2.73333333333,1.66666666667,-1.03333333333,0.266666666667
Boris Diaw,PF,diawbo01,25.0,82.0,2308.0,12.0,0.516,0.063,0.2,5.2,12.7,9.3,19.0,1.3,1.1,18.1,16.6,1.1,1.9,3.0,0.063,-1.3,0.9,-0.4,1.0
Bostjan Nachbar,PF,nachbbo01,27.0,75.0,1660.0,12.4,0.531,0.43,0.322,3.9,14.3,9.1,9.3,1.4,1.0,10.9,21.5,1.0,1.2,2.2,0.064,-0.7,-1.7,-2.4,-0.2
Brad Miller,C,millebr01,31.0,72.0,2513.0,16.8,0.558,0.124,0.424,8.0,23.7,16.0,16.6,1.4,2.3,16.0,18.3,3.8,2.7,6.5,0.125,0.7,1.9,2.6,2.9
Brandan Wright,PF,wrighbr03,20.0,38.0,376.0,17.2,0.583,0.0,0.357,10.4,18.1,14.1,3.4,0.8,4.3,9.1,16.0,0.8,0.3,1.1,0.142,-1.8,-0.6,-2.4,0.0
Brandon Bass,C,bassbr01,22.0,79.0,1557.0,15.9,0.564,0.008,0.4,9.2,16.3,12.9,6.1,0.8,2.3,12.4,19.8,2.4,1.9,4.3,0.132,-1.0,0.0,-1.0,0.4
Brandon Roy,SG,roybr01,23.0,74.0,2792.0,19.4,0.531,0.184,0.319,3.4,11.2,7.3,28.2,1.5,0.4,9.3,24.9,5.9,2.1,8.0,0.138,3.6,-0.2,3.5,3.9
Brendan Haywood,C,haywobr01,28.0,80.0,2228.0,18.3,0.582,0.0,0.491,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,4.9,1.9,6.8,0.146,0.5,0.9,1.4,1.9
Brent Barry,SF,barrybr01,36.0,31.0,554.0,16.7,0.655,0.7,0.125,2.6,9.0,5.9,16.1,1.7,0.4,9.6,16.1,1.5,0.8,2.3,0.203,3.7,-0.1,3.6,0.8
Brevin Knight,PG,knighbr01,32.0,74.0,1674.0,11.4,0.453,0.018,0.208,1.0,8.8,4.9,31.1,3.1,0.5,16.0,12.2,0.5,1.6,2.1,0.06,-3.0,-0.1,-3.0,-0.4
Brian Cardinal,PF,cardibr01,30.0,37.0,440.0,7.3,0.461,0.643,0.151,6.6,18.0,12.2,7.4,1.1,0.3,14.6,15.9,-0.2,0.2,0.0,0.003,-2.4,-1.8,-4.3,-0.3
Brian Cook,PF,cookbr01,27.0,34.0,419.333333333,6.43333333333,0.435,0.486666666667,0.12,5.7,12.7,9.36666666667,6.43333333333,1.16666666667,1.0,14.1333333333,19.4666666667,-0.266666666667,0.5,0.266666666667,-0.00466666666667,-3.66666666667,-1.36666666667,-5.03333333333,-0.2
Brian Scalabrine,PF,scalabr01,29.0,48.0,512.0,5.1,0.428,0.489,0.213,5.4,12.5,9.2,11.2,0.9,1.3,20.2,11.7,-0.3,0.9,0.6,0.057,-3.8,1.4,-2.4,-0.1
Brian Skinner,C,skinnbr01,31.0,66.0,844.0,11.4,0.485,0.015,0.318,9.2,21.7,15.9,2.4,1.2,6.0,14.7,14.0,-0.2,1.4,1.2,0.069,-4.8,2.1,-2.6,-0.1
Bruce Bowen,SF,bowenbr01,36.0,81.0,2448.0,7.0,0.527,0.502,0.161,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,0.9,3.4,4.4,0.085,-1.6,2.1,0.4,1.5
C.J. Miles,SG,milescj01,20.0,60.0,689.0,14.2,0.574,0.326,0.22,2.9,10.9,6.9,11.5,2.4,0.9,9.4,18.6,1.1,0.8,1.9,0.134,1.1,-0.7,0.4,0.4
C.J. Watson,PG,watsocj01,23.0,32.0,368.0,11.0,0.519,0.257,0.287,3.6,5.8,4.7,12.8,2.0,0.0,13.7,15.1,0.3,0.1,0.4,0.056,-1.8,-1.9,-3.6,-0.2
Calvin Booth,C,boothca01,31.0,31.0,204.0,7.1,0.382,0.0,0.37,3.5,18.8,11.1,5.4,1.6,7.0,11.3,7.8,-0.1,0.4,0.3,0.065,-6.0,4.9,-1.2,0.0
Carl Landry,PF,landrca01,24.0,42.0,711.0,21.4,0.641,0.005,0.498,15.5,17.3,16.4,5.2,1.3,0.7,8.9,18.8,2.5,1.2,3.7,0.251,2.1,-0.3,1.8,0.7
Carlos Arroyo,PG,arroyca01,28.0,62.0,1269.0,12.8,0.547,0.241,0.293,0.9,9.0,5.1,26.6,1.1,0.1,16.4,17.0,1.7,1.1,2.8,0.107,-0.8,-1.4,-2.2,-0.1
Carlos Boozer,PF,boozeca01,26.0,81.0,2827.0,21.9,0.581,0.001,0.303,8.6,27.7,18.2,14.2,1.8,1.2,12.5,26.6,5.9,4.3,10.2,0.173,1.9,1.3,3.2,3.7
Carlos Delfino,SG,delfica01,25.0,82.0,1928.0,13.6,0.527,0.497,0.247,4.0,18.1,11.0,11.3,1.9,0.5,9.7,19.0,1.7,2.3,4.0,0.1,0.9,0.4,1.3,1.6
Carmelo Anthony,SF,anthoca01,23.0,77.0,2806.0,21.1,0.568,0.111,0.398,7.0,14.9,11.0,16.1,1.7,1.0,12.7,30.2,5.2,3.0,8.2,0.14,2.2,-0.6,1.6,2.6
Caron Butler,SF,butleca01,27.0,58.0,2314.0,20.7,0.558,0.196,0.278,4.6,15.4,9.8,21.9,3.0,0.7,12.4,24.0,4.8,2.4,7.2,0.15,3.7,1.0,4.7,3.9
Casey Jacobsen,SG,jacobca01,26.0,53.0,547.0,4.5,0.437,0.626,0.148,2.4,11.0,6.7,5.2,0.5,0.1,11.6,11.3,-0.3,0.0,-0.3,-0.023,-3.8,-2.2,-6.1,-0.6
Cedric Simmons,PF,simmoce01,22.0,9.33333333333,58.0,-2.1,0.217333333333,0.0,0.765666666667,7.13333333333,15.2666666667,11.1,0.0,0.933333333333,3.43333333333,24.2,15.6333333333,-0.266666666667,0.0666666666667,-0.133333333333,-0.188666666667,-13.6333333333,-1.93333333333,-15.5333333333,-0.133333333333
Channing Frye,C,fryech01,24.0,78.0,1342.0,14.8,0.529,0.022,0.241,9.4,21.6,15.5,7.4,1.2,1.6,9.9,19.6,1.6,1.6,3.2,0.114,-1.6,0.2,-1.4,0.2
Charlie Bell,SG,bellch01,28.0,68.0,1628.0,10.9,0.49,0.447,0.179,2.1,10.3,6.0,19.9,1.7,0.1,12.7,16.6,1.0,0.3,1.3,0.038,-0.5,-2.2,-2.7,-0.3
Charlie Villanueva,PF,villach01,23.0,76.0,1829.0,14.9,0.502,0.227,0.193,8.9,21.5,15.0,7.5,0.9,1.5,10.8,24.4,0.9,0.9,1.7,0.045,-1.4,-2.6,-4.0,-0.9
Chauncey Billups,PG,billuch01,31.0,78.0,2522.0,23.6,0.619,0.39,0.498,2.0,8.1,5.0,34.7,2.2,0.5,13.0,23.0,10.2,3.4,13.5,0.257,6.8,-0.7,6.1,5.2
Cheikh Samb,C,sambch01,23.0,4.0,31.0,12.0,0.717,0.0,0.5,11.5,15.5,13.5,0.0,1.8,5.1,17.0,8.9,0.1,0.1,0.1,0.178,-2.1,0.9,-1.2,0.0
Chris Andersen,C,anderch01,29.0,5.0,34.0,6.1,0.342,0.0,0.571,6.7,24.6,15.5,0.0,0.0,9.2,10.2,13.3,-0.1,0.1,0.0,0.012,-10.4,0.8,-9.6,-0.1
Chris Bosh,C,boshch01,23.0,67.0,2425.0,23.8,0.588,0.024,0.544,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,7.0,3.1,10.1,0.2,2.7,1.0,3.7,3.5
Chris Duhon,PG,duhonch01,25.0,66.0,1490.0,11.1,0.508,0.451,0.233,1.4,7.6,4.4,26.5,1.7,0.1,15.8,13.4,1.3,1.0,2.3,0.075,-0.9,-1.9,-2.9,-0.3
Chris Kaman,C,kamanch01,25.0,56.0,2083.0,17.5,0.538,0.006,0.379,9.5,30.0,19.7,9.3,0.8,5.6,16.7,21.7,0.4,3.2,3.6,0.083,-2.9,3.2,0.4,1.2
Chris Mihm,C,mihmch01,28.0,23.0,278.0,7.7,0.384,0.0,0.284,11.7,18.8,15.4,6.6,0.7,3.6,13.7,19.6,-0.4,0.4,0.0,-0.004,-6.5,0.1,-6.4,-0.3
Chris Paul,PG,paulch01,22.0,80.0,3006.0,28.3,0.576,0.193,0.302,2.4,10.3,6.2,52.2,3.9,0.1,12.1,25.7,13.2,4.6,17.8,0.284,8.3,0.9,9.2,8.5
Chris Quinn,PG,quinnch01,24.0,60.0,1340.0,13.8,0.559,0.426,0.263,1.0,9.7,5.3,22.5,1.8,0.2,11.7,16.6,1.9,0.7,2.6,0.092,0.3,-1.9,-1.6,0.1
Chris Richard,C,richach01,23.0,52.0,556.0,7.9,0.496,0.0,0.31,10.5,17.9,14.1,4.6,0.9,1.7,19.5,10.0,0.1,0.3,0.4,0.037,-3.8,0.1,-3.7,-0.2
Chris Webber,PF,webbech01,34.0,9.0,126.0,10.7,0.482,0.0,0.387,1.6,26.5,13.6,19.3,1.5,3.5,23.3,15.8,-0.1,0.2,0.1,0.025,-5.8,2.3,-3.5,0.0
Chris Wilcox,PF,wilcoch01,25.0,62.0,1739.0,16.3,0.554,0.005,0.389,7.9,19.2,13.6,7.1,1.3,1.5,12.1,21.2,1.7,1.6,3.4,0.093,-0.9,0.0,-0.9,0.5
Chuck Hayes,PF,hayesch01,24.0,79.0,1575.0,11.2,0.512,0.014,0.109,9.6,20.8,15.3,8.4,2.9,2.0,21.1,8.5,0.8,3.7,4.4,0.136,-2.5,5.4,2.8,1.9
Chucky Atkins,SG,atkinch01,33.0,24.0,352.0,8.9,0.449,0.648,0.074,0.9,8.4,4.8,18.7,1.2,0.2,7.4,16.4,0.1,0.2,0.3,0.04,-1.1,-2.9,-4.0,-0.2
Coby Karl,SG,karlco01,24.0,17.0,71.0,15.8,0.493,0.5,0.385,4.9,16.5,10.9,18.3,2.8,2.0,14.1,22.0,0.0,0.1,0.2,0.106,-0.5,0.4,-0.1,0.0
Corey Brewer,SF,breweco01,21.0,79.0,1803.0,8.3,0.429,0.074,0.226,5.1,13.9,9.4,9.1,2.2,1.1,14.3,15.6,-1.4,1.2,-0.2,-0.005,-3.9,0.8,-3.2,-0.5
Corey Maggette,SF,maggeco01,28.0,70.0,2502.0,19.3,0.595,0.203,0.681,3.6,14.7,9.1,14.3,1.5,0.2,13.0,27.6,5.1,1.8,6.9,0.133,2.7,-1.3,1.4,2.1
Courtney Sims,C,simsco01,24.0,3.0,11.0,1.1,0.0,0.0,0.0,9.7,10.1,9.9,11.6,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.008,-5.8,0.1,-5.7,0.0
Craig Smith,PF,smithcr01,24.0,77.0,1547.0,16.7,0.59,0.017,0.379,8.9,17.8,13.2,6.6,1.2,0.9,12.6,20.6,2.7,0.9,3.5,0.109,-0.2,-1.6,-1.8,0.1
Cuttino Mobley,SG,moblecu01,32.0,77.0,2702.0,11.5,0.514,0.221,0.229,2.1,9.7,5.9,13.1,1.5,0.9,11.4,18.5,0.4,1.7,2.1,0.037,-1.3,-0.2,-1.5,0.4
D.J. Strawberry,SG,strawdj01,22.0,33.0,270.0,6.2,0.364,0.272,0.207,4.1,7.4,5.9,14.8,2.2,1.5,9.9,18.5,-0.4,0.2,-0.2,-0.031,-4.5,-0.6,-5.1,-0.2
Daequan Cook,SG,cookda02,20.0,59.0,1441.0,7.9,0.48,0.463,0.111,1.6,13.3,7.4,9.1,0.8,0.5,10.5,19.8,-1.0,0.6,-0.4,-0.013,-2.8,-2.3,-5.1,-1.1
Dahntay Jones,SG,jonesda02,27.0,25.0,206.0,13.5,0.537,0.113,0.962,4.1,15.7,10.0,8.9,2.0,2.3,11.7,18.5,0.2,0.2,0.4,0.096,-2.5,-0.5,-3.0,-0.1
Damien Wilkins,SF,wilkida02,28.0,76.0,1843.0,11.3,0.474,0.23,0.214,4.3,10.2,7.2,12.7,1.7,0.7,10.8,19.4,-0.1,1.2,1.0,0.027,-1.4,-0.4,-1.9,0.1
Damon Jones,SG,jonesda01,31.0,67.0,1336.0,11.3,0.582,0.76,0.077,0.4,5.9,3.1,15.1,0.8,0.1,8.8,14.0,2.4,0.7,3.0,0.108,0.9,-3.1,-2.2,-0.1
Damon Stoudamire,PG,stoudda01,34.0,40.0,691.333333333,8.43333333333,0.442,0.437333333333,0.097,2.13333333333,10.9,6.53333333333,24.1,1.46666666667,0.166666666667,18.3666666667,19.2666666667,-0.6,0.533333333333,-0.0666666666667,-0.0103333333333,-3.06666666667,-1.26666666667,-4.33333333333,-0.366666666667
Dan Dickau,PG,dickada01,29.0,67.0,1040.0,12.5,0.53,0.365,0.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,0.9,0.6,1.5,0.071,-0.6,-2.3,-2.9,-0.2
Dan Gadzuric,C,gadzuda01,29.0,51.0,534.0,10.7,0.443,0.006,0.409,14.2,17.7,15.9,3.2,2.0,3.5,15.8,18.2,-0.4,0.4,0.1,0.006,-4.9,-0.7,-5.6,-0.5
Daniel Gibson,PG,gibsoda01,21.0,58.0,1765.0,11.7,0.592,0.576,0.226,1.9,6.9,4.3,13.1,1.4,0.6,12.9,15.1,2.7,1.4,4.1,0.111,1.0,-1.1,0.0,0.9
Danny Granger,SF,grangda01,24.0,80.0,2876.0,16.7,0.571,0.351,0.314,3.4,15.2,9.2,9.6,1.6,2.2,11.1,23.2,4.1,3.2,7.3,0.122,1.3,0.2,1.4,2.5
Darius Songaila,C,songada01,29.0,80.0,1554.0,11.8,0.496,0.004,0.156,6.0,14.7,10.2,14.2,1.8,0.9,14.7,17.3,0.6,1.2,1.7,0.053,-2.2,0.0,-2.2,-0.1
