Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Ansu Sesay,SF,sesayan01,25.0,9.0,142.0,15.5,0.549,0.0,0.455,5.9,10.6,8.3,8.9,1.1,1.1,3.6,17.9,0.4,0.1,0.5,0.156,-0.1,-2.0,-2.1,0.0
Antawn Jamison,SF,jamisan01,25.0,82.0,3033.0,17.1,0.516,0.153,0.32,7.3,12.5,9.8,9.6,1.2,1.0,9.3,24.0,5.6,0.8,6.4,0.101,1.8,-2.0,-0.2,1.4
Anthony Carter,PG,cartean01,26.0,46.0,1050.0,8.9,0.359,0.073,0.138,2.1,10.8,6.5,33.0,2.6,0.2,20.7,15.8,-1.4,1.6,0.2,0.008,-4.6,0.7,-3.8,-0.5
Anthony Johnson,SG,johnsan02,27.0,34.0,366.0,11.8,0.465,0.133,0.278,3.0,5.9,4.4,19.7,4.4,0.2,16.5,14.8,0.0,0.7,0.7,0.092,-2.5,1.0,-1.4,0.1
Anthony Mason,PF,masonan01,35.0,82.0,3143.0,12.9,0.544,0.002,0.353,4.8,18.3,11.9,16.6,1.0,0.5,15.2,12.7,4.4,2.0,6.4,0.097,-0.5,0.8,0.3,1.8
Anthony Peeler,SG,peelean01,32.0,82.0,2060.0,12.2,0.519,0.414,0.085,2.1,9.4,5.8,13.0,1.6,0.4,9.7,17.3,2.4,1.3,3.8,0.087,0.9,-1.2,-0.3,0.9
Antoine Walker,PF,walkean02,25.0,81.0,3406.0,17.1,0.49,0.382,0.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,1.5,5.2,6.7,0.094,1.8,1.2,3.0,4.3
Antonio Daniels,SG,daniean01,26.0,82.0,2175.0,13.4,0.534,0.32,0.343,1.3,7.8,4.7,17.2,1.2,0.4,9.0,16.6,3.7,2.3,5.9,0.131,0.8,-0.7,0.2,1.2
Antonio Davis,PF,davisan01,33.0,77.0,2978.0,14.8,0.497,0.001,0.372,9.5,19.4,14.3,8.7,1.0,2.1,12.4,19.6,3.0,3.6,6.5,0.105,-1.2,1.1,-0.1,1.4
Antonio Harvey,PF,harvean01,31.0,5.0,47.0,7.8,0.349,0.0,0.167,12.8,9.9,11.3,15.1,1.1,4.8,18.9,15.7,0.0,0.0,0.0,-0.007,-4.5,1.5,-3.0,0.0
Antonio McDyess,PF,mcdyean01,27.0,10.0,236.0,21.0,0.631,0.0,0.44,8.3,18.8,13.3,13.8,2.3,2.5,18.3,20.8,0.5,0.2,0.8,0.155,0.8,1.2,2.1,0.2
Antonis Fotsis,PF,fotsian01,20.0,28.0,320.0,11.3,0.479,0.221,0.192,8.7,12.9,10.8,5.3,1.5,2.4,15.7,19.0,-0.1,0.2,0.1,0.017,-3.9,-1.0,-4.9,-0.2
Art Long,PF,longar01,29.0,63.0,989.0,10.7,0.506,0.0,0.348,13.0,16.9,15.0,6.2,1.2,2.1,18.3,16.2,0.4,0.9,1.4,0.066,-2.5,-0.1,-2.6,-0.1
Austin Croshere,PF,croshau01,26.0,76.0,1286.0,14.3,0.518,0.324,0.254,6.7,18.8,12.9,10.1,1.1,1.6,11.9,19.9,1.2,1.4,2.6,0.098,-0.6,-0.5,-1.1,0.3
Avery Johnson,PG,johnsav01,36.0,45.3333333333,901.333333333,15.2333333333,0.515666666667,0.00833333333333,0.368333333333,0.8,4.46666666667,2.56666666667,33.5333333333,1.6,0.5,13.2666666667,19.3,1.86666666667,0.1,1.96666666667,0.088,-0.833333333333,-4.3,-5.16666666667,-0.466666666667
Baron Davis,PG,davisba01,22.0,82.0,3318.0,18.2,0.498,0.356,0.252,3.2,8.8,6.0,37.3,2.8,1.0,14.2,23.9,4.4,3.8,8.2,0.118,4.1,0.1,4.2,5.2
Ben Wallace,C,wallabe01,27.0,80.0,2921.0,18.6,0.522,0.006,0.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,4.3,7.2,11.6,0.19,-0.6,6.5,5.9,5.9
Bimbo Coles,PG,colesbi01,33.0,47.0,693.0,8.8,0.459,0.137,0.253,2.1,7.2,4.7,23.3,1.0,0.4,16.0,12.8,0.4,0.0,0.4,0.027,-2.8,-2.9,-5.7,-0.7
Bo Outlaw,PF,outlabo01,30.0,55.3333333333,1285.33333333,11.2666666667,0.559333333333,0.00466666666667,0.5,9.06666666667,11.9666666667,10.4666666667,7.96666666667,2.2,3.6,23.5666666667,10.5,0.733333333333,1.6,2.33333333333,0.0836666666667,-1.9,3.3,1.36666666667,1.2
Bob Sura,PG,surabo01,28.0,78.0,1780.0,17.1,0.53,0.225,0.556,5.2,10.3,7.7,25.0,2.5,0.6,15.3,20.5,3.2,0.9,4.1,0.111,2.1,-1.1,1.0,1.4
Bobby Jackson,PG,jacksbo01,28.0,81.0,1750.0,17.3,0.537,0.29,0.244,5.1,10.1,7.7,14.7,2.1,0.4,10.0,23.1,3.2,2.2,5.4,0.148,2.0,-0.7,1.3,1.5
Bobby Simmons,SF,simmobo01,21.0,30.0,343.0,13.2,0.518,0.147,0.316,8.4,9.3,8.8,8.0,2.1,1.1,11.5,16.4,0.4,0.2,0.7,0.092,-0.4,-0.6,-0.9,0.1
Bonzi Wells,SG,wellsbo01,25.0,74.0,2348.0,18.4,0.538,0.166,0.279,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,3.0,3.0,6.0,0.122,1.6,0.5,2.0,2.4
Brad Miller,C,millebr01,25.0,50.6666666667,1508.66666667,20.1666666667,0.579666666667,0.01,0.515333333333,12.4,18.8333333333,15.6,11.8333333333,1.73333333333,1.26666666667,11.2333333333,20.4666666667,4.0,1.53333333333,5.53333333333,0.180666666667,2.46666666667,0.5,2.93333333333,1.86666666667
Brandon Armstrong,SG,armstbr01,21.0,35.0,196.0,3.8,0.358,0.2,0.118,5.7,3.5,4.6,6.5,1.9,0.4,8.2,22.3,-0.4,0.2,-0.2,-0.054,-5.9,-2.8,-8.7,-0.3
Brendan Haywood,C,haywobr01,22.0,62.0,1266.0,13.7,0.54,0.0,0.724,13.0,16.6,14.8,3.5,0.9,5.3,14.6,12.4,1.7,1.4,3.1,0.116,-1.3,1.9,0.6,0.8
Brent Barry,SG,barrybr01,30.0,81.0,3040.0,19.3,0.652,0.49,0.296,2.3,14.6,8.6,21.3,2.6,0.9,15.6,16.2,8.8,3.3,12.1,0.191,4.7,1.1,5.8,6.0
Brent Price,PG,pricebr01,33.0,20.0,89.0,6.6,0.474,0.556,0.481,4.9,4.7,4.8,13.9,1.7,0.7,23.4,20.9,-0.1,0.1,0.0,-0.009,-3.1,-2.0,-5.2,-0.1
Brevin Knight,PG,knighbr01,26.0,53.0,1151.0,14.9,0.482,0.024,0.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,0.2,1.2,1.4,0.058,-2.1,-1.2,-3.3,-0.4
Brian Cardinal,PF,cardibr01,24.0,8.0,43.0,15.9,0.612,0.538,0.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,0.1,0.0,0.2,0.201,2.9,-2.9,0.0,0.0
Brian Grant,PF,grantbr01,29.0,72.0,2256.0,12.7,0.508,0.003,0.195,8.8,20.9,14.9,10.5,1.2,1.1,15.6,16.6,1.1,3.7,4.8,0.103,-1.9,2.2,0.3,1.3
Brian Scalabrine,PF,scalabr01,23.0,28.0,290.0,4.2,0.408,0.149,0.224,4.6,15.2,9.9,10.5,1.6,0.5,24.6,15.1,-0.5,0.4,-0.1,-0.015,-6.5,0.5,-6.0,-0.3
Brian Shaw,PG,shawbr01,35.0,58.0,631.0,11.8,0.458,0.509,0.15,3.4,16.1,9.8,20.2,2.1,0.3,14.8,15.4,0.3,0.9,1.2,0.089,-1.1,0.2,-0.9,0.2
Brian Skinner,PF,skinnbr01,25.0,65.0,1107.0,11.3,0.569,0.0,0.488,10.0,19.8,14.9,2.3,1.2,4.0,17.6,9.9,1.0,1.0,1.9,0.084,-2.8,0.8,-1.9,0.0
Bruce Bowen,SF,bowenbr01,30.0,59.0,1699.0,8.2,0.468,0.372,0.241,2.9,7.9,5.5,8.1,1.9,1.0,13.0,13.9,-0.3,2.2,1.9,0.054,-1.5,1.5,-0.1,0.8
Bruno Sundov,C,sundobr01,21.0,22.0,88.0,8.7,0.391,0.025,0.05,9.2,17.5,13.5,6.1,1.8,2.4,8.9,23.1,-0.2,0.1,0.0,-0.021,-6.1,-1.1,-7.2,-0.1
Bryant Stith,SG,stithbr01,31.0,50.0,665.0,11.1,0.493,0.362,0.277,3.6,11.4,7.5,9.9,2.3,0.7,12.5,16.6,0.3,0.4,0.7,0.047,-1.4,-1.2,-2.7,-0.1
Bryce Drew,PG,drewbr01,27.0,61.0,774.0,12.4,0.539,0.401,0.159,2.1,8.5,5.3,20.7,2.2,0.2,14.5,13.4,1.0,0.7,1.7,0.105,-0.4,-1.1,-1.5,0.1
Bryon Russell,SG,russebr01,31.0,66.0,1998.0,9.8,0.493,0.387,0.24,4.7,13.1,8.9,11.1,1.7,0.8,14.6,17.1,0.7,1.6,2.3,0.055,-0.6,-0.3,-0.9,0.5
Cal Bowdler,PF,bowdlca01,24.0,52.0,585.0,9.4,0.416,0.029,0.27,7.4,14.1,10.7,3.0,1.6,1.9,5.3,15.9,0.0,0.5,0.5,0.039,-4.6,-1.1,-5.8,-0.6
Calbert Cheaney,SG,cheanca01,30.0,68.0,1631.0,10.3,0.499,0.009,0.144,3.8,13.4,8.4,11.3,1.1,1.0,12.4,15.5,0.6,0.6,1.2,0.037,-2.7,-0.4,-3.1,-0.4
Calvin Booth,C,boothca01,25.0,15.0,279.0,11.9,0.502,0.0,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.082,-2.7,0.5,-2.2,0.0
Carlos Arroyo,PG,arroyca01,22.0,24.6666666667,247.333333333,12.3,0.468333333333,0.014,0.171666666667,3.53333333333,9.46666666667,6.4,32.3333333333,2.0,0.166666666667,18.3,17.9666666667,0.133333333333,0.0666666666667,0.233333333333,0.0406666666667,-2.7,-2.06666666667,-4.76666666667,-0.2
Carlos Rogers,C,rogerca01,30.0,22.0,168.0,15.3,0.574,0.14,0.442,9.6,15.7,12.8,3.0,1.6,2.5,8.9,15.2,0.3,0.2,0.5,0.14,-1.0,-0.6,-1.5,0.0
Cedric Henderson,SF,hendece02,26.0,12.0,70.0,14.4,0.528,0.129,0.226,1.5,3.1,2.3,10.5,4.4,1.9,19.0,25.3,-0.1,0.1,0.0,0.003,-2.9,-1.6,-4.5,0.0
Charles Oakley,PF,oaklech01,38.0,57.0,1383.0,6.6,0.392,0.023,0.106,5.9,23.5,14.5,12.9,1.9,0.6,24.0,12.1,-1.8,1.3,-0.5,-0.016,-5.4,1.8,-3.6,-0.6
Charles Smith,SG,smithch04,26.0,60.0,1141.0,13.2,0.483,0.306,0.152,3.5,9.7,6.7,12.2,2.4,2.7,11.4,21.0,0.1,1.9,2.0,0.085,-1.0,1.3,0.3,0.7
Charlie Bell,SG,bellch01,22.0,4.66666666667,29.3333333333,1.2,0.337,0.545,0.182,3.46666666667,22.6333333333,13.2,4.36666666667,0.0,0.0,29.6,11.7333333333,-0.133333333333,0.0,-0.133333333333,-0.0906666666667,-9.3,-2.93333333333,-12.2333333333,-0.0666666666667
Charlie Ward,PG,wardch01,31.0,63.0,1058.0,14.5,0.496,0.541,0.191,1.6,12.3,7.0,31.7,3.4,1.0,18.6,17.8,0.6,1.3,1.9,0.087,0.3,0.6,0.9,0.8
Chauncey Billups,PG,billuch01,25.0,82.0,2355.0,17.6,0.555,0.383,0.284,1.7,9.2,5.5,29.2,1.5,0.5,13.0,20.4,6.1,1.5,7.6,0.156,3.5,-2.0,1.5,2.1
Cherokee Parks,C,parksch02,29.0,42.0,234.0,7.6,0.364,0.0,0.096,12.2,16.2,14.3,7.1,1.6,2.4,13.9,20.0,-0.4,0.4,0.0,-0.005,-6.0,0.7,-5.3,-0.2
Chris Andersen,C,anderch01,23.0,24.0,262.0,13.8,0.417,0.054,0.378,15.8,17.4,16.5,4.2,1.4,7.9,13.1,17.0,0.0,0.3,0.3,0.058,-4.1,2.2,-1.9,0.0
Chris Childs,PG,childch01,34.0,69.0,1576.0,8.8,0.435,0.405,0.24,1.3,10.2,5.6,32.9,1.9,0.2,27.3,13.0,-0.4,1.5,1.1,0.033,-3.3,-1.5,-4.7,-1.1
Chris Crawford,PF,crawfch01,26.0,7.0,131.0,11.5,0.514,0.022,0.333,7.8,14.0,10.9,6.7,0.8,2.8,16.2,21.3,0.0,0.1,0.1,0.035,-3.7,-1.3,-5.0,-0.1
Chris Dudley,C,dudlech02,36.0,43.0,327.0,7.1,0.424,0.04,0.3,9.6,19.3,14.4,5.7,0.5,3.3,19.8,9.9,-0.1,0.4,0.3,0.042,-4.9,1.2,-3.7,-0.1
Chris Gatling,PF,gatlich01,34.0,54.0,809.0,13.4,0.501,0.027,0.399,10.3,19.3,14.9,5.7,1.2,1.0,14.4,23.7,0.1,1.3,1.4,0.081,-3.5,-1.0,-4.6,-0.5
Chris Mihm,C,mihmch01,22.0,74.0,1659.0,10.0,0.47,0.013,0.34,9.5,18.2,13.9,2.4,0.6,3.9,13.8,19.4,-0.5,1.1,0.7,0.019,-4.7,-1.4,-6.1,-1.7
Chris Mills,SF,millsch01,32.0,66.0,1237.0,12.3,0.516,0.297,0.251,4.3,12.4,8.2,9.5,1.3,0.7,10.6,18.0,1.6,0.3,1.9,0.074,-0.4,-2.2,-2.6,-0.2
Chris Webber,PF,webbech01,28.0,54.0,2071.0,24.4,0.54,0.018,0.314,7.9,20.1,14.1,21.9,2.2,2.4,11.4,29.0,4.8,3.9,8.6,0.2,3.3,2.9,6.2,4.3
Chris Whitney,PG,whitnch01,30.0,82.0,2171.0,15.6,0.568,0.492,0.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,5.4,1.1,6.5,0.143,3.3,-2.3,1.0,1.7
Christian Laettner,PF,laettch01,32.0,57.0,1441.0,13.7,0.511,0.028,0.21,5.9,18.5,12.1,16.7,2.3,1.3,17.7,15.4,0.9,1.6,2.6,0.086,-0.9,2.1,1.2,1.2
Chucky Atkins,PG,atkinch01,27.0,79.0,2285.0,14.5,0.568,0.425,0.152,1.6,6.5,4.1,20.5,1.7,0.3,13.2,20.0,3.3,1.8,5.1,0.107,2.0,-2.0,-0.1,1.1
Chucky Brown,SF,brownch01,33.0,18.0,92.0,10.1,0.377,0.0,0.074,11.8,26.2,19.2,9.1,1.1,2.9,15.2,15.6,-0.1,0.2,0.1,0.052,-5.5,1.7,-3.8,0.0
Clarence Weatherspoon,PF,weathcl01,31.0,56.0,1728.0,13.3,0.478,0.0,0.323,10.0,20.9,15.4,5.8,1.1,2.1,8.3,15.2,1.6,1.9,3.5,0.097,-2.1,1.4,-0.8,0.5
Clifford Robinson,PF,robincl02,35.0,80.0,2855.0,13.5,0.503,0.284,0.193,3.3,12.6,8.0,12.5,1.7,2.4,11.5,21.6,0.8,3.5,4.3,0.073,-0.5,0.7,0.2,1.6
Corey Maggette,SG,maggeco01,22.0,63.0,1615.0,14.3,0.56,0.262,0.474,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,2.3,1.0,3.3,0.099,0.5,-1.2,-0.6,0.6
Corie Blount,PF,blounco01,33.0,72.0,1426.0,10.2,0.478,0.004,0.179,12.0,17.2,14.6,4.9,1.9,1.4,16.1,10.4,0.7,2.4,3.1,0.104,-2.5,2.0,-0.5,0.6
Corliss Williamson,SF,willico02,28.0,78.0,1701.0,20.0,0.567,0.006,0.37,8.2,13.9,11.1,11.5,1.5,1.1,12.8,29.8,3.2,1.9,5.1,0.144,0.4,-1.8,-1.3,0.3
Courtney Alexander,SG,alexaco02,24.0,56.0,1325.0,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.5,-1.6,-2.1,0.0
Cuttino Mobley,SG,moblecu01,26.0,74.0,3116.0,16.7,0.537,0.278,0.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,4.6,1.1,5.7,0.087,2.2,-1.5,0.7,2.1
Dale Davis,C,davisda01,32.0,78.0,2447.0,16.6,0.551,0.0,0.366,12.4,20.7,16.5,6.2,1.4,2.6,8.4,13.7,5.4,3.1,8.5,0.168,0.6,1.8,2.4,2.7
Dalibor Bagaric,C,bagarda01,21.0,50.0,638.0,8.6,0.443,0.006,0.393,9.8,20.1,14.8,6.0,1.4,2.8,18.1,18.4,-0.7,0.6,-0.1,-0.011,-5.8,-0.3,-6.1,-0.7
Damon Jones,PG,jonesda01,25.0,67.0,1083.0,11.2,0.548,0.655,0.208,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.084,0.1,-2.4,-2.3,-0.1
Damon Stoudamire,PG,stoudda01,28.0,75.0,2796.0,14.7,0.506,0.321,0.214,3.2,9.1,6.1,28.0,1.3,0.2,12.9,18.8,4.9,1.7,6.6,0.113,1.9,-1.3,0.6,1.8
Damone Brown,SF,brownda02,22.0,17.0,67.0,1.6,0.469,0.048,0.381,3.4,3.4,3.4,5.0,0.8,1.1,26.8,22.9,-0.2,0.1,-0.1,-0.096,-8.8,-2.7,-11.5,-0.2
Dan Langhi,SF,langhda01,24.0,34.0,434.0,8.5,0.412,0.032,0.088,5.7,12.0,8.8,5.4,1.0,0.8,6.5,14.8,-0.1,0.1,0.0,0.001,-4.5,-1.8,-6.3,-0.5
Dan Majerle,SG,majerda01,36.0,65.0,1180.0,10.3,0.49,0.813,0.135,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,0.8,1.3,2.1,0.087,-0.2,0.5,0.4,0.7
Dana Barros,PG,barroda01,34.0,29.0,582.0,10.5,0.473,0.37,0.141,0.2,11.3,5.8,22.5,1.3,0.2,13.9,19.2,0.0,0.5,0.5,0.04,-2.0,-2.0,-4.0,-0.3
Daniel Santiago,C,santida01,25.0,3.0,24.0,9.6,0.5,0.0,0.0,0.0,33.4,16.5,13.6,0.0,3.0,20.0,18.7,0.0,0.0,0.0,0.025,-7.4,0.7,-6.7,0.0
Danny Ferry,SF,ferryda01,35.0,50.0,799.0,11.2,0.594,0.559,0.203,2.2,10.4,6.5,9.4,1.1,0.8,10.2,12.5,1.4,0.9,2.3,0.14,0.6,0.0,0.6,0.5
Danny Fortson,PF,fortsda01,25.0,77.0,2216.0,15.9,0.504,0.006,0.427,13.7,30.3,21.8,9.3,1.0,0.5,15.7,19.3,2.5,2.1,4.5,0.098,-1.1,-0.7,-1.8,0.1
Danny Manning,PF,mannida01,35.0,41.0,552.0,11.7,0.505,0.047,0.221,5.1,16.5,10.9,8.0,2.0,2.7,13.3,15.4,0.3,0.6,0.8,0.07,-2.5,1.2,-1.2,0.1
Darius Miles,SF,milesda01,20.0,82.0,2227.0,14.4,0.516,0.03,0.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,0.8,2.6,3.4,0.074,-1.6,2.1,0.5,1.4
Darrell Armstrong,PG,armstda01,33.0,82.0,2730.0,16.7,0.553,0.481,0.248,3.4,9.7,6.5,25.5,3.0,0.3,16.0,17.9,5.0,2.6,7.6,0.134,3.0,0.0,3.0,3.4
Darrick Martin,PG,martida01,30.0,3.0,22.0,-11.2,0.046,0.2,0.2,0.0,5.0,2.5,16.9,4.7,0.0,8.4,24.4,-0.2,0.0,-0.2,-0.427,-15.2,-1.7,-16.9,-0.1
Darvin Ham,SF,hamda01,28.0,70.0,1208.0,9.7,0.571,0.033,0.583,9.1,10.1,9.7,9.1,1.1,2.2,23.8,13.5,0.7,0.6,1.2,0.05,-2.1,0.0,-2.1,0.0
David Robinson*,C,robinda01,36.0,78.0,2303.0,20.3,0.562,0.0,0.588,9.9,22.0,16.2,7.0,2.0,4.3,10.9,19.2,5.0,5.1,10.1,0.211,0.4,3.5,3.9,3.4
David Wesley,SG,wesleda01,31.0,67.0,2487.0,11.3,0.479,0.281,0.207,2.0,4.5,3.3,16.2,1.6,0.4,10.7,20.4,1.1,1.5,2.6,0.05,-0.1,-1.6,-1.7,0.2
DeSagana Diop,C,diopde01,20.0,18.0,109.0,3.2,0.401,0.0,0.172,5.4,12.8,9.2,7.3,0.5,6.7,27.8,18.2,-0.4,0.1,-0.3,-0.124,-9.1,1.1,-8.0,-0.2
DeShawn Stevenson,SG,stevede01,20.0,67.0,1134.0,8.2,0.412,0.067,0.143,4.6,9.3,7.0,17.1,1.4,1.7,14.7,18.4,-0.9,0.7,-0.2,-0.01,-4.0,-1.0,-4.9,-0.8
Dean Garrett,C,garrede01,35.0,22.6666666667,122.0,5.13333333333,0.308666666667,0.0,0.0433333333333,10.0333333333,25.2666666667,17.6666666667,4.23333333333,2.33333333333,3.53333333333,15.4333333333,18.3,-0.266666666667,0.2,-0.0666666666667,-0.063,-8.7,0.6,-8.1,-0.133333333333
Dean Oliver,PG,olivede01,23.0,20.0,139.0,6.0,0.42,0.283,0.196,0.0,6.3,3.1,23.8,1.1,0.0,18.0,18.5,-0.1,0.0,-0.1,-0.049,-4.6,-5.1,-9.6,-0.3
Dee Brown,PG,brownde01,33.0,7.0,65.0,-3.2,0.175,0.6,0.0,0.0,15.6,7.7,4.2,2.4,1.1,16.7,16.5,-0.4,0.1,-0.3,-0.214,-10.8,-0.6,-11.4,-0.2
Dell Curry,SG,curryde01,37.0,56.0,886.0,12.0,0.495,0.378,0.107,2.9,7.8,5.2,11.9,1.3,0.5,10.1,20.8,0.6,0.6,1.2,0.063,-0.7,-2.7,-3.4,-0.3
DerMarr Johnson,SF,johnsde03,21.0,72.0,1727.0,11.3,0.513,0.457,0.194,3.9,12.5,8.2,7.7,1.9,2.4,14.8,18.0,0.2,1.5,1.7,0.048,-1.1,0.2,-0.9,0.5
Derek Anderson,SG,anderde01,27.0,70.0,1860.0,15.5,0.538,0.373,0.34,2.9,9.1,6.0,18.6,2.0,0.3,11.0,19.4,3.8,1.5,5.3,0.137,2.0,-1.1,0.9,1.3
Derek Fisher,PG,fishede01,27.0,70.0,1974.0,14.0,0.55,0.524,0.167,0.8,7.2,4.1,13.9,1.7,0.3,8.0,17.6,3.7,1.8,5.5,0.134,2.2,-1.3,0.8,1.4
Derrick Coleman,PF,colemde01,34.0,58.0,2080.0,16.2,0.524,0.113,0.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21.0,2.7,3.2,5.9,0.135,-0.1,0.8,0.7,1.4
Derrick Dial,SG,dialde01,26.0,21.3333333333,199.333333333,13.1333333333,0.411333333333,0.106666666667,0.207333333333,5.03333333333,17.4666666667,11.1,17.7666666667,1.9,0.733333333333,10.5666666667,23.9,-0.233333333333,0.3,0.0666666666667,0.0426666666667,-3.56666666667,-0.733333333333,-4.3,-0.133333333333
Derrick McKey,SF,mckeyde01,35.0,41.0,784.0,8.8,0.464,0.098,0.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,0.3,1.2,1.6,0.096,-2.1,2.5,0.4,0.5
Desmond Mason,SF,masonde01,24.0,75.0,2420.0,13.4,0.533,0.077,0.308,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,3.0,1.6,4.7,0.093,-0.9,-0.7,-1.6,0.3
Devean George,SF,georgde01,24.0,82.0,1759.0,12.6,0.502,0.34,0.241,4.9,14.0,9.5,9.4,2.1,1.7,10.2,16.4,1.6,2.6,4.2,0.113,-0.4,1.1,0.7,1.2
