Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Austin Croshere,PF,croshau01,31.0,61.0,727.0,10.9,0.463,0.41,0.234,5.6,24.8,15.4,9.2,1.0,0.6,11.9,17.8,0.1,1.1,1.3,0.083,-2.4,0.0,-2.4,-0.1
Baron Davis,PG,davisba01,27.0,63.0,2221.0,21.0,0.53,0.272,0.358,2.5,11.3,6.8,36.9,2.9,1.0,13.9,26.5,4.1,2.3,6.4,0.139,3.5,0.0,3.4,3.1
Ben Gordon,SG,gordobe01,23.0,82.0,2704.0,18.2,0.572,0.28,0.329,1.5,9.3,5.4,20.1,1.2,0.5,14.0,29.3,4.7,3.9,8.6,0.152,2.6,-1.2,1.4,2.4
Ben Wallace,C,wallabe01,32.0,77.0,2697.0,14.6,0.456,0.012,0.63,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,1.6,6.6,8.2,0.146,-1.1,6.8,5.7,5.2
Beno Udrih,PG,udrihbe01,24.0,73.0,948.0,10.3,0.459,0.334,0.174,1.5,8.7,5.2,20.6,1.5,0.1,13.1,21.3,-0.3,1.4,1.0,0.053,-2.6,-1.2,-3.8,-0.4
Bernard Robinson,SF,robinbe01,26.0,10.0,37.0,16.2,0.49,0.0,0.625,3.2,15.8,9.6,8.3,5.7,2.1,0.0,12.8,0.1,0.1,0.1,0.181,-2.4,4.1,1.7,0.0
Bernard Robinson,SG,robinbe01,26.0,21.0,241.0,6.3,0.4,0.037,0.407,4.3,16.7,10.3,10.5,2.8,0.3,20.1,15.0,-0.4,0.3,-0.1,-0.016,-6.2,1.2,-5.0,-0.2
Bernard Robinson,SG-SF,robinbe01,26.0,31.0,278.0,7.6,0.413,0.032,0.435,4.1,16.6,10.2,10.2,3.2,0.6,17.8,14.7,-0.3,0.4,0.1,0.01,-5.7,1.6,-4.1,-0.1
Bo Outlaw,PF,outlabo01,35.0,41.0,460.0,11.4,0.667,0.0,0.431,12.9,15.5,14.2,5.3,2.0,1.1,25.7,8.2,0.6,0.6,1.2,0.126,-0.2,1.7,1.5,0.4
Bobby Jackson,SG,jacksbo01,33.0,56.0,1330.0,15.1,0.5,0.319,0.324,3.6,12.1,7.7,17.9,2.0,0.4,11.6,23.0,1.2,1.3,2.5,0.088,0.7,-0.6,0.1,0.7
Bobby Jones,SF,jonesbo02,23.0,44.0,336.0,9.4,0.495,0.097,0.441,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,0.0,0.3,0.3,0.045,-2.8,-1.3,-4.1,-0.2
Bonzi Wells,SF,wellsbo01,30.0,28.0,590.0,8.9,0.446,0.034,0.396,5.1,18.2,11.7,8.9,2.2,1.7,19.0,23.7,-1.3,1.2,-0.1,-0.009,-7.2,2.0,-5.2,-0.5
Boris Diaw,PF,diawbo01,24.0,73.0,2268.0,13.0,0.57,0.079,0.211,4.9,11.0,8.1,21.7,0.6,1.2,19.9,15.4,3.0,1.5,4.6,0.097,0.2,0.8,1.0,1.7
Bostjan Nachbar,SF,nachbbo01,26.0,76.0,1532.0,14.5,0.614,0.535,0.331,2.1,17.3,9.7,6.8,1.0,1.3,10.8,19.3,2.5,1.6,4.1,0.128,0.5,-1.5,-1.0,0.4
Bracey Wright,SG,wrighbr02,22.0,19.0,190.0,13.8,0.493,0.333,0.3,4.5,8.6,6.6,12.7,2.5,0.4,8.1,18.1,0.2,0.2,0.3,0.077,-0.7,-1.3,-2.0,0.0
Brad Miller,C,millebr01,30.0,63.0,1783.0,13.5,0.508,0.067,0.302,5.1,21.7,13.2,20.4,1.1,1.7,16.2,16.8,1.0,1.7,2.7,0.072,-1.7,1.6,-0.1,0.8
Brandon Bass,PF,bassbr01,21.0,21.0,162.0,7.2,0.411,0.023,0.364,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,-0.2,0.2,0.0,-0.011,-7.2,-1.5,-8.7,-0.3
Brandon Roy,SG,roybr01,22.0,57.0,2015.0,18.0,0.548,0.191,0.315,3.5,12.1,7.7,20.9,1.8,0.4,11.8,23.0,3.8,1.0,4.8,0.114,2.8,-0.7,2.1,2.1
Brendan Haywood,C,haywobr01,27.0,77.0,1740.0,14.2,0.571,0.0,0.592,12.5,19.2,15.8,4.1,1.0,3.9,16.7,13.6,2.2,1.3,3.4,0.095,-1.3,0.5,-0.7,0.6
Brent Barry,SG,barrybr01,35.0,75.0,1631.0,16.6,0.666,0.675,0.275,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,4.2,2.6,6.8,0.201,3.5,0.4,3.9,2.4
Brevin Knight,PG,knighbr01,31.0,45.0,1273.0,14.3,0.487,0.05,0.353,1.3,9.7,5.3,37.5,2.7,0.2,18.5,18.4,0.7,1.1,1.8,0.07,-1.3,-1.0,-2.4,-0.1
Brian Cardinal,PF,cardibr01,29.0,28.0,313.0,17.7,0.655,0.518,0.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,0.7,0.3,0.9,0.144,2.8,0.1,3.0,0.4
Brian Cook,PF,cookbr01,26.0,65.0,1018.0,14.8,0.525,0.282,0.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.083,-0.6,-1.3,-1.9,0.0
Brian Scalabrine,PF,scalabr01,28.0,54.0,1027.0,6.6,0.537,0.576,0.12,2.7,9.7,6.1,8.9,1.2,1.4,18.0,10.8,0.2,0.7,0.9,0.043,-1.8,0.1,-1.7,0.1
Brian Skinner,PF,skinnbr01,30.0,67.0,1523.0,8.9,0.511,0.0,0.312,8.1,21.8,14.9,5.4,0.6,3.2,20.7,10.8,0.1,1.0,1.1,0.035,-3.9,1.0,-2.8,-0.3
Bruce Bowen,SF,bowenbr01,35.0,82.0,2464.0,7.1,0.511,0.497,0.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,0.4,3.6,4.1,0.079,-1.4,1.9,0.5,1.5
C.J. Miles,SG,milescj01,19.0,37.0,373.0,2.8,0.4,0.276,0.198,3.6,7.8,5.7,10.0,1.5,0.9,18.2,18.5,-0.7,0.3,-0.5,-0.062,-5.3,-1.4,-6.7,-0.4
Calvin Booth,C,boothca01,30.0,44.0,380.0,9.6,0.49,0.03,0.152,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.072,-3.2,1.8,-1.4,0.1
Carlos Arroyo,PG,arroyca01,27.0,72.0,1304.0,14.4,0.501,0.107,0.347,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,1.2,1.3,2.5,0.094,-0.4,-1.6,-2.0,0.0
Carlos Boozer,PF,boozeca01,25.0,74.0,2557.0,24.1,0.588,0.0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,3.4,1.2,4.6,4.3
Carlos Delfino,SG,delfica01,24.0,82.0,1372.0,12.8,0.515,0.367,0.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,1.0,1.9,2.9,0.101,-0.7,0.4,-0.4,0.6
Carmelo Anthony,SF,anthoca01,22.0,65.0,2486.0,22.1,0.552,0.103,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,5.2,2.1,7.3,0.14,3.1,-1.1,2.0,2.5
Caron Butler,SF,butleca01,26.0,63.0,2474.0,18.3,0.537,0.074,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.103,1.4,0.5,1.9,2.5
Cedric Bozeman,SG,bozemce01,23.0,23.0,199.0,-0.1,0.312,0.333,0.154,1.8,12.3,7.0,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.2,-1.0,-8.2,-0.3
Cedric Simmons,PF,simmoce01,21.0,43.0,534.0,8.0,0.43,0.0,0.25,9.3,13.9,11.6,3.5,0.8,3.4,13.1,14.4,-0.3,0.5,0.3,0.025,-4.8,0.6,-4.2,-0.3
Channing Frye,PF,fryech01,23.0,72.0,1896.0,10.5,0.464,0.026,0.157,5.8,18.9,12.4,6.2,1.0,1.8,12.0,20.0,-0.6,1.6,0.9,0.024,-4.3,-0.5,-4.7,-1.3
Charlie Bell,SG,bellch01,27.0,82.0,2848.0,13.1,0.53,0.371,0.172,2.3,7.6,4.9,13.6,1.8,0.1,9.0,18.3,3.6,0.4,4.0,0.068,1.2,-1.9,-0.7,1.0
Charlie Villanueva,PF,villach01,22.0,39.0,984.0,15.8,0.547,0.225,0.232,7.3,20.1,13.6,6.1,1.3,0.9,11.3,21.8,1.2,0.6,1.7,0.085,-0.6,-2.3,-2.9,-0.2
Chauncey Billups,PG,billuch01,30.0,70.0,2533.0,21.3,0.591,0.388,0.536,1.1,10.0,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.216,5.4,-0.9,4.4,4.1
Chris Bosh,C,boshch01,22.0,69.0,2658.0,22.6,0.577,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,1.3,1.3,2.6,3.1
Chris Duhon,PG,duhonch01,24.0,78.0,1906.0,11.9,0.529,0.507,0.209,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,1.9,3.0,4.8,0.121,-0.1,0.1,0.0,1.0
Chris Kaman,C,kamanch01,24.0,75.0,2176.0,12.9,0.502,0.002,0.344,8.9,23.3,16.2,6.1,1.0,4.1,16.4,19.0,-0.3,3.2,2.9,0.063,-3.9,1.4,-2.5,-0.3
Chris McCray,SG,mccrach01,22.0,5.0,12.0,-20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.8,-0.1,0.0,-0.1,-0.537,-20.6,-4.0,-24.6,-0.1
Chris Paul,PG,paulch01,21.0,64.0,2353.0,22.0,0.537,0.164,0.41,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,6.2,2.6,8.8,0.179,4.5,0.1,4.6,3.9
Chris Quinn,PG,quinnch01,23.0,42.0,408.0,12.3,0.479,0.435,0.282,1.8,6.8,4.3,25.8,2.0,0.0,12.5,19.6,0.3,0.3,0.6,0.07,-1.0,-2.9,-3.9,-0.2
Chris Webber,PF,webbech01,33.0,40.6666666667,1214.0,15.5666666667,0.470333333333,0.018,0.231666666667,8.13333333333,21.2666666667,14.7,18.1,1.8,1.8,12.9333333333,21.5666666667,0.466666666667,1.8,2.3,0.0756666666667,-1.2,2.16666666667,0.966666666667,1.03333333333
Chris Wilcox,PF,wilcoch01,24.0,82.0,2586.0,16.6,0.568,0.007,0.429,8.2,21.1,14.6,5.3,1.4,1.1,11.5,19.3,4.1,1.9,6.0,0.112,-0.4,-0.6,-1.1,0.6
Chuck Hayes,PF,hayesch01,23.0,78.0,1714.0,13.9,0.587,0.0,0.266,13.8,21.1,17.5,4.4,2.2,0.8,14.6,11.9,2.9,3.6,6.4,0.179,-1.0,2.6,1.6,1.6
Chucky Atkins,PG,atkinch01,32.0,75.0,2064.0,17.4,0.58,0.428,0.435,1.0,7.0,4.0,27.9,1.2,0.1,13.0,21.4,5.1,-0.2,4.9,0.114,3.5,-4.1,-0.6,0.7
Clifford Robinson,C,robincl02,40.0,50.0,955.0,5.9,0.434,0.303,0.165,3.9,11.2,7.5,8.2,0.7,1.9,11.4,12.9,-0.5,0.8,0.3,0.013,-4.3,0.1,-4.2,-0.5
Corey Maggette,SF,maggeco01,27.0,75.0,2291.0,18.6,0.583,0.08,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26.0,4.5,2.5,7.0,0.146,0.8,-0.6,0.2,1.3
Corliss Williamson,PF,willico02,33.0,68.0,1337.0,12.7,0.559,0.004,0.447,5.4,14.2,9.7,5.2,1.1,0.9,14.9,21.9,0.6,0.9,1.5,0.054,-3.2,-1.9,-5.1,-1.1
Craig Smith,PF,smithcr01,23.0,82.0,1537.0,15.7,0.558,0.013,0.402,11.9,20.3,16.2,5.4,1.8,0.9,12.0,18.7,2.1,1.7,3.9,0.121,-1.0,-0.6,-1.7,0.1
Cuttino Mobley,SG,moblecu01,31.0,78.0,2841.0,12.5,0.546,0.279,0.271,2.2,9.0,5.6,11.7,1.7,0.7,12.8,18.4,2.2,2.4,4.6,0.078,0.1,-0.5,-0.4,1.1
Dahntay Jones,SG,jonesda02,26.0,78.0,1671.0,9.6,0.542,0.026,0.377,3.4,7.6,5.5,6.6,1.2,1.0,14.6,17.0,0.7,0.0,0.7,0.019,-2.4,-1.8,-4.1,-0.9
Dajuan Wagner,SG,wagneda02,23.0,1.0,7.0,17.2,1.064,1.0,2.0,0.0,0.0,0.0,20.9,0.0,0.0,34.7,17.5,0.0,0.0,0.0,0.122,3.0,-10.0,-6.9,0.0
Dale Davis,C,davisda01,37.0,46.0,464.0,13.2,0.486,0.0,0.351,15.1,20.0,17.5,3.9,1.2,5.7,14.9,10.3,0.5,0.8,1.3,0.132,-2.6,3.1,0.5,0.3
Damien Wilkins,SF,wilkida02,27.0,82.0,2037.0,13.1,0.535,0.203,0.282,5.1,8.4,6.7,12.0,2.4,0.6,14.6,17.7,1.8,1.0,2.8,0.066,0.0,-0.3,-0.4,0.8
Damir Markota,PF,markoda01,21.0,30.0,170.0,5.0,0.449,0.308,0.212,7.5,14.0,10.7,5.2,0.9,0.5,20.9,19.1,-0.3,0.0,-0.2,-0.07,-5.7,-3.3,-9.0,-0.3
Damon Jones,PG,jonesda01,30.0,60.0,1173.0,10.2,0.525,0.651,0.124,0.9,5.8,3.3,12.7,0.7,0.1,8.8,15.9,1.2,1.1,2.4,0.097,0.0,-2.1,-2.1,0.0
Damon Stoudamire,PG,stoudda01,33.0,62.0,1501.0,12.6,0.493,0.4,0.19,2.5,8.6,5.5,31.3,1.6,0.1,17.6,17.3,1.1,0.1,1.1,0.036,0.3,-2.9,-2.6,-0.2
Dan Dickau,PG,dickada01,28.0,50.0,444.0,12.2,0.476,0.404,0.351,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-0.2,-2.9,-3.1,-0.1
Dan Gadzuric,C,gadzuda01,28.0,54.0,840.0,11.9,0.482,0.004,0.395,13.0,21.6,17.2,5.3,1.4,2.9,15.5,17.0,0.1,0.7,0.8,0.043,-3.5,-0.3,-3.8,-0.4
Daniel Ewing,PG,ewingda01,23.0,61.0,712.0,9.3,0.495,0.273,0.28,1.5,10.7,6.1,19.8,2.4,0.4,21.7,15.0,-0.3,0.7,0.5,0.033,-3.3,-0.7,-4.0,-0.4
Daniel Gibson,PG,gibsoda01,20.0,60.0,988.0,9.4,0.556,0.537,0.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,0.8,1.2,2.0,0.098,-0.9,-0.1,-1.0,0.2
Danny Fortson,C,fortsda01,30.0,14.0,158.0,4.3,0.56,0.033,0.433,9.8,23.0,16.3,0.9,0.3,0.0,29.6,14.6,-0.1,0.1,0.0,-0.013,-6.3,-3.7,-10.0,-0.3
Danny Granger,SF,grangda01,23.0,82.0,2785.0,13.9,0.573,0.332,0.339,4.6,11.3,7.9,7.0,1.2,1.7,11.9,18.2,3.9,2.6,6.5,0.111,0.8,0.0,0.9,2.0
Darius Songaila,PF,songada01,28.0,37.0,700.0,13.6,0.567,0.009,0.24,7.0,15.2,11.0,9.0,1.2,1.1,14.7,18.3,0.8,0.3,1.1,0.078,-1.3,-1.4,-2.7,-0.1
Darko Milicic,PF,milicda01,21.0,80.0,1913.0,13.8,0.492,0.002,0.42,9.6,18.4,14.1,7.9,1.2,5.9,16.0,18.7,0.0,3.3,3.3,0.082,-2.9,3.2,0.4,1.1
Darrell Armstrong,PG,armstda01,38.0,81.0,1275.0,15.1,0.547,0.568,0.247,3.0,9.3,6.1,24.8,2.9,0.4,15.4,17.4,1.7,1.5,3.2,0.121,1.7,-0.6,1.1,1.0
Darrick Martin,PG,martida01,35.0,31.0,220.0,11.6,0.455,0.394,0.223,1.1,5.4,3.2,31.7,0.7,0.0,10.4,24.3,0.0,0.1,0.1,0.031,-0.9,-5.0,-5.9,-0.2
David Harrison,C,harrida01,24.0,24.0,190.0,7.0,0.525,0.0,0.379,5.4,20.5,12.8,5.6,1.4,4.8,27.8,22.1,-0.5,0.3,-0.2,-0.04,-8.1,1.3,-6.8,-0.2
David Lee,PF,leeda02,23.0,58.0,1731.0,20.2,0.652,0.0,0.433,13.6,27.6,20.7,10.2,1.5,1.1,16.2,14.9,4.8,2.1,6.9,0.191,2.2,1.6,3.8,2.5
David Noel,PF,noelda01,22.0,68.0,792.0,9.0,0.47,0.299,0.243,6.2,12.2,9.1,11.7,1.6,0.9,17.0,13.4,0.1,0.3,0.4,0.024,-2.6,-0.8,-3.4,-0.3
David Wesley,SG,wesleda01,36.0,35.0,352.0,6.6,0.418,0.507,0.373,1.0,10.8,5.8,15.3,1.8,0.9,16.3,13.4,-0.2,0.5,0.3,0.043,-4.1,0.5,-3.6,-0.1
David West,PF,westda01,26.0,52.0,1900.0,18.9,0.532,0.032,0.287,7.5,18.5,12.9,10.9,1.2,1.6,9.9,23.8,3.1,2.0,5.2,0.131,0.7,0.5,1.2,1.5
DeSagana Diop,C,diopde01,25.0,81.0,1480.0,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.123,-2.3,4.7,2.4,1.7
DeShawn Stevenson,SG,stevede01,25.0,82.0,2419.0,12.9,0.542,0.243,0.287,2.5,7.9,5.1,14.3,1.4,0.6,12.3,17.6,2.7,0.3,3.1,0.061,0.2,-1.9,-1.7,0.2
Dee Brown,PG,brownde03,22.0,49.0,450.0,8.6,0.411,0.286,0.378,2.2,8.6,5.4,26.2,2.6,1.3,21.3,14.5,-0.2,0.5,0.2,0.024,-3.4,-0.3,-3.7,-0.2
Delonte West,SG,westde01,23.0,69.0,2219.0,14.0,0.526,0.248,0.275,1.7,9.7,5.6,23.5,1.7,1.2,14.8,19.3,1.9,1.8,3.7,0.081,0.2,-0.5,-0.3,1.0
DerMarr Johnson,SF,johnsde03,26.0,39.0,419.0,6.1,0.414,0.571,0.136,2.7,12.5,7.7,6.0,1.9,2.1,14.2,19.5,-0.7,0.5,-0.3,-0.032,-4.6,-0.6,-5.3,-0.3
