,X1,X2,labels,Player
101,-2.57714518681,1.31537459622,7,Ed Davis
102,2.20891943688,1.8992981278,2,Elfrid Payton
103,1.81388885742,0.672792178236,6,Emmanuel Mudiay
104,-2.57769397562,0.75997114361,7,Enes Kanter
105,2.30354790726,1.86293477846,2,Eric Bledsoe
106,1.15727199319,-0.447821498,0,Eric Gordon
107,-1.01008605243,-1.18434194889,3,Ersan Ilyasova
108,1.39464153654,0.100097799222,6,Evan Fournier
109,1.91511724601,0.599050127668,6,Evan Turner
110,-0.436100858143,-0.791888371363,3,Frank Kaminsky
111,2.30532645172,-0.304688574499,6,Fred VanVleet
112,1.31592683436,-0.964445849857,0,Garrett Temple
113,0.749353561998,-0.819430154242,0,Gary Harris
114,2.06060267571,0.40952598546,6,George Hill
115,0.495384786647,-1.44326095541,8,Georges Niang
116,0.432077835761,-0.687466335759,0,Gerald Green
117,1.02277442908,-0.791865562822,0,Gerald Henderson
118,-0.976930713269,1.48416487582,7,Giannis Antetokounmpo
119,-0.156201552036,-1.55322848951,8,Glenn Robinson
120,2.44135053212,1.58099654964,2,Goran Dragic
121,0.702388191504,-0.282983331021,0,Gordon Hayward
122,-1.7816230895,-0.831565905729,4,Gorgui Dieng
123,-1.90312347786,1.67958270689,7,Greg Monroe
124,0.133197233177,-0.760065819818,8,Harrison Barnes
125,-4.72669559272,1.34406056862,1,Hassan Whiteside
126,-0.549895722705,-1.4070935647,3,Hollis Thompson
127,0.644115818252,-0.900867207485,0,Ian Clark
128,1.32716462133,-1.34607798743,0,Iman Shumpert
129,1.87968199061,-1.05750844415,0,Isaiah Canaan
130,2.71656632295,1.50899407759,2,Isaiah Thomas
131,1.72147493062,1.2205466216,6,Isaiah Whitehead
132,2.47676260566,2.03240590617,2,Ish Smith
133,-3.40293745452,1.69562848903,1,Ivica Zubac
134,0.682072614072,-1.46708435597,8,J.J. Redick
135,2.08422830186,-1.86149496809,0,J.R. Smith
136,-1.41214847847,-0.934638224978,3,JaMychal Green
137,-4.1843900963,1.5903103997,1,JaVale McGee
138,-0.339792394692,-0.321873388356,5,Jabari Parker
139,-0.188262398703,-1.77385910453,8,Jae Crowder
140,-1.59259508478,1.51448510368,7,Jahlil Okafor
141,1.00192443401,-2.05398124201,8,Jake Layman
142,-2.04536380995,1.05629907989,7,Jakob Poeltl
143,2.5014284472,0.525797345408,6,Jamal Crawford
144,0.996405465041,-0.313793135664,0,Jamal Murray
145,2.49769954975,1.58253908269,2,Jameer Nelson
146,-0.317213323673,-1.26005065211,3,James Ennis
147,2.24304762226,2.99839536798,2,James Harden
148,0.238183478615,0.569275308052,5,James Johnson
149,0.109672501558,-2.01950209025,8,James Jones
150,-1.75327449424,0.52666103799,4,James Michael McAdoo
151,0.111265721857,-0.910246111824,8,Jared Dudley
152,-1.11243626639,-1.08314394238,3,Jarell Martin
153,-2.10860864145,-0.730973929332,4,Jason Smith
154,1.84523706206,-1.32184288603,0,Jason Terry
155,-0.201624432407,-0.951692026985,3,Jaylen Brown
156,0.704905501785,-0.668087913269,0,Jeff Green
157,2.64569330856,2.87133505451,2,Jeff Teague
158,-3.36504342583,1.27594196418,1,Jeff Withey
159,-0.866429927291,-1.12423897649,3,Jerami Grant
160,-0.45505649509,-0.306369361884,5,Jeremy Lamb
161,2.23662787328,-0.233522569985,6,Jerian Grant
162,1.46790061821,0.511353741658,6,Jimmy Butler
163,-2.73093793566,2.04531208837,7,Joakim Noah
164,1.26214386963,-1.25130985713,0,Jodie Meeks
165,0.517140927615,-1.54543562477,8,Joe Harris
166,1.45559048973,-0.862623062258,0,Joe Ingles
167,1.13511998499,-0.418514308133,0,Joe Johnson
168,2.69172957951,0.364269327624,6,Joe Young
169,-3.2451370463,1.33662307975,1,Joel Embiid
170,-1.19029983024,-0.459858273388,3,Joffrey Lauvergne
171,-3.02669484653,1.43200300028,7,John Henson
172,3.34267732328,3.2287645027,2,John Wall
173,-1.51031609161,-1.11012625514,3,Jon Leuer
174,-0.7749217567,-1.044844489,3,Jonas Jerebko
175,-3.31283671257,1.22076616544,1,Jonas Valanciunas
176,0.725508403229,-0.367488646927,0,Jonathon Simmons
177,1.62449040017,0.053636617572,6,Jordan Clarkson
178,1.33653023807,-0.715846442117,0,Jordan McRae
179,1.71239752403,1.1222526218,6,Jose Calderon
180,0.120570118122,0.394281618523,5,Josh McRoberts
181,1.54242551889,-0.51233397009,0,Josh Richardson
182,2.80902026628,2.44714645204,2,Jrue Holiday
183,-0.939286799055,-1.22916695097,3,Juan Hernangomez
184,-1.45643586978,1.39614702593,7,Julius Randle
