,Unnamed: 0,X1,X2,labels,Player,Status,Player_ID,url,G,GS,MP_,FG_100,FGA_100,FG%_100,3P_100,3PA_100,3P%_100,2P_100,2PA_100,2P%_100,FT_100,FTA_100,FT%_100,ORB_100,DRB_100,TRB_100,AST_100,STL_100,BLK_100,TOV_100,PF_100,PTS_100,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
23,502.0,-3.415212262,2.502923655,Floor Generals,Tim Frazier,Active,fraziti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fraziti01.html,104,28,2031,5.9,14.4,0.411,1.2,3.7,0.329,4.7,10.7,0.44,3.5,4.7,0.732,1.3,5.0,6.3,11.2,1.9,0.2,4.1,4.7,16.5,103,109,12.9,0.501,0.257,0.328,2.9,11.0,6.9,34.3,1.9,0.3,20.1,18.4,1.0,1.6,2.6,0.061,-1.4,-1.1,-2.4,-0.2
24,503.0,-1.46482357,-1.42603242,Shooting Wings,Tim Hardaway,Active,hardati02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardati02.html,256,47,5774,8.4,20.1,0.421,3.5,10.1,0.35,4.9,10.0,0.492,3.3,4.1,0.798,0.5,4.0,4.5,3.2,1.1,0.3,1.9,3.3,23.7,107,112,12.8,0.541,0.501,0.206,1.1,8.8,4.9,10.5,1.1,0.6,8.0,21.0,5.9,2.6,8.4,0.07,0.5,-3.0,-2.5,-0.7
25,504.0,3.16305955,0.486112135,Defensive Centers,Timofey Mozgov,Active,mozgoti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mozgoti01.html,422,260,7807,7.6,14.2,0.533,0.0,0.3,0.175,7.5,13.9,0.539,3.7,5.0,0.737,4.7,8.9,13.7,1.5,0.9,2.4,3.2,6.1,18.9,109,106,14.8,0.575,0.018,0.355,10.5,19.8,15.1,4.7,0.9,3.7,16.2,17.0,9.2,8.2,17.3,0.107,-2.0,0.6,-1.4,1.1
26,505.0,-0.184495329,-1.079428242,3-and-D Wings,Timothe Luwawu-Cabarrot,Active,luwawti01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/luwawti01.html,43,1,493,5.2,13.1,0.394,1.4,4.5,0.311,3.8,8.6,0.437,4.2,5.5,0.764,1.0,5.0,6.0,3.2,1.0,0.6,3.4,6.7,15.9,94,111,6.2,0.512,0.341,0.417,2.2,11.2,6.7,9.8,1.0,1.0,17.9,16.8,-0.3,0.4,0.1,0.005,-4.8,-1.1,-5.9,-0.5
27,506.0,0.62283591,-1.013687002,Versatile Forwards,Tobias Harris,Active,harrito02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harrito02.html,360,254,10350,9.2,19.7,0.469,1.6,4.7,0.33,7.7,14.9,0.513,4.3,5.3,0.814,1.9,8.2,10.1,2.8,1.3,0.9,2.3,3.4,24.3,109,107,16.3,0.552,0.24,0.269,4.2,18.2,11.1,8.9,1.3,1.4,9.6,21.4,13.8,9.8,23.6,0.109,0.1,-0.3,-0.2,4.6
28,507.0,-2.388312685,-0.074514846,Scoring Wings,Toney Douglas,Active,douglto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/douglto01.html,384,65,7358,7.4,18.3,0.405,3.0,8.5,0.357,4.4,9.8,0.446,2.6,3.1,0.825,1.4,4.5,5.9,5.9,2.4,0.2,2.8,5.2,20.4,105,109,13.2,0.519,0.466,0.169,3.2,10.2,6.6,18.4,2.4,0.3,12.4,19.8,6.4,5.5,11.9,0.078,0.7,-1.3,-0.6,2.6
29,508.0,-0.427953968,-1.211765448,3-and-D Wings,Tony Allen,Active,allento01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allento01.html,776,422,17234,7.5,15.8,0.475,0.3,1.2,0.276,7.2,14.5,0.492,4.0,5.7,0.713,2.9,5.4,8.3,3.1,3.4,1.0,3.3,5.6,19.4,103,101,14.2,0.53,0.079,0.36,6.4,12.1,9.3,9.6,3.4,1.6,15.2,18.8,8.9,28.8,37.7,0.105,-1.1,2.2,1.1,13.5
30,509.0,-3.406435818,1.231173988,Combo Guards,Tony Parker,Active,parketo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parketo01.html,1123,1110,35739,10.8,21.9,0.494,0.7,2.2,0.328,10.1,19.7,0.512,4.8,6.3,0.754,0.6,4.1,4.7,9.7,1.5,0.1,4.0,2.8,27.1,109,105,18.6,0.549,0.101,0.289,1.4,8.8,5.2,32.4,1.5,0.2,13.9,25.3,64.9,43.6,108.4,0.146,1.8,-0.8,1.0,27.3
31,510.0,-0.873537712,-1.25212035,Shooting Wings,Tony Snell,Active,snellto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/snellto01.html,267,121,5485,5.4,13.0,0.411,2.6,7.2,0.366,2.7,5.9,0.467,1.2,1.6,0.801,0.8,5.5,6.3,2.4,1.0,0.5,1.7,3.3,14.6,103,109,8.6,0.532,0.55,0.119,1.7,11.7,6.8,7.1,1.0,0.8,10.8,13.5,2.1,4.6,6.7,0.059,-1.5,-0.8,-2.3,-0.4
32,511.0,-2.593509017,0.499755871,Scoring Wings,Tony Wroten,Inactive,wroteto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wroteto01.html,145,34,3076,9.2,22.4,0.413,1.3,5.8,0.231,7.9,16.5,0.477,5.9,9.2,0.647,1.7,4.1,5.8,7.0,2.2,0.4,6.0,4.3,25.8,91,109,12.6,0.488,0.261,0.411,3.6,9.5,6.4,25.5,2.2,0.7,18.6,28.3,-3.5,2.1,-1.3,-0.021,-2.0,-2.1,-4.1,-1.6
33,512.0,-2.227667823,0.612167885,Scoring Wings,Toure' Murry,Inactive,murryto01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murryto01.html,56,0,391,7.9,18.2,0.433,0.7,1.6,0.417,7.2,16.6,0.434,3.4,5.6,0.61,1.9,4.2,6.1,6.8,2.7,0.1,5.2,6.5,19.8,92,109,10.7,0.48,0.09,0.306,4.1,9.6,6.8,20.9,2.7,0.2,20.0,22.6,-0.3,0.3,-0.1,-0.006,-3.7,-1.5,-5.2,-0.3
34,513.0,-0.413246488,0.637139062,Shooting Wings,Travis Wear,Inactive,weartr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weartr01.html,51,1,672,6.6,16.4,0.402,0.9,2.4,0.367,5.7,14.0,0.408,1.6,2.0,0.769,2.4,5.9,8.3,3.1,1.2,0.9,2.7,4.3,15.6,90,112,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-4.5,-1.6,-6.1,-0.7
35,514.0,-0.710108172,-1.580773168,3-and-D Wings,Trevor Ariza,Active,arizatr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/arizatr01.html,854,553,24802,6.6,15.6,0.426,2.3,6.5,0.352,4.4,9.2,0.478,2.8,4.0,0.716,1.9,6.6,8.5,3.7,2.7,0.6,2.5,3.6,18.4,106,105,13.6,0.53,0.414,0.253,4.3,14.8,9.5,11.4,2.7,0.9,12.6,17.4,18.6,32.2,50.7,0.098,0.3,1.4,1.7,22.8
36,515.0,1.959498665,-0.004302617,Offensive Centers,Trevor Booker,Active,booketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/booketr01.html,444,155,9295,7.1,13.8,0.517,0.3,1.1,0.298,6.8,12.7,0.535,2.4,3.8,0.624,4.8,8.9,13.7,2.5,1.8,1.4,2.5,5.0,16.9,110,105,15.1,0.548,0.077,0.275,10.6,19.6,15.1,8.0,1.7,2.1,13.8,15.7,11.0,11.6,22.7,0.117,-1.0,1.4,0.4,5.6
37,516.0,-3.514472744,1.091994243,Combo Guards,Trey Burke,Active,burketr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/burketr01.html,261,111,6559,8.6,22.2,0.389,2.8,8.3,0.334,5.8,13.8,0.423,2.4,2.9,0.811,0.7,3.8,4.6,7.7,1.2,0.3,3.0,3.2,22.4,101,111,12.7,0.478,0.376,0.132,1.6,8.4,5.0,25.0,1.2,0.4,11.4,23.1,2.9,3.1,6.0,0.044,0.0,-2.5,-2.5,-0.9
38,517.0,0.570483092,-0.751631191,Versatile Forwards,Trey Lyles,Active,lylestr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lylestr01.html,137,37,2425,7.4,18.1,0.41,2.4,6.9,0.347,5.0,11.2,0.448,2.3,3.3,0.706,2.2,8.9,11.1,2.7,1.1,0.8,2.7,4.3,19.6,99,105,11.5,0.5,0.38,0.183,5.0,19.3,12.3,8.5,1.1,1.2,12.0,19.7,0.1,3.3,3.4,0.068,-2.3,-0.1,-2.4,-0.2
39,518.0,2.935889505,0.895482796,Defensive Centers,Tristan Thompson,Active,thomptr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomptr01.html,444,294,12727,6.7,13.1,0.511,0.0,0.0,0.0,6.7,13.0,0.512,3.7,6.0,0.617,6.1,9.5,15.6,1.4,0.9,1.4,2.0,4.4,17.0,115,107,15.4,0.543,0.003,0.457,13.4,21.1,17.2,4.4,0.9,2.2,11.4,15.4,20.8,12.5,33.3,0.126,-0.8,0.2,-0.6,4.6
40,519.0,-0.942294251,-0.772209504,Shooting Wings,Troy Daniels,Active,danietr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/danietr01.html,138,4,1690,8.7,21.1,0.411,6.1,14.7,0.413,2.6,6.4,0.408,1.6,2.0,0.788,0.8,3.7,4.6,2.3,1.0,0.2,2.2,4.4,25.0,107,110,12.4,0.569,0.696,0.094,1.8,8.3,5.0,7.7,1.0,0.3,9.1,21.3,1.6,1.1,2.8,0.079,1.0,-3.6,-2.5,-0.2
41,520.0,-4.073321012,1.596867731,Floor Generals,Ty Lawson,Active,lawsoty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lawsoty01.html,534,337,15641,7.8,16.9,0.459,1.5,4.1,0.36,6.3,12.8,0.491,4.6,6.0,0.769,1.1,3.6,4.7,10.3,2.0,0.2,3.6,2.7,21.7,113,110,17.2,0.553,0.245,0.355,2.5,8.0,5.3,32.1,2.0,0.3,15.5,20.2,31.5,9.4,40.9,0.125,2.2,-1.5,0.7,10.7
42,521.0,-3.478283607,1.386421303,Combo Guards,Tyler Ennis,Active,ennisty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ennisty01.html,110,8,1261,6.4,15.8,0.408,1.2,3.9,0.316,5.2,11.9,0.438,1.3,1.8,0.727,1.0,4.2,5.2,8.1,2.0,0.2,4.5,5.2,15.4,91,109,8.5,0.465,0.248,0.111,2.2,9.4,5.8,24.0,2.0,0.4,21.3,18.6,-1.1,0.9,-0.2,-0.006,-4.0,-2.1,-6.1,-1.3
43,522.0,2.228607812,0.106299173,Offensive Centers,Tyler Hansbrough,Inactive,hansbty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hansbty01.html,428,50,7233,6.8,15.4,0.439,0.0,0.2,0.136,6.8,15.3,0.442,7.1,9.6,0.738,5.3,7.6,13.0,1.3,1.5,0.7,2.3,6.2,20.6,111,105,14.8,0.525,0.01,0.618,11.7,16.5,14.1,4.1,1.5,1.0,10.4,19.0,11.4,8.8,20.2,0.134,-1.5,-1.0,-2.5,-1.0
44,523.0,-1.184427515,-0.454433419,Shooting Wings,Tyler Johnson,Active,johnsty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsty01.html,117,7,2972,7.4,16.8,0.439,1.8,5.0,0.361,5.6,11.8,0.472,3.7,4.9,0.756,1.3,5.6,6.9,4.8,2.0,1.0,2.2,4.0,20.3,109,106,14.5,0.535,0.297,0.293,2.9,12.1,7.6,14.6,2.0,1.5,10.5,18.8,3.2,3.5,6.7,0.108,0.1,0.7,0.7,2.1
45,524.0,2.837610039,1.077767221,Defensive Centers,Tyler Zeller,Active,zellety01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zellety01.html,324,131,5936,8.0,16.1,0.499,0.0,0.1,0.0,8.0,16.1,0.5,4.0,5.1,0.774,4.3,8.2,12.5,2.6,0.7,1.7,2.5,6.3,20.1,110,107,14.8,0.545,0.003,0.317,9.3,18.5,13.8,8.3,0.7,2.7,11.9,18.1,8.1,5.5,13.6,0.11,-1.7,0.2,-1.5,0.8
46,525.0,-2.287379587,0.631843642,Scoring Wings,Tyreke Evans,Active,evansty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/evansty01.html,460,370,14945,9.7,21.8,0.444,1.0,3.4,0.289,8.7,18.4,0.473,5.2,6.9,0.757,1.4,6.1,7.6,8.2,2.1,0.6,4.2,3.7,25.6,104,109,17.2,0.515,0.157,0.317,3.1,13.9,8.4,26.8,2.1,0.9,14.5,25.3,13.6,10.0,23.6,0.076,1.1,-0.2,0.9,10.9
47,526.0,2.040311755,-0.148468138,Offensive Centers,Tyrus Thomas,Inactive,thomaty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomaty01.html,402,129,7932,7.5,17.2,0.438,0.1,0.2,0.235,7.5,17.0,0.44,5.2,7.1,0.732,3.6,9.1,12.7,2.3,2.2,3.4,3.5,6.5,20.3,98,102,14.8,0.5,0.013,0.412,7.9,20.3,14.1,7.2,2.1,5.1,14.5,20.6,-0.5,13.5,13.0,0.078,-3.7,2.5,-1.1,1.7
48,527.0,3.365875968,0.875290006,Defensive Centers,Tyson Chandler,Active,chandty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chandty01.html,1033,829,29372,6.0,10.0,0.594,0.0,0.0,0.0,6.0,10.0,0.595,4.0,6.2,0.647,5.8,11.3,17.1,1.5,1.0,2.3,2.7,5.4,16.0,118,103,16.4,0.624,0.002,0.622,12.7,25.1,18.8,4.6,1.0,3.4,17.7,13.5,53.2,43.6,96.8,0.158,-0.6,2.2,1.6,26.7
49,528.0,-4.620231515,1.499828736,Floor Generals,Tyus Jones,Active,jonesty01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesty01.html,72,0,971,4.9,13.0,0.378,1.7,5.0,0.333,3.2,8.0,0.405,2.6,3.4,0.754,0.7,3.4,4.1,9.7,2.8,0.3,2.8,3.2,14.0,105,111,12.3,0.485,0.386,0.261,1.7,7.8,4.7,27.6,2.8,0.4,16.3,15.2,0.6,0.6,1.2,0.059,-1.0,-2.0,-3.0,-0.3
50,529.0,2.282271074,-0.191044869,Offensive Centers,Udonis Haslem,Active,hasleud01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hasleud01.html,830,498,21371,6.5,13.3,0.492,0.0,0.1,0.088,6.5,13.2,0.494,3.0,4.0,0.756,4.0,10.2,14.2,1.8,1.0,0.6,2.0,5.0,16.1,110,104,13.0,0.535,0.006,0.304,9.1,22.3,15.8,5.4,1.0,0.9,11.6,15.0,23.6,27.4,50.9,0.114,-2.0,0.3,-1.7,1.9
51,530.0,0.325736819,-1.186111832,3-and-D Wings,Victor Claver,Inactive,clavevi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/clavevi01.html,80,16,1072,4.9,12.2,0.398,1.7,5.6,0.293,3.2,6.6,0.489,1.2,2.0,0.585,2.1,6.6,8.6,2.7,1.5,0.8,2.8,5.0,12.5,92,109,7.5,0.479,0.462,0.163,4.5,14.3,9.4,7.7,1.5,1.1,17.7,13.8,-0.5,0.7,0.2,0.011,-3.2,-0.1,-3.3,-0.4
52,531.0,-2.207057279,-0.497711057,Scoring Wings,Victor Oladipo,Active,oladivi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/oladivi01.html,272,215,9055,8.9,20.4,0.434,1.9,5.7,0.343,6.9,14.8,0.469,4.4,5.6,0.8,0.9,5.7,6.6,5.7,2.4,0.7,3.8,3.8,24.1,101,107,15.1,0.527,0.277,0.272,2.1,12.7,7.3,18.5,2.4,1.1,14.4,23.6,3.7,9.2,12.9,0.068,-0.1,0.2,0.1,4.7
53,532.0,-0.86560062,-0.116802974,Shooting Wings,Vince Carter,Active,cartevi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartevi01.html,1324,954,42538,10.9,25.0,0.438,2.5,6.7,0.373,8.4,18.3,0.461,5.9,7.3,0.799,2.0,5.6,7.5,5.5,1.7,1.0,3.0,4.5,30.2,109,106,19.4,0.536,0.268,0.294,4.2,12.3,8.2,20.3,1.7,1.4,9.7,27.3,79.1,42.1,121.2,0.137,3.4,-0.4,3.1,54.2
54,533.0,-1.291541722,-1.308276512,Shooting Wings,Wayne Ellington,Active,ellinwa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ellinwa01.html,490,125,9852,7.1,17.2,0.411,2.8,7.4,0.373,4.3,9.8,0.44,1.8,2.1,0.854,0.9,4.5,5.3,2.8,1.3,0.2,1.7,2.8,18.7,104,112,10.7,0.516,0.429,0.123,1.9,10.1,5.9,8.6,1.3,0.3,8.7,17.3,6.1,3.3,9.3,0.045,-0.8,-2.1,-2.9,-2.2
55,534.0,-0.009382341,-1.595161887,3-and-D Wings,Wesley Johnson,Active,johnswe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnswe01.html,479,281,11294,6.3,15.5,0.407,2.3,6.9,0.34,4.0,8.7,0.46,1.4,1.8,0.743,1.3,5.9,7.2,2.5,1.7,1.4,2.0,4.2,16.3,99,109,10.4,0.5,0.442,0.118,2.8,12.9,7.8,7.6,1.7,2.2,10.9,16.1,0.9,8.2,9.2,0.039,-1.5,0.4,-1.1,2.5
56,535.0,-1.334482041,-1.546967666,Shooting Wings,Wesley Matthews,Active,matthwe02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/matthwe02.html,572,512,18736,7.7,17.8,0.432,3.4,8.8,0.386,4.3,9.0,0.477,3.7,4.4,0.828,0.9,4.1,5.0,3.3,1.8,0.3,2.1,3.5,22.4,112,109,14.0,0.568,0.494,0.25,1.9,9.2,5.5,10.2,1.8,0.5,9.5,19.1,28.3,14.1,42.3,0.108,2.0,-0.6,1.4,15.9
57,536.0,-0.685141138,-0.45381639,Shooting Wings,Will Barton,Active,bartowi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bartowi01.html,297,25,5871,8.3,19.5,0.426,1.8,5.7,0.322,6.5,13.8,0.47,4.1,5.1,0.788,1.6,7.5,9.1,4.5,1.7,0.8,3.0,3.3,22.6,103,109,14.3,0.517,0.293,0.263,3.5,16.7,10.0,14.1,1.7,1.3,12.1,21.5,3.7,4.5,8.2,0.067,-0.7,-0.4,-1.1,1.4
58,537.0,-3.798637479,1.802856917,Floor Generals,Will Bynum,Inactive,bynumwi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bynumwi01.html,360,29,6611,9.0,20.4,0.442,0.7,2.5,0.272,8.3,17.9,0.465,4.9,6.1,0.799,1.0,3.5,4.5,9.6,2.1,0.2,4.7,5.4,23.5,102,111,14.6,0.51,0.122,0.299,2.1,8.1,5.0,30.5,2.1,0.4,16.8,23.8,3.7,3.3,7.0,0.051,-0.6,-2.5,-3.0,-1.7
59,538.0,1.871683603,0.089952662,Offensive Centers,Willie Cauley-Stein,Active,caulewi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/caulewi01.html,117,39,2096,7.7,13.6,0.565,0.0,0.1,0.0,7.7,13.5,0.569,2.8,4.4,0.635,4.3,7.3,11.6,1.5,1.7,2.1,1.8,5.5,18.2,116,107,15.8,0.585,0.007,0.324,9.7,16.5,13.1,4.7,1.7,3.6,10.5,15.5,3.3,2.1,5.4,0.124,-1.1,0.9,-0.1,1.0
60,539.0,-1.403745617,-0.715341282,Shooting Wings,Willie Green,Inactive,greenwi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greenwi01.html,731,297,14783,8.6,20.2,0.425,1.8,5.3,0.346,6.8,14.9,0.454,2.5,3.3,0.765,0.9,3.8,4.6,3.6,1.4,0.4,2.5,4.5,21.6,99,109,11.0,0.498,0.263,0.163,1.9,8.5,5.2,11.6,1.4,0.6,10.4,21.1,2.6,10.3,12.9,0.042,-1.6,-1.9,-3.6,-5.9
61,540.0,3.94421401,1.247279701,Defensive Centers,Willie Reed,Active,reedwi02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/reedwi02.html,87,7,1128,8.2,14.5,0.566,0.0,0.1,0.333,8.2,14.4,0.568,2.9,5.1,0.557,6.1,9.6,15.7,1.2,0.7,2.9,1.6,5.8,19.3,119,106,18.0,0.576,0.009,0.354,13.2,21.3,17.2,3.8,0.7,4.6,8.7,16.2,2.2,1.4,3.6,0.153,-1.4,0.3,-1.2,0.2
62,541.0,3.109189435,1.065586225,Defensive Centers,Willy Hernangomez,Active,hernawi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hernawi01.html,50,4,796,8.6,16.0,0.539,0.2,0.7,0.25,8.4,15.2,0.553,3.4,4.6,0.73,6.1,12.7,18.8,3.4,1.4,1.7,3.6,5.2,20.8,113,108,18.7,0.577,0.047,0.289,13.1,27.3,20.2,10.6,1.4,2.8,16.7,18.7,1.2,0.9,2.1,0.127,-0.8,0.8,0.0,0.4
63,542.0,0.230684238,-0.953104548,3-and-D Wings,Wilson Chandler,Active,chandwi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chandwi01.html,496,362,15406,8.7,19.6,0.444,2.1,6.3,0.34,6.6,13.3,0.493,2.9,3.7,0.771,1.9,6.9,8.8,2.9,1.2,1.1,2.4,4.5,22.4,105,110,13.7,0.527,0.32,0.19,4.1,15.5,9.7,9.3,1.2,1.6,10.1,20.6,12.1,10.3,22.4,0.07,-0.2,-0.5,-0.7,5.0
64,543.0,-0.549727449,-1.480792373,3-and-D Wings,Xavier Henry,Inactive,henryxa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/henryxa01.html,185,23,2905,6.6,16.2,0.406,0.7,2.3,0.325,5.8,14.0,0.419,4.9,7.7,0.635,1.4,4.8,6.3,2.1,1.8,0.4,2.5,4.7,18.8,95,110,9.3,0.479,0.139,0.474,3.2,10.7,6.9,6.5,1.8,0.6,11.3,19.3,-0.9,1.7,0.8,0.013,-3.6,-1.5,-5.1,-2.3
65,544.0,-1.976857637,-0.339092725,Scoring Wings,Zach LaVine,Active,lavinza01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lavinza01.html,206,120,5945,8.9,20.0,0.445,2.6,6.8,0.378,6.3,13.2,0.48,3.6,4.4,0.821,0.6,4.5,5.1,5.7,1.4,0.3,3.7,3.9,24.0,103,114,13.4,0.547,0.338,0.222,1.4,10.4,5.9,18.6,1.4,0.5,14.4,22.5,3.9,1.2,5.1,0.041,0.5,-2.5,-2.0,0.0
66,545.0,2.454388153,0.389191542,Offensive Centers,Zach Randolph,Active,randoza01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/randoza01.html,1034,823,32537,11.3,24.0,0.472,0.2,0.9,0.259,11.1,23.1,0.48,5.5,7.2,0.764,5.1,10.6,15.7,3.1,1.3,0.5,3.5,4.0,28.4,106,106,19.5,0.523,0.038,0.3,11.2,23.7,17.4,10.7,1.3,0.7,11.4,26.4,43.9,35.2,79.1,0.117,0.3,-0.7,-0.3,13.7
67,546.0,2.182418189,0.955986288,Offensive Centers,Zaza Pachulia,Active,pachuza01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pachuza01.html,936,431,19966,6.1,13.1,0.464,0.0,0.1,0.0,6.1,13.0,0.466,5.2,7.0,0.747,5.6,9.1,14.7,3.1,1.8,0.9,3.4,6.3,17.4,108,105,14.4,0.537,0.005,0.537,12.4,20.1,16.2,9.3,1.8,1.3,17.3,17.1,22.5,23.1,45.6,0.11,-1.2,0.8,-0.4,8.1
68,,,,,,,priceaj01,,261,25,3929,7.2,18.8,0.38,2.8,9.0,0.316,4.3,9.8,0.439,2.7,3.6,0.742,0.9,4.0,4.9,7.4,1.6,0.1,3.0,3.1,19.8,100,108,12.2,0.486,0.478,0.193,1.9,8.7,5.3,23.6,1.6,0.2,12.8,20.5,1.2,3.5,4.7,0.058,-0.3,-2.1,-2.4,-0.4
69,,,,,,,brookaa01,,594,182,13016,8.7,21.0,0.413,3.1,8.5,0.368,5.5,12.5,0.444,3.5,4.2,0.839,1.0,3.2,4.1,7.4,1.4,0.3,3.8,4.6,24.0,104,110,13.5,0.525,0.405,0.201,2.1,6.9,4.5,23.8,1.4,0.5,14.4,23.3,10.5,8.5,19.0,0.07,0.7,-2.4,-1.7,1.1
70,,,,,,,gordoaa01,,182,94,4238,7.2,16.1,0.45,1.3,4.5,0.289,5.9,11.5,0.514,3.1,4.7,0.669,3.3,7.9,11.2,3.2,1.4,1.2,2.0,4.2,18.9,107,108,14.3,0.522,0.283,0.29,7.1,17.7,12.3,9.9,1.4,2.0,9.8,17.8,4.1,4.1,8.1,0.092,-0.6,0.4,-0.3,1.9
71,,,,,,,paynead01,,96,24,1317,6.2,15.5,0.399,0.5,2.0,0.235,5.7,13.6,0.422,2.3,3.3,0.678,2.8,8.4,11.3,2.4,1.5,0.9,3.3,7.2,15.1,87,110,7.4,0.444,0.126,0.215,6.4,19.4,12.8,7.4,1.5,1.5,16.4,17.8,-1.5,0.7,-0.8,-0.03,-4.9,-0.8,-5.8,-1.3
72,,,,,,,horfoal01,,623,619,20823,9.5,18.0,0.529,0.4,1.3,0.344,9.1,16.7,0.543,2.9,3.9,0.747,3.6,10.0,13.6,4.5,1.3,1.9,2.5,3.7,22.3,114,104,19.0,0.568,0.072,0.216,8.0,22.0,15.1,14.7,1.3,2.9,11.2,19.6,38.2,29.8,68.0,0.157,0.8,2.2,3.0,26.2
73,,,,,,,jeffeal01,,870,650,25716,12.2,24.4,0.499,0.0,0.1,0.127,12.1,24.2,0.501,4.0,5.6,0.709,4.1,11.1,15.1,2.6,1.2,2.2,2.4,4.6,28.3,108,105,20.6,0.527,0.005,0.231,9.0,25.0,16.9,9.7,1.2,3.3,8.2,25.5,36.6,32.6,69.3,0.129,-0.2,0.5,0.3,15.0
